,idGame,nWeekHome,nWeekAway,Date,year,IdHomeTeam,IdAwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
0,Liverpool_Norwich_2019,1,1,2019-08-09,2019,10,14,4,1,H,4,0,H,M Oliver,15,12,7,5,9,9,11,2,0,2,0,0
1,West Ham_Man City_2019,1,1,2019-08-10,2019,5,3,0,5,A,0,1,A,M Dean,5,14,3,9,6,13,1,1,2,2,0,0
2,Bournemouth_Sheffield United_2019,1,1,2019-08-10,2019,17,15,1,1,D,0,0,D,K Friend,13,8,3,3,10,19,3,4,2,1,0,0
3,Burnley_Southampton_2019,1,1,2019-08-10,2019,11,12,3,0,H,0,0,D,G Scott,10,11,4,3,6,12,2,7,0,0,0,0
4,Crystal Palace_Everton_2019,1,1,2019-08-10,2019,24,8,0,0,D,0,0,D,J Moss,6,10,2,3,16,14,6,2,2,1,0,1
5,Watford_Brighton_2019,1,1,2019-08-10,2019,39,18,0,3,A,0,1,A,C Pawson,11,5,3,3,15,11,5,2,0,1,0,0
6,Tottenham_Aston Villa_2019,1,1,2019-08-10,2019,6,21,3,1,H,0,1,A,C Kavanagh,31,7,7,4,13,9,14,0,1,0,0,0
7,Leicester_Wolves_2019,1,1,2019-08-11,2019,27,4,0,0,D,0,0,D,A Marriner,15,8,1,2,3,13,12,3,0,2,0,0
8,Newcastle_Arsenal_2019,1,1,2019-08-11,2019,9,31,0,1,A,0,0,D,M Atkinson,9,8,2,2,12,7,5,3,1,3,0,0
9,Man United_Chelsea_2019,1,1,2019-08-11,2019,13,30,4,0,H,1,0,H,A Taylor,11,18,5,7,15,13,3,5,3,4,0,0
10,Southampton_Liverpool_2019,2,2,2019-08-17,2019,12,10,1,2,A,0,1,A,A Marriner,14,15,3,6,10,6,5,9,2,1,0,0
11,Norwich_Newcastle_2019,2,2,2019-08-17,2019,14,9,3,1,H,1,0,H,S Attwell,15,10,8,3,9,11,7,5,1,3,0,0
12,Everton_Watford_2019,2,2,2019-08-17,2019,8,39,1,0,H,1,0,H,L Mason,12,8,2,2,11,11,4,7,2,3,0,0
13,Man City_Tottenham_2019,2,2,2019-08-17,2019,3,6,2,2,D,2,1,H,M Oliver,30,3,10,2,14,4,13,2,1,0,0,0
14,Aston Villa_Bournemouth_2019,2,2,2019-08-17,2019,21,17,1,2,A,0,2,A,M Atkinson,22,12,7,4,10,13,10,5,0,2,0,0
15,Arsenal_Burnley_2019,2,2,2019-08-17,2019,31,11,2,1,H,1,1,D,M Dean,16,18,9,5,13,11,10,7,2,1,0,0
16,Brighton_West Ham_2019,2,2,2019-08-17,2019,18,5,1,1,D,0,0,D,A Taylor,16,8,4,3,11,10,8,6,0,2,0,0
17,Sheffield United_Crystal Palace_2019,2,2,2019-08-18,2019,15,24,1,0,H,0,0,D,D Coote,15,6,3,4,16,11,8,4,3,1,0,0
18,Chelsea_Leicester_2019,2,2,2019-08-18,2019,30,27,1,1,D,1,0,H,O Langford,14,12,5,3,9,14,4,5,1,0,0,0
19,Wolves_Man United_2019,2,2,2019-08-19,2019,4,13,1,1,D,0,1,A,J Moss,6,9,2,2,17,8,4,6,2,2,0,0
20,Aston Villa_Everton_2019,3,3,2019-08-23,2019,21,8,2,0,H,1,0,H,M Oliver,7,12,3,1,10,18,0,6,2,3,0,0
21,Liverpool_Arsenal_2019,3,3,2019-08-24,2019,10,31,3,1,H,1,0,H,A Taylor,25,9,5,3,8,5,6,4,1,1,0,0
22,Watford_West Ham_2019,3,3,2019-08-24,2019,39,5,1,3,A,1,1,D,C Kavanagh,23,16,3,10,12,11,8,7,1,1,0,0
23,Sheffield United_Leicester_2019,3,3,2019-08-24,2019,15,27,1,2,A,0,1,A,A Madley,8,10,3,2,11,6,7,4,1,0,0,0
24,Man United_Crystal Palace_2019,3,3,2019-08-24,2019,13,24,1,2,A,0,1,A,P Tierney,22,5,3,3,8,18,8,1,2,4,0,0
25,Norwich_Chelsea_2019,3,3,2019-08-24,2019,14,30,2,3,A,2,2,D,M Atkinson,6,23,5,8,9,9,1,8,1,1,0,0
26,Brighton_Southampton_2019,3,3,2019-08-24,2019,18,12,0,2,A,0,0,D,K Friend,12,12,3,4,9,10,8,5,1,3,1,0
27,Bournemouth_Man City_2019,3,3,2019-08-25,2019,17,3,1,3,A,1,2,A,A Marriner,10,19,7,5,7,13,4,5,1,3,0,0
28,Tottenham_Newcastle_2019,3,3,2019-08-25,2019,6,9,0,1,A,0,1,A,M Dean,17,8,2,3,10,5,6,6,2,2,0,0
29,Wolves_Burnley_2019,3,3,2019-08-25,2019,4,11,1,1,D,0,1,A,C Pawson,17,13,2,4,9,11,4,3,0,2,0,0
30,Newcastle_Watford_2019,4,4,2019-08-31,2019,9,39,1,1,D,1,1,D,G Scott,13,13,5,3,5,11,6,5,2,3,0,0
31,Burnley_Liverpool_2019,4,4,2019-08-31,2019,11,10,0,3,A,0,2,A,C Kavanagh,7,15,2,7,10,16,6,4,0,0,0,0
32,Man City_Brighton_2019,4,4,2019-08-31,2019,3,18,4,0,H,2,0,H,J Moss,15,6,6,2,10,6,8,1,1,1,0,0
33,West Ham_Norwich_2019,4,4,2019-08-31,2019,5,14,2,0,H,1,0,H,P Tierney,18,8,8,3,16,10,8,2,2,1,0,0
34,Crystal Palace_Aston Villa_2019,4,4,2019-08-31,2019,24,21,1,0,H,0,0,D,K Friend,22,10,5,2,15,16,13,2,2,4,0,1
35,Southampton_Man United_2019,4,4,2019-08-31,2019,12,13,1,1,D,0,1,A,M Dean,10,21,2,8,17,7,2,3,1,2,1,0
36,Leicester_Bournemouth_2019,4,4,2019-08-31,2019,27,17,3,1,H,2,1,H,P Bankes,13,8,5,2,9,11,4,5,1,3,0,0
37,Chelsea_Sheffield United_2019,4,4,2019-08-31,2019,30,15,2,2,D,2,0,H,S Attwell,13,8,5,2,6,11,3,4,0,1,0,0
38,Everton_Wolves_2019,4,4,2019-09-01,2019,8,4,3,2,H,2,1,H,A Taylor,15,8,6,5,12,12,7,7,1,4,0,1
39,Arsenal_Tottenham_2019,4,4,2019-09-01,2019,31,6,2,2,D,1,2,A,M Atkinson,26,13,8,9,13,19,11,6,3,5,0,0
40,Liverpool_Newcastle_2019,5,5,2019-09-14,2019,10,9,3,1,H,2,1,H,A Marriner,21,8,9,1,5,4,10,1,0,0,0,0
