,Bb1X2,BbMxH,AvgCAHA,MaxC<2.5,MaxCAHH,Avg>2.5,IWCA,SOH,BbAv>2.5,BbMxAHA,VCCH,SOA,IWA,VCH,LBAHH,IdHomeTeam,Max>2.5,B365CD,IdAwayTeam,Avg<2.5,B365<2.5,SJD,BSH,MaxAHA,Time,B365CH,BbAvA,PSCD,BbAv<2.5,Date,MaxD,BWCD,PAHH,BbAvAHA,MaxC>2.5,BSD,SBD,WHCA,B365D,BbAvD,BWCA,BWH,AvgCD,LBAHA,VCA,GBD,PSCA,AvgCA,B365AH,MaxCH,B365CAHA,MaxCD,AvgA,LBD,IWD,GB<2.5,PCAHA,AvgC>2.5,GBAHH,nWeekHome,AHh,AvgAHA,PAHA,PSH,B365C<2.5,LBA,BSA,PCAHH,PC>2.5,WHCD,WHD,GBH,MaxCAHA,WHA,IWH,Max<2.5,B365H,MaxCA,WHH,VCCD,PC<2.5,P<2.5,AvgCAHH,PSD,MaxA,BbMx<2.5,idGame,GBAHA,IWCD,LBAH,AHCh,BbMxA,SOD,B365>2.5,AvgH,nWeekAway,BbAvAHH,SBH,VCD,BWD,IWCH,GBAH,BbMxD,BbOU,B365AHA,BbMx>2.5,GBA,BWCH,B365CA,BbAvH,P>2.5,WHCH,AvgCH,LBH,B365C>2.5,SJA,GB>2.5,PSA,AvgC<2.5,SJH,B365A,B365AHH,BbAHh,AvgD,SBA,VCCA,MaxAHH,year,B365CAHH,BWA,MaxH,AvgAHH,PSCH,BbAH,BbMxAHH
41,,,,,,,,2.2,,,,2.8,2.9,,,5,,,23,,1.8,,,,,,,,,2003-09-13,,,,,,,3.2,,3.2,,,,,,,3.2,,,-0.25,,,,,3.0,3.0,1.75,,,1.95,5,,,,,,2.75,,,,,3.1,2.3,,2.8,2.2,,2.3,,2.25,,,,,,,,Bolton_Middlesbrough_2003,1.85,,,,,3.25,2.0,,5,,2.25,,,,-0.25,,,1.8,,2.9,,,,,,,2.375,,,1.95,,,,2.87,2.1,,,2.8,,,2003,,,,,,,
42,,,,,,,,5.5,,,,1.53,1.65,,1.85,10,,,22,,2.0,,,,,,,,,2003-09-13,,,,,,,3.4,,3.6,,,,,2.0,,3.65,,,0.5,,,,,3.5,3.3,2.0,,,1.8,5,,,,,,1.615,,,,,3.5,5.5,,1.57,4.4,,5.0,,5.0,,,,,,,,Charlton_Man United_2003,2.0,,1.0,,,3.5,1.8,,5,,5.5,,,,1.0,,,1.8,,1.57,,,,,,,4.5,,,1.71,,,,1.61,2.1,,,1.57,,,2003,,,,,,,
43,,,,,,,,1.44,,,,7.0,4.8,,2.0,11,,,34,,2.05,,,,,,,,,2003-09-13,,,,,,,3.5,,3.6,,,,,1.85,,3.65,,,-1.25,,,,,3.5,3.5,1.9,,,1.95,4,,,,,,5.5,,,,,3.25,1.5,,6.0,1.55,,1.53,,1.53,,,,,,,,Chelsea_Tottenham_2003,1.85,,-1.25,,,3.5,1.75,,5,,1.5,,,,-1.25,,,1.825,,6.65,,,,,,,1.533,,,1.8,,,,6.0,2.075,,,6.0,,,2003,,,,,,,
44,,,,,,,,1.57,,,,5.5,4.2,,1.8,30,,,39,,1.85,,,,,,,,,2003-09-13,,,,,,,3.4,,3.4,,,,,2.05,,3.55,,,-0.75,,,,,3.25,3.2,1.85,,,1.8,5,,,,,,5.0,,,,,3.5,1.6,,5.0,1.7,,1.61,,1.57,,,,,,,,Southampton_Wolves_2003,2.05,,-0.75,,,3.4,1.95,,5,,1.57,,,,-0.75,,,2.05,,5.4,,,,,,,1.615,,,1.85,,,,5.5,1.85,,,5.5,,,2003,,,,,,,
45,,,,,,,,2.0,,,,3.5,3.2,,1.95,21,,,1,,1.9,,,,,,,,,2003-09-14,,,,,,,3.3,,3.25,,,,,1.9,,3.25,,,-0.5,,,,,3.0,3.1,1.9,,,1.9,5,,,,,,4.0,,,,,3.3,1.95,,3.6,2.0,,1.83,,1.83,,,,,,,,Man City_Aston Villa_2003,1.9,,-0.5,,,3.4,1.9,,5,,1.83,,,,-0.5,,,1.925,,3.65,,,,,,,1.833,,,1.79,,,,4.0,1.975,,,3.75,,,2003,,,,,,,
46,,,,,,,,1.8,,,,4.33,3.2,,2.05,2,,,15,,1.75,,,,,,,,,2003-09-14,,,,,,,3.3,,3.25,,,,,1.8,,3.25,,,-0.5,,,,,3.0,3.1,1.79,,,1.9,4,,,,,,4.0,,,,,3.2,1.95,,3.75,2.0,,1.83,,1.83,,,,,,,,Birmingham_Fulham_2003,1.9,,-0.5,,,3.4,2.05,,4,,1.83,,,,-0.5,,,1.875,,3.6,,,,,,,1.833,,,1.9,,,,4.0,2.025,,,3.75,,,2003,,,,,,,
47,,,,,,,,2.75,,,,2.38,2.4,,2.05,19,,,18,,1.8,,,,,,,,,2003-09-15,,,,,,,3.2,,3.2,,,,,1.8,,3.2,,,-0.5,,,,,3.2,3.2,1.85,,,1.77,5,,,,,,2.5,,,,,3.1,2.65,,2.5,2.4,,2.6,,2.5,,,,,,,,Leicester_Leeds_2003,2.05,,0.0,,,3.4,2.0,,5,,2.5,,,,0.25,,,1.875,,2.5,,,,,,,2.5,,,1.85,,,,2.5,2.025,,,2.5,,,2003,,,,,,,
48,,,,,,,,7.5,,,,1.44,1.5,,2.0,39,,,11,,2.1,,,,,,,,,2003-09-20,,,,,,,3.6,,3.6,,,,,1.85,,3.65,,,1.25,,,,,3.4,3.7,2.05,,,1.95,6,,,,,,1.5,,,,,3.6,5.95,,1.44,5.0,,6.5,,6.5,,,,,,,,Wolves_Chelsea_2003,1.85,,1.25,,,4.0,1.7,,5,,6.0,,,,1.25,,,1.95,,1.5,,,,,,,6.0,,,1.65,,,,1.5,1.95,,,1.5,,,2003,,,,,,,
49,,,,,,,,1.83,,,,3.75,3.8,,1.9,1,,,10,,1.8,,,,,,,,,2003-09-20,,,,,,,3.25,,3.25,,,,,1.95,,3.3,,,-0.5,,,,,3.2,3.1,1.85,,,1.65,6,,,,,,3.5,,,,,3.2,1.9,,3.75,1.8,,1.9,,1.83,,,,,,,,Aston Villa_Charlton_2003,2.15,,-0.5,,,3.25,2.0,,6,,1.85,,,,-0.25,,,1.9,,3.75,,,,,,,1.909,,,1.85,,,,3.75,2.0,,,3.75,,,2003,,,,,,,
50,,,,,,,,2.38,,,,2.62,2.7,,1.85,15,,,21,,1.9,,,,,,,,,2003-09-20,,,,,,,3.2,,3.25,,,,,2.0,,3.25,,,0.0,,,,,3.2,3.0,1.85,,,1.8,5,,,,,,2.75,,,,,3.1,2.4,,2.5,2.3,,2.3,,2.5,,,,,,,,Fulham_Man City_2003,2.0,,0.0,,,3.2,1.9,,6,,2.37,,,,0.0,,,2.05,,2.7,,,,,,,2.25,,,1.85,,,,2.8,1.85,,,2.62,,,2003,,,,,,,
51,,,,,,,,2.1,,,,3.0,3.1,,1.85,18,,,2,,1.75,,,,,,,,,2003-09-20,,,,,,,3.25,,3.25,,,,,2.0,,3.25,,,-0.25,,,,,3.2,3.0,1.85,,,1.9,6,,,,,,3.0,,,,,3.25,2.15,,2.75,2.1,,2.1,,2.2,,,,,,,,Leeds_Birmingham_2003,1.9,,-0.25,,,3.25,2.05,,5,,2.1,,,,-0.25,,,2.05,,3.15,,,,,,,2.1,,,1.85,,,,3.2,1.85,,,3.0,,,2003,,,,,,,
52,,,,,,,,1.33,,,,8.5,7.0,,1.8,20,,,19,,2.0,,,,,,,,,2003-09-20,,,,,,,4.2,,4.5,,,,,2.05,,4.3,,,-1.25,,,,,3.75,4.0,2.05,,,1.75,6,,,,,,9.0,,,,,4.0,1.32,,8.0,1.35,,1.3,,1.33,,,,,,,,Liverpool_Leicester_2003,2.08,,-1.25,,,4.0,1.8,,6,,1.33,,,,-1.25,,,2.075,,10.0,,,,,,,1.3330000000000002,,,1.65,,,,9.5,1.825,,,8.0,,,2003,,,,,,,
53,,,,,,,,1.53,,,,5.5,4.8,,1.85,24,,,5,,2.0,,,,,,,,,2003-09-20,,,,,,,3.4,,3.6,,,,,2.0,,3.5,,,-1.0,,,,,3.4,3.5,2.0,,,1.92,5,,,,,,6.0,,,,,3.4,1.53,,6.0,1.55,,1.5,,1.5,,,,,,,,Newcastle_Bolton_2003,1.9,,-1.0,,,3.5,1.8,,6,,1.53,,,,-1.0,,,2.0,,6.5,,,,,,,1.5,,,1.71,,,,6.5,1.9,,,6.0,,,2003,,,,,,,
54,,,,,,,,2.25,,,,2.75,2.7,,2.0,26,,,3,,1.85,,,,,,,,,2003-09-20,,,,,,,3.2,,3.25,,,,,1.85,,3.25,,,-0.25,,,,,3.2,3.0,2.0,,,2.0,6,,,,,,3.0,,,,,3.2,2.3,,2.62,2.3,,2.25,,2.3,,,,,,,,Portsmouth_Blackburn_2003,1.8,,-0.25,,,3.25,1.95,,6,,2.25,,,,-0.25,,,1.85,,2.87,,,,,,,2.1,,,1.71,,,,2.87,2.05,,,2.8,,,2003,,,,,,,
55,,,,,,,,2.0,,,,3.25,3.5,,1.85,34,,,30,,1.8,,,,,,,,,2003-09-20,,,,,,,3.25,,3.25,,,,,2.0,,3.25,,,-0.25,,,,,3.2,3.1,1.85,,,1.85,6,,,,,,2.8,,,,,3.2,2.1,,3.2,1.9,,2.0,,2.0,,,,,,,,Tottenham_Southampton_2003,1.95,,-0.25,,,3.25,2.0,,6,,2.0,,,,-0.25,,,2.075,,3.25,,,,,,,2.2,,,1.85,,,,3.4,1.825,,,3.25,,,2003,,,,,,,
56,,,,,,,,2.0,,,,3.5,3.1,,1.85,22,,,0,,2.0,,,,,,,,,2003-09-21,,,,,,,3.1,,3.25,,,,,2.0,,3.25,,,-0.25,,,,,3.2,3.0,1.95,,,1.9,6,,,,,,3.0,,,,,2.87,2.15,,3.1,2.1,,2.0,,2.2,,,,,,,,Man United_Arsenal_2003,1.92,,-0.25,,,3.4,1.8,,6,,2.2,,,,-0.25,,,2.025,,3.2,,,,,,,2.1,,,1.75,,,,3.4,1.875,,,3.0,,,2003,,,,,,,
57,,,,,,,,2.4,,,,2.8,2.7,,2.05,23,,,14,,1.85,,,,,,,,,2003-09-21,,,,,,,3.2,,3.25,,,,,1.8,,3.25,,,-0.25,,,,,3.2,3.0,1.85,,,2.08,6,,,,,,2.8,,,,,3.2,2.33,,2.62,2.3,,2.3,,2.3,,,,,,,,Middlesbrough_Everton_2003,1.78,,-0.25,,,3.25,1.95,,6,,2.3,,,,-0.25,,,1.875,,2.82,,,,,,,2.2,,,1.85,,,,2.8,2.025,,,2.7,,,2003,,,,,,,
58,,,,,,,,1.5,,,,7.0,5.0,,2.05,0,,,24,,2.05,,,,,,,,,2003-09-26,,,,,,,3.5,,3.5,,,,,1.8,,3.7,,,-1.0,,,,,3.75,3.7,1.9,,,1.9,7,,,,,,6.0,,,,,3.4,1.55,,6.0,1.5,,1.53,,1.5,,,,,,,,Arsenal_Newcastle_2003,1.9,,-1.0,,,3.75,1.75,,6,,1.5,,,,-1.0,,,1.85,,5.7,,,,,,,1.444,,,1.79,,,,5.5,2.05,,,6.0,,,2003,,,,,,,
59,,,,,,,,1.91,,,,3.5,3.5,,2.05,2,,,26,,1.8,,,,,,,,,2003-09-27,,,,,,,3.25,,3.25,,,,,1.8,,3.25,,,-0.5,,,,,3.2,3.1,1.79,,,2.0,6,,,,,,3.75,,,,,3.2,2.0,,3.2,1.9,,1.9,,2.0,,,,,,,,Birmingham_Portsmouth_2003,1.8,,-0.5,,,3.25,2.0,,7,,1.9,,,,-0.5,,,1.9,,3.5,,,,,,,1.833,,,1.9,,,,3.75,2.0,,,3.5,,,2003,,,,,,,
60,,,,,,,,1.62,,,,5.0,4.4,,1.8,5,,,39,,1.9,,,,,,,,,2003-09-27,,,,,,,3.4,,3.6,,,,,2.05,,3.45,,,-0.75,,,,,3.4,3.3,1.85,,,1.8,7,,,,,,4.333,,,,,3.2,1.67,,4.33,1.65,,1.61,,1.72,,,,,,,,Bolton_Wolves_2003,2.0,,-0.75,,,3.4,1.9,,7,,1.61,,,,-0.75,,,2.05,,5.0,,,,,,,1.6669999999999998,,,1.85,,,,5.0,1.85,,,5.0,,,2003,,,,,,,
61,,,,,,,,1.3,,,,8.5,7.0,,2.0,11,,,1,,2.1,,,,,,,,,2003-09-27,,,,,,,4.0,,4.33,,,,,1.85,,4.3,,,-1.5,,,,,4.0,4.0,2.0,,,2.0,6,,,,,,8.0,,,,,4.2,1.35,,8.5,1.35,,1.33,,1.3,,,,,,,,Chelsea_Aston Villa_2003,1.8,,-1.5,,,4.33,1.7,,7,,1.36,,,,-1.5,,,1.85,,8.5,,,,,,,1.3330000000000002,,,1.71,,,,8.5,2.05,,,7.5,,,2003,,,,,,,
62,,,,,,,,6.5,,,,1.44,1.55,,2.0,19,,,22,,2.0,,,,,,,,,2003-09-27,,,,,,,3.6,,3.6,,,,,1.85,,3.7,,,1.0,,,,,3.6,3.5,2.0,,,1.95,7,,,,,,1.444,,,,,3.5,6.5,,1.44,4.8,,6.5,,7.0,,,,,,,,Leicester_Man United_2003,1.85,,1.0,,,3.75,1.8,,7,,6.0,,,,1.0,,,1.925,,1.5,,,,,,,6.5,,,1.71,,,,1.5,1.975,,,1.5,,,2003,,,,,,,
63,,,,,,,,1.67,,,,4.5,3.8,,1.8,30,,,23,,1.75,,,,,,,,,2003-09-27,,,,,,,3.25,,3.2,,,,,2.05,,3.25,,,-0.5,,,,,3.2,3.1,1.79,,,1.8,7,,,,,,4.333,,,,,3.4,1.8,,4.33,1.8,,1.8,,1.66,,,,,,,,Southampton_Middlesbrough_2003,2.0,,-0.5,,,3.4,2.05,,7,,1.8,,,,-0.5,,,2.05,,4.4,,,,,,,1.727,,,1.9,,,,4.33,1.85,,,4.0,,,2003,,,,,,,
64,,,,,,,,1.73,,,,4.33,3.8,,2.0,14,,,18,,1.95,,,,,,,,,2003-09-28,,,,,,,3.3,,3.25,,,,,1.85,,3.33,,,-0.5,,,,,3.4,3.1,1.79,,,1.85,7,,,,,,4.0,,,,,3.3,1.85,,3.75,1.8,,1.83,,1.8,,,,,,,,Everton_Leeds_2003,1.95,,-0.75,,,3.25,1.85,,7,,1.72,,,,-0.5,,,2.1,,4.0,,,,,,,1.727,,,1.9,,,,4.0,1.8,,,4.33,,,2003,,,,,,,
65,,,,,,,,1.73,,,,4.75,3.6,,2.05,21,,,34,,2.05,,,,,,,,,2003-09-28,,,,,,,3.25,,3.4,,,,,1.8,,3.4,,,-0.75,,,,,3.4,3.1,1.95,,,1.95,7,,,,,,4.333,,,,,3.4,1.75,,4.0,1.85,,1.72,,1.72,,,,,,,,Man City_Tottenham_2003,1.85,,-0.75,,,3.5,1.75,,7,,1.75,,,,-0.75,,,1.85,,4.4,,,,,,,1.6669999999999998,,,1.75,,,,4.5,2.05,,,4.2,,,2003,,,,,,,
66,,,,,,,,1.73,,,,4.33,3.8,,2.0,3,,,15,,1.95,,,,,,,,,2003-09-28,,,,,,,3.25,,3.4,,,,,1.85,,3.35,,,-0.75,,,,,3.4,3.1,1.9,,,2.0,7,,,,,,4.333,,,,,3.3,1.75,,4.5,1.8,,1.8,,1.66,,,,,,,,Blackburn_Fulham_2003,1.8,,-0.75,,,3.25,1.85,,6,,1.72,,,,-0.75,,,1.85,,4.5,,,,,,,1.6669999999999998,,,1.79,,,,4.0,2.05,,,4.33,,,2003,,,,,,,
67,,,,,,,,4.33,,,,1.8,1.85,,2.0,10,,,20,,1.9,,,,,,,,,2003-09-28,,,,,,,3.25,,3.2,,,,,1.85,,3.25,,,0.5,,,,,3.25,3.1,1.79,,,1.95,7,,,,,,1.8,,,,,3.25,4.15,,1.72,3.6,,4.33,,4.2,,,,,,,,Charlton_Liverpool_2003,1.85,,0.5,,,3.4,1.9,,7,,4.0,,,,0.5,,,1.9,,1.85,,,,,,,3.75,,,1.9,,,,1.8,2.0,,,1.8,,,2003,,,,,,,
68,,,,,,,,3.5,,,,1.91,2.0,,1.9,39,,,21,,2.0,,,,,,,,,2003-10-04,,,,,,,3.25,,3.5,,,,,1.95,,3.25,,,0.5,,,,,3.25,3.1,1.95,,,1.8,8,,,,,,1.8,,,,,3.3,3.5,,1.83,3.2,,3.25,,3.6,,,,,,,,Wolves_Man City_2003,2.0,,0.5,,,3.25,1.8,,8,,3.25,,,,0.5,,,2.05,,2.0,,,,,,,3.75,,,1.75,,,,2.0,1.85,,,2.0,,,2003,,,,,,,
69,,,,,,,,2.2,,,,2.88,3.2,,2.0,34,,,14,,1.9,,,,,,,,,2003-10-04,,,,,,,3.2,,3.25,,,,,1.85,,3.33,,,-0.25,,,,,3.2,3.1,1.85,,,2.0,8,,,,,,3.0,,,,,3.2,2.27,,3.0,2.0,,2.25,,2.1,,,,,,,,Tottenham_Everton_2003,1.8,,-0.25,,,3.2,1.9,,8,,2.2,,,,-0.25,,,1.85,,2.85,,,,,,,2.1,,,1.85,,,,2.87,2.05,,,2.87,,,2003,,,,,,,
70,,,,,,,,2.0,,,,3.25,3.5,,1.9,26,,,10,,1.85,,,,,,,,,2003-10-04,,,,,,,3.25,,3.25,,,,,1.95,,3.25,,,-0.25,,,,,3.2,3.1,1.85,,,1.85,8,,,,,,2.8,,,,,3.2,2.05,,3.2,1.9,,2.1,,2.0,,,,,,,,Portsmouth_Charlton_2003,1.95,,-0.25,,,3.25,1.95,,8,,2.0,,,,-0.25,,,2.025,,3.4,,,,,,,2.2,,,1.85,,,,3.2,1.875,,,3.25,,,2003,,,,,,,
71,,,,,,,,1.8,,,,3.75,4.2,,1.8,24,,,30,,1.85,,,,,,,,,2003-10-04,,,,,,,3.25,,3.5,,,,,2.05,,3.45,,,-0.5,,,,,3.25,3.2,1.9,,,1.87,7,,,,,,4.5,,,,,3.4,1.87,,4.0,1.7,,1.72,,1.72,,,,,,,,Newcastle_Southampton_2003,1.95,,-0.5,,,3.4,1.95,,8,,1.72,,,,-0.5,,,2.075,,3.65,,,,,,,1.6669999999999998,,,1.79,,,,4.33,1.825,,,4.33,,,2003,,,,,,,
72,,,,,,,,2.63,,,,2.38,2.6,,2.0,18,,,3,,1.9,,,,,,,,,2003-10-04,,,,,,,3.2,,3.3,,,,,1.85,,3.25,,,0.0,,,,,3.25,3.1,1.9,,,1.9,8,,,,,,2.5,,,,,3.4,2.5,,2.25,2.3,,2.5,,2.6,,,,,,,,Leeds_Blackburn_2003,1.9,,0.0,,,3.2,1.9,,8,,2.37,,,,0.0,,,1.925,,2.6,,,,,,,2.4,,,1.79,,,,2.5,1.975,,,2.62,,,2003,,,,,,,
73,,,,,,,,2.5,,,,2.6,2.6,,1.9,20,,,0,,1.9,,,,,,,,,2003-10-04,,,,,,,3.2,,3.3,,,,,1.95,,3.25,,,0.0,,,,,3.2,3.0,1.85,,,1.87,8,,,,,,2.375,,,,,3.1,2.45,,2.4,2.4,,2.5,,2.6,,,,,,,,Liverpool_Arsenal_2003,1.95,,0.0,,,3.4,1.9,,8,,2.4,,,,0.0,,,2.0,,2.65,,,,,,,2.6,,,1.85,,,,2.5,1.9,,,2.6,,,2003,,,,,,,
74,,,,,,,,1.62,,,,5.0,4.4,,1.85,15,,,19,,2.0,,,,,,,,,2003-10-04,,,,,,,3.4,,3.6,,,,,2.0,,3.5,,,-0.75,,,,,3.5,3.3,1.85,,,1.9,7,,,,,,4.5,,,,,3.3,1.71,,4.5,1.65,,1.61,,1.66,,,,,,,,Fulham_Leicester_2003,1.9,,-0.75,,,3.4,1.8,,8,,1.66,,,,-0.75,,,2.0,,4.5,,,,,,,1.615,,,1.85,,,,5.0,1.9,,,4.5,,,2003,,,,,,,
75,,,,,,,,1.29,,,,8.5,7.0,,1.95,22,,,2,,2.05,,,,,,,,,2003-10-04,,,,,,,4.5,,4.5,,,,,1.9,,4.5,,,-1.5,,,,,3.75,4.0,2.1,,,1.9,8,,,,,,9.0,,,,,4.5,1.31,,8.0,1.35,,1.3,,1.28,,,,,,,,Man United_Birmingham_2003,1.9,,-1.5,,,4.5,1.75,,7,,1.28,,,,-1.5,,,1.925,,9.0,,,,,,,1.3330000000000002,,,1.65,,,,9.5,1.975,,,9.0,,,2003,,,,,,,
76,,,,,,,,1.73,,,,4.5,4.0,,1.8,1,,,5,,1.75,,,,,,,,,2003-10-05,,,,,,,3.25,,3.4,,,,,2.05,,3.4,,,-0.5,,,,,3.2,3.2,1.75,,,1.8,8,,,,,,4.333,,,,,3.2,1.8,,4.33,1.75,,1.8,,1.72,,,,,,,,Aston Villa_Bolton_2003,2.0,,-0.5,,,3.6,2.05,,8,,1.72,,,,-0.5,,,2.0,,4.1,,,,,,,1.727,,,1.95,,,,4.0,1.9,,,4.33,,,2003,,,,,,,
77,,,,,,,,4.75,,,,1.73,1.75,,2.05,23,,,11,,1.9,,,,,,,,,2003-10-05,,,,,,,3.4,,3.5,,,,,1.8,,3.33,,,0.75,,,,,3.25,3.2,1.95,,,2.0,8,,,,,,1.6669999999999998,,,,,3.3,4.25,,1.66,4.0,,4.33,,4.5,,,,,,,,Middlesbrough_Chelsea_2003,1.8,,0.5,,,3.4,1.9,,7,,4.2,,,,0.5,,,2.1,,1.8,,,,,,,4.5,,,1.75,,,,1.72,1.8,,,1.72,,,2003,,,,,,,
78,,,,,,,,4.0,,,,1.8,1.8,,2.1,2,,,11,,1.85,,,,,,,,,2003-10-14,,,,,,,3.25,,3.5,,,,,1.75,,3.4,,,0.5,,,,,3.4,3.1,1.92,,,2.0,8,,,,,,1.727,,,,,3.25,4.2,,1.72,3.8,,4.33,,4.2,,,,,,,,Birmingham_Chelsea_2003,1.82,,0.5,,,3.25,1.95,,8,,4.0,,,,0.5,,,1.85,,1.8,,,,,,,4.0,,,1.81,,,,1.72,2.05,,,1.8,,,2003,,,,,,,
79,,,,,,,,3.5,,,,1.91,1.9,,1.9,26,,,20,,1.9,,,,,,,,,2003-10-18,,,,,,,3.25,,3.25,,,,,1.95,,3.3,,,0.5,,,,,3.25,3.2,1.79,,,1.85,9,,,,,,1.8,,,,,3.2,3.6,,1.83,3.4,,4.0,,3.75,,,,,,,,Portsmouth_Liverpool_2003,1.95,,0.5,,,3.25,1.9,,9,,3.5,,,,0.5,,,2.0,,1.95,,,,,,,3.75,,,1.9,,,,1.83,1.9,,,1.9,,,2003,,,,,,,
80,,,,,,,,2.5,,,,2.5,2.4,,1.95,23,,,24,,1.85,,,,,,,,,2003-10-18,,,,,,,3.2,,3.3,,,,,1.9,,3.25,,,0.0,,,,,3.25,3.2,1.85,,,2.0,9,,,,,,2.4,,,,,3.1,2.55,,2.4,2.4,,2.5,,2.6,,,,,,,,Middlesbrough_Newcastle_2003,1.8,,0.0,,,3.2,1.95,,8,,2.5,,,,0.0,,,1.95,,2.55,,,,,,,2.5,,,1.85,,,,2.5,1.95,,,2.5,,,2003,,,,,,,
81,,,,,,,,1.7,,,,4.5,3.8,,1.95,21,,,5,,1.95,,,,,,,,,2003-10-18,,,,,,,3.25,,3.4,,,,,1.9,,3.4,,,-0.75,,,,,3.25,3.1,1.95,,,1.9,9,,,,,,4.5,,,,,3.3,1.65,,4.5,1.8,,1.66,,1.66,,,,,,,,Man City_Bolton_2003,1.9,,-0.75,,,3.25,1.85,,9,,1.7,,,,-0.75,,,2.0,,4.95,,,,,,,1.6669999999999998,,,1.75,,,,5.0,1.9,,,4.5,,,2003,,,,,,,
82,,,,,,,,5.5,,,,1.53,1.65,,2.1,18,,,22,,2.0,,,,,,,,,2003-10-18,,,,,,,3.4,,3.6,,,,,1.75,,3.5,,,0.75,,,,,3.25,3.3,2.0,,,2.03,9,,,,,,1.6669999999999998,,,,,3.3,4.75,,1.57,4.4,,5.0,,5.5,,,,,,,,Leeds_Man United_2003,1.8,,0.75,,,3.5,1.8,,9,,5.0,,,,0.75,,,1.8,,1.66,,,,,,,4.5,,,1.71,,,,1.61,2.1,,,1.61,,,2003,,,,,,,
83,,,,,,,,2.2,,,,2.8,3.1,,1.9,0,,,11,,2.0,,,,,,,,,2003-10-18,,,,,,,3.2,,3.2,,,,,1.95,,3.25,,,-0.25,,,,,3.4,3.0,1.85,,,1.9,9,,,,,,3.0,,,,,3.2,2.15,,2.8,2.1,,2.2,,2.2,,,,,,,,Arsenal_Chelsea_2003,1.93,,-0.25,,,3.25,1.8,,9,,2.2,,,,-0.25,,,1.875,,3.1,,,,,,,2.0,,,1.85,,,,3.0,2.025,,,2.87,,,2003,,,,,,,
84,,,,,,,,1.57,,,,5.5,4.6,,1.8,15,,,39,,2.0,,,,,,,,,2003-10-18,,,,,,,3.4,,3.6,,,,,2.05,,3.4,,,-0.75,,,,,3.5,3.4,1.85,,,1.8,8,,,,,,5.0,,,,,3.3,1.6,,5.5,1.6,,1.57,,1.57,,,,,,,,Fulham_Wolves_2003,2.0,,-0.75,,,3.4,1.8,,9,,1.57,,,,-0.75,,,2.05,,5.55,,,,,,,1.571,,,1.85,,,,5.5,1.85,,,5.5,,,2003,,,,,,,
85,,,,,,,,2.2,,,,2.8,3.2,,1.9,2,,,1,,1.66,,,,,,,,,2003-10-19,,,,,,,3.2,,3.0,,,,,1.95,,3.25,,,-0.25,,,,,3.2,3.1,1.75,,,1.95,9,,,,,,3.0,,,,,3.1,2.15,,3.1,2.0,,2.25,,2.1,,,,,,,,Birmingham_Aston Villa_2003,1.85,,-0.25,,,3.25,2.15,,9,,2.2,,,,-0.25,,,1.925,,3.15,,,,,,,2.1,,,1.95,,,,3.1,1.975,,,2.87,,,2003,,,,,,,
86,,,,,,,,2.0,,,,3.5,3.5,,2.05,14,,,30,,1.9,,,,,,,,,2003-10-19,,,,,,,3.25,,3.25,,,,,1.8,,3.3,,,-0.25,,,,,3.2,3.2,1.85,,,2.0,9,,,,,,3.0,,,,,3.2,1.95,,3.2,1.85,,2.0,,2.0,,,,,,,,Everton_Southampton_2003,1.8,,-0.5,,,3.4,1.9,,9,,1.9,,,,-0.5,,,2.05,,3.5,,,,,,,2.1,,,1.85,,,,3.4,1.85,,,3.5,,,2003,,,,,,,
87,,,,,,,,2.6,,,,2.5,2.4,,2.0,19,,,34,,1.9,,,,,,,,,2003-10-19,,,,,,,3.2,,3.2,,,,,1.85,,3.2,,,0.0,,,,,3.2,3.2,1.9,,,1.95,9,,,,,,2.375,,,,,3.1,2.55,,2.37,2.4,,2.6,,2.62,,,,,,,,Leicester_Tottenham_2003,1.88,,0.0,,,3.4,1.9,,9,,2.5,,,,0.0,,,1.925,,2.55,,,,,,,2.6,,,1.79,,,,2.5,1.975,,,2.5,,,2003,,,,,,,
88,,,,,,,,1.91,,,,3.75,3.5,,1.9,3,,,10,,1.95,,,,,,,,,2003-10-20,,,,,,,3.25,,3.25,,,,,1.95,,3.25,,,-0.5,,,,,3.2,3.2,1.95,,,1.9,9,,,,,,3.75,,,,,3.25,1.9,,3.8,1.85,,1.9,,1.8,,,,,,,,Blackburn_Charlton_2003,1.9,,-0.5,,,3.4,1.85,,9,,1.85,,,,-0.5,,,1.925,,3.8,,,,,,,1.83,,,1.75,,,,3.75,1.975,,,3.75,,,2003,,,,,,,
89,,,,,,,,2.62,,,,2.38,2.4,,1.85,15,,,24,,1.9,,,,,,,,,2003-10-21,,,,,,,3.2,,3.2,,,,,2.0,,3.2,,,0.0,,,,,3.2,3.2,1.85,,,1.9,9,,,,,,2.6,,,,,3.2,2.6,,2.3,2.4,,2.5,,2.62,,,,,,,,Fulham_Newcastle_2003,1.9,,0.0,,,3.2,1.9,,9,,2.6,,,,0.0,,,2.025,,2.5,,,,,,,2.38,,,1.85,,,,2.6,1.875,,,2.4,,,2003,,,,,,,
