,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5
14,Burnley_Man United_2009,2009-08-19,A Wiley,11,13,2,2,2009,1,0,,,,,,,,,,,,,10.267,1.11,21.205,0.976,76.124,1.315,,,,
15,Liverpool_Stoke_2009,2009-08-19,P Walton,10,22,2,2,2009,4,0,,,,,,,,,,,,,80.171,1.949,19.413,1.59,8.213,0.855,,,,
16,Wigan_Man United_2009,2009-08-22,H Webb,20,13,3,3,2009,0,5,,,,,,,,,,0.0,100.0,0.0,15.521,1.351,26.187,1.126,65.639,1.265,,,,
17,Birmingham_Stoke_2009,2009-08-22,C Foy,19,22,3,3,2009,0,0,,,,,,,,,,91.112,6.951,0.0,44.854,1.899,31.058,0.248,31.38,1.056,,,,
18,Sunderland_Blackburn_2009,2009-08-22,A Wiley,38,33,3,2,2009,2,1,,,,,,,,,,,,,48.81,1.255,30.616,1.046,28.045,1.523,,,,
19,Arsenal_Portsmouth_2009,2009-08-22,S Bennett,31,28,2,3,2009,4,1,,,,,,,,,,,,,84.905,1.213,16.03,1.292,6.505,0.803,,,,
20,Man City_Wolves_2009,2009-08-22,L Mason,3,4,2,3,2009,1,0,,,,,,,,,,,,,75.707,2.365,21.705,1.082,10.093,1.018,,,,
21,Hull_Bolton_2009,2009-08-22,M Jones,34,23,3,2,2009,1,0,,,,,,,,,,,,,41.073,1.593,31.11,0.469,35.163,1.008,,,,
22,West Ham_Tottenham_2009,2009-08-23,M Clattenburg,5,6,2,3,2009,1,2,,,,,,,,,,,,,33.262,1.23,30.726,0.349,43.33,0.999,,,,
23,Fulham_Chelsea_2009,2009-08-23,A Marriner,16,30,2,3,2009,0,2,,,,,,,,,,,,,15.634,1.137,27.382,0.823,64.62,1.212,,,,
24,Burnley_Everton_2009,2009-08-23,P Dowd,11,8,3,2,2009,1,0,,,,,,,,,,,,,31.555,1.434,30.87,0.435,44.968,1.092,,,,
25,Liverpool_Aston Villa_2009,2009-08-24,M Atkinson,10,21,3,2,2009,1,3,,,,,,,,,,,,,70.288,1.044,24.405,1.293,12.975,0.666,,,,
26,Bolton_Liverpool_2009,2009-08-29,A Wiley,23,10,3,4,2009,2,3,,,,,,,,,,0.0,44.408,55.59,17.009,1.963,26.747,1.147,64.571,0.984,,,,
27,Tottenham_Birmingham_2009,2009-08-29,P Walton,6,19,4,4,2009,2,1,,,,,,,,,,80.142,19.713,0.0,74.195,0.96,22.766,1.123,11.408,1.177,,,,
28,Wolves_Hull_2009,2009-08-29,S Attwell,4,34,4,4,2009,1,1,,,,,,,,,,0.0,19.701,80.154,47.995,1.332,30.966,0.463,29.35,1.949,,,,
29,Blackburn_West Ham_2009,2009-08-29,P Dowd,33,5,3,3,2009,0,0,,,,,,,,,,0.0,3.881,91.352,46.104,1.046,31.107,0.32,30.852,1.691,,,,
30,Chelsea_Burnley_2009,2009-08-29,M Clattenburg,30,11,4,4,2009,3,0,,,,,,,,,,91.351,3.878,0.0,88.05,1.477,14.419,1.478,6.043,1.172,,,,
31,Stoke_Sunderland_2009,2009-08-29,M Jones,22,38,4,4,2009,1,0,,,,,,,,,,0.0,100.0,0.0,43.289,1.333,31.207,0.433,33.662,1.754,,,,
32,Man United_Arsenal_2009,2009-08-29,M Dean,13,31,4,3,2009,2,1,,,,,,,,,,55.619,44.378,0.0,47.773,1.475,31.078,0.894,29.201,1.237,,,,
33,Aston Villa_Fulham_2009,2009-08-30,S Bennett,21,16,3,3,2009,2,0,,,,,,,,,,0.0,27.815,72.148,58.157,1.075,28.954,0.565,20.989,1.834,,,,
34,Everton_Wigan_2009,2009-08-30,L Probert,8,20,3,4,2009,2,1,,,,,,,,,,0.0,0.046,35.386,57.865,1.344,29.405,1.096,21.017,1.869,,,,
35,Portsmouth_Man City_2009,2009-08-30,H Webb,28,3,4,3,2009,0,1,,,,,,,,,,0.0,27.815,72.148,17.495,2.047,27.347,0.863,63.456,1.773,,,,
36,Stoke_Chelsea_2009,2009-09-12,M Dean,22,30,5,5,2009,1,2,,,,,,,,,,52.768,47.231,0.0,12.075,0.941,23.444,1.228,71.903,1.009,,,,
37,Wigan_West Ham_2009,2009-09-12,A Wiley,20,5,5,4,2009,1,0,,,,,,,,,,0.0,14.591,85.039,44.664,1.036,30.915,0.321,31.878,1.045,,,,
38,Sunderland_Hull_2009,2009-09-12,M Atkinson,38,34,5,5,2009,4,1,,,,,,,,,,58.395,19.788,20.942,56.611,1.08,29.783,0.824,21.224,1.389,,,,
39,Portsmouth_Bolton_2009,2009-09-12,C Foy,28,23,5,4,2009,2,3,,,,,,,,,,0.0,100.0,0.0,40.026,1.069,31.203,0.276,36.209,1.507,,,,
40,Tottenham_Man United_2009,2009-09-12,A Marriner,6,13,5,5,2009,1,3,,,,,,,,,,23.58,24.948,51.327,32.715,1.136,30.467,0.94,44.268,1.007,,,,
41,Man City_Arsenal_2009,2009-09-12,M Clattenburg,3,31,4,4,2009,4,2,,,,,,,,,,77.61,22.297,0.0,35.337,1.234,30.82,0.35,41.386,1.177,,,,
42,Blackburn_Wolves_2009,2009-09-12,S Bennett,33,4,4,5,2009,3,1,,,,,,,,,,0.0,72.514,27.486,54.532,0.603,29.783,0.824,23.124,1.36,,,,
43,Liverpool_Burnley_2009,2009-09-12,L Mason,10,11,5,5,2009,4,0,,,,,,,,,,56.401,0.193,0.0,84.282,1.845,16.399,1.533,6.957,0.964,,,,
44,Birmingham_Aston Villa_2009,2009-09-13,H Webb,19,21,5,4,2009,0,1,,,,,,,,,,39.335,60.665,0.0,31.358,1.433,31.154,0.203,44.872,1.21,,,,
45,Fulham_Everton_2009,2009-09-13,P Walton,16,8,4,4,2009,2,1,,,,,,,,,,0.0,100.0,0.0,39.883,1.836,31.306,0.486,36.359,0.939,,,,
46,Arsenal_Wigan_2009,2009-09-19,M Jones,31,20,5,6,2009,4,0,,,,,,,,,,76.467,9.179,6.096,81.069,1.673,18.545,1.477,8.153,1.202,,,,
47,West Ham_Liverpool_2009,2009-09-19,A Marriner,5,10,5,6,2009,2,3,,,,,,,,,,24.919,17.711,54.805,16.087,0.638,26.144,0.995,65.564,1.573,,,,
48,Burnley_Sunderland_2009,2009-09-19,C Foy,11,38,6,6,2009,3,1,,,,,,,,,,37.058,62.942,0.0,36.339,1.501,31.113,0.563,40.107,1.084,,,,
49,Aston Villa_Portsmouth_2009,2009-09-19,S Attwell,21,28,5,6,2009,2,0,,,,,,,,,,81.133,13.784,4.112,71.931,1.801,24.436,1.1,11.212,0.823,,,,
50,Hull_Birmingham_2009,2009-09-19,P Dowd,34,19,6,6,2009,0,1,,,,,,,,,,49.2,27.441,23.297,42.461,0.886,31.112,0.518,33.869,1.037,,,,
51,Bolton_Stoke_2009,2009-09-19,M Clattenburg,23,22,5,6,2009,1,1,,,,,,,,,,84.034,15.664,0.0,48.206,0.835,31.112,0.523,28.182,1.293,,,,
52,Everton_Blackburn_2009,2009-09-20,L Mason,8,33,5,5,2009,3,0,,,,,,,,,,37.178,17.849,41.409,56.523,1.93,29.563,0.824,21.546,1.129,,,,
53,Man United_Man City_2009,2009-09-20,M Atkinson,13,3,6,5,2009,4,3,,,,,,,,,,0.0,56.143,43.857,62.627,0.81,26.984,0.927,18.076,0.905,,,,
54,Wolves_Fulham_2009,2009-09-20,K Friend,4,16,6,5,2009,2,1,,,,,,,,,,21.791,46.273,31.936,40.179,0.919,31.16,0.505,36.3,1.313,,,,
55,Chelsea_Tottenham_2009,2009-09-20,H Webb,30,6,6,6,2009,3,0,,,,,,,,,,54.693,20.771,23.86,67.305,2.053,25.693,1.223,14.758,0.941,,,,
56,Birmingham_Bolton_2009,2009-09-26,S Bennett,19,23,7,6,2009,1,2,,,,,,,,,,22.843,54.107,23.05,45.892,1.032,31.113,0.567,30.766,1.235,,,,
57,Blackburn_Aston Villa_2009,2009-09-26,M Clattenburg,33,21,6,6,2009,2,1,,,,,,,,,,8.909,24.954,66.038,33.539,1.207,30.963,0.333,43.351,1.425,,,,
58,Fulham_Arsenal_2009,2009-09-26,M Atkinson,16,31,6,6,2009,0,1,,,,,,,,,,16.305,14.105,63.466,16.355,1.518,26.876,0.943,64.702,1.17,,,,
59,Stoke_Man United_2009,2009-09-26,H Webb,22,13,7,7,2009,0,2,12.05,25.734,62.124,,,,,,,18.485,28.13,53.332,11.811,1.029,23.127,1.135,73.039,1.95,,,,
60,Portsmouth_Everton_2009,2009-09-26,A Wiley,28,8,7,6,2009,0,1,,,,,,,,,,34.561,38.308,27.13,25.62,1.676,29.998,0.656,52.21,1.043,,,,
61,Tottenham_Burnley_2009,2009-09-26,M Dean,6,11,7,7,2009,5,0,91.443,6.184,0.0,,,,,,,88.796,2.276,0.0,75.312,0.963,21.3,1.033,11.133,1.244,,,,
62,Liverpool_Hull_2009,2009-09-26,P Walton,10,34,7,7,2009,6,1,79.019,7.211,3.893,,,,,,,68.221,2.711,1.16,87.579,1.131,14.721,1.044,5.662,0.895,,,,
63,Wigan_Chelsea_2009,2009-09-26,P Dowd,20,30,7,7,2009,3,1,0.29,2.728,86.824,,,,,,,0.588,4.141,88.44,10.185,0.995,21.285,1.116,76.297,1.292,,,,
64,Sunderland_Wolves_2009,2009-09-27,L Mason,38,4,7,7,2009,5,2,58.487,22.878,18.373,,,,,,,68.279,18.118,12.729,58.251,0.807,28.709,0.677,20.675,0.915,,,,
65,Man City_West Ham_2009,2009-09-28,C Foy,3,5,6,6,2009,3,1,,,,,,,,,,31.224,44.187,24.588,70.539,1.159,24.008,1.278,13.258,0.908,,,,
66,Man United_Sunderland_2009,2009-10-03,A Wiley,13,38,8,8,2009,2,2,66.826,20.433,12.336,,,,,,,70.419,18.612,10.38,84.184,0.935,16.434,0.862,7.793,0.93,,,,
67,Wolves_Portsmouth_2009,2009-10-03,H Webb,4,28,8,8,2009,0,1,65.953,25.605,8.359,,,,,,,69.156,23.546,7.173,48.719,2.103,30.276,0.79,29.568,1.887,,,,
68,Burnley_Birmingham_2009,2009-10-03,K Friend,11,19,8,8,2009,2,1,59.121,34.866,6.002,,,,,,,61.989,32.695,5.298,44.872,1.21,30.916,0.391,32.225,1.595,,,,
69,Bolton_Tottenham_2009,2009-10-03,M Jones,23,6,7,8,2009,2,2,9.88,13.208,73.38,,,,,,,12.19,14.78,70.3,26.188,1.139,29.348,0.845,52.118,1.441,,,,
70,Hull_Wigan_2009,2009-10-03,M Clattenburg,34,20,8,8,2009,2,1,20.4,25.482,53.999,,,,,,,23.264,26.419,50.229,36.912,1.464,30.775,0.446,40.609,1.374,,,,
71,Arsenal_Blackburn_2009,2009-10-04,P Walton,31,33,7,7,2009,6,2,,,,,,,,,,49.696,0.29,0.04,82.928,0.932,17.184,1.439,8.325,1.08,,,,
72,Everton_Stoke_2009,2009-10-04,A Marriner,8,22,7,8,2009,1,1,71.705,18.359,9.366,,,,,,,73.923,16.862,8.419,64.704,1.234,27.15,1.207,16.673,0.945,,,,
73,West Ham_Fulham_2009,2009-10-04,P Dowd,5,16,7,7,2009,2,2,,,,,,,,,,37.636,26.22,36.058,47.379,2.3,30.868,0.374,30.061,1.014,,,,
74,Chelsea_Liverpool_2009,2009-10-04,M Atkinson,30,10,8,8,2009,2,0,82.818,8.264,3.552,,,,,,,82.87,7.125,2.985,47.408,0.87,31.166,0.685,29.703,1.565,,,,
75,Aston Villa_Man City_2009,2009-10-05,M Dean,21,3,7,7,2009,1,1,36.512,29.21,34.249,,,,,,,37.342,29.266,33.364,38.303,0.874,30.686,0.61,38.606,1.091,,,,
76,Sunderland_Liverpool_2009,2009-10-17,M Jones,38,10,9,9,2009,1,0,58.03,12.669,16.695,,,,,,,54.516,14.909,22.558,22.953,1.241,28.912,0.577,55.796,1.831,,,,
77,Man United_Bolton_2009,2009-10-17,M Clattenburg,13,23,9,8,2009,2,1,25.791,17.458,53.735,,,,,,,36.211,21.576,41.613,83.479,0.792,17.471,1.257,7.712,0.838,,,,
78,Aston Villa_Chelsea_2009,2009-10-17,K Friend,21,30,8,9,2009,2,1,55.449,30.411,14.111,,,,,,,29.437,29.936,40.603,23.208,1.199,28.956,0.628,55.223,0.559,,,,
79,Everton_Wolves_2009,2009-10-17,S Attwell,8,4,8,9,2009,1,1,83.219,8.134,3.365,,,,,,,54.722,19.59,24.567,69.714,1.454,24.611,1.312,13.739,1.014,,,,
80,Stoke_West Ham_2009,2009-10-17,M Atkinson,22,5,9,8,2009,2,1,29.216,50.119,20.665,,,,,,,29.343,42.633,28.023,47.874,1.208,30.68,0.435,29.19,1.077,,,,
81,Arsenal_Birmingham_2009,2009-10-17,L Probert,31,19,8,9,2009,3,1,79.022,9.418,5.434,,,,,,,83.244,7.419,3.038,85.704,1.147,15.371,1.38,6.379,0.79,,,,
82,Portsmouth_Tottenham_2009,2009-10-17,P Dowd,28,6,9,9,2009,1,2,14.022,21.439,64.204,,,,,,,5.393,12.89,80.059,22.56,1.684,29.01,0.889,56.194,1.742,,,,
83,Blackburn_Burnley_2009,2009-10-18,C Foy,33,11,8,9,2009,3,2,90.206,2.872,0.0,,,,,,,90.713,7.671,0.0,57.06,0.956,29.005,0.807,21.496,0.917,,,,
84,Wigan_Man City_2009,2009-10-18,A Wiley,20,3,9,8,2009,1,1,12.722,14.868,69.576,,,,,,,9.779,16.471,72.673,20.425,1.139,28.637,0.906,58.641,1.273,,,,
85,Fulham_Hull_2009,2009-10-19,A Marriner,16,34,8,9,2009,2,0,38.857,27.652,33.44,,,,,,,41.057,28.324,30.578,60.184,1.011,27.998,0.902,19.682,1.437,,,,
86,Tottenham_Stoke_2009,2009-10-24,L Probert,6,22,10,10,2009,0,1,35.266,33.896,30.831,,,,,,,74.216,17.711,7.519,69.499,0.715,24.822,1.108,13.326,0.745,,,,
87,Burnley_Wigan_2009,2009-10-24,L Mason,11,20,10,10,2009,1,3,83.104,11.195,3.754,,,,,,,74.467,18.618,6.529,41.893,0.897,30.823,0.476,34.664,0.734,,,,
88,Birmingham_Sunderland_2009,2009-10-24,M Atkinson,19,38,10,10,2009,2,1,12.937,38.166,48.892,,,,,,,21.106,46.188,32.705,35.811,1.373,30.87,0.435,40.603,1.275,,,,
89,Wolves_Aston Villa_2009,2009-10-24,P Walton,4,21,10,9,2009,1,1,11.925,25.31,62.662,,,,,,,8.958,23.183,67.707,29.216,0.785,30.454,0.65,47.308,1.205,,,,
90,Chelsea_Blackburn_2009,2009-10-24,A Wiley,30,33,10,9,2009,5,0,76.924,0.745,0.0,,,,,,,73.637,1.157,0.173,83.907,1.14,16.782,1.07,6.963,1.057,,,,
91,Hull_Portsmouth_2009,2009-10-24,S Attwell,34,28,10,10,2009,0,0,49.602,35.481,14.908,,,,,,,40.912,34.077,25.003,40.729,1.444,30.827,0.595,35.619,0.866,,,,
92,Man City_Fulham_2009,2009-10-25,K Friend,3,16,9,9,2009,2,2,74.827,14.025,8.941,,,,,,,70.315,17.514,11.255,69.944,1.042,24.534,1.209,13.058,0.653,,,,
93,Liverpool_Man United_2009,2009-10-25,A Marriner,10,13,10,10,2009,2,0,2.741,6.463,82.238,,,,,,,20.205,21.634,57.734,35.629,1.476,31.113,0.563,40.422,0.893,,,,
94,West Ham_Arsenal_2009,2009-10-25,C Foy,5,31,9,9,2009,2,2,24.282,18.229,55.516,,,,,,,7.664,8.448,65.762,14.481,0.848,25.375,0.86,67.174,1.076,,,,
95,Bolton_Everton_2009,2009-10-25,P Dowd,23,8,9,9,2009,3,2,27.515,30.53,41.933,,,,,,,26.835,34.571,38.588,37.253,1.455,30.822,0.415,39.121,1.577,,,,
96,Man United_Blackburn_2009,2009-10-31,P Dowd,13,33,11,10,2009,2,0,55.495,2.458,1.329,,,,,,,70.035,3.384,1.596,85.916,0.718,15.22,1.09,6.406,1.081,,,,
97,Burnley_Hull_2009,2009-10-31,M Jones,11,34,11,11,2009,2,0,77.743,7.664,4.52,,,,,,,79.357,12.287,6.022,52.325,1.162,30.046,0.732,25.362,1.353,,,,
98,Sunderland_West Ham_2009,2009-10-31,A Marriner,38,5,11,10,2009,2,2,83.262,8.487,3.482,,,,,,,58.555,22.871,18.312,52.281,1.422,29.723,0.423,25.767,1.333,,,,
99,Bolton_Chelsea_2009,2009-10-31,P Walton,23,30,10,11,2009,0,4,40.974,21.257,37.072,,,,,,,17.335,17.436,63.523,13.03,1.094,24.476,1.171,70.19,1.076,,,,
100,Stoke_Wolves_2009,2009-10-31,C Foy,22,4,11,11,2009,2,2,30.543,22.543,46.536,,,,,,,50.728,27.621,21.59,53.05,1.288,29.507,0.543,25.219,1.513,,,,
101,Everton_Aston Villa_2009,2009-10-31,L Probert,8,21,10,10,2009,1,1,38.648,38.231,23.118,,,,,,,15.033,19.485,64.809,40.685,1.24,30.59,0.541,36.197,1.103,,,,
102,Portsmouth_Wigan_2009,2009-10-31,A Wiley,28,20,11,11,2009,4,0,18.49,19.685,61.032,,,,,,,12.402,22.141,65.21,42.134,0.726,30.311,0.523,35.099,0.95,,,,
103,Fulham_Liverpool_2009,2009-10-31,L Mason,16,10,10,11,2009,3,1,48.172,32.976,18.839,,,,,,,33.349,29.454,37.169,24.36,1.211,29.686,0.631,53.698,1.13,,,,
104,Arsenal_Tottenham_2009,2009-10-31,M Clattenburg,31,6,10,11,2009,3,0,74.413,7.254,4.777,,,,,,,65.657,11.608,12.226,63.561,1.433,26.354,1.051,17.781,0.826,,,,
105,Birmingham_Man City_2009,2009-11-01,M Dean,19,3,11,10,2009,0,0,19.742,22.768,57.206,,,,,,,19.685,34.197,46.108,24.304,1.527,28.894,1.059,54.583,1.882,,,,
106,West Ham_Aston Villa_2009,2009-11-04,S Bennett,5,21,11,11,2009,2,1,25.421,22.255,51.928,,,,,,,13.19,16.768,68.574,36.659,1.096,30.918,0.449,39.88,1.321,,,,
107,Blackburn_Portsmouth_2009,2009-11-07,A Marriner,33,28,11,12,2009,3,1,47.029,39.243,13.724,,,,,,,60.236,29.022,10.701,48.703,1.478,30.454,0.65,28.49,1.148,,,,
108,Tottenham_Sunderland_2009,2009-11-07,K Friend,6,38,12,12,2009,2,0,57.128,19.765,22.169,,,,,,,58.56,22.389,18.74,64.121,1.149,27.231,0.79,16.424,1.038,,,,
109,Aston Villa_Bolton_2009,2009-11-07,M Clattenburg,21,23,12,11,2009,5,1,44.318,27.245,28.374,,,,,,,42.406,29.055,28.505,57.653,1.782,28.576,0.385,21.249,1.365,,,,
110,Wolves_Arsenal_2009,2009-11-07,St Bennett,4,31,12,11,2009,1,4,28.247,28.217,43.491,,,,,,,12.344,18.025,68.764,12.633,0.874,22.752,1.287,72.269,1.085,,,,
111,Man City_Burnley_2009,2009-11-07,S Attwell,3,11,11,12,2009,3,3,59.965,2.103,0.944,,,,,,,74.608,1.992,0.523,75.146,1.117,21.601,0.782,10.885,0.934,,,,
112,Hull_Stoke_2009,2009-11-08,M Dean,34,22,12,12,2009,2,1,11.551,51.939,36.51,,,,,,,25.168,41.225,33.606,37.356,1.337,30.73,0.517,39.561,1.262,,,,
113,Wigan_Fulham_2009,2009-11-08,P Dowd,20,16,12,11,2009,1,1,52.326,25.265,22.281,,,,,,,22.079,25.481,52.32,44.035,1.009,30.916,0.391,32.664,1.562,,,,
114,Chelsea_Man United_2009,2009-11-08,Mn Atkinson,30,13,12,12,2009,1,0,79.097,20.783,0.0,,,,,,,63.785,27.528,8.632,49.408,1.176,31.017,0.578,27.132,1.424,,,,
115,West Ham_Everton_2009,2009-11-08,A Wiley,5,8,12,11,2009,1,2,33.057,22.332,44.188,,,,,,,36.329,23.555,39.863,41.716,0.827,30.682,0.484,35.4,1.239,,,,
116,Liverpool_Birmingham_2009,2009-11-09,P Walton,10,19,12,12,2009,2,2,87.359,6.955,1.63,,,,,,,83.332,9.263,3.665,76.132,1.534,21.702,0.875,10.216,0.895,,,,
117,Burnley_Aston Villa_2009,2009-11-21,H Webb,11,21,13,13,2009,1,1,34.071,28.274,37.614,41.19,26.78,31.958,,,,39.875,30.413,29.691,30.985,0.936,30.405,0.568,45.575,0.925,,,,
118,Birmingham_Fulham_2009,2009-11-21,C Foy,19,16,13,12,2009,1,0,21.161,26.226,52.519,28.139,36.346,35.512,,,,26.788,41.469,31.742,40.922,1.007,30.823,0.471,35.288,1.045,,,,
119,Man United_Everton_2009,2009-11-21,S Bennett,13,8,13,12,2009,3,0,33.944,25.013,40.903,,,,,,,50.363,23.742,25.669,72.271,1.173,22.788,0.789,11.658,0.636,,,,
120,Chelsea_Wolves_2009,2009-11-21,L Mason,30,4,13,13,2009,4,0,89.974,2.749,0.0,87.303,3.897,0.664,,,,89.159,6.384,0.924,86.066,0.848,15.126,0.74,5.795,0.722,,,,
121,Liverpool_Man City_2009,2009-11-21,P Dowd,10,3,13,12,2009,2,2,48.374,32.024,19.584,54.938,20.365,23.901,,,,53.533,23.105,23.088,52.48,0.925,29.773,0.612,24.455,1.532,,,,
122,Sunderland_Arsenal_2009,2009-11-21,A Wiley,38,31,13,12,2009,1,0,16.269,16.338,65.008,22.016,13.476,48.761,,,,25.834,15.911,51.972,17.41,1.135,27.506,1.017,61.996,1.615,,,,
123,Hull_West Ham_2009,2009-11-21,M Clattenburg,34,5,13,13,2009,3,3,55.334,25.435,19.113,24.76,27.24,47.935,,,,24.901,31.543,43.539,36.077,0.77,30.969,0.572,39.953,1.216,,,,
124,Tottenham_Wigan_2009,2009-11-22,P Walton,6,20,13,13,2009,9,1,83.958,10.492,3.355,70.775,15.041,11.832,,,,68.884,17.0,12.819,69.19,1.603,24.719,0.955,13.392,0.959,,,,
125,Bolton_Blackburn_2009,2009-11-22,M Dean,23,33,12,12,2009,0,2,67.368,12.338,12.458,,,,,,,69.917,15.567,12.429,45.179,1.287,30.915,0.321,30.686,0.61,,,,
126,Stoke_Portsmouth_2009,2009-11-22,K Friend,22,28,13,13,2009,1,0,23.888,33.698,42.405,59.008,27.106,13.817,,,,55.834,29.984,14.149,47.884,1.41,30.314,0.609,28.692,1.622,,,,
127,Hull_Everton_2009,2009-11-25,M Atkinson,34,8,14,13,2009,3,2,48.356,21.522,29.548,44.68,28.304,26.971,,,,35.472,26.998,37.466,29.776,1.407,30.262,0.397,47.308,1.17,,,,
128,Fulham_Blackburn_2009,2009-11-25,S Attwell,16,33,13,13,2009,3,0,75.733,17.682,6.117,,,,,,,74.503,15.772,8.579,47.885,1.443,30.497,0.542,28.774,1.126,,,,
129,West Ham_Burnley_2009,2009-11-28,C Foy,5,11,14,14,2009,5,3,48.979,16.52,28.964,66.222,14.901,15.106,,,,68.167,14.376,13.586,55.691,0.851,28.638,0.884,23.027,1.407,,,,
130,Fulham_Bolton_2009,2009-11-28,S Bennett,16,23,14,13,2009,1,1,85.308,5.138,1.477,,,,,,,62.16,20.633,16.696,53.386,1.212,29.693,0.809,24.265,1.237,,,,
131,Wigan_Sunderland_2009,2009-11-28,Mn Atkinson,20,38,14,14,2009,1,0,57.14,23.642,19.01,30.37,30.637,38.974,,,,31.988,31.33,36.667,41.082,0.791,30.497,0.542,35.871,1.305,,,,
132,Aston Villa_Tottenham_2009,2009-11-28,P Dowd,21,6,14,14,2009,1,1,68.34,15.696,13.654,53.083,21.503,24.891,,,,55.264,21.328,22.881,41.008,1.367,30.314,0.609,35.854,1.242,,,,
133,Man City_Hull_2009,2009-11-28,L Probert,3,34,13,15,2009,1,1,77.121,3.432,1.266,,,,,,,77.846,6.556,3.579,78.9,1.761,19.196,0.904,9.002,0.889,,,,
134,Blackburn_Stoke_2009,2009-11-28,H Webb,33,22,14,14,2009,0,0,41.587,26.496,31.838,52.581,28.354,19.016,,,,54.051,28.245,17.652,52.737,1.152,29.768,0.46,24.845,1.608,,,,
135,Portsmouth_Man United_2009,2009-11-28,M Dean,28,13,14,14,2009,1,4,39.602,36.881,23.513,9.307,19.736,70.575,,,,10.344,21.355,68.034,11.805,0.977,22.142,0.878,73.341,1.483,,,,
136,Arsenal_Chelsea_2009,2009-11-29,A Marriner,31,30,13,14,2009,0,3,64.881,13.905,15.305,,,,,,,61.359,17.711,19.16,38.501,1.028,31.024,0.746,37.466,0.739,,,,
137,Everton_Liverpool_2009,2009-11-29,A Wiley,8,10,14,14,2009,0,2,54.392,35.687,9.913,35.5,22.11,41.919,,,,35.836,22.347,41.392,29.795,1.038,30.454,0.65,47.085,1.15,,,,
138,Wolves_Birmingham_2009,2009-11-29,M Clattenburg,4,19,14,14,2009,0,1,11.958,18.24,69.025,21.057,27.633,51.25,,,,21.277,28.064,50.605,42.383,1.145,31.202,0.152,33.809,1.769,,,,
