,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5
16,Watford_West Brom_2015,2015-08-15,P Tierney,39,7,2,2,2015,0,0,,,,,,,,,,,,,43.357,0.828,30.315,0.934,30.868,2.39,,,,
17,Man City_Chelsea_2015,2015-08-16,M Atkinson,3,30,2,2,2015,3,0,,,,,,,,,,,,,47.526,0.479,29.373,1.105,27.132,1.571,,,,
18,Crystal Palace_Arsenal_2015,2015-08-16,L Mason,24,31,2,2,2015,1,2,,,,,,,,,,,,,19.755,0.849,26.69,1.17,57.62,0.666,,,,
19,Liverpool_Bournemouth_2015,2015-08-17,C Pawson,10,17,2,2,2015,1,0,,,,,,,,,,,,,68.858,1.497,21.859,1.097,13.157,1.317,,,,
20,Crystal Palace_Aston Villa_2015,2015-08-22,K Stroud,24,21,3,3,2015,2,1,,,,,,,,,,0.0,36.803,63.189,53.851,0.538,28.439,0.774,22.402,1.941,,,,
21,Sunderland_Swansea_2015,2015-08-22,N Swarbrick,38,0,3,3,2015,1,1,,,,,,,,,,16.521,15.507,64.538,26.704,2.052,30.256,0.801,47.492,0.336,,,,
22,Man United_Newcastle_2015,2015-08-22,C Pawson,13,9,3,3,2015,0,0,,,,,,,,,,77.611,22.296,0.0,73.381,0.666,19.9,0.558,10.988,1.336,,,,
23,Norwich_Stoke_2015,2015-08-22,M Dean,14,22,3,3,2015,1,1,,,,,,,,,,16.521,15.507,64.538,42.514,0.774,30.594,0.676,31.369,2.346,,,,
24,Leicester_Tottenham_2015,2015-08-22,M Atkinson,27,6,3,3,2015,1,1,,,,,,,,,,91.67,4.977,0.0,37.501,0.578,29.712,1.634,37.148,0.746,,,,
25,West Ham_Bournemouth_2015,2015-08-22,J Moss,5,17,3,3,2015,3,4,,,,,,,,,,52.78,47.219,0.0,42.411,1.408,30.032,1.218,31.609,0.479,,,,
26,Watford_Southampton_2015,2015-08-23,A Marriner,39,12,3,3,2015,0,0,,,,,,,,,,0.0,100.0,0.0,36.751,1.045,30.707,0.825,37.099,1.006,,,,
27,West Brom_Chelsea_2015,2015-08-23,M Clattenburg,7,30,3,3,2015,2,3,,,,,,,,,,0.0,100.0,0.0,17.053,1.623,26.608,1.538,60.719,0.762,,,,
28,Everton_Man City_2015,2015-08-23,A Taylor,8,3,3,3,2015,0,2,,,,,,,,,,0.0,4.172,91.506,20.66,1.033,26.075,1.602,57.62,0.664,,,,
29,Arsenal_Liverpool_2015,2015-08-24,M Oliver,31,10,3,3,2015,0,0,,,,,,,,,,0.0,34.893,65.096,57.152,0.764,26.497,1.601,20.367,1.548,,,,
30,Chelsea_Crystal Palace_2015,2015-08-29,C Pawson,30,24,4,4,2015,1,2,,,,,,,,,,11.389,11.442,67.391,73.69,0.69,20.446,1.027,10.561,1.401,,,,
31,Stoke_West Brom_2015,2015-08-29,M Oliver,22,7,4,4,2015,0,1,,,,,,,,,,0.0,100.0,0.0,50.992,0.705,29.62,0.87,23.967,2.15,,,,
32,Bournemouth_Leicester_2015,2015-08-29,N Swarbrick,17,27,4,4,2015,1,1,,,,,,,,,,0.0,27.646,72.316,45.757,0.516,29.445,1.549,29.503,1.374,,,,
33,Liverpool_West Ham_2015,2015-08-29,K Friend,10,5,4,4,2015,0,3,,,,,,,,,,0.0,100.0,0.0,72.929,1.025,20.084,1.777,11.509,1.592,,,,
34,Newcastle_Arsenal_2015,2015-08-29,A Marriner,9,31,4,4,2015,0,1,,,,,,,,,,23.51,18.376,56.338,17.43,1.426,25.208,1.581,61.74,0.89,,,,
35,Aston Villa_Sunderland_2015,2015-08-29,R Madley,21,38,4,4,2015,2,2,,,,,,,,,,0.0,27.646,72.316,52.011,0.554,29.008,1.107,22.787,1.79,,,,
36,Tottenham_Everton_2015,2015-08-29,M Jones,6,8,4,4,2015,0,0,,,,,,,,,,0.0,2.111,88.248,50.551,0.751,28.791,1.497,25.216,1.489,,,,
37,Man City_Watford_2015,2015-08-29,M Clattenburg,3,39,4,4,2015,2,0,,,,,,,,,,76.804,0.738,0.0,83.043,0.778,14.283,1.999,7.367,1.222,,,,
38,Swansea_Man United_2015,2015-08-30,M Atkinson,0,13,4,4,2015,2,1,,,,,,,,,,0.0,100.0,0.0,29.173,1.525,30.691,1.441,44.79,0.477,,,,
39,Southampton_Norwich_2015,2015-08-30,J Moss,12,14,4,4,2015,3,0,,,,,,,,,,0.0,0.302,63.481,49.331,1.456,29.139,0.843,26.074,1.283,,,,
40,Arsenal_Stoke_2015,2015-09-12,J Moss,31,22,5,5,2015,2,0,,,,,,,,,,0.0,34.904,65.085,77.18,0.472,18.109,1.466,9.022,1.23,,,,
41,Man United_Liverpool_2015,2015-09-12,M Oliver,13,10,5,5,2015,3,1,,,,,,,,,,0.0,100.0,0.0,51.166,1.449,29.385,0.898,23.178,1.017,,,,
42,Crystal Palace_Man City_2015,2015-09-12,M Jones,24,3,5,5,2015,0,1,,,,,,,,,,0.0,7.193,90.985,18.364,0.578,25.092,1.288,60.726,1.027,,,,
43,Norwich_Bournemouth_2015,2015-09-12,M Atkinson,14,17,5,5,2015,3,1,,,,,,,,,,24.388,17.468,55.368,42.026,0.692,29.849,1.156,32.689,2.009,,,,
44,Everton_Chelsea_2015,2015-09-12,A Marriner,8,30,5,5,2015,3,1,,,,,,,,,,43.346,19.48,35.593,25.452,1.283,29.159,1.656,49.79,0.455,,,,
45,West Brom_Southampton_2015,2015-09-12,S Attwell,7,12,5,5,2015,0,0,,,,,,,,,,15.641,19.959,63.801,32.809,2.796,31.474,1.019,40.14,0.304,,,,
46,Watford_Swansea_2015,2015-09-12,R Madley,39,0,5,5,2015,1,0,,,,,,,,,,0.0,100.0,0.0,36.856,0.776,30.894,1.27,36.432,1.15,,,,
47,Sunderland_Tottenham_2015,2015-09-13,C Pawson,38,6,5,5,2015,0,1,,,,,,,,,,36.835,34.809,28.351,24.603,1.959,28.745,1.39,51.213,0.572,,,,
48,Leicester_Aston Villa_2015,2015-09-13,M Dean,27,21,5,5,2015,3,2,,,,,,,,,,61.735,19.553,17.909,53.202,0.815,28.13,1.444,23.114,1.412,,,,
49,West Ham_Newcastle_2015,2015-09-14,A Taylor,5,9,5,5,2015,2,0,,,,,,,,,,84.129,15.564,0.0,44.955,1.184,29.551,1.375,30.003,1.538,,,,
50,Chelsea_Arsenal_2015,2015-09-19,M Dean,30,31,6,6,2015,2,0,,,,,,,,,,12.111,19.113,68.179,41.444,1.092,29.589,1.54,32.933,0.519,,,,
51,Stoke_Leicester_2015,2015-09-19,A Marriner,22,27,6,6,2015,2,2,,,,,,,,,,0.0,34.887,65.101,40.424,0.635,30.485,1.532,33.573,1.38,,,,
52,Swansea_Everton_2015,2015-09-19,S Attwell,0,8,6,6,2015,0,0,,,,,,,,,,0.0,59.065,40.935,43.754,0.471,30.151,1.035,30.641,1.647,,,,
53,Bournemouth_Sunderland_2015,2015-09-19,K Friend,17,38,6,6,2015,2,0,,,,,,,,,,39.722,24.716,35.406,58.145,0.615,26.535,1.371,19.723,1.666,,,,
54,Aston Villa_West Brom_2015,2015-09-19,M Atkinson,21,7,6,6,2015,0,1,,,,,,,,,,0.0,59.065,40.935,43.425,0.142,31.215,0.509,30.002,2.012,,,,
55,Man City_West Ham_2015,2015-09-19,R Madley,3,5,6,6,2015,1,2,,,,,,,,,,0.0,100.0,0.0,78.843,1.158,16.644,1.811,8.644,0.804,,,,
56,Newcastle_Watford_2015,2015-09-19,R East,9,39,6,6,2015,1,2,,,,,,,,,,58.855,21.304,19.376,40.265,0.747,30.369,0.689,33.703,1.809,,,,
57,Southampton_Man United_2015,2015-09-20,M Clattenburg,12,13,6,6,2015,2,3,,,,,,,,,,42.998,26.984,29.951,32.106,0.968,31.277,1.011,40.828,1.323,,,,
58,Liverpool_Norwich_2015,2015-09-20,A Taylor,10,14,6,6,2015,1,1,,,,,,,,,,20.881,24.637,54.325,60.492,1.78,25.919,0.985,17.771,0.431,,,,
59,Tottenham_Crystal Palace_2015,2015-09-20,M Oliver,6,24,6,6,2015,1,0,,,,,,,,,,18.479,22.735,58.51,50.798,1.51,28.4,0.669,25.456,1.212,,,,
60,Newcastle_Chelsea_2015,2015-09-26,M Atkinson,9,30,7,7,2015,2,2,37.881,23.354,38.489,,,,,,,52.9,19.678,26.268,17.043,0.703,25.471,1.474,61.624,0.566,,,,
61,Liverpool_Aston Villa_2015,2015-09-26,J Moss,10,21,7,7,2015,3,2,19.434,29.214,51.313,,,,,,,28.293,28.192,43.47,65.426,0.631,24.425,1.119,14.477,1.091,,,,
62,Southampton_Swansea_2015,2015-09-26,R East,12,0,7,7,2015,3,1,34.504,25.292,40.08,,,,,,,48.707,21.984,28.841,48.174,1.284,30.271,1.278,26.159,2.617,,,,
63,Tottenham_Man City_2015,2015-09-26,M Clattenburg,6,3,7,7,2015,4,1,0.0,37.747,62.246,,,,,,,0.0,37.734,62.259,25.03,1.328,27.567,1.674,51.561,0.939,,,,
64,Man United_Sunderland_2015,2015-09-26,M Jones,13,38,7,7,2015,3,0,79.342,15.608,4.422,,,,,,,86.818,7.359,1.894,82.262,0.771,15.256,1.365,7.096,0.769,,,,
65,West Ham_Norwich_2015,2015-09-26,M Dean,5,14,7,7,2015,2,2,40.395,20.871,37.9,,,,,,,55.452,17.025,24.177,44.99,1.311,29.589,1.194,30.1,1.261,,,,
66,Stoke_Bournemouth_2015,2015-09-26,L Mason,22,17,7,7,2015,2,1,21.827,24.865,53.162,,,,,,,32.356,24.177,43.272,39.845,0.465,30.517,1.03,34.304,1.534,,,,
67,Leicester_Arsenal_2015,2015-09-26,C Pawson,27,31,7,7,2015,2,5,46.218,24.665,28.955,,,,,,,61.4,18.965,18.593,23.763,1.666,26.352,1.343,54.234,0.89,,,,
68,Watford_Crystal Palace_2015,2015-09-27,A Taylor,39,24,7,7,2015,0,1,18.724,81.276,0.0,,,,,,,25.092,74.908,0.0,39.6,1.132,31.011,0.923,33.934,1.656,,,,
69,West Brom_Everton_2015,2015-09-28,R Madley,7,8,7,7,2015,2,3,0.0,21.484,78.409,,,,,,,0.0,22.125,77.779,33.37,1.451,30.889,1.208,40.332,0.671,,,,
70,Aston Villa_Stoke_2015,2015-10-03,M Jones,21,22,8,8,2015,0,1,30.309,31.345,38.331,,,,,,,32.126,30.66,37.196,40.238,0.63,30.453,0.426,33.491,1.587,,,,
71,Norwich_Leicester_2015,2015-10-03,M Clattenburg,14,27,8,8,2015,1,2,31.492,20.425,47.125,,,,,,,33.644,20.162,45.075,43.864,0.486,29.326,1.617,31.437,1.533,,,,
72,Crystal Palace_West Brom_2015,2015-10-03,J Moss,24,7,8,8,2015,2,0,0.0,49.709,50.29,,,,,,,0.0,49.291,50.708,54.609,0.681,28.937,1.601,21.053,1.465,,,,
73,Bournemouth_Watford_2015,2015-10-03,M Oliver,17,39,8,8,2015,1,1,51.8,28.512,19.64,,,,,,,54.342,27.108,18.478,47.207,0.534,29.887,1.789,27.547,1.469,,,,
74,Man City_Newcastle_2015,2015-10-03,K Friend,3,9,8,8,2015,6,1,87.376,12.009,0.0,,,,,,,88.863,10.245,0.0,80.373,0.743,15.614,1.454,7.913,0.998,,,,
75,Chelsea_Southampton_2015,2015-10-03,R Madley,30,12,8,8,2015,1,3,37.909,35.203,26.883,,,,,,,40.005,34.065,25.923,55.372,1.559,27.68,1.654,21.3,0.659,,,,
76,Sunderland_West Ham_2015,2015-10-03,N Swarbrick,38,5,8,8,2015,2,2,0.981,6.394,88.999,,,,,,,1.032,6.315,88.828,32.661,1.289,29.609,0.901,42.161,0.935,,,,
77,Swansea_Tottenham_2015,2015-10-04,M Dean,0,6,8,8,2015,2,2,45.902,45.585,8.512,,,,,,,45.902,45.585,8.512,37.367,0.771,30.676,0.71,36.605,1.19,,,,
78,Everton_Liverpool_2015,2015-10-04,M Atkinson,8,10,8,8,2015,1,1,47.289,27.493,25.157,,,,,,,47.289,27.493,25.157,37.048,0.699,31.007,2.256,36.116,1.209,,,,
79,Arsenal_Man United_2015,2015-10-04,A Taylor,31,13,8,8,2015,3,0,27.493,34.415,38.086,,,,,,,27.493,34.415,38.086,49.287,1.214,28.094,1.412,26.976,1.478,,,,
80,Everton_Man United_2015,2015-10-17,J Moss,8,13,9,9,2015,0,3,53.213,20.179,25.692,,,,,,,49.416,21.344,28.631,31.831,1.471,30.548,1.327,41.904,0.802,,,,
81,Chelsea_Aston Villa_2015,2015-10-17,R East,30,21,9,9,2015,2,0,42.299,18.377,36.593,,,,,,,43.121,19.414,35.829,74.475,0.763,19.389,1.365,10.757,1.485,,,,
82,Watford_Arsenal_2015,2015-10-17,M Jones,39,31,9,9,2015,0,3,16.76,49.135,34.105,,,,,,,15.1,57.534,27.366,17.414,1.796,24.804,1.544,62.225,0.485,,,,
83,Southampton_Leicester_2015,2015-10-17,P Tierney,12,27,9,9,2015,2,2,51.056,18.662,28.331,,,,,,,30.348,19.031,48.861,56.643,0.752,27.064,2.005,20.878,1.669,,,,
84,Crystal Palace_West Ham_2015,2015-10-17,M Clattenburg,24,5,9,9,2015,1,3,26.915,27.742,45.289,,,,,,,14.391,22.135,63.196,49.992,1.288,28.462,1.008,26.183,1.307,,,,
85,Tottenham_Liverpool_2015,2015-10-17,C Pawson,6,10,9,9,2015,0,0,73.789,22.069,4.006,,,,,,,59.644,27.969,12.333,40.401,0.636,29.658,1.284,34.061,1.135,,,,
86,West Brom_Sunderland_2015,2015-10-17,M Atkinson,7,38,9,9,2015,1,0,61.177,19.531,18.455,,,,,,,45.212,20.567,33.296,49.267,2.16,30.402,1.484,24.825,1.411,,,,
87,Man City_Bournemouth_2015,2015-10-17,M Dean,3,17,9,9,2015,5,1,55.177,4.845,3.835,,,,,,,67.447,3.289,1.635,75.119,1.004,18.794,1.235,10.619,1.188,,,,
88,Newcastle_Norwich_2015,2015-10-18,A Taylor,9,14,9,9,2015,6,2,37.414,24.968,37.477,,,,,,,31.115,20.806,47.275,38.64,0.633,30.024,1.094,35.886,1.628,,,,
89,Swansea_Stoke_2015,2015-10-19,R Madley,0,22,9,9,2015,0,1,44.441,35.058,20.494,,,,,,,58.729,26.298,14.887,48.854,0.569,30.196,1.153,25.325,1.395,,,,
90,West Ham_Chelsea_2015,2015-10-24,J Moss,5,30,10,10,2015,2,1,40.971,14.635,29.762,,,,,,,56.137,13.865,19.788,25.997,1.001,27.874,1.722,50.524,1.058,,,,
91,Leicester_Crystal Palace_2015,2015-10-24,M Dean,27,24,10,10,2015,1,0,14.937,18.96,65.303,,,,,,,16.272,15.764,64.956,44.854,0.76,29.87,2.433,29.992,1.359,,,,
92,Norwich_West Brom_2015,2015-10-24,K Friend,14,7,10,10,2015,0,1,33.573,36.09,30.334,,,,,,,26.229,40.817,32.953,49.487,0.984,29.725,1.354,25.451,2.484,,,,
93,Stoke_Watford_2015,2015-10-24,M Atkinson,22,39,10,10,2015,0,2,39.847,27.747,32.357,,,,,,,34.349,27.924,37.681,47.801,1.054,30.682,0.861,26.19,1.764,,,,
94,Arsenal_Everton_2015,2015-10-24,L Mason,31,8,10,10,2015,2,1,55.05,44.948,0.0,,,,,,,24.051,44.973,30.975,69.445,0.278,22.224,2.05,12.896,0.802,,,,
95,Aston Villa_Swansea_2015,2015-10-24,N Swarbrick,21,0,10,10,2015,1,2,33.588,36.084,30.325,,,,,,,24.379,34.195,41.419,34.321,1.748,31.624,1.394,38.556,0.67,,,,
96,Liverpool_Southampton_2015,2015-10-25,A Marriner,10,12,10,10,2015,1,1,5.957,22.157,71.73,,,,,,,16.847,26.909,56.169,48.936,2.316,28.816,0.848,26.222,0.877,,,,
97,Sunderland_Newcastle_2015,2015-10-25,R Madley,38,9,10,10,2015,3,0,71.579,21.17,7.036,,,,,,,72.249,21.013,6.525,39.204,1.934,30.315,0.964,34.718,1.418,,,,
98,Man United_Man City_2015,2015-10-25,M Clattenburg,13,3,10,10,2015,0,0,71.438,21.279,7.073,,,,,,,59.072,30.717,10.183,38.333,0.915,29.939,1.142,35.742,1.405,,,,
99,Bournemouth_Tottenham_2015,2015-10-25,R East,17,6,10,10,2015,1,5,36.225,35.209,28.561,,,,,,,33.515,40.414,26.07,29.35,1.136,30.345,1.581,44.646,0.386,,,,
100,Man City_Norwich_2015,2015-10-31,R Madley,3,14,11,11,2015,2,1,32.457,1.88,1.252,,,,,,,55.249,1.994,0.961,78.156,1.716,17.283,1.418,8.995,0.991,,,,
101,Newcastle_Stoke_2015,2015-10-31,R East,9,22,11,11,2015,0,0,41.252,27.757,30.94,,,,,,,41.186,24.682,33.973,41.503,0.676,30.036,1.082,32.638,2.426,,,,
102,Swansea_Arsenal_2015,2015-10-31,K Friend,0,31,11,11,2015,0,3,8.528,17.619,73.209,,,,,,,23.358,28.132,48.46,20.622,0.914,26.555,1.482,57.525,0.681,,,,
103,Watford_West Ham_2015,2015-10-31,K Stroud,39,5,11,11,2015,2,0,2.801,11.533,84.297,,,,,,,2.646,24.306,72.969,38.747,0.639,30.496,1.115,35.361,1.827,,,,
104,West Brom_Leicester_2015,2015-10-31,A Taylor,7,27,11,11,2015,2,3,25.265,24.921,49.668,,,,,,,12.998,16.99,68.686,35.654,1.703,30.531,1.285,38.373,0.878,,,,
105,Crystal Palace_Man United_2015,2015-10-31,M Jones,24,13,11,11,2015,0,0,18.087,20.201,61.069,,,,,,,26.127,23.925,49.737,26.619,2.003,30.042,1.681,47.85,0.444,,,,
106,Chelsea_Liverpool_2015,2015-10-31,M Clattenburg,30,10,11,11,2015,1,3,58.771,27.173,13.989,,,,,,,39.407,35.852,24.736,47.718,0.261,29.778,1.202,27.139,1.628,,,,
107,Southampton_Bournemouth_2015,2015-11-01,C Pawson,12,17,11,11,2015,2,0,65.345,6.768,5.466,,,,,,,63.362,12.392,14.202,64.402,0.573,24.171,1.296,16.159,1.465,,,,
108,Everton_Sunderland_2015,2015-11-01,A Marriner,8,38,11,11,2015,6,2,81.201,18.623,0.0,,,,,,,58.022,21.443,20.08,66.544,0.548,23.683,1.839,14.336,1.18,,,,
109,Tottenham_Aston Villa_2015,2015-11-02,M Dean,6,21,11,11,2015,3,1,85.475,9.403,2.614,,,,,,,70.34,19.801,9.477,70.22,0.899,22.082,1.199,12.578,1.127,,,,
110,Bournemouth_Newcastle_2015,2015-11-07,L Mason,17,9,12,12,2015,0,1,83.077,9.905,3.875,,,,,,,76.24,19.157,4.339,45.081,0.614,29.283,1.56,29.905,1.692,,,,
111,Stoke_Chelsea_2015,2015-11-07,A Taylor,22,30,12,12,2015,1,0,42.108,21.9,35.475,,,,,,,33.855,25.043,40.965,26.896,1.702,29.654,1.557,48.215,0.582,,,,
112,Norwich_Swansea_2015,2015-11-07,M Clattenburg,14,0,12,12,2015,1,0,44.071,27.417,28.453,,,,,,,34.471,25.238,40.165,40.336,0.785,30.124,1.23,34.13,1.867,,,,
113,West Ham_Everton_2015,2015-11-07,P Tierney,5,8,12,12,2015,1,1,50.892,24.873,24.086,,,,,,,21.732,22.113,55.774,38.897,0.626,29.725,1.354,35.891,1.143,,,,
114,Man United_West Brom_2015,2015-11-07,M Dean,13,7,12,12,2015,2,0,49.752,42.821,7.424,,,,,,,29.925,64.069,6.006,74.475,0.763,20.743,2.217,9.62,1.914,,,,
115,Leicester_Watford_2015,2015-11-07,R East,27,39,12,12,2015,2,1,7.041,11.93,77.693,,,,,,,33.693,20.586,44.8,54.015,0.425,27.671,1.866,23.315,1.205,,,,
116,Sunderland_Southampton_2015,2015-11-07,M Jones,38,12,12,12,2015,0,1,23.745,33.258,42.987,,,,,,,22.711,29.029,48.222,21.291,1.705,27.912,1.753,55.481,0.923,,,,
117,Aston Villa_Man City_2015,2015-11-08,C Pawson,21,3,12,12,2015,0,0,12.716,45.655,41.628,,,,,,,8.101,25.309,66.502,13.517,1.447,22.181,2.167,69.048,1.05,,,,
118,Arsenal_Tottenham_2015,2015-11-08,M Atkinson,31,6,12,12,2015,1,1,54.443,27.351,18.14,,,,,,,37.965,32.758,29.267,58.719,1.771,25.669,1.826,20.274,1.123,,,,
119,Liverpool_Crystal Palace_2015,2015-11-08,N Swarbrick,10,24,12,12,2015,1,2,38.7,44.917,16.383,,,,,,,19.618,29.411,50.935,59.902,1.24,26.907,2.095,17.84,1.18,,,,
120,Watford_Man United_2015,2015-11-21,R Madley,39,13,13,13,2015,1,2,16.216,35.631,48.145,18.435,45.532,36.033,,,,19.785,43.842,36.373,24.614,1.23,29.976,1.149,49.612,1.483,,,,
121,Everton_Aston Villa_2015,2015-11-21,M Oliver,8,21,13,13,2015,4,0,69.757,9.646,8.419,61.311,16.936,19.299,,,,63.358,15.376,17.321,63.758,0.677,24.861,1.054,16.137,1.362,,,,
122,West Brom_Arsenal_2015,2015-11-21,M Clattenburg,7,31,13,13,2015,2,1,0.972,2.357,66.175,3.772,8.469,82.423,,,,3.852,8.053,81.522,15.548,1.301,23.761,1.084,65.001,0.656,,,,
123,Man City_Liverpool_2015,2015-11-21,J Moss,3,10,13,13,2015,1,4,58.679,21.943,19.011,63.738,23.376,12.708,,,,66.952,21.073,11.656,59.229,0.724,26.117,1.705,18.483,1.265,,,,
124,Southampton_Stoke_2015,2015-11-21,L Mason,12,22,13,13,2015,0,1,0.0,60.849,39.151,38.929,31.136,29.919,,,,41.495,29.501,28.976,62.185,1.131,26.134,1.514,16.118,1.794,,,,
125,Chelsea_Norwich_2015,2015-11-21,C Pawson,30,14,13,13,2015,1,0,45.731,17.327,32.679,50.437,19.418,28.738,,,,52.966,18.171,26.594,70.648,0.987,21.376,1.016,12.104,0.874,,,,
126,Swansea_Bournemouth_2015,2015-11-21,A Marriner,0,17,13,13,2015,2,2,44.245,27.733,27.969,54.267,23.941,21.593,,,,57.29,22.178,20.179,52.524,0.816,28.715,1.634,22.794,1.618,,,,
127,Newcastle_Leicester_2015,2015-11-21,M Jones,9,27,13,13,2015,0,3,49.106,17.275,29.671,31.89,20.625,46.603,,,,33.929,19.938,44.886,36.153,1.199,28.969,1.215,39.491,0.672,,,,
128,Tottenham_West Ham_2015,2015-11-22,A Taylor,6,5,13,13,2015,4,1,73.023,15.518,9.94,37.624,29.64,32.71,,,,39.829,29.093,31.046,63.588,0.829,24.599,1.761,16.448,1.702,,,,
129,Crystal Palace_Sunderland_2015,2015-11-23,M Atkinson,24,38,13,13,2015,0,1,74.084,17.74,7.619,58.746,22.717,18.262,,,,64.36,20.05,15.032,63.258,1.321,25.788,2.207,15.716,2.045,,,,
130,Sunderland_Stoke_2015,2015-11-28,M Dean,38,22,14,14,2015,2,0,0.0,61.923,38.077,18.743,45.154,36.102,,,,23.201,36.782,40.013,32.479,1.875,30.955,0.906,41.163,0.708,,,,
131,Aston Villa_Watford_2015,2015-11-28,L Mason,21,39,14,14,2015,2,3,8.06,37.898,54.037,14.31,32.609,53.064,,,,14.643,31.342,53.992,36.945,1.429,31.384,1.153,36.054,1.067,,,,
132,Crystal Palace_Newcastle_2015,2015-11-28,S Attwell,24,9,14,14,2015,5,1,29.477,40.632,29.89,61.071,31.459,7.447,,,,63.533,28.464,7.959,58.39,0.723,26.453,1.564,19.654,2.047,,,,
133,Leicester_Man United_2015,2015-11-28,C Pawson,27,13,14,14,2015,1,1,3.963,13.136,81.768,37.358,21.023,40.844,,,,34.203,21.335,43.802,32.458,1.573,29.765,1.219,42.126,0.651,,,,
134,Man City_Southampton_2015,2015-11-28,R East,3,12,14,14,2015,3,1,16.652,18.325,63.873,35.944,26.906,37.083,,,,41.39,26.828,31.712,63.72,1.405,23.824,1.358,16.766,1.054,,,,
135,Bournemouth_Everton_2015,2015-11-28,K Friend,17,8,14,14,2015,3,3,6.941,12.8,77.893,11.477,26.553,61.895,,,,11.671,25.416,62.813,34.968,1.535,29.06,1.325,40.453,0.831,,,,
136,Tottenham_Chelsea_2015,2015-11-29,M Oliver,6,30,14,14,2015,0,0,80.042,13.379,5.212,84.151,9.865,3.308,,,,81.172,10.334,4.89,38.832,0.587,30.115,1.454,35.278,1.471,,,,
137,West Ham_West Brom_2015,2015-11-29,M Atkinson,5,7,14,14,2015,1,1,65.509,26.519,7.906,37.265,37.856,24.876,,,,38.269,36.333,25.394,48.623,0.818,29.728,0.758,26.238,1.241,,,,
