,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5
20,Sunderland_Man City_2005,2005-08-23,P Walton,38,3,3,3,2005,1,2,,,,,,,,,,8.629,14.729,75.007,37.905,1.776,31.124,1.128,41.021,1.634,,,,
21,Portsmouth_Aston Villa_2005,2005-08-23,G Poll,28,21,3,3,2005,1,1,,,,,,,,,,0.0,100.0,0.0,41.404,1.412,31.433,0.848,37.146,1.166,,,,
22,Birmingham_Middlesbrough_2005,2005-08-23,P Dowd,19,25,3,3,2005,0,3,,,,,,,,,,77.611,22.296,0.0,42.939,1.378,31.487,0.815,35.679,1.173,,,,
23,Bolton_Newcastle_2005,2005-08-24,R Styles,23,9,3,3,2005,2,0,,,,,,,,,,0.0,100.0,0.0,46.59,2.023,31.148,0.481,32.286,1.012,,,,
24,Blackburn_Tottenham_2005,2005-08-24,D Gallagher,33,6,3,3,2005,0,0,,,,,,,,,,0.0,21.111,78.775,37.527,1.592,31.433,0.848,40.916,2.147,,,,
25,Arsenal_Fulham_2005,2005-08-24,M Clattenburg,31,16,3,3,2005,4,1,,,,,,,,,,90.451,3.02,0.0,81.682,1.053,19.149,1.519,9.185,1.48,,,,
26,Chelsea_West Brom_2005,2005-08-24,M Halsey,30,7,3,3,2005,4,0,,,,,,,,,,0.0,100.0,0.0,85.66,1.625,16.946,1.578,7.33,1.267,,,,
27,Fulham_Everton_2005,2005-08-27,M Riley,16,8,4,3,2005,1,0,,,,,,,,,,0.0,100.0,0.0,40.814,1.571,31.488,0.847,37.554,1.541,,,,
28,West Brom_Birmingham_2005,2005-08-27,G Poll,7,19,4,4,2005,2,3,,,,,,,,,,0.0,100.0,0.0,43.118,0.843,31.939,0.93,34.881,1.595,,,,
29,Man City_Portsmouth_2005,2005-08-27,A Wiley,3,28,4,4,2005,2,1,,,,,,,,,,0.0,100.0,0.0,61.282,1.055,29.642,1.1,19.409,1.505,,,,
30,Tottenham_Chelsea_2005,2005-08-27,R Styles,6,30,4,4,2005,0,2,,,,,,,,,,0.0,100.0,0.0,24.467,1.514,30.897,0.891,55.085,0.586,,,,
31,Aston Villa_Blackburn_2005,2005-08-27,M Clattenburg,21,33,4,4,2005,1,0,,,,,,,,,,57.623,7.371,7.145,50.701,2.184,31.043,0.554,28.407,1.414,,,,
32,Wigan_Sunderland_2005,2005-08-27,S Bennett,20,38,3,4,2005,1,0,,,,,,,,,,0.0,100.0,0.0,48.46,2.043,31.148,0.481,30.481,1.641,,,,
33,West Ham_Bolton_2005,2005-08-27,P Dowd,5,23,3,4,2005,1,2,,,,,,,,,,57.631,7.369,7.14,41.116,1.329,31.54,0.777,37.229,1.272,,,,
34,Middlesbrough_Charlton_2005,2005-08-28,M Dean,25,29,4,3,2005,0,3,,,,,,,,,,0.0,100.0,0.0,53.967,1.568,30.789,0.822,25.338,2.671,,,,
35,Newcastle_Man United_2005,2005-08-28,H Webb,9,13,4,3,2005,0,2,,,,,,,,,,0.0,100.0,0.0,19.727,2.353,29.073,1.171,61.394,1.75,,,,
36,Chelsea_Sunderland_2005,2005-09-10,M Dean,30,38,5,5,2005,2,0,,,,,,,,,,89.987,8.77,0.0,89.132,1.484,14.857,1.395,6.016,1.523,,,,
37,Newcastle_Fulham_2005,2005-09-10,A Wiley,9,16,5,5,2005,1,1,,,,,,,,,,0.0,42.433,57.564,61.244,1.148,29.206,1.047,19.759,2.447,,,,
38,Everton_Portsmouth_2005,2005-09-10,M Atkinson,8,28,4,5,2005,0,1,,,,,,,,,,0.0,18.005,81.798,60.666,2.039,29.914,0.675,19.609,1.736,,,,
39,Man United_Man City_2005,2005-09-10,S Bennett,13,3,4,5,2005,1,1,,,,,,,,,,62.225,37.768,0.0,72.189,1.152,25.332,2.007,12.71,1.971,,,,
40,Birmingham_Charlton_2005,2005-09-10,M Halsey,19,29,5,4,2005,0,1,,,,,,,,,,0.069,0.417,53.315,43.706,1.744,31.321,0.79,35.011,1.803,,,,
41,West Brom_Wigan_2005,2005-09-10,M Clattenburg,7,20,5,4,2005,1,2,,,,,,,,,,85.342,14.264,0.0,49.635,2.01,31.331,0.987,29.076,2.233,,,,
42,Middlesbrough_Arsenal_2005,2005-09-10,M Riley,25,31,5,4,2005,2,1,,,,,,,,,,0.0,100.0,0.0,21.0,2.131,30.067,0.741,58.985,2.409,,,,
43,Tottenham_Liverpool_2005,2005-09-10,H Webb,6,10,5,3,2005,0,0,,,,,,,,,,0.0,100.0,0.0,40.995,1.498,31.545,0.886,37.47,1.437,,,,
44,Bolton_Blackburn_2005,2005-09-11,G Poll,23,33,5,5,2005,0,0,,,,,,,,,,80.871,15.488,3.119,53.001,1.898,31.369,0.596,25.793,1.474,,,,
45,West Ham_Aston Villa_2005,2005-09-12,R Styles,5,21,4,5,2005,4,0,,,,,,,,,,69.91,19.06,10.508,40.773,1.534,31.787,1.246,37.431,1.315,,,,
46,Aston Villa_Tottenham_2005,2005-09-17,S Bennett,21,6,6,6,2005,1,1,,,,,,,,,,0.0,36.803,63.189,39.526,2.003,31.428,0.732,39.056,2.07,,,,
47,Sunderland_West Brom_2005,2005-09-17,R Beeby,38,7,6,6,2005,1,1,,,,,,,,,,84.134,15.559,0.0,43.768,1.69,31.54,0.777,34.878,1.89,,,,
48,Charlton_Chelsea_2005,2005-09-17,H Webb,29,30,5,6,2005,0,2,,,,,,,,,,0.0,100.0,0.0,16.875,2.251,28.194,0.886,65.308,2.078,,,,
49,Fulham_West Ham_2005,2005-09-17,G Poll,16,5,6,5,2005,1,2,,,,,,,,,,0.0,100.0,0.0,48.574,3.048,31.229,1.085,30.331,2.087,,,,
50,Portsmouth_Birmingham_2005,2005-09-17,D Gallagher,28,19,6,6,2005,1,1,,,,,,,,,,6.164,15.585,77.413,44.127,0.694,31.375,0.763,34.546,1.588,,,,
51,Wigan_Middlesbrough_2005,2005-09-18,U Rennie,20,25,5,6,2005,1,1,,,,,,,,,,20.943,39.029,40.025,37.578,1.164,31.545,0.886,40.917,2.196,,,,
52,Blackburn_Newcastle_2005,2005-09-18,M Riley,33,9,6,6,2005,0,3,,,,,,,,,,86.013,13.534,0.0,43.465,1.397,31.321,0.79,35.429,1.089,,,,
53,Man City_Bolton_2005,2005-09-18,M Dean,3,23,6,6,2005,0,1,,,,,,,,,,46.754,25.811,27.329,49.492,1.538,31.043,0.554,29.6,1.199,,,,
54,Liverpool_Man United_2005,2005-09-18,R Styles,10,13,4,5,2005,0,0,,,,,,,,,,0.0,100.0,0.0,36.65,1.664,31.54,0.777,41.726,1.918,,,,
55,Arsenal_Everton_2005,2005-09-19,A Wiley,31,8,5,5,2005,2,0,,,,,,,,,,68.197,25.319,6.403,73.911,1.773,24.008,1.534,12.272,1.793,,,,
56,West Brom_Charlton_2005,2005-09-24,C Foy,7,29,7,6,2005,1,2,1.02,3.293,79.84,,,,,,,0.671,2.047,70.127,36.835,1.034,31.606,1.0,41.664,1.301,,,,
57,West Ham_Arsenal_2005,2005-09-24,M Dean,5,31,6,6,2005,0,0,,,,,,,,,,82.363,5.419,2.076,20.796,1.982,29.836,1.082,59.542,1.993,,,,
58,Everton_Wigan_2005,2005-09-24,R Styles,8,20,6,6,2005,0,1,,,,,,,,,,0.0,18.591,81.232,55.241,1.972,31.176,1.096,23.959,1.883,,,,
59,Bolton_Portsmouth_2005,2005-09-24,M Clattenburg,23,28,7,7,2005,1,0,42.453,43.319,14.226,,,,,,,45.932,39.044,15.02,58.968,2.644,30.221,1.565,20.941,2.326,,,,
60,Chelsea_Aston Villa_2005,2005-09-24,B Knight,30,21,7,7,2005,2,1,88.011,2.047,0.0,,,,,,,81.426,1.059,0.0,82.605,1.82,18.981,1.901,8.542,1.376,,,,
61,Birmingham_Liverpool_2005,2005-09-24,S Bennett,19,10,7,5,2005,2,2,,,,,,,,,,0.0,100.0,0.0,30.246,1.865,31.898,1.193,47.929,2.139,,,,
62,Man United_Blackburn_2005,2005-09-24,P Dowd,13,33,6,7,2005,1,2,,,,,,,,,,66.296,28.493,5.17,78.19,2.392,22.134,2.447,9.766,1.716,,,,
63,Newcastle_Man City_2005,2005-09-24,G Poll,9,3,7,7,2005,1,0,6.063,23.174,70.637,,,,,,,5.555,18.926,75.2,49.345,1.775,31.221,0.962,29.551,1.728,,,,
64,Middlesbrough_Sunderland_2005,2005-09-25,H Webb,25,38,7,7,2005,0,2,51.838,48.161,0.0,,,,,,,57.517,42.48,0.0,64.76,0.926,28.774,0.814,16.692,1.78,,,,
65,Tottenham_Fulham_2005,2005-09-26,A Wiley,6,16,7,7,2005,1,0,47.437,31.704,20.841,,,,,,,55.709,25.56,18.618,63.225,1.267,28.917,0.896,18.068,2.388,,,,
66,Sunderland_West Ham_2005,2005-10-01,M Atkinson,38,5,8,7,2005,1,1,,,,,,,,,,7.646,17.674,74.111,40.685,0.871,31.595,0.771,37.707,1.475,,,,
67,Fulham_Man United_2005,2005-10-01,H Webb,16,13,8,7,2005,2,3,0.0,45.684,54.314,,,,,,,0.0,39.471,60.524,19.522,1.185,28.908,1.443,61.498,2.136,,,,
68,Portsmouth_Newcastle_2005,2005-10-01,S Bennett,28,9,8,8,2005,0,0,23.78,30.644,45.553,,,,,,,24.135,27.397,48.405,36.12,1.406,31.487,0.815,42.47,0.92,,,,
69,Charlton_Tottenham_2005,2005-10-01,P Dowd,29,6,7,8,2005,2,3,,,,,,,,,,5.819,35.22,58.951,42.214,2.443,31.481,0.694,36.161,1.334,,,,
70,Blackburn_West Brom_2005,2005-10-01,U Rennie,33,7,8,8,2005,2,0,48.437,36.905,14.652,,,,,,,52.253,32.658,15.072,56.538,1.621,30.546,1.14,23.095,2.185,,,,
71,Arsenal_Birmingham_2005,2005-10-02,C Foy,31,19,7,8,2005,1,0,81.357,12.673,4.507,,,,,,,82.248,11.563,4.234,75.658,1.544,22.667,1.126,11.873,1.25,,,,
72,Wigan_Bolton_2005,2005-10-02,A Wiley,20,23,7,8,2005,2,1,21.05,32.373,46.562,,,,,,,21.359,31.2,47.42,38.023,2.036,31.593,0.733,40.044,2.464,,,,
73,Aston Villa_Middlesbrough_2005,2005-10-02,M Dean,21,25,8,8,2005,2,3,35.458,26.639,37.83,,,,,,,36.029,25.774,38.094,47.256,0.768,31.553,1.034,30.947,1.597,,,,
74,Liverpool_Chelsea_2005,2005-10-02,G Poll,10,30,6,8,2005,1,4,,,,,,,,,,0.0,100.0,0.0,30.845,1.599,33.306,1.135,45.502,1.553,,,,
75,Man City_Everton_2005,2005-10-02,M Halsey,3,8,8,7,2005,2,0,40.058,48.891,11.05,,,,,,,41.59,47.16,11.249,56.729,1.877,30.326,0.867,23.055,1.376,,,,
76,Wigan_Newcastle_2005,2005-10-15,P Dowd,20,9,8,9,2005,1,0,38.61,36.641,24.746,,,,,,,45.81,34.637,19.545,37.782,1.797,31.629,1.363,40.599,1.671,,,,
77,Sunderland_Man United_2005,2005-10-15,S Bennett,38,13,9,8,2005,1,3,10.486,18.99,69.992,,,,,,,3.806,9.86,83.204,14.711,1.977,27.505,0.86,67.72,2.78,,,,
78,Chelsea_Bolton_2005,2005-10-15,R Styles,30,23,9,9,2005,5,1,82.344,11.997,4.038,,,,,,,85.013,9.644,2.847,80.576,2.629,20.311,2.044,9.18,1.477,,,,
79,Tottenham_Everton_2005,2005-10-15,D Gallagher,6,8,9,8,2005,2,0,41.129,58.871,0.0,,,,,,,56.577,38.725,4.692,62.551,0.722,29.15,0.894,18.624,1.531,,,,
80,Liverpool_Blackburn_2005,2005-10-15,M Halsey,10,33,7,9,2005,1,0,18.049,39.472,42.476,,,,,,,30.177,32.781,37.032,62.887,1.634,29.049,0.742,18.009,1.426,,,,
81,West Brom_Arsenal_2005,2005-10-15,B Knight,7,31,9,8,2005,2,1,49.947,29.217,20.798,,,,,,,58.116,26.067,15.723,16.789,0.737,27.859,1.096,65.331,2.217,,,,
82,Middlesbrough_Portsmouth_2005,2005-10-15,C Foy,25,28,9,9,2005,1,1,19.267,29.917,50.784,,,,,,,21.021,32.581,46.385,60.363,1.69,30.152,1.32,20.23,1.838,,,,
83,Man City_West Ham_2005,2005-10-16,M Clattenburg,3,5,9,8,2005,2,1,38.67,36.604,24.722,,,,,,,34.394,42.705,22.9,53.048,1.62,31.441,1.369,25.664,2.009,,,,
84,Birmingham_Aston Villa_2005,2005-10-16,G Poll,19,21,9,9,2005,0,1,43.238,25.296,31.34,,,,,,,49.042,26.157,24.706,42.578,1.12,32.433,1.502,34.681,1.238,,,,
85,Charlton_Fulham_2005,2005-10-17,M Riley,29,16,8,9,2005,1,1,59.146,21.542,18.893,,,,,,,56.251,21.39,21.862,58.096,2.138,30.285,1.049,21.789,1.826,,,,
86,Blackburn_Birmingham_2005,2005-10-22,B Knight,33,19,10,10,2005,2,0,26.713,29.866,43.394,,,,,,,35.462,32.129,32.398,50.929,2.555,31.599,0.847,27.545,2.171,,,,
87,Arsenal_Man City_2005,2005-10-22,M Riley,31,3,9,10,2005,1,0,81.595,13.945,3.617,,,,,,,80.804,14.782,3.723,68.633,1.644,27.058,1.897,14.447,1.632,,,,
88,Fulham_Liverpool_2005,2005-10-22,M Atkinson,16,10,10,8,2005,2,0,30.275,32.13,37.583,,,,,,,27.525,38.163,34.309,29.562,1.839,31.715,0.95,48.576,2.178,,,,
89,Man United_Tottenham_2005,2005-10-22,U Rennie,13,6,9,10,2005,1,1,29.823,29.273,40.874,,,,,,,19.899,28.087,51.961,64.929,1.718,28.526,1.212,16.509,1.029,,,,
90,Portsmouth_Charlton_2005,2005-10-22,H Webb,28,29,10,9,2005,1,2,6.582,31.115,62.279,,,,,,,3.508,15.929,80.063,38.098,1.365,31.487,0.815,40.534,1.995,,,,
91,Aston Villa_Wigan_2005,2005-10-22,R Beeby,21,20,10,9,2005,0,2,26.721,29.872,43.38,,,,,,,26.699,27.493,45.749,51.06,2.388,31.595,0.771,27.478,2.034,,,,
92,West Ham_Middlesbrough_2005,2005-10-23,S Bennett,5,25,9,10,2005,2,1,40.947,24.302,34.565,,,,,,,61.746,18.697,18.416,43.887,1.156,31.268,0.811,35.046,1.035,,,,
93,Newcastle_Sunderland_2005,2005-10-23,R Styles,9,38,10,10,2005,3,2,29.965,41.238,28.796,,,,,,,28.752,51.334,19.914,61.12,1.191,29.984,1.078,18.925,2.396,,,,
94,Everton_Chelsea_2005,2005-10-23,M Clattenburg,8,30,9,10,2005,1,1,0.0,3.965,91.403,,,,,,,0.0,6.035,91.493,12.204,0.766,23.674,1.333,74.122,2.001,,,,
95,Bolton_West Brom_2005,2005-10-23,M Dean,23,7,10,10,2005,2,0,88.033,11.246,0.0,,,,,,,69.229,29.05,1.69,59.199,1.358,30.221,0.817,20.739,1.366,,,,
96,Birmingham_Everton_2005,2005-10-29,R Styles,19,8,11,10,2005,0,1,68.836,31.143,0.0,,,,,,,41.861,42.51,15.627,45.641,1.936,31.661,0.992,32.659,1.304,,,,
97,Charlton_Bolton_2005,2005-10-29,M Clattenburg,29,23,10,11,2005,0,1,41.478,20.857,36.829,,,,,,,34.622,21.078,43.556,48.037,1.405,31.476,0.506,30.492,2.28,,,,
98,Wigan_Fulham_2005,2005-10-29,A Marriner,20,16,10,11,2005,1,0,54.371,31.961,13.649,,,,,,,65.854,23.76,10.244,50.195,2.171,31.367,0.544,28.456,0.799,,,,
99,Liverpool_West Ham_2005,2005-10-29,U Rennie,10,5,9,10,2005,2,0,16.995,23.918,58.906,,,,,,,24.606,34.231,41.156,63.211,1.948,29.392,0.969,17.246,1.559,,,,
100,Middlesbrough_Man United_2005,2005-10-29,A Wiley,25,13,11,10,2005,4,1,10.746,15.846,71.894,,,,,,,2.724,10.083,85.115,22.751,1.977,30.886,0.633,56.388,2.079,,,,
101,Tottenham_Arsenal_2005,2005-10-29,S Bennett,6,31,11,10,2005,1,1,68.555,31.425,0.0,,,,,,,60.684,32.954,6.345,36.772,1.263,32.351,1.145,40.609,1.195,,,,
102,Chelsea_Blackburn_2005,2005-10-29,M Riley,30,33,11,11,2005,4,2,69.818,21.545,8.417,,,,,,,88.056,7.11,1.395,83.63,2.453,18.409,1.932,8.07,1.539,,,,
103,Sunderland_Portsmouth_2005,2005-10-29,M Halsey,38,28,11,11,2005,1,4,19.949,33.175,46.863,,,,,,,26.456,25.403,48.017,44.679,0.826,31.705,0.75,33.584,1.59,,,,
104,West Brom_Newcastle_2005,2005-10-30,H Webb,7,9,11,11,2005,0,3,8.264,22.929,68.652,,,,,,,45.727,26.476,27.714,35.895,1.229,31.599,0.847,42.243,1.522,,,,
105,Man City_Aston Villa_2005,2005-10-31,D Gallagher,3,21,11,11,2005,3,1,79.679,14.01,5.188,,,,,,,72.096,20.932,6.75,55.418,1.455,31.072,1.157,23.483,1.183,,,,
106,Newcastle_Birmingham_2005,2005-11-05,M Dean,9,19,12,12,2005,1,0,76.308,18.082,5.232,,,,,,,41.481,32.128,26.378,63.6,1.715,28.758,0.371,18.013,1.606,,,,
107,Arsenal_Sunderland_2005,2005-11-05,A Wiley,31,38,11,12,2005,3,1,85.136,14.487,0.0,,,,,,,86.819,10.411,1.469,83.384,2.197,17.849,2.111,8.87,1.199,,,,
108,Aston Villa_Liverpool_2005,2005-11-05,S Bennett,21,10,12,10,2005,0,2,33.005,27.224,39.711,,,,,,,41.465,32.133,26.388,32.968,1.54,32.051,1.31,44.679,0.826,,,,
109,Fulham_Man City_2005,2005-11-05,R Styles,16,3,12,12,2005,2,1,59.818,26.593,13.512,,,,,,,36.896,30.624,32.462,41.185,0.803,31.545,0.886,37.218,1.083,,,,
110,West Ham_West Brom_2005,2005-11-05,P Walton,5,7,11,12,2005,1,0,89.923,6.544,0.632,,,,,,,89.367,5.652,0.768,56.373,1.856,30.578,0.794,23.178,1.237,,,,
111,Portsmouth_Wigan_2005,2005-11-05,M Clattenburg,28,20,12,11,2005,0,2,4.022,21.889,73.948,,,,,,,6.471,25.551,67.901,43.206,1.406,31.599,0.847,35.226,1.682,,,,
112,Blackburn_Charlton_2005,2005-11-05,P Dowd,33,29,12,11,2005,4,1,17.824,24.743,57.289,,,,,,,13.388,23.258,63.164,42.996,1.337,31.657,0.908,35.492,2.012,,,,
113,Man United_Chelsea_2005,2005-11-06,G Poll,13,30,11,12,2005,1,0,4.241,10.036,82.379,,,,,,,5.671,18.182,75.758,33.264,1.85,32.115,1.034,44.199,1.376,,,,
114,Everton_Middlesbrough_2005,2005-11-06,M Riley,8,25,11,12,2005,1,0,10.125,23.736,65.998,,,,,,,4.906,17.799,76.907,41.394,1.26,31.545,0.886,36.722,1.632,,,,
115,Bolton_Tottenham_2005,2005-11-07,H Webb,23,6,12,12,2005,1,0,66.448,33.537,0.0,,,,,,,41.258,45.667,13.075,41.79,1.474,31.958,1.264,36.306,1.36,,,,
116,Liverpool_Portsmouth_2005,2005-11-19,P Walton,10,28,11,13,2005,3,0,18.501,21.047,59.964,,,,,,,33.593,30.946,35.445,71.109,1.244,25.957,0.772,13.017,1.363,,,,
117,Sunderland_Aston Villa_2005,2005-11-19,C Foy,38,21,13,13,2005,1,3,18.892,18.522,61.325,40.156,25.935,33.812,,,,38.74,24.23,36.84,39.894,0.912,31.707,0.788,38.432,1.954,,,,
118,West Brom_Everton_2005,2005-11-19,D Gallagher,7,8,13,12,2005,4,0,44.997,33.827,21.166,52.21,31.099,16.667,,,,52.91,29.076,17.974,40.575,2.362,31.899,1.237,37.576,3.048,,,,
119,Chelsea_Newcastle_2005,2005-11-19,M Halsey,30,9,13,13,2005,3,0,28.349,29.229,42.39,69.773,20.184,9.693,,,,70.502,18.742,10.2,76.243,1.797,22.313,1.849,11.533,1.395,,,,
120,Man City_Blackburn_2005,2005-11-19,M Atkinson,3,33,13,13,2005,0,0,79.794,8.426,4.575,72.479,19.384,7.775,,,,73.478,17.83,8.116,52.329,1.942,31.051,0.75,26.832,2.022,,,,
121,Charlton_Man United_2005,2005-11-19,M Riley,29,13,12,12,2005,1,3,15.719,13.626,63.602,,,,,,,10.023,16.113,72.61,24.995,1.766,30.787,0.787,54.022,2.007,,,,
122,Wigan_Arsenal_2005,2005-11-19,G Poll,20,31,12,12,2005,2,3,57.025,35.757,7.208,,,,,,,53.528,36.049,10.414,24.195,1.814,31.07,1.133,54.927,0.967,,,,
123,Tottenham_West Ham_2005,2005-11-20,A Wiley,6,5,13,12,2005,1,1,75.222,20.702,3.897,,,,,,,50.539,35.645,13.808,60.231,1.413,30.07,0.807,20.005,2.274,,,,
124,Middlesbrough_Fulham_2005,2005-11-20,U Rennie,25,16,13,13,2005,3,2,58.801,29.695,11.469,52.647,26.966,20.313,,,,55.714,24.692,19.444,55.022,1.667,31.122,1.104,24.152,2.05,,,,
125,Wigan_Tottenham_2005,2005-11-26,M Riley,20,6,13,14,2005,1,2,40.944,27.764,31.242,36.943,32.893,30.155,,,,29.042,33.85,37.102,39.636,1.826,31.705,0.75,38.294,1.795,,,,
126,Aston Villa_Charlton_2005,2005-11-26,M Clattenburg,21,29,14,13,2005,1,0,8.063,11.896,75.828,10.481,14.135,72.661,,,,8.496,12.422,75.351,45.027,1.174,31.599,0.847,33.395,1.547,,,,
127,Arsenal_Blackburn_2005,2005-11-26,C Foy,31,33,13,14,2005,3,0,81.411,15.521,2.593,83.544,13.381,2.324,,,,86.285,10.184,1.94,75.908,1.403,22.747,1.184,11.582,0.755,,,,
128,Portsmouth_Chelsea_2005,2005-11-26,P Dowd,28,30,14,14,2005,0,2,4.281,19.2,76.26,3.516,17.447,78.686,,,,2.945,15.476,81.071,11.638,1.398,23.687,1.256,74.789,1.779,,,,
129,Sunderland_Birmingham_2005,2005-11-26,U Rennie,38,19,14,13,2005,0,1,61.766,38.227,0.0,28.323,27.512,44.107,,,,24.32,26.055,49.526,40.736,1.751,31.705,0.75,37.577,2.178,,,,
130,Man City_Liverpool_2005,2005-11-26,A Wiley,3,10,14,12,2005,0,1,58.408,24.781,16.673,,,,,,,43.795,39.023,17.179,37.26,1.002,32.066,1.189,40.409,0.817,,,,
131,West Ham_Man United_2005,2005-11-27,S Bennett,5,13,13,13,2005,1,2,55.645,27.381,16.908,54.643,22.057,22.899,,,,48.615,23.602,27.542,21.561,1.53,29.832,1.011,58.687,1.902,,,,
132,Everton_Newcastle_2005,2005-11-27,H Webb,8,9,13,14,2005,1,0,31.129,42.187,26.683,,,,,,,16.267,40.759,42.971,39.777,1.374,31.705,0.75,38.519,1.995,,,,
133,Fulham_Bolton_2005,2005-11-27,G Poll,16,23,14,13,2005,2,1,74.078,11.912,8.972,51.19,23.415,25.141,,,,51.278,22.776,25.622,41.784,0.99,31.545,0.886,36.768,1.636,,,,
134,Middlesbrough_West Brom_2005,2005-11-27,P Walton,25,7,14,14,2005,2,2,91.555,4.299,0.0,82.259,13.858,3.103,,,,79.687,16.452,3.426,59.741,1.162,29.766,0.689,20.757,1.271,,,,
135,Sunderland_Liverpool_2005,2005-11-30,P Dowd,38,10,15,13,2005,0,2,3.912,13.851,81.32,10.229,24.0,65.638,,,,9.791,21.877,68.109,15.843,1.816,27.447,0.506,67.139,1.375,,,,
136,Liverpool_Wigan_2005,2005-12-03,U Rennie,10,20,14,14,2005,3,0,0.0,100.0,0.0,,,,,,,16.581,37.328,46.086,66.446,1.384,27.847,0.901,15.533,1.222,,,,
137,West Brom_Fulham_2005,2005-12-03,S Bennett,7,16,15,15,2005,0,0,56.913,20.049,22.198,54.748,19.655,24.508,,,,60.137,18.052,20.155,42.868,1.576,31.599,0.847,35.667,2.368,,,,
