,idGame,nWeekHome,nWeekAway,Date,year,IdHomeTeam,IdAwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
28,West Brom_Chelsea_2015,3,3,2015-08-23,2015,36,11,2,3,A,1,3,A,M Clattenburg,15,15,6,5,9,12,8,7,2,1,0,1
29,Arsenal_Liverpool_2015,3,3,2015-08-24,2015,0,20,0,0,D,0,0,D,M Oliver,19,15,5,8,2,13,7,8,1,4,0,0
30,Liverpool_West Ham_2015,4,4,2015-08-29,2015,20,37,0,3,A,0,2,A,K Friend,13,12,1,5,17,11,5,7,3,1,1,1
31,Aston Villa_Sunderland_2015,4,4,2015-08-29,2015,1,32,2,2,D,2,1,H,R Madley,21,7,6,3,10,14,5,4,2,1,0,0
32,Bournemouth_Leicester_2015,4,4,2015-08-29,2015,6,19,1,1,D,1,0,H,N Swarbrick,5,4,2,2,9,19,4,4,2,4,0,0
33,Chelsea_Crystal Palace_2015,4,4,2015-08-29,2015,11,12,1,2,A,0,0,D,C Pawson,26,13,9,6,9,15,7,7,1,1,0,0
34,Man City_Watford_2015,4,4,2015-08-29,2015,21,35,2,0,H,0,0,D,M Clattenburg,18,7,5,0,9,12,9,3,1,2,0,0
35,Newcastle_Arsenal_2015,4,4,2015-08-29,2015,24,0,0,1,A,0,0,D,A Marriner,1,22,0,9,15,8,0,9,6,1,1,0
36,Stoke_West Brom_2015,4,4,2015-08-29,2015,31,36,0,1,A,0,1,A,M Oliver,13,15,5,5,4,9,6,5,1,4,2,0
37,Tottenham_Everton_2015,4,4,2015-08-29,2015,34,14,0,0,D,0,0,D,M Jones,20,8,6,3,20,9,6,2,4,1,0,0
38,Southampton_Norwich_2015,4,4,2015-08-30,2015,30,25,3,0,H,1,0,H,J Moss,23,6,8,1,4,12,6,4,0,0,0,1
39,Swansea_Man United_2015,4,4,2015-08-30,2015,33,22,2,1,H,0,0,D,M Atkinson,9,11,4,4,6,15,0,1,2,2,0,0
40,Norwich_Bournemouth_2015,5,5,2015-09-12,2015,25,6,3,1,H,1,0,H,M Atkinson,12,7,4,2,10,11,4,4,2,3,0,0
41,West Brom_Southampton_2015,5,5,2015-09-12,2015,36,30,0,0,D,0,0,D,S Attwell,8,14,1,4,5,5,4,5,1,0,0,0
42,Man United_Liverpool_2015,5,5,2015-09-12,2015,22,20,3,1,H,0,0,D,M Oliver,9,8,3,4,6,11,4,4,1,2,0,0
43,Watford_Swansea_2015,5,5,2015-09-12,2015,35,33,1,0,H,0,0,D,R Madley,17,8,6,3,11,14,1,3,1,1,1,0
44,Crystal Palace_Man City_2015,5,5,2015-09-12,2015,12,21,0,1,A,0,0,D,M Jones,10,21,2,7,13,13,4,4,2,3,0,0
45,Everton_Chelsea_2015,5,5,2015-09-12,2015,14,11,3,1,H,2,1,H,A Marriner,14,15,9,2,12,12,7,14,2,2,0,0
46,Arsenal_Stoke_2015,5,5,2015-09-12,2015,0,31,2,0,H,1,0,H,J Moss,29,9,12,4,6,13,13,1,1,1,0,0
47,Leicester_Aston Villa_2015,5,5,2015-09-13,2015,19,1,3,2,H,0,1,A,M Dean,21,11,6,4,8,13,4,5,2,1,0,0
48,Sunderland_Tottenham_2015,5,5,2015-09-13,2015,32,34,0,1,A,0,0,D,C Pawson,12,15,2,4,11,12,6,8,2,1,0,0
49,West Ham_Newcastle_2015,5,5,2015-09-14,2015,37,24,2,0,H,1,0,H,A Taylor,17,14,3,4,8,11,6,7,0,2,0,0
50,Swansea_Everton_2015,6,6,2015-09-19,2015,33,14,0,0,D,0,0,D,S Attwell,12,17,3,2,12,11,2,4,2,2,0,1
51,Stoke_Leicester_2015,6,6,2015-09-19,2015,31,19,2,2,D,2,0,H,A Marriner,11,12,4,5,7,12,3,4,1,4,0,0
52,Newcastle_Watford_2015,6,6,2015-09-19,2015,24,35,1,2,A,0,2,A,R East,15,13,5,4,8,12,5,5,1,2,0,0
53,Man City_West Ham_2015,6,6,2015-09-19,2015,21,37,1,2,A,1,2,A,R Madley,27,6,8,3,10,7,16,3,1,2,0,0
54,Chelsea_Arsenal_2015,6,6,2015-09-19,2015,11,0,2,0,H,0,0,D,M Dean,22,9,7,2,12,11,5,5,3,1,0,2
55,Bournemouth_Sunderland_2015,6,6,2015-09-19,2015,6,32,2,0,H,2,0,H,K Friend,15,9,5,2,14,15,7,3,2,4,0,1
56,Aston Villa_West Brom_2015,6,6,2015-09-19,2015,1,36,0,1,A,0,1,A,M Atkinson,13,11,3,6,10,11,2,7,2,3,0,0
57,Liverpool_Norwich_2015,6,6,2015-09-20,2015,20,25,1,1,D,0,0,D,A Taylor,23,7,7,2,4,13,6,2,1,2,0,0
58,Southampton_Man United_2015,6,6,2015-09-20,2015,30,22,2,3,A,1,1,D,M Clattenburg,15,10,8,3,6,13,5,5,2,0,0,0
59,Tottenham_Crystal Palace_2015,6,6,2015-09-20,2015,34,12,1,0,H,0,0,D,M Oliver,22,12,6,4,9,11,6,5,1,2,0,0
60,Tottenham_Man City_2015,7,7,2015-09-26,2015,34,21,4,1,H,1,1,D,M Clattenburg,15,22,8,8,17,6,5,9,5,1,0,0
61,Stoke_Bournemouth_2015,7,7,2015-09-26,2015,31,6,2,1,H,1,0,H,L Mason,8,11,5,6,13,11,3,7,1,0,0,0
62,Southampton_Swansea_2015,7,7,2015-09-26,2015,30,33,3,1,H,1,0,H,R East,18,11,7,4,18,14,4,3,3,1,0,0
63,West Ham_Norwich_2015,7,7,2015-09-26,2015,37,25,2,2,D,1,1,D,M Dean,19,16,7,7,7,17,7,5,0,0,0,0
64,Man United_Sunderland_2015,7,7,2015-09-26,2015,22,32,3,0,H,1,0,H,M Jones,12,9,7,4,12,17,5,2,0,3,0,0
65,Liverpool_Aston Villa_2015,7,7,2015-09-26,2015,20,1,3,2,H,1,0,H,J Moss,21,10,12,4,8,13,11,1,0,0,0,0
66,Leicester_Arsenal_2015,7,7,2015-09-26,2015,19,0,2,5,A,1,2,A,C Pawson,16,26,7,12,9,12,6,5,1,1,0,0
67,Newcastle_Chelsea_2015,7,7,2015-09-26,2015,24,11,2,2,D,1,0,H,M Atkinson,11,16,5,4,12,15,4,6,1,2,0,0
68,Watford_Crystal Palace_2015,7,7,2015-09-27,2015,35,12,0,1,A,0,0,D,A Taylor,15,16,2,3,17,22,6,4,4,4,0,0
69,West Brom_Everton_2015,7,7,2015-09-28,2015,36,14,2,3,A,1,0,H,R Madley,9,12,4,4,9,8,6,4,0,3,0,0
70,Aston Villa_Stoke_2015,8,8,2015-10-03,2015,1,31,0,1,A,0,0,D,M Jones,13,12,2,5,12,12,9,5,1,0,0,0
71,Bournemouth_Watford_2015,8,8,2015-10-03,2015,6,35,1,1,D,1,1,D,M Oliver,12,11,6,2,8,13,5,3,1,1,0,0
72,Chelsea_Southampton_2015,8,8,2015-10-03,2015,11,30,1,3,A,1,1,D,R Madley,10,13,3,5,14,14,4,6,2,5,0,0
73,Crystal Palace_West Brom_2015,8,8,2015-10-03,2015,12,36,2,0,H,0,0,D,J Moss,21,7,8,2,14,13,8,3,3,3,0,0
74,Man City_Newcastle_2015,8,8,2015-10-03,2015,21,24,6,1,H,1,1,D,K Friend,23,6,11,4,13,8,6,3,3,1,0,0
75,Norwich_Leicester_2015,8,8,2015-10-03,2015,25,19,1,2,A,0,1,A,M Clattenburg,17,16,2,5,4,4,16,8,0,1,0,0
76,Sunderland_West Ham_2015,8,8,2015-10-03,2015,32,37,2,2,D,2,1,H,N Swarbrick,12,20,3,6,14,11,1,8,2,4,1,0
77,Swansea_Tottenham_2015,8,8,2015-10-04,2015,33,34,2,2,D,2,1,H,M Dean,11,19,2,11,8,19,5,6,1,4,0,0
78,Arsenal_Man United_2015,8,8,2015-10-04,2015,0,22,3,0,H,3,0,H,A Taylor,12,9,5,5,8,17,3,6,1,3,0,0
79,Everton_Liverpool_2015,8,8,2015-10-04,2015,14,20,1,1,D,1,1,D,M Atkinson,14,13,4,4,10,19,5,11,3,3,0,0
80,Chelsea_Aston Villa_2015,9,9,2015-10-17,2015,11,1,2,0,H,1,0,H,R East,9,8,3,1,22,17,4,4,1,3,0,0
81,Crystal Palace_West Ham_2015,9,9,2015-10-17,2015,12,37,1,3,A,1,1,D,M Clattenburg,6,24,1,4,9,11,1,9,1,3,1,0
82,Everton_Man United_2015,9,9,2015-10-17,2015,14,22,0,3,A,0,2,A,J Moss,12,10,3,7,12,14,5,3,2,2,0,0
83,Man City_Bournemouth_2015,9,9,2015-10-17,2015,21,6,5,1,H,4,1,H,M Dean,15,5,11,1,11,5,1,7,2,1,0,0
84,Southampton_Leicester_2015,9,9,2015-10-17,2015,30,19,2,2,D,2,0,H,P Tierney,14,26,6,7,16,10,6,7,2,0,0,0
85,Tottenham_Liverpool_2015,9,9,2015-10-17,2015,34,20,0,0,D,0,0,D,C Pawson,13,12,4,3,15,11,8,6,1,2,0,0
86,Watford_Arsenal_2015,9,9,2015-10-17,2015,35,0,0,3,A,0,0,D,M Jones,8,17,1,6,11,12,3,9,2,1,0,0
87,West Brom_Sunderland_2015,9,9,2015-10-17,2015,36,32,1,0,H,0,0,D,M Atkinson,8,9,1,2,12,13,1,5,2,2,0,0
88,Newcastle_Norwich_2015,9,9,2015-10-18,2015,24,25,6,2,H,3,2,H,A Taylor,11,18,6,6,10,10,3,7,1,1,0,0
89,Swansea_Stoke_2015,9,9,2015-10-19,2015,33,31,0,1,A,0,1,A,R Madley,14,9,2,2,6,14,1,2,2,2,0,0
90,West Ham_Chelsea_2015,10,10,2015-10-24,2015,37,11,2,1,H,1,0,H,J Moss,12,8,5,4,10,12,7,4,1,5,0,1
91,Norwich_West Brom_2015,10,10,2015-10-24,2015,25,36,0,1,A,0,0,D,K Friend,16,7,3,4,11,6,13,3,1,2,0,0
92,Stoke_Watford_2015,10,10,2015-10-24,2015,31,35,0,2,A,0,1,A,M Atkinson,12,13,1,3,10,18,11,5,3,1,0,0
93,Aston Villa_Swansea_2015,10,10,2015-10-24,2015,1,33,1,2,A,0,0,D,N Swarbrick,9,11,3,4,10,8,4,6,2,3,0,0
94,Leicester_Crystal Palace_2015,10,10,2015-10-24,2015,19,12,1,0,H,0,0,D,M Dean,12,9,3,4,7,11,3,2,3,1,0,0
95,Arsenal_Everton_2015,10,10,2015-10-24,2015,0,14,2,1,H,2,1,H,L Mason,20,10,5,5,11,14,7,5,2,0,0,1
96,Bournemouth_Tottenham_2015,10,10,2015-10-25,2015,6,34,1,5,A,1,3,A,R East,11,14,3,9,8,15,4,5,0,1,0,0
97,Liverpool_Southampton_2015,10,10,2015-10-25,2015,20,30,1,1,D,0,0,D,A Marriner,15,8,2,3,8,11,10,7,1,0,0,1
98,Man United_Man City_2015,10,10,2015-10-25,2015,22,21,0,0,D,0,0,D,M Clattenburg,6,6,1,1,17,13,6,4,2,2,0,0
99,Sunderland_Newcastle_2015,10,10,2015-10-25,2015,32,24,3,0,H,1,0,H,R Madley,9,21,3,8,12,10,1,10,0,2,0,1
100,West Brom_Leicester_2015,11,11,2015-10-31,2015,36,19,2,3,A,1,0,H,A Taylor,14,13,6,5,3,11,6,4,0,2,0,0
101,Swansea_Arsenal_2015,11,11,2015-10-31,2015,33,0,0,3,A,0,0,D,K Friend,8,15,3,5,12,7,4,4,2,0,0,0
102,Newcastle_Stoke_2015,11,11,2015-10-31,2015,24,31,0,0,D,0,0,D,R East,15,9,6,2,6,16,11,4,1,3,0,0
103,Watford_West Ham_2015,11,11,2015-10-31,2015,35,37,2,0,H,1,0,H,K Stroud,20,8,5,3,16,12,7,2,3,0,0,1
104,Crystal Palace_Man United_2015,11,11,2015-10-31,2015,12,22,0,0,D,0,0,D,M Jones,10,5,5,1,12,15,7,3,3,3,0,0
105,Chelsea_Liverpool_2015,11,11,2015-10-31,2015,11,20,1,3,A,1,1,D,M Clattenburg,8,16,2,7,9,21,1,7,1,4,0,0
106,Man City_Norwich_2015,11,11,2015-10-31,2015,21,25,2,1,H,0,0,D,R Madley,21,5,5,3,4,13,12,4,2,2,0,1
107,Everton_Sunderland_2015,11,11,2015-11-01,2015,14,32,6,2,H,2,1,H,A Marriner,15,17,8,9,6,5,6,1,3,2,0,0
108,Southampton_Bournemouth_2015,11,11,2015-11-01,2015,30,6,2,0,H,2,0,H,C Pawson,11,16,2,2,5,5,4,6,0,2,1,0
109,Tottenham_Aston Villa_2015,11,11,2015-11-02,2015,34,1,3,1,H,2,0,H,M Dean,17,13,6,2,6,15,4,3,0,3,0,0
110,West Ham_Everton_2015,12,12,2015-11-07,2015,37,14,1,1,D,1,1,D,P Tierney,16,13,5,4,11,12,3,5,1,2,0,0
111,Bournemouth_Newcastle_2015,12,12,2015-11-07,2015,6,24,0,1,A,0,1,A,L Mason,20,2,5,1,9,11,16,0,2,2,0,0
112,Leicester_Watford_2015,12,12,2015-11-07,2015,19,35,2,1,H,0,0,D,R East,12,8,6,4,10,10,4,2,0,1,0,0
113,Man United_West Brom_2015,12,12,2015-11-07,2015,22,36,2,0,H,0,0,D,M Dean,13,4,3,0,11,10,5,1,1,3,0,1
114,Norwich_Swansea_2015,12,12,2015-11-07,2015,25,33,1,0,H,0,0,D,M Clattenburg,9,8,5,0,12,7,5,2,1,0,0,0
115,Stoke_Chelsea_2015,12,12,2015-11-07,2015,31,11,1,0,H,0,0,D,A Taylor,8,19,2,4,13,10,1,9,3,1,0,0
116,Sunderland_Southampton_2015,12,12,2015-11-07,2015,32,30,0,1,A,0,0,D,M Jones,9,11,3,4,3,7,10,11,1,3,0,0
117,Liverpool_Crystal Palace_2015,12,12,2015-11-08,2015,20,12,1,2,A,1,1,D,N Swarbrick,22,9,4,4,7,6,14,6,1,2,0,0
118,Aston Villa_Man City_2015,12,12,2015-11-08,2015,1,21,0,0,D,0,0,D,C Pawson,3,13,0,3,7,7,3,8,1,1,0,0
119,Arsenal_Tottenham_2015,12,12,2015-11-08,2015,0,34,1,1,D,0,1,A,M Atkinson,10,14,4,4,12,17,7,6,0,1,0,0
120,Chelsea_Norwich_2015,13,13,2015-11-21,2015,11,25,1,0,H,0,0,D,C Pawson,21,4,7,2,4,12,6,5,1,4,0,0
121,Everton_Aston Villa_2015,13,13,2015-11-21,2015,14,1,4,0,H,3,0,H,M Oliver,16,10,9,3,6,9,2,3,0,0,0,0
122,Man City_Liverpool_2015,13,13,2015-11-21,2015,21,20,1,4,A,1,3,A,J Moss,11,14,3,9,5,13,11,5,0,3,0,0
123,Newcastle_Leicester_2015,13,13,2015-11-21,2015,24,19,0,3,A,0,1,A,M Jones,9,18,1,7,9,12,4,9,4,1,0,0
124,Southampton_Stoke_2015,13,13,2015-11-21,2015,30,31,0,1,A,0,1,A,L Mason,16,16,1,4,8,8,7,3,2,0,0,0
125,Swansea_Bournemouth_2015,13,13,2015-11-21,2015,33,6,2,2,D,2,2,D,A Marriner,11,16,4,4,7,9,4,5,3,2,0,0
126,Watford_Man United_2015,13,13,2015-11-21,2015,35,22,1,2,A,0,1,A,R Madley,10,13,5,6,6,12,4,10,1,2,0,0
127,West Brom_Arsenal_2015,13,13,2015-11-21,2015,36,0,2,1,H,2,1,H,M Clattenburg,4,11,1,3,14,10,3,5,3,2,0,0
128,Tottenham_West Ham_2015,13,13,2015-11-22,2015,34,37,4,1,H,2,0,H,A Taylor,22,10,12,4,13,9,7,6,2,2,0,0
129,Crystal Palace_Sunderland_2015,13,13,2015-11-23,2015,12,32,0,1,A,0,0,D,M Atkinson,19,12,7,4,18,11,11,2,1,3,0,0
130,Sunderland_Stoke_2015,14,14,2015-11-28,2015,32,31,2,0,H,0,0,D,M Dean,18,7,5,3,4,10,9,5,0,2,0,1
131,Man City_Southampton_2015,14,14,2015-11-28,2015,21,30,3,1,H,2,0,H,R East,16,12,9,8,14,11,6,4,2,1,0,0
132,Leicester_Man United_2015,14,14,2015-11-28,2015,19,22,1,1,D,1,1,D,C Pawson,7,10,3,2,5,7,1,8,0,1,0,0
133,Bournemouth_Everton_2015,14,14,2015-11-28,2015,6,14,3,3,D,0,2,A,K Friend,19,11,10,6,6,6,10,5,2,0,0,0
134,Aston Villa_Watford_2015,14,14,2015-11-28,2015,1,35,2,3,A,1,1,D,L Mason,12,14,6,6,6,13,10,10,2,3,0,0
135,Crystal Palace_Newcastle_2015,14,14,2015-11-28,2015,12,24,5,1,H,3,1,H,S Attwell,19,7,8,2,7,13,7,5,1,1,0,0
136,Liverpool_Swansea_2015,14,14,2015-11-29,2015,20,33,1,0,H,0,0,D,A Taylor,10,8,2,0,12,6,8,7,3,1,0,0
137,Norwich_Arsenal_2015,14,14,2015-11-29,2015,25,0,1,1,D,1,1,D,J Moss,7,12,2,3,8,6,3,6,1,1,0,0
138,Tottenham_Chelsea_2015,14,14,2015-11-29,2015,34,11,0,0,D,0,0,D,M Oliver,9,5,4,1,14,9,4,4,4,2,0,0
139,West Ham_West Brom_2015,14,14,2015-11-29,2015,37,36,1,1,D,1,0,H,M Atkinson,17,7,6,3,15,16,5,2,0,2,0,0
140,Swansea_Leicester_2015,15,15,2015-12-05,2015,33,19,0,3,A,0,2,A,M Oliver,10,16,2,5,3,19,3,8,2,3,0,0
141,West Brom_Tottenham_2015,15,15,2015-12-05,2015,36,34,1,1,D,1,1,D,J Moss,11,9,4,3,13,10,3,6,3,2,0,0
142,Watford_Norwich_2015,15,15,2015-12-05,2015,35,25,2,0,H,1,0,H,M Dean,14,6,7,1,11,10,4,1,3,3,0,0
143,Stoke_Man City_2015,15,15,2015-12-05,2015,31,21,2,0,H,2,0,H,M Atkinson,7,11,4,4,9,10,1,6,0,1,0,0
144,Arsenal_Sunderland_2015,15,15,2015-12-05,2015,0,32,3,1,H,1,1,D,R Madley,16,11,7,4,7,11,3,2,1,1,0,0
145,Man United_West Ham_2015,15,15,2015-12-05,2015,22,37,0,0,D,0,0,D,M Clattenburg,21,9,1,2,9,13,6,2,1,0,0,0
146,Chelsea_Bournemouth_2015,15,15,2015-12-05,2015,11,6,0,1,A,0,0,D,M Jones,19,15,6,5,10,13,11,4,2,1,0,0
147,Southampton_Aston Villa_2015,15,15,2015-12-05,2015,30,1,1,1,D,0,1,A,A Taylor,23,9,5,2,4,9,10,4,1,2,0,0
148,Newcastle_Liverpool_2015,15,15,2015-12-06,2015,24,20,2,0,H,0,0,D,A Marriner,6,10,1,1,6,10,2,7,3,1,0,0
149,Everton_Crystal Palace_2015,15,15,2015-12-07,2015,14,12,1,1,D,0,0,D,C Pawson,19,14,4,5,4,11,13,6,1,2,0,0
150,West Ham_Stoke_2015,16,16,2015-12-12,2015,37,31,0,0,D,0,0,D,A Marriner,22,12,9,3,7,9,11,7,1,2,0,0
151,Sunderland_Watford_2015,16,16,2015-12-12,2015,32,35,0,1,A,0,1,A,G Scott,14,13,2,6,6,9,8,3,1,0,0,0
152,Norwich_Everton_2015,16,16,2015-12-12,2015,25,14,1,1,D,0,1,A,M Atkinson,9,15,2,3,9,6,5,4,1,0,0,0
153,Crystal Palace_Southampton_2015,16,16,2015-12-12,2015,12,30,1,0,H,1,0,H,M Dean,12,15,5,3,11,13,8,5,0,0,0,0
154,Bournemouth_Man United_2015,16,16,2015-12-12,2015,6,22,2,1,H,1,1,D,A Taylor,11,11,5,5,12,12,5,7,2,1,0,0
155,Man City_Swansea_2015,16,16,2015-12-12,2015,21,33,2,1,H,1,0,H,R Madley,13,13,5,7,13,15,5,5,3,1,0,0
156,Aston Villa_Arsenal_2015,16,16,2015-12-13,2015,1,0,0,2,A,0,2,A,K Friend,18,8,2,4,8,7,5,5,0,0,0,0
157,Liverpool_West Brom_2015,16,16,2015-12-13,2015,20,36,2,2,D,1,1,D,C Pawson,28,4,8,2,7,10,4,4,0,0,0,0
158,Tottenham_Newcastle_2015,16,16,2015-12-13,2015,34,24,1,2,A,1,0,H,R East,20,8,8,4,13,14,6,2,2,2,0,0
159,Leicester_Chelsea_2015,16,16,2015-12-14,2015,19,11,2,1,H,1,0,H,M Clattenburg,9,11,5,5,16,8,1,8,2,0,0,0
160,Southampton_Tottenham_2015,17,17,2015-12-19,2015,30,34,0,2,A,0,2,A,K Friend,11,13,4,6,18,9,4,7,1,1,0,0
161,Stoke_Crystal Palace_2015,17,17,2015-12-19,2015,31,12,1,2,A,0,1,A,R Madley,26,12,5,3,6,12,7,3,2,0,0,0
162,Newcastle_Aston Villa_2015,17,17,2015-12-19,2015,24,1,1,1,D,1,0,H,M Atkinson,8,10,4,7,9,14,3,7,1,3,0,0
163,West Brom_Bournemouth_2015,17,17,2015-12-19,2015,36,6,1,2,A,0,0,D,M Dean,6,16,2,7,12,9,4,8,2,1,2,0
164,Everton_Leicester_2015,17,17,2015-12-19,2015,14,19,2,3,A,1,1,D,J Moss,13,10,5,5,6,14,10,2,2,1,0,0
165,Chelsea_Sunderland_2015,17,17,2015-12-19,2015,11,32,3,1,H,2,0,H,R East,17,11,7,3,12,12,2,2,1,3,0,0
166,Man United_Norwich_2015,17,17,2015-12-19,2015,22,25,1,2,A,0,1,A,M Oliver,11,6,2,4,4,10,11,0,0,2,0,0
167,Swansea_West Ham_2015,17,17,2015-12-20,2015,33,37,0,0,D,0,0,D,L Mason,21,11,2,2,6,9,8,9,0,1,0,0
168,Watford_Liverpool_2015,17,17,2015-12-20,2015,35,20,3,0,H,2,0,H,M Clattenburg,6,12,5,4,6,9,7,9,1,0,0,0
169,Arsenal_Man City_2015,17,17,2015-12-21,2015,0,21,2,1,H,2,0,H,A Marriner,8,20,5,6,5,16,4,8,0,2,0,0
170,Tottenham_Norwich_2015,18,18,2015-12-26,2015,34,25,3,0,H,2,0,H,M Jones,15,11,10,3,4,13,9,4,1,2,0,0
171,Swansea_West Brom_2015,18,18,2015-12-26,2015,33,36,1,0,H,1,0,H,R East,7,9,2,3,10,13,0,7,1,3,0,0
172,Stoke_Man United_2015,18,18,2015-12-26,2015,31,22,2,0,H,2,0,H,K Friend,13,11,3,6,13,16,1,12,1,2,0,0
173,Newcastle_Everton_2015,18,18,2015-12-26,2015,24,14,0,1,A,0,0,D,L Mason,10,20,1,7,16,12,1,7,2,2,0,0
174,Southampton_Arsenal_2015,18,18,2015-12-26,2015,30,0,4,0,H,1,0,H,J Moss,15,7,5,4,10,9,3,4,1,0,0,0
175,Liverpool_Leicester_2015,18,18,2015-12-26,2015,20,19,1,0,H,0,0,D,M Atkinson,25,7,4,3,11,8,7,6,2,1,0,0
176,Chelsea_Watford_2015,18,18,2015-12-26,2015,11,35,2,2,D,1,1,D,A Marriner,17,12,2,3,7,15,9,4,1,4,0,0
177,Bournemouth_Crystal Palace_2015,18,18,2015-12-26,2015,6,12,0,0,D,0,0,D,M Oliver,10,8,4,0,10,13,8,9,1,0,0,0
178,Aston Villa_West Ham_2015,18,18,2015-12-26,2015,1,37,1,1,D,0,1,A,M Dean,5,10,8,4,14,13,9,6,3,3,0,0
179,Man City_Sunderland_2015,18,18,2015-12-26,2015,21,32,4,1,H,3,0,H,A Taylor,19,11,9,3,10,11,5,1,1,1,0,0
180,West Ham_Southampton_2015,19,19,2015-12-28,2015,37,30,2,1,H,0,1,A,M Oliver,13,15,5,4,6,12,4,7,1,3,0,0
181,Arsenal_Bournemouth_2015,19,19,2015-12-28,2015,0,6,2,0,H,1,0,H,R East,13,10,6,3,7,8,9,3,2,0,0,0
