,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
97,Aston Villa_Tottenham_2014,2014-11-02,N Swarbrick,21,6,10,10,2014,1,2,16.139,20.695,62.683,,,,,,,13.673,26.122,60.117,27.17,1.634,29.317,1.532,47.684,0.173,,,,,-11.031,-8.622,14.999,,,,,,,-13.497,-3.195,12.433
98,Man City_Man United_2014,2014-11-02,M Oliver,3,13,10,10,2014,1,0,59.025,19.632,20.439,,,,,,,64.83,17.509,16.163,52.128,0.591,27.596,1.858,24.474,1.188,,,,,6.897,-7.964,-4.035,,,,,,,12.702,-10.087,-8.311
99,Crystal Palace_Sunderland_2014,2014-11-03,P Dowd,24,38,10,10,2014,1,3,80.652,19.189,0.0,,,,,,,65.697,23.502,10.647,47.368,0.608,29.729,1.249,27.065,1.808,,,,,33.284,-10.54,-27.065,,,,,,,18.329,-6.227,-16.418
100,Southampton_Leicester_2014,2014-11-08,M Oliver,12,27,11,11,2014,2,0,90.854,3.317,0.0,,,,,,,89.755,8.542,0.266,69.331,1.388,22.465,1.829,13.276,1.937,,,,,21.523,-19.148,-13.276,,,,,,,20.424,-13.923,-13.01
101,QPR_Man City_2014,2014-11-08,M Dean,32,3,11,11,2014,2,2,16.613,15.701,64.487,,,,,,,17.194,20.315,61.904,14.926,1.194,22.977,1.708,66.808,1.069,,,,,1.687,-7.276,-2.321,,,,,,,2.268,-2.662,-4.904
102,West Ham_Aston Villa_2014,2014-11-08,J Moss,5,21,11,11,2014,0,0,90.651,3.156,0.0,,,,,,,66.157,24.804,8.937,57.143,0.0,27.669,1.051,19.825,1.673,,,,,33.508,-24.513,-19.825,,,,,,,9.014,-2.865,-10.888
103,Liverpool_Chelsea_2014,2014-11-08,A Taylor,10,30,11,11,2014,1,2,25.588,41.21,33.201,,,,,,,18.878,24.418,56.542,30.452,1.054,30.236,1.674,43.734,0.762,,,,,-4.864,10.974,-10.533,,,,,,,-11.574,-5.818,12.808
104,Burnley_Hull_2014,2014-11-08,M Clattenburg,11,34,11,11,2014,1,0,7.987,18.465,73.073,,,,,,,8.691,22.055,69.057,39.295,0.788,30.868,1.294,34.626,1.979,,,,,-31.308,-12.403,38.447,,,,,,,-30.604,-8.813,34.431
105,Man United_Crystal Palace_2014,2014-11-08,C Foy,13,24,11,11,2014,1,0,50.905,22.687,26.069,,,,,,,61.344,17.582,19.204,75.854,1.118,18.343,1.816,10.423,2.011,,,,,-24.949,4.344,15.646,,,,,,,-14.51,-0.761,8.781
106,West Brom_Newcastle_2014,2014-11-09,C Pawson,7,9,11,11,2014,0,2,52.128,21.586,25.768,,,,,,,58.886,21.716,19.002,43.467,0.895,30.027,1.324,31.239,2.414,,,,,8.661,-8.441,-5.471,,,,,,,15.419,-8.311,-12.237
107,Sunderland_Everton_2014,2014-11-09,L Mason,38,8,11,11,2014,1,1,21.868,29.039,49.055,,,,,,,19.256,24.014,56.544,26.317,1.468,29.472,1.119,48.955,0.461,,,,,-4.449,-0.433,0.1,,,,,,,-7.061,-5.458,7.589
108,Tottenham_Stoke_2014,2014-11-09,M Jones,6,22,11,11,2014,1,2,31.53,36.344,32.123,,,,,,,36.506,31.202,32.277,59.601,1.379,26.825,1.462,18.238,0.909,,,,,-28.071,9.519,13.885,,,,,,,-23.095,4.377,14.039
109,Swansea_Arsenal_2014,2014-11-09,P Dowd,0,31,11,11,2014,2,1,14.558,29.429,55.975,,,,,,,39.341,33.458,27.193,28.465,1.373,29.713,1.365,46.729,1.306,,,,,-13.907,-0.284,9.246,,,,,,,10.876,3.745,-19.536
110,Chelsea_West Brom_2014,2014-11-22,L Mason,30,7,12,12,2014,2,0,50.264,38.057,11.675,,,,,,,71.011,22.552,6.291,80.849,1.313,16.467,1.773,7.252,1.122,,,,,-30.585,21.59,4.423,,,,,,,-9.838,6.085,-0.961
111,Stoke_Burnley_2014,2014-11-22,M Atkinson,22,11,12,12,2014,1,2,81.317,10.609,4.856,,,,,,,60.313,29.971,9.684,58.643,1.082,27.596,2.188,18.55,1.687,,,,,22.674,-16.987,-13.694,,,,,,,1.67,2.375,-8.866
112,Man City_Swansea_2014,2014-11-22,N Swarbrick,3,0,12,12,2014,2,1,48.068,43.051,8.879,,,,,,,59.431,25.054,15.392,71.88,0.986,20.482,1.548,12.159,1.068,,,,,-23.812,22.569,-3.28,,,,,,,-12.449,4.572,3.233
113,Arsenal_Man United_2014,2014-11-22,M Dean,31,13,12,12,2014,1,2,65.866,14.566,15.187,,,,,,,60.597,19.528,19.008,45.594,1.058,29.631,2.071,29.68,2.432,,,,,20.272,-15.065,-14.493,,,,,,,15.003,-10.103,-10.672
114,Newcastle_QPR_2014,2014-11-22,C Foy,9,32,12,12,2014,1,0,66.611,24.065,9.199,,,,,,,80.039,13.512,5.153,54.393,1.706,28.381,1.971,22.178,1.65,,,,,12.218,-4.316,-12.979,,,,,,,25.646,-14.869,-17.025
115,Leicester_Sunderland_2014,2014-11-22,R Madley,27,38,12,12,2014,0,0,64.852,10.852,11.394,,,,,,,64.972,15.405,16.172,46.691,1.135,30.012,2.063,28.026,3.091,,,,,18.161,-19.16,-16.632,,,,,,,18.281,-14.607,-11.854
116,Everton_West Ham_2014,2014-11-22,M Clattenburg,8,5,12,12,2014,2,1,35.359,22.302,41.907,,,,,,,14.561,12.257,61.872,54.255,1.462,27.93,2.533,22.483,1.299,,,,,-18.896,-5.628,19.424,,,,,,,-39.694,-15.673,39.389
117,Hull_Tottenham_2014,2014-11-23,C Pawson,34,6,12,12,2014,1,2,31.313,21.768,46.389,,,,,,,29.91,22.736,47.006,28.564,1.583,30.369,2.038,45.891,1.016,,,,,2.749,-8.601,0.498,,,,,,,1.346,-7.633,1.115
118,Crystal Palace_Liverpool_2014,2014-11-23,J Moss,24,10,12,12,2014,3,1,31.313,21.768,46.389,,,,,,,20.051,20.721,58.638,23.23,1.827,28.429,2.242,53.166,1.898,,,,,8.083,-6.661,-6.777,,,,,,,-3.179,-7.708,5.472
119,Aston Villa_Southampton_2014,2014-11-24,P Dowd,21,12,12,12,2014,1,1,1.7,26.285,71.963,,,,,,,6.881,23.757,69.245,20.678,2.335,27.984,1.704,56.372,0.86,,,,,-18.978,-1.699,15.591,,,,,,,-13.797,-4.227,12.873
120,Swansea_Crystal Palace_2014,2014-11-29,M Atkinson,0,24,13,13,2014,1,1,72.793,17.929,8.679,69.823,17.073,11.956,,,,67.507,18.852,12.942,55.705,1.052,27.941,0.993,21.249,1.805,,,,,17.088,-10.012,-12.57,14.118,-10.868,-9.293,,,,11.802,-9.089,-8.307
121,QPR_Leicester_2014,2014-11-29,R East,32,27,13,13,2014,3,2,87.258,12.144,0.0,73.723,22.001,4.137,,,,70.622,24.825,4.472,43.219,1.349,30.196,1.153,31.123,1.392,,,,,44.039,-18.052,-31.123,30.504,-8.195,-26.986,,,,27.403,-5.371,-26.651
122,Liverpool_Stoke_2014,2014-11-29,C Pawson,10,22,13,13,2014,1,0,39.742,31.591,28.653,32.683,31.078,36.224,,,,31.157,32.552,36.281,58.301,1.067,26.081,1.474,19.906,1.106,,,,,-18.559,5.51,8.747,-25.618,4.997,16.318,,,,-27.144,6.471,16.375
123,West Ham_Newcastle_2014,2014-11-29,M Dean,5,9,13,13,2014,1,0,39.565,37.732,22.701,45.569,28.846,25.547,,,,43.388,30.526,26.064,46.008,0.928,29.667,1.414,29.003,2.309,,,,,-6.443,8.065,-6.302,-0.439,-0.821,-3.456,,,,-2.62,0.859,-2.939
124,West Brom_Arsenal_2014,2014-11-29,C Foy,7,31,13,13,2014,0,1,25.129,24.081,50.591,24.136,20.426,54.655,,,,23.258,21.208,54.975,23.069,1.719,27.627,1.514,53.606,0.674,,,,,2.06,-3.546,-3.015,1.067,-7.201,1.049,,,,0.189,-6.419,1.369
125,Burnley_Aston Villa_2014,2014-11-29,G Scott,11,21,13,13,2014,1,1,65.112,34.877,0.0,34.556,44.428,21.015,,,,32.574,46.617,20.808,46.217,0.813,30.621,0.979,28.318,2.211,,,,,18.895,4.256,-28.318,-11.661,13.807,-7.303,,,,-13.643,15.996,-7.51
126,Man United_Hull_2014,2014-11-29,A Taylor,13,34,13,13,2014,3,0,44.477,39.749,15.771,56.662,25.694,17.536,,,,54.064,27.636,18.238,76.058,2.207,18.383,0.878,10.065,0.666,,,,,-31.581,21.366,5.706,-19.396,7.311,7.471,,,,-21.994,9.253,8.173
127,Sunderland_Chelsea_2014,2014-11-29,K Friend,38,30,13,13,2014,0,0,16.218,21.918,61.538,14.577,16.959,66.88,,,,14.248,17.709,66.877,11.806,1.364,21.082,1.526,71.877,0.825,,,,,4.412,0.836,-10.339,2.771,-4.123,-4.997,,,,2.442,-3.373,-5.0
128,Southampton_Man City_2014,2014-11-30,M Jones,12,3,13,13,2014,0,3,91.632,4.586,0.0,85.001,9.908,2.823,,,,83.432,12.146,3.165,31.856,0.572,29.506,1.866,42.804,1.485,,,,,59.776,-24.92,-42.804,53.145,-19.598,-39.981,,,,51.576,-17.36,-39.639
129,Tottenham_Everton_2014,2014-11-30,M Oliver,6,8,13,13,2014,2,1,16.229,21.924,61.522,17.347,20.432,61.653,,,,18.022,22.718,58.987,43.442,0.937,29.415,1.934,31.258,1.562,,,,,-27.213,-7.491,30.264,-26.095,-8.983,30.395,,,,-25.42,-6.697,27.729
130,Crystal Palace_Aston Villa_2014,2014-12-02,M Oliver,24,21,14,14,2014,0,1,47.84,31.933,20.21,57.45,29.379,13.133,,,,49.754,32.409,17.821,47.55,1.26,30.505,1.047,26.176,1.314,,,,,0.29,1.428,-5.966,9.9,-1.126,-13.043,,,,2.204,1.904,-8.355
131,Burnley_Newcastle_2014,2014-12-02,P Dowd,11,9,14,14,2014,1,1,9.602,23.04,67.194,21.861,32.545,45.58,,,,20.868,33.675,45.447,35.879,0.881,31.23,1.163,37.105,1.484,,,,,-26.277,-8.19,30.089,-14.018,1.315,8.475,,,,-15.011,2.445,8.342
132,Man United_Stoke_2014,2014-12-02,J Moss,13,22,14,14,2014,2,1,60.311,32.889,6.783,71.094,20.221,8.377,,,,63.598,23.426,12.799,69.194,1.395,23.14,2.154,12.736,0.898,,,,,-8.883,9.749,-5.953,1.9,-2.919,-4.359,,,,-5.596,0.286,0.063
133,Leicester_Liverpool_2014,2014-12-02,L Mason,27,10,14,14,2014,1,3,26.835,28.94,44.189,40.713,20.066,38.004,,,,44.636,20.334,33.991,26.935,0.624,28.914,1.735,48.324,0.908,,,,,-0.1,0.026,-4.135,13.778,-8.848,-10.32,,,,17.701,-8.58,-14.333
134,West Brom_West Ham_2014,2014-12-02,M Jones,7,5,14,14,2014,1,2,5.759,10.627,79.543,17.713,16.672,63.225,,,,21.284,17.839,58.927,40.036,0.794,30.636,1.258,33.869,1.722,,,,,-34.277,-20.009,45.674,-22.323,-13.964,29.356,,,,-18.752,-12.797,25.058
135,Swansea_QPR_2014,2014-12-02,K Friend,0,32,14,14,2014,2,0,78.496,17.744,3.435,86.406,9.508,2.064,,,,86.657,10.007,1.754,57.153,0.811,27.351,1.508,20.021,1.963,,,,,21.343,-9.607,-16.586,29.253,-17.843,-17.957,,,,29.504,-17.344,-18.267
136,Everton_Hull_2014,2014-12-03,R Madley,8,34,14,14,2014,1,1,76.743,23.177,0.0,52.506,20.545,26.151,,,,46.692,22.475,30.444,64.944,0.822,24.981,1.755,15.313,1.883,,,,,11.799,-1.804,-15.313,-12.438,-4.436,10.838,,,,-18.252,-2.506,15.131
137,Sunderland_Man City_2014,2014-12-03,C Pawson,38,3,14,14,2014,1,4,4.684,17.746,77.188,14.462,19.772,65.18,,,,13.36,20.729,65.512,14.883,1.287,23.595,1.715,66.106,0.699,,,,,-10.199,-5.849,11.082,-0.421,-3.823,-0.926,,,,-1.523,-2.866,-0.594
138,Chelsea_Tottenham_2014,2014-12-03,M Dean,30,6,14,14,2014,3,0,80.289,12.545,5.333,75.091,15.331,8.309,,,,75.874,15.087,7.774,70.862,0.968,21.394,1.374,12.165,0.917,,,,,9.427,-8.849,-6.832,4.229,-6.063,-3.856,,,,5.012,-6.307,-4.391
139,Arsenal_Southampton_2014,2014-12-03,A Marriner,31,12,14,14,2014,1,0,33.808,33.481,32.704,26.593,26.993,46.345,,,,27.873,27.744,44.33,55.645,0.236,27.433,1.225,21.249,1.453,,,,,-21.837,6.048,11.455,-29.052,-0.44,25.096,,,,-27.772,0.311,23.081
140,Man City_Everton_2014,2014-12-06,A Marriner,3,8,15,15,2014,1,0,59.947,20.158,19.2,44.212,26.57,29.139,,,,47.985,25.078,26.799,65.557,1.009,22.87,2.011,16.117,1.315,,,,,-5.61,-2.712,3.083,-21.345,3.7,13.022,,,,-17.572,2.208,10.682
141,Hull_West Brom_2014,2014-12-06,M Oliver,34,7,15,15,2014,0,0,39.562,34.829,25.603,41.648,32.842,25.499,,,,42.59,32.771,24.627,41.398,1.155,31.077,0.873,31.997,1.727,,,,,-1.836,3.752,-6.394,0.25,1.765,-6.498,,,,1.192,1.694,-7.37
142,QPR_Burnley_2014,2014-12-06,J Moss,32,11,15,15,2014,2,0,61.426,15.098,18.469,69.981,16.947,11.883,,,,66.244,19.618,13.563,48.016,0.548,29.9,0.92,26.765,2.194,,,,,13.41,-14.802,-8.296,21.965,-12.953,-14.882,,,,18.228,-10.282,-13.202
143,Stoke_Arsenal_2014,2014-12-06,A Taylor,22,31,15,15,2014,3,2,11.368,17.763,70.015,14.903,28.073,56.971,,,,17.44,27.147,55.344,25.086,1.102,29.171,1.189,50.305,1.042,,,,,-13.718,-11.408,19.71,-10.183,-1.098,6.666,,,,-7.646,-2.024,5.039
144,Liverpool_Sunderland_2014,2014-12-06,N Swarbrick,10,38,15,15,2014,0,0,54.257,27.514,18.166,47.227,32.56,20.199,,,,54.404,28.54,17.009,65.386,1.401,23.943,1.713,14.926,2.092,,,,,-11.129,3.571,3.24,-18.159,8.617,5.273,,,,-10.982,4.597,2.083
145,Tottenham_Crystal Palace_2014,2014-12-06,L Mason,6,24,15,15,2014,0,0,27.756,23.898,48.13,18.594,21.429,59.548,,,,38.727,23.516,37.5,62.174,0.732,25.321,1.614,17.389,1.059,,,,,-34.418,-1.423,30.741,-43.58,-3.892,42.159,,,,-23.447,-1.805,20.111
146,Newcastle_Chelsea_2014,2014-12-06,M Atkinson,9,30,15,15,2014,2,1,37.284,62.716,0.0,18.173,20.772,60.527,,,,16.95,19.975,62.425,15.11,1.412,24.364,1.295,64.64,0.576,,,,,22.174,38.352,-64.64,3.063,-3.592,-4.113,,,,1.84,-4.389,-2.215
147,West Ham_Swansea_2014,2014-12-07,C Foy,5,0,15,15,2014,3,1,50.834,39.739,9.423,55.107,26.514,18.294,,,,49.254,29.139,21.569,42.411,1.401,30.036,1.082,31.885,0.924,,,,,8.423,9.703,-22.462,12.696,-3.522,-13.591,,,,6.843,-0.897,-10.316
148,Aston Villa_Leicester_2014,2014-12-07,C Pawson,21,27,15,15,2014,2,1,32.112,28.892,38.962,33.213,38.515,28.27,,,,36.455,39.447,24.097,42.42,1.563,30.463,1.011,31.294,0.763,,,,,-10.308,-1.571,7.668,-9.207,8.052,-3.024,,,,-5.965,8.984,-7.197
149,Southampton_Man United_2014,2014-12-08,K Friend,12,13,15,15,2014,1,2,26.098,27.928,45.922,79.202,10.988,6.026,,,,78.569,12.941,6.453,35.538,0.465,29.866,0.732,38.42,2.482,,,,,-9.44,-1.938,7.502,43.664,-18.878,-32.394,,,,43.031,-16.925,-31.967
150,Burnley_Southampton_2014,2014-12-13,M Clattenburg,11,12,16,16,2014,1,0,26.174,48.247,25.579,12.14,32.789,55.054,,,,13.79,31.964,54.226,20.016,1.99,27.984,1.128,56.604,1.006,,,,,6.158,20.263,-31.025,-7.876,4.805,-1.55,,,,-6.226,3.98,-2.378
151,Crystal Palace_Stoke_2014,2014-12-13,K Friend,24,22,16,16,2014,1,1,27.707,23.673,48.384,43.677,27.982,28.293,,,,32.069,28.621,39.273,38.839,0.836,31.288,0.959,34.088,1.293,,,,,-11.132,-7.615,14.296,4.838,-3.306,-5.795,,,,-6.77,-2.667,5.185
152,West Brom_Aston Villa_2014,2014-12-13,M Dean,7,21,16,16,2014,1,0,2.431,31.771,65.778,64.347,25.467,10.093,,,,43.277,33.092,23.62,46.109,1.163,30.567,0.969,28.08,2.75,,,,,-43.678,1.204,37.698,18.238,-5.1,-17.987,,,,-2.832,2.525,-4.46
153,Sunderland_West Ham_2014,2014-12-13,P Dowd,38,5,16,16,2014,1,1,7.376,12.59,77.24,16.015,20.397,63.058,,,,15.786,18.585,64.652,34.934,1.771,30.671,1.36,38.551,0.473,,,,,-27.558,-18.081,38.689,-18.919,-10.274,24.507,,,,-19.148,-12.086,26.101
154,Leicester_Man City_2014,2014-12-13,J Moss,27,3,16,16,2014,0,1,0.517,2.839,84.229,7.077,9.626,74.489,,,,8.079,10.624,74.091,15.409,1.498,22.18,1.455,66.932,0.912,,,,,-14.892,-19.341,17.297,-8.332,-12.554,7.557,,,,-7.33,-11.556,7.159
155,Chelsea_Hull_2014,2014-12-13,C Foy,30,34,16,16,2014,2,0,89.34,7.636,0.79,84.313,10.643,3.101,,,,82.457,12.904,3.536,84.856,0.873,14.263,1.711,5.802,0.954,,,,,4.484,-6.627,-5.012,-0.543,-3.62,-2.701,,,,-2.399,-1.359,-2.266
156,Arsenal_Newcastle_2014,2014-12-13,L Mason,31,9,16,16,2014,4,1,34.399,36.929,28.67,34.573,28.594,36.797,,,,50.912,26.967,22.046,69.102,0.234,22.486,1.961,13.449,1.185,,,,,-34.703,14.443,15.221,-34.529,6.108,23.348,,,,-18.19,4.481,8.597
157,Swansea_Tottenham_2014,2014-12-14,R Madley,0,6,16,16,2014,1,2,62.322,20.778,16.422,61.648,21.075,16.834,,,,65.292,21.557,12.85,39.78,0.581,30.344,1.574,34.807,2.081,,,,,22.542,-9.566,-18.385,21.868,-9.269,-17.973,,,,25.512,-8.787,-21.957
158,Man United_Liverpool_2014,2014-12-14,M Atkinson,13,10,16,16,2014,3,0,79.737,13.839,5.232,59.888,21.04,18.581,,,,66.733,17.309,14.568,54.782,0.753,27.333,1.677,22.303,0.903,,,,,24.955,-13.494,-17.071,5.106,-6.293,-3.722,,,,11.951,-10.024,-7.735
159,Everton_QPR_2014,2014-12-15,N Swarbrick,8,32,16,16,2014,3,1,62.315,30.818,6.84,80.987,12.148,4.949,,,,84.315,9.008,3.181,68.64,0.99,23.1,1.429,13.318,1.714,,,,,-6.325,7.718,-6.478,12.347,-10.952,-8.369,,,,15.675,-14.092,-10.137
160,QPR_West Brom_2014,2014-12-20,C Pawson,32,7,17,17,2014,3,2,54.154,31.371,14.452,61.898,23.735,14.196,,,,54.021,31.379,14.577,41.131,1.157,30.484,0.572,32.833,1.912,,,,,13.023,0.887,-18.381,20.767,-6.749,-18.637,,,,12.89,0.895,-18.256
