,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
87,Blackburn_Tottenham_2011,2011-10-23,S Attwell,33,6,9,8,2011,1,2,1.939,4.067,73.646,,,,,,,10.188,12.735,72.569,25.098,1.42,28.511,0.829,53.283,1.451,,,,,-23.159,-24.444,20.363,,,,,,,-14.91,-15.776,19.286
88,Arsenal_Stoke_2011,2011-10-23,L Mason,31,22,9,9,2011,3,1,88.0,9.823,0.897,,,,,,,70.393,22.653,6.806,64.31,0.999,26.212,1.402,16.121,1.564,,,,,23.69,-16.389,-15.224,,,,,,,6.083,-3.559,-9.315
89,Swansea_Bolton_2011,2011-10-29,M Clattenburg,0,23,10,10,2011,3,1,88.565,10.611,0.0,,,,,,,74.532,25.413,0.0,47.863,0.922,30.099,0.88,28.449,1.637,,,,,40.702,-19.488,-28.449,,,,,,,26.669,-4.686,-28.449
90,Everton_Man United_2011,2011-10-29,M Halsey,8,13,9,10,2011,0,1,4.042,8.77,82.016,,,,,,,5.414,11.889,80.362,22.489,1.64,28.374,1.19,55.907,1.577,,,,,-18.447,-19.604,26.109,,,,,,,-17.075,-16.485,24.455
91,Wigan_Fulham_2011,2011-10-29,M Jones,20,16,10,10,2011,0,2,48.558,34.726,16.707,,,,,,,58.63,31.685,9.663,35.284,1.683,30.922,0.608,40.248,0.561,,,,,13.274,3.804,-23.541,,,,,,,23.346,0.763,-30.585
92,Chelsea_Arsenal_2011,2011-10-29,A Marriner,30,31,10,10,2011,3,5,19.673,0.812,0.466,,,,,,,48.201,2.062,1.152,61.706,1.141,26.506,1.23,18.345,1.285,,,,,-42.033,-25.694,-17.879,,,,,,,-13.505,-24.444,-17.193
93,Man City_Wolves_2011,2011-10-29,S Attwell,3,4,10,10,2011,3,1,86.887,11.194,0.983,,,,,,,87.461,9.639,1.352,86.069,0.979,14.47,1.246,5.951,0.783,,,,,0.818,-3.276,-4.968,,,,,,,1.392,-4.831,-4.599
94,Sunderland_Aston Villa_2011,2011-10-29,C Foy,38,21,10,10,2011,2,2,65.753,14.747,15.357,,,,,,,57.758,21.996,19.874,46.209,1.009,30.543,0.544,29.488,1.577,,,,,19.544,-15.796,-14.131,,,,,,,11.549,-8.547,-9.614
95,Norwich_Blackburn_2011,2011-10-29,A Taylor,14,33,10,10,2011,3,3,55.116,24.929,19.815,,,,,,,62.032,21.833,15.807,51.303,1.099,29.026,1.16,26.187,1.126,,,,,3.813,-4.097,-6.372,,,,,,,10.729,-7.193,-10.38
96,West Brom_Liverpool_2011,2011-10-29,L Mason,7,10,10,10,2011,0,2,41.52,48.93,9.55,,,,,,,28.123,41.879,29.997,26.67,1.534,30.069,1.143,49.524,1.028,,,,,14.85,18.861,-39.974,,,,,,,1.453,11.81,-19.527
97,Tottenham_QPR_2011,2011-10-30,H Webb,6,32,9,10,2011,3,1,65.284,13.83,15.008,,,,,,,58.807,17.157,21.412,73.118,1.218,21.478,1.28,11.772,1.054,,,,,-7.834,-7.648,3.236,,,,,,,-14.311,-4.321,9.64
98,Stoke_Newcastle_2011,2011-10-31,M Dean,22,9,10,10,2011,1,3,30.933,53.474,15.594,,,,,,,21.575,63.887,14.538,46.748,0.996,30.922,0.608,28.708,2.146,,,,,-15.815,22.552,-13.114,,,,,,,-25.173,32.965,-14.17
99,Man United_Sunderland_2011,2011-11-05,L Mason,13,38,11,11,2011,1,0,22.739,19.541,56.666,,,,,,,51.57,21.029,26.737,81.44,1.352,17.181,1.368,7.895,0.845,,,,,-58.701,2.36,48.771,,,,,,,-29.87,3.848,18.842
100,Arsenal_West Brom_2011,2011-11-05,M Oliver,31,7,11,11,2011,3,0,79.416,11.889,6.01,,,,,,,60.846,22.841,16.071,71.286,0.894,22.184,1.099,12.973,0.955,,,,,8.13,-10.295,-6.963,,,,,,,-10.44,0.657,3.098
101,Aston Villa_Norwich_2011,2011-11-05,K Friend,21,14,11,11,2011,3,2,38.579,33.846,27.568,,,,,,,54.561,27.787,17.593,54.603,1.032,28.675,0.83,23.264,1.477,,,,,-16.024,5.171,4.304,,,,,,,-0.042,-0.888,-5.671
102,QPR_Man City_2011,2011-11-05,M Atkinson,32,3,11,11,2011,2,3,8.779,18.825,71.928,,,,,,,1.479,4.685,83.654,10.951,1.193,20.511,0.97,74.976,1.581,,,,,-2.172,-1.686,-3.048,,,,,,,-9.472,-15.826,8.678
103,Newcastle_Everton_2011,2011-11-05,A Marriner,9,8,11,10,2011,2,1,62.885,19.877,16.582,,,,,,,52.87,26.395,20.645,44.518,1.293,30.636,0.534,31.192,1.174,,,,,18.367,-10.759,-14.61,,,,,,,8.352,-4.241,-10.547
104,Blackburn_Chelsea_2011,2011-11-05,M Dean,33,30,11,11,2011,0,1,6.623,7.997,68.381,,,,,,,7.276,11.566,77.105,14.315,0.685,23.22,1.012,69.118,1.473,,,,,-7.692,-15.223,-0.737,,,,,,,-7.039,-11.654,7.987
105,Liverpool_Swansea_2011,2011-11-05,P Dowd,10,0,11,11,2011,0,0,62.811,19.913,16.626,,,,,,,79.002,12.454,6.237,77.13,1.563,19.497,1.605,9.859,0.787,,,,,-14.319,0.416,6.767,,,,,,,1.872,-7.043,-3.622
106,Fulham_Tottenham_2011,2011-11-06,P Walton,16,6,11,10,2011,1,3,32.205,18.754,46.935,,,,,,,42.035,22.982,34.661,31.575,1.762,30.366,0.764,44.374,1.185,,,,,0.63,-11.612,2.561,,,,,,,10.46,-7.384,-9.713
107,Wolves_Wigan_2011,2011-11-06,L Probert,4,20,11,11,2011,3,1,46.463,33.374,20.151,,,,,,,57.151,33.178,9.655,53.265,1.628,29.707,1.066,23.499,1.231,,,,,-6.802,3.667,-3.348,,,,,,,3.886,3.471,-13.844
108,Bolton_Stoke_2011,2011-11-06,H Webb,23,22,11,11,2011,5,0,42.156,32.225,25.606,,,,,,,22.615,24.494,52.724,41.631,0.875,30.539,0.402,34.136,1.557,,,,,0.525,1.686,-8.53,,,,,,,-19.016,-6.045,18.588
109,Stoke_QPR_2011,2011-11-19,M Jones,22,32,12,12,2011,2,3,57.327,20.771,21.29,,,,,,,54.567,28.505,16.88,56.076,1.173,28.632,0.798,21.858,0.761,,,,,1.251,-7.861,-0.568,,,,,,,-1.509,-0.127,-4.978
110,West Brom_Bolton_2011,2011-11-19,N Swarbrick,7,23,12,12,2011,2,1,37.64,37.485,24.873,,,,,,,20.021,27.987,51.937,50.141,0.925,29.55,0.505,26.768,1.445,,,,,-12.501,7.935,-1.895,,,,,,,-30.12,-1.563,25.169
111,Man City_Newcastle_2011,2011-11-19,C Foy,3,9,12,12,2011,3,1,52.783,25.274,21.815,,,,,,,54.792,31.746,13.441,77.057,1.169,19.091,1.32,10.389,1.165,,,,,-24.274,6.183,11.426,,,,,,,-22.265,12.655,3.052
112,Swansea_Man United_2011,2011-11-19,M Dean,0,13,12,12,2011,0,1,53.241,38.076,8.678,,,,,,,35.345,48.77,15.884,14.861,1.257,24.719,0.883,67.143,1.47,,,,,38.38,13.357,-58.465,,,,,,,20.484,24.051,-51.259
113,Norwich_Arsenal_2011,2011-11-19,P Dowd,14,31,12,12,2011,1,2,41.235,13.823,26.409,,,,,,,55.561,14.281,20.854,19.809,1.689,27.634,1.221,59.049,1.048,,,,,21.426,-13.811,-32.64,,,,,,,35.752,-13.353,-38.195
114,Everton_Wolves_2011,2011-11-19,J Moss,8,4,11,12,2011,2,1,51.26,30.303,18.408,,,,,,,37.087,32.549,30.354,62.907,1.345,27.196,0.825,16.562,2.173,,,,,-11.647,3.107,1.846,,,,,,,-25.82,5.353,13.792
115,Wigan_Blackburn_2011,2011-11-19,A Marriner,20,33,12,12,2011,3,3,9.16,14.551,74.394,,,,,,,30.239,23.72,45.807,40.663,0.765,30.584,0.329,35.469,0.906,,,,,-31.503,-16.033,38.925,,,,,,,-10.424,-6.864,10.338
116,Sunderland_Fulham_2011,2011-11-19,A Taylor,38,16,12,12,2011,0,0,42.007,35.231,22.755,,,,,,,52.999,28.863,18.095,43.145,1.057,30.968,0.527,32.29,1.057,,,,,-1.138,4.263,-9.535,,,,,,,9.854,-2.105,-14.195
117,Chelsea_Liverpool_2011,2011-11-20,L Probert,30,10,12,12,2011,1,2,45.33,19.494,33.647,,,,,,,43.701,22.366,33.516,54.581,1.831,29.342,1.42,22.382,0.639,,,,,-9.251,-9.848,11.265,,,,,,,-10.88,-6.976,11.134
118,Tottenham_Aston Villa_2011,2011-11-21,M Halsey,6,21,11,12,2011,2,0,82.469,6.51,2.723,,,,,,,60.487,17.153,19.993,65.189,0.946,24.743,1.451,16.381,1.313,,,,,17.28,-18.233,-13.658,,,,,,,-4.702,-7.59,3.612
119,Norwich_QPR_2011,2011-11-26,M Clattenburg,14,32,13,13,2011,2,1,65.132,9.659,9.536,55.748,20.247,23.193,,,,51.921,20.565,26.709,45.892,1.032,29.699,0.905,30.881,1.471,,,,,19.24,-20.04,-21.345,9.856,-9.452,-7.688,,,,6.029,-9.134,-4.172
120,Arsenal_Fulham_2011,2011-11-26,M Dean,31,16,13,13,2011,1,1,49.973,38.293,11.73,62.481,30.565,6.926,,,,61.162,30.992,7.822,69.714,1.454,23.726,0.826,13.396,0.987,,,,,-19.741,14.567,-1.666,-7.233,6.839,-6.47,,,,-8.552,7.266,-5.574
121,Sunderland_Wigan_2011,2011-11-26,K Friend,38,20,13,13,2011,1,2,64.711,27.457,7.777,75.945,19.101,4.676,,,,74.641,19.734,5.366,59.507,1.122,27.884,0.941,19.352,1.541,,,,,5.204,-0.427,-11.575,16.438,-8.783,-14.676,,,,15.134,-8.15,-13.986
122,Man United_Newcastle_2011,2011-11-26,M Jones,13,9,13,13,2011,1,1,13.974,16.233,67.841,48.054,22.818,28.795,,,,44.285,22.703,32.652,73.336,1.774,21.418,0.985,11.632,1.002,,,,,-59.362,-5.185,56.209,-25.282,1.4,17.163,,,,-29.051,1.285,21.02
123,Bolton_Everton_2011,2011-11-26,M Oliver,23,8,13,12,2011,0,2,30.546,18.559,48.689,,,,,,,19.82,17.842,60.577,34.075,1.537,30.407,0.642,42.165,0.564,,,,,-3.529,-11.848,6.524,,,,,,,-14.255,-12.565,18.412
124,West Brom_Tottenham_2011,2011-11-26,L Probert,7,6,13,12,2011,1,3,22.0,25.527,52.355,19.917,29.679,50.371,,,,17.706,27.594,54.638,25.864,1.707,28.457,1.225,52.515,1.116,,,,,-3.864,-2.93,-0.16,-5.947,1.222,-2.144,,,,-8.158,-0.863,2.123
125,Chelsea_Wolves_2011,2011-11-26,L Mason,30,4,13,13,2011,3,0,68.24,15.622,13.738,70.531,15.365,11.981,,,,67.623,16.225,14.155,81.834,1.121,16.901,1.12,7.905,1.032,,,,,-13.594,-1.279,5.833,-11.303,-1.536,4.076,,,,-14.211,-0.676,6.25
126,Stoke_Blackburn_2011,2011-11-26,M Halsey,22,33,13,13,2011,3,1,22.926,16.267,56.463,44.862,23.972,30.954,,,,41.183,23.673,34.904,55.541,0.997,28.744,0.522,22.01,1.686,,,,,-32.615,-12.477,34.453,-10.679,-4.772,8.944,,,,-14.358,-5.071,12.894
127,Swansea_Aston Villa_2011,2011-11-27,N Swarbrick,0,21,13,13,2011,0,0,78.084,15.248,5.798,69.11,24.714,6.086,,,,68.302,25.444,6.176,44.848,0.522,30.229,0.75,31.337,1.757,,,,,33.236,-14.981,-25.539,24.262,-5.515,-25.251,,,,23.454,-4.785,-25.161
128,Liverpool_Man City_2011,2011-11-27,M Atkinson,10,3,13,13,2011,1,1,5.62,18.247,75.753,14.784,17.398,66.444,,,,14.748,17.665,66.345,35.857,1.042,30.55,0.729,40.199,1.548,,,,,-30.237,-12.303,35.554,-21.073,-13.152,26.245,,,,-21.109,-12.885,26.146
129,Tottenham_Bolton_2011,2011-12-03,S Attwell,6,23,13,14,2011,3,0,75.795,14.404,8.121,,,,,,,58.693,16.671,21.399,76.62,1.341,20.134,1.094,9.986,1.624,,,,,-0.825,-5.73,-1.865,,,,,,,-17.927,-3.463,11.413
130,Blackburn_Swansea_2011,2011-12-03,C Foy,33,0,14,14,2011,4,2,7.223,24.809,67.874,42.446,26.758,30.723,,,,44.38,26.429,29.108,46.431,1.177,30.176,0.565,29.937,1.191,,,,,-39.208,-5.367,37.937,-3.985,-3.418,0.786,,,,-2.051,-3.747,-0.829
131,Man City_Norwich_2011,2011-12-03,H Webb,3,14,14,14,2011,5,1,82.008,6.819,3.006,85.004,6.794,2.287,,,,84.999,6.124,1.997,84.572,1.096,15.439,1.415,6.567,0.772,,,,,-2.564,-8.62,-3.561,0.432,-8.645,-4.28,,,,0.427,-9.315,-4.57
132,Wigan_Arsenal_2011,2011-12-03,M Clattenburg,20,31,14,14,2011,0,4,6.128,7.564,68.043,28.659,16.806,49.789,,,,30.877,17.072,47.486,16.709,0.725,25.869,0.907,64.235,0.788,,,,,-10.581,-18.305,3.808,11.95,-9.063,-14.446,,,,14.168,-8.797,-16.749
133,QPR_West Brom_2011,2011-12-03,M Atkinson,32,7,14,14,2011,1,1,44.829,25.841,29.226,28.131,29.966,41.878,,,,29.659,30.069,40.25,44.651,0.63,30.638,0.579,31.234,1.072,,,,,0.178,-4.797,-2.008,-16.52,-0.672,10.644,,,,-14.992,-0.569,9.016
134,Aston Villa_Man United_2011,2011-12-03,L Probert,21,13,14,14,2011,0,1,14.997,39.379,45.621,12.823,27.122,59.989,,,,13.62,27.701,58.621,19.606,1.611,27.784,1.176,59.25,1.701,,,,,-4.609,11.595,-13.629,-6.783,-0.662,0.739,,,,-5.986,-0.083,-0.629
135,Newcastle_Chelsea_2011,2011-12-03,M Dean,9,30,14,14,2011,0,3,17.933,29.243,52.785,34.84,31.344,33.802,,,,36.521,31.185,32.279,28.046,1.055,29.967,0.947,48.455,1.245,,,,,-10.113,-0.724,4.33,6.794,1.377,-14.653,,,,8.475,1.218,-16.176
136,Everton_Stoke_2011,2011-12-04,L Mason,8,22,13,14,2011,0,1,61.166,30.208,8.596,66.949,22.472,10.38,,,,67.805,21.9,10.069,59.013,1.016,28.338,0.546,19.359,1.254,,,,,2.153,1.87,-10.763,7.936,-5.866,-8.979,,,,8.792,-6.438,-9.29
137,Wolves_Sunderland_2011,2011-12-04,P Dowd,4,38,14,14,2011,2,1,35.764,29.026,35.179,26.584,32.054,41.349,,,,27.16,31.896,40.93,42.84,1.874,30.497,0.542,33.136,0.941,,,,,-7.076,-1.471,2.043,-16.256,1.557,8.213,,,,-15.68,1.399,7.794
138,Fulham_Liverpool_2011,2011-12-05,K Friend,16,10,14,14,2011,1,0,5.09,12.53,80.635,27.636,25.707,46.547,,,,27.793,25.737,46.362,29.537,1.129,30.366,0.764,46.436,1.283,,,,,-24.447,-17.836,34.199,-1.901,-4.659,0.111,,,,-1.744,-4.629,-0.074
139,Norwich_Newcastle_2011,2011-12-10,M Atkinson,14,9,15,15,2011,4,2,39.432,19.873,39.358,31.926,25.221,42.725,,,,28.334,26.968,44.629,41.233,0.772,30.088,0.652,35.614,1.239,,,,,-1.801,-10.215,3.744,-9.307,-4.867,7.111,,,,-12.899,-3.12,9.015
140,Man United_Wolves_2011,2011-12-10,M Oliver,13,4,15,15,2011,4,1,53.963,23.812,22.015,81.787,9.58,4.422,,,,79.123,11.032,6.077,82.18,1.001,16.668,0.897,7.55,0.868,,,,,-28.217,7.144,14.465,-0.393,-7.088,-3.128,,,,-3.057,-5.636,-1.473
141,Bolton_Aston Villa_2011,2011-12-10,P Dowd,23,21,15,15,2011,1,2,58.1,26.981,14.848,23.748,21.508,54.238,,,,27.008,23.499,49.242,40.179,0.919,30.737,0.713,35.891,1.566,,,,,17.921,-3.756,-21.043,-16.431,-9.229,18.347,,,,-13.171,-7.238,13.351
142,Arsenal_Everton_2011,2011-12-10,H Webb,31,8,15,14,2011,1,0,52.161,26.124,21.618,66.836,22.603,10.369,,,,56.405,26.02,17.478,64.691,0.766,25.958,1.206,15.966,1.548,,,,,-12.53,0.166,5.652,2.145,-3.355,-5.597,,,,-8.286,0.062,1.512
143,Liverpool_QPR_2011,2011-12-10,L Mason,10,32,15,15,2011,1,0,41.288,33.197,25.505,63.503,20.954,15.125,,,,57.425,24.024,18.37,75.882,0.896,20.858,1.215,10.15,1.245,,,,,-34.594,12.339,15.355,-12.379,0.096,4.975,,,,-18.457,3.166,8.22
144,West Brom_Wigan_2011,2011-12-10,M Dean,7,20,15,15,2011,1,2,30.954,27.683,41.311,46.645,33.129,20.214,,,,44.748,35.025,20.22,59.501,0.899,27.803,0.868,19.525,1.434,,,,,-28.547,-0.12,21.786,-12.856,5.326,0.689,,,,-14.753,7.222,0.695
145,Swansea_Fulham_2011,2011-12-10,J Moss,0,16,15,15,2011,2,0,13.006,57.402,29.592,42.591,48.983,8.425,,,,46.01,47.918,6.072,39.246,1.158,31.016,0.529,36.582,1.017,,,,,-26.24,26.386,-6.99,3.345,17.967,-28.157,,,,6.764,16.902,-30.51
146,Stoke_Tottenham_2011,2011-12-11,C Foy,22,6,15,14,2011,2,1,7.144,9.228,72.854,14.836,18.407,65.796,,,,25.06,23.932,50.798,27.766,1.445,29.563,0.824,49.28,1.007,,,,,-20.622,-20.335,23.574,-12.93,-11.156,16.516,,,,-2.706,-5.631,1.518
147,Sunderland_Blackburn_2011,2011-12-11,P Walton,38,33,15,15,2011,2,1,37.891,21.003,40.322,51.877,19.775,27.204,,,,50.957,20.904,27.427,53.133,1.238,29.264,0.879,24.158,1.811,,,,,-15.242,-8.261,16.164,-1.256,-9.489,3.046,,,,-2.176,-8.36,3.269
148,Chelsea_Man City_2011,2011-12-12,M Clattenburg,30,3,15,15,2011,2,1,7.89,8.017,59.848,11.529,10.487,62.149,,,,15.323,12.303,59.973,41.508,1.034,30.146,0.916,35.011,1.036,,,,,-33.618,-22.129,24.837,-29.979,-19.659,27.138,,,,-26.185,-17.843,24.962
149,Wigan_Chelsea_2011,2011-12-17,M Atkinson,20,30,16,16,2011,1,1,1.707,9.481,86.997,4.294,8.878,81.445,,,,5.648,12.2,79.94,12.036,1.16,21.953,1.237,72.642,1.295,,,,,-10.329,-12.472,14.355,-7.742,-13.075,8.803,,,,-6.388,-9.753,7.298
150,Blackburn_West Brom_2011,2011-12-17,M Clattenburg,33,7,16,16,2011,1,2,51.78,23.791,24.211,35.891,24.174,39.74,,,,35.357,23.867,40.555,43.616,1.769,29.872,0.827,32.917,0.907,,,,,8.164,-6.081,-8.706,-7.725,-5.698,6.823,,,,-8.259,-6.005,7.638
151,Everton_Norwich_2011,2011-12-17,L Probert,8,14,15,16,2011,1,1,44.698,29.118,26.149,51.102,23.9,24.787,,,,43.413,26.715,29.797,61.493,0.857,27.029,1.497,18.187,1.626,,,,,-16.795,2.089,7.962,-10.391,-3.129,6.6,,,,-18.08,-0.314,11.61
152,Fulham_Bolton_2011,2011-12-17,C Foy,16,23,16,16,2011,2,0,55.354,24.447,20.035,72.068,14.034,10.884,,,,55.675,20.174,23.311,61.052,1.183,27.612,0.89,18.066,2.003,,,,,-5.698,-3.165,1.969,11.016,-13.578,-7.182,,,,-5.377,-7.438,5.245
153,Newcastle_Swansea_2011,2011-12-17,L Mason,9,0,16,16,2011,0,0,37.906,27.619,34.424,66.276,18.482,14.345,,,,70.636,17.774,10.791,56.335,1.347,28.501,0.601,21.716,1.053,,,,,-18.429,-0.882,12.708,9.941,-10.019,-7.371,,,,14.301,-10.727,-10.925
154,Wolves_Stoke_2011,2011-12-17,A Taylor,4,22,16,16,2011,1,2,82.297,5.814,2.33,64.912,21.953,12.867,,,,65.443,21.499,12.754,40.422,0.914,30.584,0.329,35.482,1.137,,,,,41.875,-24.77,-33.152,24.49,-8.631,-22.615,,,,25.021,-9.085,-22.728
155,Man City_Arsenal_2011,2011-12-18,P Dowd,3,31,16,16,2011,1,0,48.704,16.796,29.539,57.291,3.728,2.47,,,,64.691,3.46,1.898,59.443,0.836,27.231,0.79,19.891,1.412,,,,,-10.739,-10.435,9.648,-2.152,-23.503,-17.421,,,,5.248,-23.771,-17.993
156,QPR_Man United_2011,2011-12-18,H Webb,32,13,16,16,2011,0,2,0.0,41.614,58.383,5.746,30.346,63.88,,,,3.893,18.387,77.423,14.098,1.351,24.278,1.196,67.849,1.361,,,,,-14.098,17.336,-9.466,-8.352,6.068,-3.969,,,,-10.205,-5.891,9.574
157,Tottenham_Sunderland_2011,2011-12-18,M Dean,6,38,15,16,2011,1,0,74.652,20.865,4.303,61.089,23.506,15.214,,,,60.742,23.131,15.907,73.117,1.189,21.713,1.047,11.796,1.016,,,,,1.535,-0.848,-7.493,-12.028,1.793,3.418,,,,-12.375,1.418,4.111
158,Aston Villa_Liverpool_2011,2011-12-18,P Walton,21,10,16,16,2011,0,2,14.171,26.451,59.297,33.751,36.276,29.97,,,,33.612,33.59,32.791,25.198,1.987,29.69,0.738,51.583,0.771,,,,,-11.027,-3.239,7.714,8.553,6.586,-21.613,,,,8.414,3.9,-18.792
159,Blackburn_Bolton_2011,2011-12-20,M Atkinson,33,23,17,17,2011,1,2,82.489,12.345,3.792,56.597,19.676,22.729,,,,35.206,21.177,42.903,47.636,0.95,29.787,0.902,28.941,1.123,,,,,34.853,-17.442,-25.149,8.961,-10.111,-6.212,,,,-12.43,-8.61,13.962
160,Wolves_Norwich_2011,2011-12-20,C Foy,4,14,17,17,2011,2,2,74.527,9.314,6.777,46.135,21.983,31.399,,,,47.446,22.975,29.265,48.566,1.093,29.422,0.577,28.659,1.692,,,,,25.961,-20.108,-21.882,-2.431,-7.439,2.74,,,,-1.12,-6.447,0.606
161,Man City_Stoke_2011,2011-12-21,M Dean,3,22,17,17,2011,3,0,82.738,4.315,1.377,79.338,2.337,0.538,,,,84.97,3.583,0.787,81.1,0.968,17.305,1.253,8.176,1.196,,,,,1.638,-12.99,-6.799,-1.762,-14.968,-7.638,,,,3.87,-13.722,-7.389
