,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
130,Crystal Palace_Southampton_2016,2016-12-03,N Swarbrick,24,12,14,14,2016,3,0,15.784,26.28,57.847,30.79,27.554,41.601,,,,26.749,27.019,46.162,29.864,2.069,30.069,0.677,43.8,1.058,,,,,-14.08,-3.789,14.047,0.926,-2.515,-2.199,,,,-3.115,-3.05,2.362
131,Tottenham_Swansea_2016,2016-12-03,J Moss,6,0,14,14,2016,5,0,68.514,14.891,13.491,66.888,22.297,10.604,,,,62.744,24.408,12.713,74.238,0.763,18.823,0.84,10.681,0.887,,,,,-5.724,-3.932,2.81,-7.35,3.474,-0.077,,,,-11.494,5.585,2.032
132,West Brom_Watford_2016,2016-12-03,G Scott,7,39,14,14,2016,3,1,60.731,20.368,18.288,54.053,20.85,24.429,,,,48.583,21.931,29.007,46.186,0.804,30.466,0.409,26.956,0.833,,,,,14.545,-10.098,-8.668,7.867,-9.616,-2.527,,,,2.397,-8.535,2.051
133,West Ham_Arsenal_2016,2016-12-03,C Pawson,5,31,14,14,2016,1,5,12.288,29.611,58.065,4.867,12.779,80.821,,,,3.782,10.928,83.149,20.644,0.564,25.328,1.322,57.38,0.416,,,,,-8.356,4.283,0.685,-15.777,-12.549,23.441,,,,-16.862,-14.4,25.769
134,Sunderland_Leicester_2016,2016-12-03,A Marriner,38,27,14,14,2016,2,1,60.731,20.368,18.288,59.366,18.58,20.67,,,,53.968,19.991,25.072,30.32,1.631,30.074,0.802,43.219,0.685,,,,,30.411,-9.706,-24.931,29.046,-11.494,-22.549,,,,23.648,-10.083,-18.147
135,Man City_Chelsea_2016,2016-12-03,A Taylor,3,30,14,14,2016,1,3,0.0,20.421,79.45,46.433,27.183,26.318,,,,41.779,27.981,30.193,47.048,1.446,28.723,0.884,27.752,0.762,,,,,-47.048,-8.302,51.698,-0.615,-1.54,-1.434,,,,-5.269,-0.742,2.441
136,Stoke_Burnley_2016,2016-12-03,M Clattenburg,22,11,14,14,2016,2,0,85.632,11.002,2.058,,,,,,,76.84,17.826,4.946,61.426,1.262,25.679,1.066,16.486,1.646,,,,,24.206,-14.677,-14.428,,,,,,,15.414,-7.853,-11.54
137,Everton_Man United_2016,2016-12-04,M Oliver,8,13,14,14,2016,1,1,57.262,26.808,15.854,57.92,25.033,16.919,,,,54.173,26.784,18.965,27.515,0.575,29.179,0.65,46.774,0.866,,,,,29.747,-2.371,-30.92,30.405,-4.146,-29.855,,,,26.658,-2.395,-27.809
138,Bournemouth_Liverpool_2016,2016-12-04,R Madley,17,10,14,14,2016,4,3,31.902,22.485,45.221,40.548,26.311,33.057,,,,37.974,23.942,37.869,20.963,0.763,25.764,1.088,56.929,1.121,,,,,10.939,-3.279,-11.708,19.585,0.547,-23.872,,,,17.011,-1.822,-19.06
139,Middlesbrough_Hull_2016,2016-12-05,M Dean,25,34,14,14,2016,1,0,70.528,24.5,4.884,53.794,26.264,19.85,,,,51.714,27.069,21.146,55.308,1.0,28.498,0.518,19.906,1.625,,,,,15.22,-3.998,-15.022,-1.514,-2.234,-0.056,,,,-3.594,-1.429,1.24
140,Leicester_Man City_2016,2016-12-10,M Oliver,27,3,15,15,2016,4,2,3.614,6.66,78.158,26.259,23.595,49.906,,,,22.059,23.991,53.752,19.846,0.873,25.589,1.14,58.292,0.699,,,,,-16.232,-18.929,19.866,6.413,-1.994,-8.386,,,,2.213,-1.598,-4.54
141,Burnley_Bournemouth_2016,2016-12-10,M Atkinson,11,17,15,15,2016,3,2,62.704,19.816,16.8,64.77,20.772,14.046,,,,62.901,24.068,12.882,29.963,1.824,29.485,0.638,44.183,1.551,,,,,32.741,-9.669,-27.383,34.807,-8.713,-30.137,,,,32.938,-5.417,-31.301
142,Swansea_Sunderland_2016,2016-12-10,C Pawson,0,38,15,15,2016,3,0,44.528,23.425,31.783,49.119,26.567,24.231,,,,41.844,27.674,30.43,46.248,0.831,29.191,0.922,28.166,1.026,,,,,-1.72,-5.766,3.617,2.871,-2.624,-3.935,,,,-4.404,-1.517,2.264
143,Watford_Everton_2016,2016-12-10,A Taylor,39,8,15,15,2016,3,2,75.878,20.107,3.813,54.98,24.594,20.269,,,,42.947,26.173,30.789,32.88,0.787,29.933,0.462,40.826,0.68,,,,,42.998,-9.826,-37.013,22.1,-5.339,-20.557,,,,10.067,-3.76,-10.037
144,Arsenal_Stoke_2016,2016-12-10,L Mason,31,22,15,15,2016,3,1,12.236,41.688,46.074,58.087,25.677,16.131,,,,48.741,25.416,25.72,73.47,1.216,19.307,1.004,11.225,0.966,,,,,-61.234,22.381,34.849,-15.383,6.37,4.906,,,,-24.729,6.109,14.495
145,Hull_Crystal Palace_2016,2016-12-10,M Jones,34,24,15,15,2016,3,3,32.538,17.691,46.221,9.415,12.443,73.728,,,,16.491,17.221,64.566,30.32,2.191,30.288,0.62,42.719,1.313,,,,,2.218,-12.597,3.502,-20.905,-17.845,31.009,,,,-13.829,-13.067,21.847
146,Liverpool_West Ham_2016,2016-12-11,M Clattenburg,10,5,15,15,2016,2,2,80.449,4.794,1.912,77.931,4.11,1.67,,,,79.384,4.487,1.809,77.093,0.291,17.093,0.86,9.566,0.919,,,,,3.356,-12.299,-7.654,0.838,-12.983,-7.896,,,,2.291,-12.606,-7.757
147,Southampton_Middlesbrough_2016,2016-12-11,S Attwell,12,25,15,15,2016,1,0,10.756,50.031,39.212,39.009,40.873,20.117,,,,34.397,39.812,25.79,59.183,0.905,27.444,0.929,16.995,1.444,,,,,-48.427,22.587,22.217,-20.174,13.429,3.122,,,,-24.786,12.368,8.795
148,Chelsea_West Brom_2016,2016-12-11,M Dean,30,7,15,15,2016,1,0,85.365,8.386,2.633,79.023,14.869,5.228,,,,69.915,20.975,8.848,78.581,1.27,16.814,0.981,8.111,1.397,,,,,6.784,-8.428,-5.478,0.442,-1.945,-2.883,,,,-8.666,4.161,0.737
149,Man United_Tottenham_2016,2016-12-11,R Madley,13,6,15,15,2016,1,0,24.621,51.562,23.817,21.505,29.875,48.59,,,,27.357,32.712,39.92,45.712,1.043,29.712,0.685,28.308,0.669,,,,,-21.091,21.85,-4.491,-24.207,0.163,20.282,,,,-18.355,3.0,11.612
150,Bournemouth_Leicester_2016,2016-12-13,P Tierney,17,27,16,16,2016,1,0,44.003,23.142,32.556,81.452,6.934,3.195,,,,77.629,10.824,6.733,41.72,0.414,29.462,0.662,32.458,0.883,,,,,2.283,-6.32,0.098,39.732,-22.528,-29.263,,,,35.909,-18.638,-25.725
151,Everton_Arsenal_2016,2016-12-13,M Clattenburg,8,31,16,16,2016,2,1,15.099,20.964,63.521,17.997,24.341,57.5,,,,16.197,26.443,57.276,23.749,0.333,27.237,0.826,52.396,0.189,,,,,-8.65,-6.273,11.125,-5.752,-2.896,5.104,,,,-7.552,-0.794,4.88
152,West Ham_Burnley_2016,2016-12-14,R Madley,5,11,16,16,2016,1,0,68.802,31.177,0.0,66.519,25.42,7.977,,,,69.674,23.902,6.315,60.575,1.23,25.379,1.15,18.073,0.955,,,,,8.227,5.798,-18.073,5.944,0.041,-10.096,,,,9.099,-1.477,-11.758
153,Man City_Watford_2016,2016-12-14,K Friend,3,39,16,16,2016,2,0,56.412,23.49,19.875,63.394,18.611,16.937,,,,64.16,18.768,16.132,79.219,1.767,16.002,1.069,8.7,0.963,,,,,-22.807,7.488,11.175,-15.825,2.609,8.237,,,,-15.059,2.766,7.432
154,Stoke_Southampton_2016,2016-12-14,A Taylor,22,12,16,16,2016,0,0,75.044,18.399,6.165,36.663,30.697,32.622,,,,36.489,28.81,34.668,32.274,1.703,31.13,0.835,40.656,1.169,,,,,42.77,-12.731,-34.491,4.389,-0.433,-8.034,,,,4.215,-2.32,-5.988
155,Middlesbrough_Liverpool_2016,2016-12-14,J Moss,25,10,16,16,2016,0,3,48.504,31.184,20.291,16.422,24.201,59.215,,,,21.447,24.711,53.689,16.715,0.892,24.158,0.89,63.125,0.602,,,,,31.789,7.026,-42.834,-0.293,0.043,-3.91,,,,4.732,0.553,-9.436
156,West Brom_Swansea_2016,2016-12-14,M Oliver,7,0,16,16,2016,3,1,77.257,6.945,4.005,75.432,12.889,8.541,,,,67.912,17.202,13.578,49.452,1.011,29.186,0.822,25.432,0.662,,,,,27.805,-22.241,-21.427,25.98,-16.297,-16.891,,,,18.46,-11.984,-11.854
157,Tottenham_Hull_2016,2016-12-14,A Marriner,6,34,16,16,2016,3,0,91.642,5.401,0.0,86.808,4.595,1.004,,,,86.371,8.112,2.172,80.843,1.052,15.832,0.928,7.48,0.829,,,,,10.799,-10.431,-7.48,5.965,-11.237,-6.476,,,,5.528,-7.72,-5.308
158,Crystal Palace_Man United_2016,2016-12-14,C Pawson,24,13,16,16,2016,1,2,41.454,19.292,37.494,46.182,24.443,29.199,,,,34.904,24.776,40.168,19.343,1.213,25.703,1.152,59.089,1.089,,,,,22.111,-6.411,-21.595,26.839,-1.26,-29.89,,,,15.561,-0.927,-18.921
159,Sunderland_Chelsea_2016,2016-12-14,N Swarbrick,38,30,16,16,2016,0,1,3.149,10.088,84.4,9.36,14.097,74.236,,,,9.126,13.875,74.592,10.338,0.663,18.748,1.21,75.356,0.722,,,,,-7.189,-8.66,9.044,-0.978,-4.651,-1.12,,,,-1.212,-4.873,-0.764
160,Sunderland_Watford_2016,2016-12-17,R Madley,38,39,17,17,2016,1,0,85.475,5.92,1.804,65.513,20.882,13.228,,,,37.983,23.829,37.962,38.498,0.847,30.734,0.436,34.323,0.609,,,,,46.977,-24.814,-32.519,27.015,-9.852,-21.095,,,,-0.515,-6.905,3.639
161,Stoke_Leicester_2016,2016-12-17,C Pawson,22,27,17,17,2016,2,2,41.185,48.657,10.158,72.997,21.092,5.717,,,,56.177,24.391,19.267,39.039,0.966,30.119,0.639,34.471,0.462,,,,,2.146,18.538,-24.313,33.958,-9.027,-28.754,,,,17.138,-5.728,-15.204
