,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
81,Arsenal_Birmingham_2009,2009-10-17,L Probert,31,19,8,9,2009,3,1,79.022,9.418,5.434,,,,,,,83.244,7.419,3.038,85.704,1.147,15.371,1.38,6.379,0.79,,,,,-6.682,-5.953,-0.945,,,,,,,-2.46,-7.952,-3.341
82,Portsmouth_Tottenham_2009,2009-10-17,P Dowd,28,6,9,9,2009,1,2,14.022,21.439,64.204,,,,,,,5.393,12.89,80.059,22.56,1.684,29.01,0.889,56.194,1.742,,,,,-8.538,-7.571,8.01,,,,,,,-17.167,-16.12,23.865
83,Blackburn_Burnley_2009,2009-10-18,C Foy,33,11,8,9,2009,3,2,90.206,2.872,0.0,,,,,,,90.713,7.671,0.0,57.06,0.956,29.005,0.807,21.496,0.917,,,,,33.146,-26.133,-21.496,,,,,,,33.653,-21.334,-21.496
84,Wigan_Man City_2009,2009-10-18,A Wiley,20,3,9,8,2009,1,1,12.722,14.868,69.576,,,,,,,9.779,16.471,72.673,20.425,1.139,28.637,0.906,58.641,1.273,,,,,-7.703,-13.769,10.935,,,,,,,-10.646,-12.166,14.032
85,Fulham_Hull_2009,2009-10-19,A Marriner,16,34,8,9,2009,2,0,38.857,27.652,33.44,,,,,,,41.057,28.324,30.578,60.184,1.011,27.998,0.902,19.682,1.437,,,,,-21.327,-0.346,13.758,,,,,,,-19.127,0.326,10.896
86,Tottenham_Stoke_2009,2009-10-24,L Probert,6,22,10,10,2009,0,1,35.266,33.896,30.831,,,,,,,74.216,17.711,7.519,69.499,0.715,24.822,1.108,13.326,0.745,,,,,-34.233,9.074,17.505,,,,,,,4.717,-7.111,-5.807
87,Burnley_Wigan_2009,2009-10-24,L Mason,11,20,10,10,2009,1,3,83.104,11.195,3.754,,,,,,,74.467,18.618,6.529,41.893,0.897,30.823,0.476,34.664,0.734,,,,,41.211,-19.628,-30.91,,,,,,,32.574,-12.205,-28.135
88,Birmingham_Sunderland_2009,2009-10-24,M Atkinson,19,38,10,10,2009,2,1,12.937,38.166,48.892,,,,,,,21.106,46.188,32.705,35.811,1.373,30.87,0.435,40.603,1.275,,,,,-22.874,7.296,8.289,,,,,,,-14.705,15.318,-7.898
89,Wolves_Aston Villa_2009,2009-10-24,P Walton,4,21,10,9,2009,1,1,11.925,25.31,62.662,,,,,,,8.958,23.183,67.707,29.216,0.785,30.454,0.65,47.308,1.205,,,,,-17.291,-5.144,15.354,,,,,,,-20.258,-7.271,20.399
90,Chelsea_Blackburn_2009,2009-10-24,A Wiley,30,33,10,9,2009,5,0,76.924,0.745,0.0,,,,,,,73.637,1.157,0.173,83.907,1.14,16.782,1.07,6.963,1.057,,,,,-6.983,-16.037,-6.963,,,,,,,-10.27,-15.625,-6.79
91,Hull_Portsmouth_2009,2009-10-24,S Attwell,34,28,10,10,2009,0,0,49.602,35.481,14.908,,,,,,,40.912,34.077,25.003,40.729,1.444,30.827,0.595,35.619,0.866,,,,,8.873,4.654,-20.711,,,,,,,0.183,3.25,-10.616
92,Man City_Fulham_2009,2009-10-25,K Friend,3,16,9,9,2009,2,2,74.827,14.025,8.941,,,,,,,70.315,17.514,11.255,69.944,1.042,24.534,1.209,13.058,0.653,,,,,4.883,-10.509,-4.117,,,,,,,0.371,-7.02,-1.803
93,Liverpool_Man United_2009,2009-10-25,A Marriner,10,13,10,10,2009,2,0,2.741,6.463,82.238,,,,,,,20.205,21.634,57.734,35.629,1.476,31.113,0.563,40.422,0.893,,,,,-32.888,-24.65,41.816,,,,,,,-15.424,-9.479,17.312
94,West Ham_Arsenal_2009,2009-10-25,C Foy,5,31,9,9,2009,2,2,24.282,18.229,55.516,,,,,,,7.664,8.448,65.762,14.481,0.848,25.375,0.86,67.174,1.076,,,,,9.801,-7.146,-11.658,,,,,,,-6.817,-16.927,-1.412
95,Bolton_Everton_2009,2009-10-25,P Dowd,23,8,9,9,2009,3,2,27.515,30.53,41.933,,,,,,,26.835,34.571,38.588,37.253,1.455,30.822,0.415,39.121,1.577,,,,,-9.738,-0.292,2.812,,,,,,,-10.418,3.749,-0.533
96,Man United_Blackburn_2009,2009-10-31,P Dowd,13,33,11,10,2009,2,0,55.495,2.458,1.329,,,,,,,70.035,3.384,1.596,85.916,0.718,15.22,1.09,6.406,1.081,,,,,-30.421,-12.762,-5.077,,,,,,,-15.881,-11.836,-4.81
97,Burnley_Hull_2009,2009-10-31,M Jones,11,34,11,11,2009,2,0,77.743,7.664,4.52,,,,,,,79.357,12.287,6.022,52.325,1.162,30.046,0.732,25.362,1.353,,,,,25.418,-22.382,-20.842,,,,,,,27.032,-17.759,-19.34
98,Sunderland_West Ham_2009,2009-10-31,A Marriner,38,5,11,10,2009,2,2,83.262,8.487,3.482,,,,,,,58.555,22.871,18.312,52.281,1.422,29.723,0.423,25.767,1.333,,,,,30.981,-21.236,-22.285,,,,,,,6.274,-6.852,-7.455
99,Bolton_Chelsea_2009,2009-10-31,P Walton,23,30,10,11,2009,0,4,40.974,21.257,37.072,,,,,,,17.335,17.436,63.523,13.03,1.094,24.476,1.171,70.19,1.076,,,,,27.944,-3.219,-33.118,,,,,,,4.305,-7.04,-6.667
100,Stoke_Wolves_2009,2009-10-31,C Foy,22,4,11,11,2009,2,2,30.543,22.543,46.536,,,,,,,50.728,27.621,21.59,53.05,1.288,29.507,0.543,25.219,1.513,,,,,-22.507,-6.964,21.317,,,,,,,-2.322,-1.886,-3.629
101,Everton_Aston Villa_2009,2009-10-31,L Probert,8,21,10,10,2009,1,1,38.648,38.231,23.118,,,,,,,15.033,19.485,64.809,40.685,1.24,30.59,0.541,36.197,1.103,,,,,-2.037,7.641,-13.079,,,,,,,-25.652,-11.105,28.612
102,Portsmouth_Wigan_2009,2009-10-31,A Wiley,28,20,11,11,2009,4,0,18.49,19.685,61.032,,,,,,,12.402,22.141,65.21,42.134,0.726,30.311,0.523,35.099,0.95,,,,,-23.644,-10.626,25.933,,,,,,,-29.732,-8.17,30.111
103,Fulham_Liverpool_2009,2009-10-31,L Mason,16,10,10,11,2009,3,1,48.172,32.976,18.839,,,,,,,33.349,29.454,37.169,24.36,1.211,29.686,0.631,53.698,1.13,,,,,23.812,3.29,-34.859,,,,,,,8.989,-0.232,-16.529
104,Arsenal_Tottenham_2009,2009-10-31,M Clattenburg,31,6,10,11,2009,3,0,74.413,7.254,4.777,,,,,,,65.657,11.608,12.226,63.561,1.433,26.354,1.051,17.781,0.826,,,,,10.852,-19.1,-13.004,,,,,,,2.096,-14.746,-5.555
105,Birmingham_Man City_2009,2009-11-01,M Dean,19,3,11,10,2009,0,0,19.742,22.768,57.206,,,,,,,19.685,34.197,46.108,24.304,1.527,28.894,1.059,54.583,1.882,,,,,-4.562,-6.126,2.623,,,,,,,-4.619,5.303,-8.475
106,West Ham_Aston Villa_2009,2009-11-04,S Bennett,5,21,11,11,2009,2,1,25.421,22.255,51.928,,,,,,,13.19,16.768,68.574,36.659,1.096,30.918,0.449,39.88,1.321,,,,,-11.238,-8.663,12.048,,,,,,,-23.469,-14.15,28.694
107,Blackburn_Portsmouth_2009,2009-11-07,A Marriner,33,28,11,12,2009,3,1,47.029,39.243,13.724,,,,,,,60.236,29.022,10.701,48.703,1.478,30.454,0.65,28.49,1.148,,,,,-1.674,8.789,-14.766,,,,,,,11.533,-1.432,-17.789
108,Tottenham_Sunderland_2009,2009-11-07,K Friend,6,38,12,12,2009,2,0,57.128,19.765,22.169,,,,,,,58.56,22.389,18.74,64.121,1.149,27.231,0.79,16.424,1.038,,,,,-6.993,-7.466,5.745,,,,,,,-5.561,-4.842,2.316
109,Aston Villa_Bolton_2009,2009-11-07,M Clattenburg,21,23,12,11,2009,5,1,44.318,27.245,28.374,,,,,,,42.406,29.055,28.505,57.653,1.782,28.576,0.385,21.249,1.365,,,,,-13.335,-1.331,7.125,,,,,,,-15.247,0.479,7.256
110,Wolves_Arsenal_2009,2009-11-07,St Bennett,4,31,12,11,2009,1,4,28.247,28.217,43.491,,,,,,,12.344,18.025,68.764,12.633,0.874,22.752,1.287,72.269,1.085,,,,,15.614,5.465,-28.778,,,,,,,-0.289,-4.727,-3.505
111,Man City_Burnley_2009,2009-11-07,S Attwell,3,11,11,12,2009,3,3,59.965,2.103,0.944,,,,,,,74.608,1.992,0.523,75.146,1.117,21.601,0.782,10.885,0.934,,,,,-15.181,-19.498,-9.941,,,,,,,-0.538,-19.609,-10.362
112,Hull_Stoke_2009,2009-11-08,M Dean,34,22,12,12,2009,2,1,11.551,51.939,36.51,,,,,,,25.168,41.225,33.606,37.356,1.337,30.73,0.517,39.561,1.262,,,,,-25.805,21.209,-3.051,,,,,,,-12.188,10.495,-5.955
113,Wigan_Fulham_2009,2009-11-08,P Dowd,20,16,12,11,2009,1,1,52.326,25.265,22.281,,,,,,,22.079,25.481,52.32,44.035,1.009,30.916,0.391,32.664,1.562,,,,,8.291,-5.651,-10.383,,,,,,,-21.956,-5.435,19.656
114,Chelsea_Man United_2009,2009-11-08,Mn Atkinson,30,13,12,12,2009,1,0,79.097,20.783,0.0,,,,,,,63.785,27.528,8.632,49.408,1.176,31.017,0.578,27.132,1.424,,,,,29.689,-10.234,-27.132,,,,,,,14.377,-3.489,-18.5
115,West Ham_Everton_2009,2009-11-08,A Wiley,5,8,12,11,2009,1,2,33.057,22.332,44.188,,,,,,,36.329,23.555,39.863,41.716,0.827,30.682,0.484,35.4,1.239,,,,,-8.659,-8.35,8.788,,,,,,,-5.387,-7.127,4.463
116,Liverpool_Birmingham_2009,2009-11-09,P Walton,10,19,12,12,2009,2,2,87.359,6.955,1.63,,,,,,,83.332,9.263,3.665,76.132,1.534,21.702,0.875,10.216,0.895,,,,,11.227,-14.747,-8.586,,,,,,,7.2,-12.439,-6.551
117,Burnley_Aston Villa_2009,2009-11-21,H Webb,11,21,13,13,2009,1,1,34.071,28.274,37.614,41.19,26.78,31.958,,,,39.875,30.413,29.691,30.985,0.936,30.405,0.568,45.575,0.925,,,,,3.086,-2.131,-7.961,10.205,-3.625,-13.617,,,,8.89,0.008,-15.884
118,Birmingham_Fulham_2009,2009-11-21,C Foy,19,16,13,12,2009,1,0,21.161,26.226,52.519,28.139,36.346,35.512,,,,26.788,41.469,31.742,40.922,1.007,30.823,0.471,35.288,1.045,,,,,-19.761,-4.597,17.231,-12.783,5.523,0.224,,,,-14.134,10.646,-3.546
119,Man United_Everton_2009,2009-11-21,S Bennett,13,8,13,12,2009,3,0,33.944,25.013,40.903,,,,,,,50.363,23.742,25.669,72.271,1.173,22.788,0.789,11.658,0.636,,,,,-38.327,2.225,29.245,,,,,,,-21.908,0.954,14.011
120,Chelsea_Wolves_2009,2009-11-21,L Mason,30,4,13,13,2009,4,0,89.974,2.749,0.0,87.303,3.897,0.664,,,,89.159,6.384,0.924,86.066,0.848,15.126,0.74,5.795,0.722,,,,,3.908,-12.377,-5.795,1.237,-11.229,-5.131,,,,3.093,-8.742,-4.871
121,Liverpool_Man City_2009,2009-11-21,P Dowd,10,3,13,12,2009,2,2,48.374,32.024,19.584,54.938,20.365,23.901,,,,53.533,23.105,23.088,52.48,0.925,29.773,0.612,24.455,1.532,,,,,-4.106,2.251,-4.871,2.458,-9.408,-0.554,,,,1.053,-6.668,-1.367
122,Sunderland_Arsenal_2009,2009-11-21,A Wiley,38,31,13,12,2009,1,0,16.269,16.338,65.008,22.016,13.476,48.761,,,,25.834,15.911,51.972,17.41,1.135,27.506,1.017,61.996,1.615,,,,,-1.141,-11.168,3.012,4.606,-14.03,-13.235,,,,8.424,-11.595,-10.024
123,Hull_West Ham_2009,2009-11-21,M Clattenburg,34,5,13,13,2009,3,3,55.334,25.435,19.113,24.76,27.24,47.935,,,,24.901,31.543,43.539,36.077,0.77,30.969,0.572,39.953,1.216,,,,,19.257,-5.534,-20.84,-11.317,-3.729,7.982,,,,-11.176,0.574,3.586
124,Tottenham_Wigan_2009,2009-11-22,P Walton,6,20,13,13,2009,9,1,83.958,10.492,3.355,70.775,15.041,11.832,,,,68.884,17.0,12.819,69.19,1.603,24.719,0.955,13.392,0.959,,,,,14.768,-14.227,-10.037,1.585,-9.678,-1.56,,,,-0.306,-7.719,-0.573
125,Bolton_Blackburn_2009,2009-11-22,M Dean,23,33,12,12,2009,0,2,67.368,12.338,12.458,,,,,,,69.917,15.567,12.429,45.179,1.287,30.915,0.321,30.686,0.61,,,,,22.189,-18.577,-18.228,,,,,,,24.738,-15.348,-18.257
126,Stoke_Portsmouth_2009,2009-11-22,K Friend,22,28,13,13,2009,1,0,23.888,33.698,42.405,59.008,27.106,13.817,,,,55.834,29.984,14.149,47.884,1.41,30.314,0.609,28.692,1.622,,,,,-23.996,3.384,13.713,11.124,-3.208,-14.875,,,,7.95,-0.33,-14.543
127,Hull_Everton_2009,2009-11-25,M Atkinson,34,8,14,13,2009,3,2,48.356,21.522,29.548,44.68,28.304,26.971,,,,35.472,26.998,37.466,29.776,1.407,30.262,0.397,47.308,1.17,,,,,18.58,-8.74,-17.76,14.904,-1.958,-20.337,,,,5.696,-3.264,-9.842
128,Fulham_Blackburn_2009,2009-11-25,S Attwell,16,33,13,13,2009,3,0,75.733,17.682,6.117,,,,,,,74.503,15.772,8.579,47.885,1.443,30.497,0.542,28.774,1.126,,,,,27.848,-12.815,-22.657,,,,,,,26.618,-14.725,-20.195
129,West Ham_Burnley_2009,2009-11-28,C Foy,5,11,14,14,2009,5,3,48.979,16.52,28.964,66.222,14.901,15.106,,,,68.167,14.376,13.586,55.691,0.851,28.638,0.884,23.027,1.407,,,,,-6.712,-12.118,5.937,10.531,-13.737,-7.921,,,,12.476,-14.262,-9.441
130,Fulham_Bolton_2009,2009-11-28,S Bennett,16,23,14,13,2009,1,1,85.308,5.138,1.477,,,,,,,62.16,20.633,16.696,53.386,1.212,29.693,0.809,24.265,1.237,,,,,31.922,-24.555,-22.788,,,,,,,8.774,-9.06,-7.569
131,Wigan_Sunderland_2009,2009-11-28,Mn Atkinson,20,38,14,14,2009,1,0,57.14,23.642,19.01,30.37,30.637,38.974,,,,31.988,31.33,36.667,41.082,0.791,30.497,0.542,35.871,1.305,,,,,16.058,-6.855,-16.861,-10.712,0.14,3.103,,,,-9.094,0.833,0.796
132,Aston Villa_Tottenham_2009,2009-11-28,P Dowd,21,6,14,14,2009,1,1,68.34,15.696,13.654,53.083,21.503,24.891,,,,55.264,21.328,22.881,41.008,1.367,30.314,0.609,35.854,1.242,,,,,27.332,-14.618,-22.2,12.075,-8.811,-10.963,,,,14.256,-8.986,-12.973
133,Man City_Hull_2009,2009-11-28,L Probert,3,34,13,15,2009,1,1,77.121,3.432,1.266,,,,,,,77.846,6.556,3.579,78.9,1.761,19.196,0.904,9.002,0.889,,,,,-1.779,-15.764,-7.736,,,,,,,-1.054,-12.64,-5.423
134,Blackburn_Stoke_2009,2009-11-28,H Webb,33,22,14,14,2009,0,0,41.587,26.496,31.838,52.581,28.354,19.016,,,,54.051,28.245,17.652,52.737,1.152,29.768,0.46,24.845,1.608,,,,,-11.15,-3.272,6.993,-0.156,-1.414,-5.829,,,,1.314,-1.523,-7.193
135,Portsmouth_Man United_2009,2009-11-28,M Dean,28,13,14,14,2009,1,4,39.602,36.881,23.513,9.307,19.736,70.575,,,,10.344,21.355,68.034,11.805,0.977,22.142,0.878,73.341,1.483,,,,,27.797,14.739,-49.828,-2.498,-2.406,-2.766,,,,-1.461,-0.787,-5.307
136,Arsenal_Chelsea_2009,2009-11-29,A Marriner,31,30,13,14,2009,0,3,64.881,13.905,15.305,,,,,,,61.359,17.711,19.16,38.501,1.028,31.024,0.746,37.466,0.739,,,,,26.38,-17.119,-22.161,,,,,,,22.858,-13.313,-18.306
137,Everton_Liverpool_2009,2009-11-29,A Wiley,8,10,14,14,2009,0,2,54.392,35.687,9.913,35.5,22.11,41.919,,,,35.836,22.347,41.392,29.795,1.038,30.454,0.65,47.085,1.15,,,,,24.597,5.233,-37.172,5.705,-8.344,-5.166,,,,6.041,-8.107,-5.693
138,Wolves_Birmingham_2009,2009-11-29,M Clattenburg,4,19,14,14,2009,0,1,11.958,18.24,69.025,21.057,27.633,51.25,,,,21.277,28.064,50.605,42.383,1.145,31.202,0.152,33.809,1.769,,,,,-30.425,-12.962,35.216,-21.326,-3.569,17.441,,,,-21.106,-3.138,16.796
139,Wigan_Birmingham_2009,2009-12-05,L Probert,20,19,15,15,2009,2,3,39.446,34.209,26.338,29.09,28.051,42.813,,,,28.194,32.063,39.731,48.322,0.825,30.4,0.418,28.627,0.679,,,,,-8.876,3.809,-2.289,-19.232,-2.349,14.186,,,,-20.128,1.663,11.104
140,Blackburn_Liverpool_2009,2009-12-05,M Atkinson,33,10,15,15,2009,0,0,53.881,26.114,19.909,54.087,23.531,22.15,,,,46.23,25.354,28.292,20.712,1.082,28.288,1.095,58.291,1.011,,,,,33.169,-2.174,-38.382,33.375,-4.757,-36.141,,,,25.518,-2.934,-29.999
141,Arsenal_Stoke_2009,2009-12-05,M Clattenburg,31,22,14,15,2009,2,0,32.757,37.176,30.065,51.823,29.315,18.824,,,,74.591,16.995,7.716,78.635,1.264,19.601,1.033,8.873,0.79,,,,,-45.878,17.575,21.192,-26.812,9.714,9.951,,,,-4.044,-2.606,-1.157
142,Aston Villa_Hull_2009,2009-12-05,S Attwell,21,34,15,16,2009,3,0,84.999,10.993,2.521,86.206,6.62,1.899,,,,82.042,11.361,4.41,69.023,0.858,24.25,1.157,14.167,1.071,,,,,15.976,-13.257,-11.646,17.183,-17.63,-12.268,,,,13.019,-12.889,-9.757
143,West Ham_Man United_2009,2009-12-05,P Walton,5,13,15,15,2009,0,4,37.155,20.283,41.468,4.927,7.435,74.58,,,,7.574,10.785,75.657,13.951,1.317,24.527,0.684,68.745,1.117,,,,,23.204,-4.244,-27.277,-9.024,-17.092,5.835,,,,-6.377,-13.742,6.912
144,Man City_Chelsea_2009,2009-12-05,H Webb,3,30,14,15,2009,2,1,2.475,5.234,78.165,16.943,16.847,64.132,,,,16.329,16.466,64.925,24.318,1.206,29.206,0.545,53.672,1.195,,,,,-21.843,-23.972,24.493,-7.375,-12.359,10.46,,,,-7.989,-12.74,11.253
145,Wolves_Bolton_2009,2009-12-05,C Foy,4,23,15,14,2009,2,1,23.918,24.986,50.953,21.763,24.506,53.565,,,,18.053,24.151,57.624,42.258,0.695,30.963,0.333,33.817,1.606,,,,,-18.34,-5.977,17.136,-20.495,-6.457,19.748,,,,-24.205,-6.812,23.807
146,Portsmouth_Burnley_2009,2009-12-05,P Dowd,28,11,15,15,2009,2,0,29.891,13.303,31.752,54.045,17.119,25.389,,,,53.858,19.694,25.34,54.362,0.912,28.992,0.443,23.889,1.229,,,,,-24.471,-15.689,7.863,-0.317,-11.873,1.5,,,,-0.504,-9.298,1.451
147,Fulham_Sunderland_2009,2009-12-06,M Dean,16,38,15,15,2009,1,0,84.438,12.722,2.013,74.183,18.921,6.539,,,,60.253,27.043,12.637,47.208,1.416,30.632,0.389,29.334,1.297,,,,,37.23,-17.91,-27.321,26.975,-11.711,-22.795,,,,13.045,-3.589,-16.697
148,Everton_Tottenham_2009,2009-12-06,A Marriner,8,6,15,15,2009,2,2,22.431,33.285,44.272,45.769,27.061,27.101,,,,19.662,19.141,60.152,36.13,1.652,30.545,0.585,40.442,1.331,,,,,-13.699,2.74,3.83,9.639,-3.484,-13.341,,,,-16.468,-11.404,19.71
149,Hull_Blackburn_2009,2009-12-12,C Foy,34,33,17,16,2009,0,0,65.403,17.722,15.563,76.459,13.507,7.844,,,,69.556,16.729,12.359,36.306,0.579,30.916,0.391,39.859,0.901,,,,,29.097,-13.194,-24.296,40.153,-17.409,-32.015,,,,33.25,-14.187,-27.5
150,Sunderland_Portsmouth_2009,2009-12-12,S Bennett,38,28,16,16,2009,1,1,55.804,37.284,6.906,76.999,16.29,6.038,,,,73.439,18.655,7.48,56.481,1.005,28.992,0.443,21.782,1.313,,,,,-0.677,8.292,-14.876,20.518,-12.702,-15.744,,,,16.958,-10.337,-14.302
151,Stoke_Wigan_2009,2009-12-12,M Dean,22,20,16,16,2009,2,2,74.1,6.986,4.56,64.171,19.195,15.843,,,,65.909,18.834,14.454,48.333,1.15,30.632,0.389,28.114,0.872,,,,,25.767,-23.646,-23.554,15.838,-11.437,-12.271,,,,17.576,-11.798,-13.66
152,Chelsea_Everton_2009,2009-12-12,P Dowd,30,8,16,16,2009,3,3,84.531,1.397,0.0,91.612,4.495,0.0,,,,89.531,6.689,0.791,80.798,1.412,18.873,0.936,7.721,1.002,,,,,3.733,-17.476,-7.721,10.814,-14.378,-7.721,,,,8.733,-12.184,-6.93
153,Bolton_Man City_2009,2009-12-12,M Clattenburg,23,3,15,15,2009,3,3,7.665,16.552,74.993,10.508,15.103,72.48,,,,8.523,15.064,74.978,22.987,1.172,28.626,0.85,55.698,1.078,,,,,-15.322,-12.074,19.295,-12.479,-13.523,16.782,,,,-14.464,-13.562,19.28
154,Birmingham_West Ham_2009,2009-12-12,L Mason,19,5,16,16,2009,1,0,54.562,29.452,15.949,28.886,39.927,31.185,,,,29.471,41.679,28.849,47.863,0.922,30.636,0.534,28.87,1.288,,,,,6.699,-1.184,-12.921,-18.977,9.291,2.315,,,,-18.392,11.043,-0.021
155,Man United_Aston Villa_2009,2009-12-12,M Atkinson,13,21,16,16,2009,0,1,73.337,21.056,5.416,48.941,25.864,25.089,,,,45.695,26.46,27.761,69.384,1.641,24.178,0.89,13.898,0.957,,,,,3.953,-3.122,-8.482,-20.443,1.686,11.191,,,,-23.689,2.282,13.863
156,Tottenham_Wolves_2009,2009-12-12,S Attwell,6,4,16,16,2009,0,1,76.225,3.076,1.085,76.446,5.404,2.799,,,,79.521,7.559,4.047,79.453,1.491,19.0,1.137,8.845,1.061,,,,,-3.228,-15.924,-7.76,-3.007,-13.596,-6.046,,,,0.068,-11.441,-4.798
157,Burnley_Fulham_2009,2009-12-12,M Jones,11,16,16,16,2009,1,1,31.559,30.021,38.397,50.705,26.857,22.361,,,,48.877,29.906,21.187,38.771,0.717,30.916,0.391,37.469,1.355,,,,,-7.212,-0.895,0.928,11.934,-4.059,-15.108,,,,10.106,-1.01,-16.282
158,Liverpool_Arsenal_2009,2009-12-13,H Webb,10,31,16,15,2009,1,2,25.113,20.465,53.624,49.558,19.218,29.642,,,,47.453,18.518,31.703,46.113,1.247,30.597,0.726,30.289,1.044,,,,,-21.0,-10.132,23.335,3.445,-11.379,-0.647,,,,1.34,-12.079,1.414
159,Man United_Wolves_2009,2009-12-15,S Bennett,13,4,17,17,2009,3,0,77.311,17.926,4.409,69.587,15.051,12.723,,,,69.223,17.941,11.976,85.416,1.349,15.159,1.04,6.317,0.855,,,,,-8.105,2.767,-1.908,-15.829,-0.108,6.406,,,,-16.193,2.782,5.659
160,Bolton_West Ham_2009,2009-12-15,A Marriner,23,5,16,17,2009,3,1,5.599,8.104,74.534,25.886,19.835,53.213,,,,21.182,21.095,57.182,45.152,0.488,30.591,0.586,31.227,0.961,,,,,-39.553,-22.487,43.307,-19.266,-10.756,21.986,,,,-23.97,-9.496,25.955
161,Sunderland_Aston Villa_2009,2009-12-15,K Friend,38,21,17,17,2009,0,2,30.661,35.72,33.615,50.644,27.022,22.261,,,,34.604,27.17,38.165,34.863,1.117,30.684,0.568,41.383,1.102,,,,,-4.202,5.036,-7.768,15.781,-3.662,-19.122,,,,-0.259,-3.514,-3.218
