,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
80,Norwich_Cardiff_2013,2013-10-26,M Jones,14,1,9,9,2013,0,0,25.033,25.336,49.505,,,,,,,42.294,24.489,33.045,46.212,1.097,30.034,0.979,28.725,1.408,,,,,-21.179,-4.698,20.78,,,,,,,-3.918,-5.545,4.32
81,Aston Villa_Everton_2013,2013-10-26,A Taylor,21,8,9,9,2013,0,2,27.876,19.653,51.238,,,,,,,21.081,19.073,58.68,30.156,1.127,30.064,1.564,44.643,1.131,,,,,-2.28,-10.411,6.595,,,,,,,-9.075,-10.991,14.037
82,Crystal Palace_Arsenal_2013,2013-10-26,C Foy,24,31,9,9,2013,0,2,4.52,7.254,75.899,,,,,,,3.034,6.092,78.979,11.258,1.317,20.549,1.216,73.672,0.758,,,,,-6.738,-13.295,2.227,,,,,,,-8.224,-14.457,5.307
83,Man United_Stoke_2013,2013-10-26,L Mason,13,22,9,9,2013,3,2,55.638,28.136,16.173,,,,,,,51.035,36.355,12.603,74.85,1.084,20.282,1.698,10.194,1.098,,,,,-19.212,7.854,5.979,,,,,,,-23.815,16.073,2.409
84,Southampton_Fulham_2013,2013-10-26,A Marriner,12,16,9,9,2013,2,0,74.301,25.646,0.0,,,,,,,52.812,36.637,10.544,62.132,1.185,26.208,1.661,16.777,1.069,,,,,12.169,-0.562,-16.777,,,,,,,-9.32,10.429,-6.233
85,Liverpool_West Brom_2013,2013-10-26,J Moss,10,7,9,9,2013,4,1,32.737,40.361,26.901,,,,,,,29.752,51.177,19.071,71.218,1.889,21.16,0.851,12.886,1.154,,,,,-38.481,19.201,14.015,,,,,,,-41.466,30.017,6.185
86,Sunderland_Newcastle_2013,2013-10-27,L Probert,38,9,9,9,2013,2,1,5.221,6.929,69.005,,,,,,,14.054,14.669,67.63,35.664,1.364,30.438,1.251,38.752,1.189,,,,,-30.443,-23.509,30.253,,,,,,,-21.61,-15.769,28.878
87,Chelsea_Man City_2013,2013-10-27,H Webb,30,3,9,9,2013,2,1,73.981,13.507,9.544,,,,,,,80.073,8.541,4.565,42.545,1.375,30.015,1.524,32.534,1.226,,,,,31.436,-16.508,-22.99,,,,,,,37.528,-21.474,-27.969
88,Swansea_West Ham_2013,2013-10-27,P Dowd,0,5,9,9,2013,0,0,20.125,31.375,48.48,,,,,,,10.982,28.056,60.911,58.085,1.423,27.063,1.409,20.112,1.263,,,,,-37.96,4.312,28.368,,,,,,,-47.103,0.993,40.799
89,Tottenham_Hull_2013,2013-10-27,M Oliver,6,34,9,9,2013,1,0,40.374,23.469,35.895,,,,,,,54.04,24.843,20.971,70.249,0.99,22.49,1.464,12.436,0.996,,,,,-29.875,0.979,23.459,,,,,,,-16.209,2.353,8.535
90,West Brom_Crystal Palace_2013,2013-11-02,N Swarbrick,7,24,10,10,2013,2,0,81.6,14.021,3.562,,,,,,,68.551,22.119,9.129,64.436,1.314,24.983,1.835,15.808,1.368,,,,,17.164,-10.962,-12.246,,,,,,,4.115,-2.864,-6.679
91,Hull_Sunderland_2013,2013-11-02,A Marriner,34,38,10,10,2013,1,0,76.928,20.993,1.939,,,,,,,75.579,21.893,2.404,47.19,1.626,30.216,0.383,27.498,1.439,,,,,29.738,-9.223,-25.559,,,,,,,28.389,-8.323,-25.094
92,Fulham_Man United_2013,2013-11-02,L Probert,16,13,10,10,2013,1,3,50.512,26.769,22.641,,,,,,,20.556,19.07,59.241,16.722,1.392,25.069,2.031,63.261,1.21,,,,,33.79,1.7,-40.62,,,,,,,3.834,-5.999,-4.02
93,Stoke_Southampton_2013,2013-11-02,C Foy,22,12,10,10,2013,1,1,0.0,82.496,17.504,,,,,,,12.789,62.762,24.449,31.764,2.12,31.174,0.878,41.987,0.827,,,,,-31.764,51.322,-24.483,,,,,,,-18.975,31.588,-17.538
94,Newcastle_Chelsea_2013,2013-11-02,L Mason,9,30,10,10,2013,2,0,23.604,22.097,53.897,,,,,,,23.22,31.417,45.344,17.816,1.021,25.546,1.986,61.465,1.219,,,,,5.788,-3.449,-7.568,,,,,,,5.404,5.871,-16.121
95,West Ham_Aston Villa_2013,2013-11-02,H Webb,5,21,10,10,2013,0,0,13.18,28.104,58.663,,,,,,,12.618,20.358,66.601,45.801,1.35,29.49,0.904,29.591,1.266,,,,,-32.621,-1.386,29.072,,,,,,,-33.183,-9.132,37.01
96,Man City_Norwich_2013,2013-11-02,P Dowd,3,14,10,10,2013,7,0,81.117,3.152,0.864,,,,,,,82.282,2.321,0.405,84.221,0.987,14.435,1.438,6.328,1.134,,,,,-3.104,-11.283,-5.464,,,,,,,-1.939,-12.114,-5.923
97,Arsenal_Liverpool_2013,2013-11-02,M Atkinson,31,10,10,10,2013,2,0,69.206,13.577,12.555,,,,,,,37.575,19.616,41.303,44.5,1.258,29.803,1.529,30.574,0.997,,,,,24.706,-16.226,-18.019,,,,,,,-6.925,-10.187,10.729
98,Everton_Tottenham_2013,2013-11-03,K Friend,8,6,10,10,2013,0,0,19.132,38.31,42.555,,,,,,,13.845,46.315,39.84,40.338,0.848,30.315,1.314,34.404,1.501,,,,,-21.206,7.995,8.151,,,,,,,-26.493,16.0,5.436
99,Cardiff_Swansea_2013,2013-11-03,M Dean,1,0,10,10,2013,1,0,5.1,32.448,62.433,,,,,,,18.714,32.427,48.843,31.053,2.256,30.247,1.32,43.599,0.342,,,,,-25.953,2.201,18.834,,,,,,,-12.339,2.18,5.244
100,Norwich_West Ham_2013,2013-11-09,J Moss,14,5,11,11,2013,3,1,2.517,33.25,64.218,,,,,,,6.261,50.304,43.435,39.915,1.574,30.771,0.689,34.26,1.049,,,,,-37.398,2.479,29.958,,,,,,,-33.654,19.533,9.175
101,Crystal Palace_Everton_2013,2013-11-09,C Pawson,24,8,11,11,2013,0,0,0.766,2.859,80.103,,,,,,,8.274,13.17,75.871,16.401,1.29,25.561,1.142,62.978,1.618,,,,,-15.635,-22.702,17.125,,,,,,,-8.127,-12.391,12.893
102,Chelsea_West Brom_2013,2013-11-09,L Probert,30,7,11,11,2013,2,2,82.862,9.318,3.885,,,,,,,77.354,16.013,5.919,77.526,0.787,18.153,1.065,9.289,0.725,,,,,5.336,-8.835,-5.404,,,,,,,-0.172,-2.14,-3.37
103,Southampton_Hull_2013,2013-11-09,H Webb,12,34,11,11,2013,4,1,89.264,9.739,0.0,,,,,,,80.813,16.584,2.249,63.975,1.37,26.337,0.958,14.689,1.262,,,,,25.289,-16.598,-14.689,,,,,,,16.838,-9.753,-12.44
104,Liverpool_Fulham_2013,2013-11-09,M Jones,10,16,11,11,2013,4,0,69.126,15.721,13.031,,,,,,,64.257,23.807,11.785,80.009,0.915,17.248,1.649,7.735,1.194,,,,,-10.883,-1.527,5.296,,,,,,,-15.752,6.559,4.05
105,Aston Villa_Cardiff_2013,2013-11-09,M Atkinson,21,1,11,11,2013,2,0,26.667,24.241,48.904,,,,,,,28.068,28.248,43.639,50.566,1.295,29.374,1.318,25.074,1.486,,,,,-23.899,-5.133,23.83,,,,,,,-22.498,-1.126,18.565
106,Swansea_Stoke_2013,2013-11-10,R Madley,0,22,11,11,2013,3,3,78.721,13.486,6.186,,,,,,,54.58,22.101,22.924,52.137,1.789,29.423,0.616,23.357,1.052,,,,,26.584,-15.937,-17.171,,,,,,,2.443,-7.322,-0.433
107,Man United_Arsenal_2013,2013-11-10,M Oliver,13,31,11,11,2013,1,0,9.664,16.26,72.939,,,,,,,14.832,20.484,64.206,45.346,2.285,29.089,0.809,30.45,1.186,,,,,-35.682,-12.829,42.489,,,,,,,-30.514,-8.605,33.756
108,Tottenham_Newcastle_2013,2013-11-10,C Foy,6,9,11,11,2013,0,1,16.862,21.773,61.013,,,,,,,51.975,24.422,23.429,65.38,1.245,24.043,1.336,15.47,0.984,,,,,-48.518,-2.27,45.543,,,,,,,-13.405,0.379,7.959
109,Sunderland_Man City_2013,2013-11-10,M Dean,38,3,11,11,2013,1,0,16.141,14.032,63.625,,,,,,,14.931,15.34,66.642,12.376,1.01,20.998,1.225,71.765,1.17,,,,,3.765,-6.966,-8.14,,,,,,,2.555,-5.658,-5.123
110,Fulham_Swansea_2013,2013-11-23,A Marriner,16,0,12,12,2013,1,2,23.306,35.032,41.656,,,,,,,15.75,28.127,56.069,31.703,1.843,30.759,0.692,42.527,0.981,,,,,-8.397,4.273,-0.871,,,,,,,-15.953,-2.632,13.542
111,Newcastle_Norwich_2013,2013-11-23,M Dean,9,14,12,12,2013,2,1,74.015,5.17,2.843,,,,,,,84.756,9.715,2.984,56.404,1.306,27.402,1.741,21.0,0.859,,,,,17.611,-22.232,-18.157,,,,,,,28.352,-17.687,-18.016
112,Arsenal_Southampton_2013,2013-11-23,M Clattenburg,31,12,12,12,2013,2,0,53.277,29.918,16.772,,,,,,,38.526,33.728,27.738,62.385,1.493,25.286,2.125,17.05,0.887,,,,,-9.108,4.632,-0.278,,,,,,,-23.859,8.442,10.688
113,Hull_Crystal Palace_2013,2013-11-23,A Taylor,34,24,12,12,2013,0,1,62.255,37.738,0.0,,,,,,,69.177,28.639,2.149,54.506,0.81,29.343,0.988,21.059,1.365,,,,,7.749,8.395,-21.059,,,,,,,14.671,-0.704,-18.91
114,Everton_Liverpool_2013,2013-11-23,P Dowd,8,10,12,12,2013,3,3,45.247,23.296,31.178,,,,,,,43.012,29.353,27.604,34.56,1.143,30.557,1.742,39.772,1.173,,,,,10.687,-7.261,-8.594,,,,,,,8.452,-1.204,-12.168
115,Stoke_Sunderland_2013,2013-11-23,K Friend,22,38,12,12,2013,2,0,42.323,57.677,0.0,,,,,,,56.684,35.267,8.038,47.906,2.252,30.926,1.34,25.943,0.886,,,,,-5.583,26.751,-25.943,,,,,,,8.778,4.341,-17.905
116,West Ham_Chelsea_2013,2013-11-23,C Foy,5,30,12,12,2013,0,3,12.392,18.167,68.609,,,,,,,24.556,32.421,43.01,17.49,0.903,25.732,1.555,61.732,0.535,,,,,-5.098,-7.565,6.877,,,,,,,7.066,6.689,-18.722
117,Cardiff_Man United_2013,2013-11-24,N Swarbrick,1,13,12,12,2013,2,2,18.644,24.01,57.163,,,,,,,22.716,22.121,54.773,17.505,0.72,25.704,1.527,61.541,1.886,,,,,1.139,-1.694,-4.378,,,,,,,5.211,-3.583,-6.768
118,Man City_Tottenham_2013,2013-11-24,M Atkinson,3,6,12,12,2013,6,0,0.0,56.775,43.224,,,,,,,35.028,48.835,16.137,59.738,1.599,26.484,1.862,18.794,1.113,,,,,-59.738,30.291,24.43,,,,,,,-24.71,22.351,-2.657
119,West Brom_Aston Villa_2013,2013-11-25,M Oliver,7,21,12,12,2013,2,2,0.0,90.962,9.038,,,,,,,22.535,39.467,37.997,47.71,1.879,29.734,1.311,27.6,1.734,,,,,-47.71,61.228,-18.562,,,,,,,-25.175,9.733,10.397
120,West Ham_Fulham_2013,2013-11-30,M Atkinson,5,16,13,13,2013,3,0,5.961,14.497,78.423,27.692,30.915,41.375,,,,28.307,27.855,43.788,52.509,0.979,29.244,1.294,22.983,1.458,,,,,-46.548,-14.747,55.44,-24.817,1.671,18.392,,,,-24.202,-1.389,20.805
121,Newcastle_West Brom_2013,2013-11-30,P Dowd,9,7,13,13,2013,2,1,71.975,15.594,10.771,45.977,29.751,24.242,,,,48.245,26.777,24.901,49.492,0.993,29.303,1.372,26.428,1.136,,,,,22.483,-13.709,-15.657,-3.515,0.448,-2.186,,,,-1.247,-2.526,-1.527
122,Norwich_Crystal Palace_2013,2013-11-30,C Foy,14,24,13,13,2013,1,0,52.021,27.017,20.888,57.733,28.994,13.231,,,,61.422,25.303,13.168,52.112,1.935,29.081,0.606,23.742,1.374,,,,,-0.091,-2.064,-2.854,5.621,-0.087,-10.511,,,,9.31,-3.778,-10.574
123,Aston Villa_Sunderland_2013,2013-11-30,N Swarbrick,21,38,13,13,2013,0,0,63.462,36.529,0.0,63.104,26.703,10.124,,,,67.046,22.902,9.88,50.826,1.372,29.217,0.561,25.045,1.309,,,,,12.636,7.312,-25.045,12.278,-2.514,-14.921,,,,16.22,-6.315,-15.165
124,Everton_Stoke_2013,2013-11-30,M Jones,8,22,13,13,2013,4,0,48.569,18.901,30.645,54.674,24.227,20.92,,,,57.004,21.65,20.909,62.066,0.382,26.385,1.558,16.444,1.349,,,,,-13.497,-7.484,14.201,-7.392,-2.158,4.476,,,,-5.062,-4.735,4.465
125,Cardiff_Arsenal_2013,2013-11-30,L Mason,1,31,13,13,2013,0,3,17.871,30.976,51.129,12.432,23.004,64.37,,,,11.786,19.662,68.063,17.399,1.324,25.638,1.741,61.844,1.181,,,,,0.472,5.338,-10.715,-4.967,-2.634,2.526,,,,-5.613,-5.976,6.219
126,Chelsea_Southampton_2013,2013-12-01,M Oliver,30,12,13,13,2013,3,1,69.518,18.1,11.597,54.799,29.053,16.107,,,,57.7,28.108,14.139,65.449,2.661,24.33,1.191,15.183,0.946,,,,,4.069,-6.23,-3.586,-10.65,4.723,0.924,,,,-7.749,3.778,-1.044
127,Tottenham_Man United_2013,2013-12-01,M Dean,6,13,13,13,2013,2,2,2.27,9.688,85.998,20.775,24.111,54.928,,,,23.787,25.524,50.571,36.981,1.112,30.184,1.19,38.008,0.969,,,,,-34.711,-20.496,47.99,-16.206,-6.073,16.92,,,,-13.194,-4.66,12.563
128,Hull_Liverpool_2013,2013-12-01,H Webb,34,10,13,13,2013,3,1,26.281,47.605,26.114,34.913,38.652,26.433,,,,37.416,38.74,23.842,16.814,1.541,25.781,1.082,62.461,0.826,,,,,9.467,21.824,-36.347,18.099,12.871,-36.028,,,,20.602,12.959,-38.619
129,Man City_Swansea_2013,2013-12-01,M Clattenburg,3,0,13,13,2013,3,0,81.636,2.011,0.306,82.525,12.622,3.632,,,,84.097,11.403,3.002,78.069,1.334,18.175,1.214,8.688,0.821,,,,,3.567,-16.164,-8.382,4.456,-5.553,-5.056,,,,6.028,-6.772,-5.686
130,Crystal Palace_West Ham_2013,2013-12-03,L Mason,24,5,14,14,2013,1,0,2.113,11.616,85.148,10.982,34.207,54.798,,,,10.772,34.45,54.767,33.43,2.753,30.984,0.661,40.663,1.229,,,,,-31.317,-19.368,44.485,-22.448,3.223,14.135,,,,-22.658,3.466,14.104
131,Arsenal_Hull_2013,2013-12-04,A Marriner,31,34,14,14,2013,2,0,87.596,4.159,0.721,81.406,9.583,4.586,,,,81.406,9.583,4.586,83.085,1.035,15.108,1.326,6.94,0.763,,,,,4.511,-10.949,-6.219,-1.679,-5.525,-2.354,,,,-1.679,-5.525,-2.354
132,Liverpool_Norwich_2013,2013-12-04,A Taylor,10,14,14,14,2013,5,1,18.327,0.069,0.015,85.626,3.384,0.64,,,,85.626,3.384,0.64,79.006,1.714,17.175,1.341,8.686,0.541,,,,,-60.679,-17.106,-8.671,6.62,-13.791,-8.046,,,,6.62,-13.791,-8.046
133,Southampton_Aston Villa_2013,2013-12-04,J Moss,12,21,14,14,2013,2,3,57.382,35.16,7.447,51.859,34.976,13.155,,,,51.859,34.976,13.155,59.92,1.658,26.76,0.643,18.378,0.958,,,,,-2.538,8.4,-10.931,-8.061,8.216,-5.223,,,,-8.061,8.216,-5.223
134,Fulham_Tottenham_2013,2013-12-04,M Clattenburg,16,6,14,14,2013,1,2,38.029,28.815,33.122,24.791,30.337,44.848,,,,24.791,30.337,44.848,18.807,1.853,26.783,1.409,59.58,0.884,,,,,19.222,2.032,-26.458,5.984,3.554,-14.732,,,,5.984,3.554,-14.732
135,Man United_Everton_2013,2013-12-04,M Atkinson,13,8,14,14,2013,0,1,34.724,31.542,33.721,34.958,29.832,35.186,,,,34.958,29.832,35.186,58.38,1.385,27.094,1.342,19.714,0.634,,,,,-23.656,4.448,14.007,-23.422,2.738,15.472,,,,-23.422,2.738,15.472
136,Stoke_Cardiff_2013,2013-12-04,M Oliver,22,1,14,14,2013,0,0,65.138,31.579,3.262,50.098,37.551,12.345,,,,50.098,37.551,12.345,48.318,1.482,30.386,0.697,26.246,1.8,,,,,16.82,1.193,-22.984,1.78,7.165,-13.901,,,,1.78,7.165,-13.901
137,Swansea_Newcastle_2013,2013-12-04,H Webb,0,9,14,14,2013,3,0,38.903,26.203,34.807,38.365,19.159,40.59,,,,38.365,19.159,40.59,46.571,1.808,29.164,0.825,29.153,1.013,,,,,-7.668,-2.961,5.654,-8.206,-10.005,11.437,,,,-8.206,-10.005,11.437
138,Sunderland_Chelsea_2013,2013-12-04,P Dowd,38,30,14,14,2013,3,4,14.492,21.344,63.808,10.337,20.689,68.653,,,,10.337,20.689,68.653,15.757,0.712,24.404,1.104,65.165,1.157,,,,,-1.265,-3.06,-1.357,-5.42,-3.715,3.488,,,,-5.42,-3.715,3.488
139,West Brom_Man City_2013,2013-12-04,C Foy,7,3,14,14,2013,2,3,37.237,26.609,36.08,42.502,25.178,32.189,,,,42.502,25.178,32.189,17.852,1.21,25.303,1.41,61.79,0.996,,,,,19.385,1.306,-25.71,24.65,-0.125,-29.601,,,,24.65,-0.125,-29.601
140,Man United_Newcastle_2013,2013-12-07,A Marriner,13,9,15,15,2013,0,1,51.782,29.972,18.214,42.959,25.707,31.226,,,,51.346,25.967,22.585,65.528,0.764,24.012,1.503,15.611,0.81,,,,,-13.746,5.96,2.603,-22.569,1.695,15.615,,,,-14.182,1.955,6.974
141,Stoke_Chelsea_2013,2013-12-07,J Moss,22,30,15,15,2013,3,2,39.471,34.48,26.042,22.937,46.758,30.305,,,,25.867,42.692,31.44,16.57,1.164,25.663,1.363,62.809,1.035,,,,,22.901,8.817,-36.767,6.367,21.095,-32.504,,,,9.297,17.029,-31.369
142,Liverpool_West Ham_2013,2013-12-07,M Oliver,10,5,15,15,2013,4,1,88.675,5.71,0.975,65.939,24.535,9.414,,,,59.95,30.859,9.165,77.757,1.035,17.939,1.238,9.141,0.608,,,,,10.918,-12.229,-8.166,-11.818,6.596,0.273,,,,-17.807,12.92,0.024
143,Crystal Palace_Cardiff_2013,2013-12-07,M Jones,24,1,15,15,2013,2,0,11.658,88.342,0.0,27.535,34.55,37.909,,,,28.748,37.793,33.457,37.43,2.104,31.091,0.628,36.321,0.52,,,,,-25.772,57.251,-36.321,-9.895,3.459,1.588,,,,-8.682,6.702,-2.864
144,West Brom_Norwich_2013,2013-12-07,M Clattenburg,7,14,15,15,2013,0,2,66.909,3.732,2.038,79.771,8.001,4.298,,,,79.117,12.046,6.193,55.412,0.832,28.031,1.62,21.466,1.617,,,,,11.497,-24.299,-19.428,24.359,-20.03,-17.168,,,,23.705,-15.985,-15.273
145,Sunderland_Tottenham_2013,2013-12-07,L Mason,38,6,15,15,2013,1,2,69.722,16.03,12.48,30.804,24.167,44.833,,,,23.188,25.096,51.579,23.066,0.929,28.41,1.202,53.619,2.109,,,,,46.656,-12.38,-41.139,7.738,-4.243,-8.786,,,,0.122,-3.314,-2.04
146,Southampton_Man City_2013,2013-12-07,A Taylor,12,3,15,15,2013,1,1,55.757,18.737,23.947,61.838,21.094,16.633,,,,61.521,20.262,17.605,20.138,0.988,27.36,1.22,57.436,0.607,,,,,35.619,-8.623,-33.489,41.7,-6.266,-40.803,,,,41.383,-7.098,-39.831
147,Fulham_Aston Villa_2013,2013-12-08,M Dean,16,21,15,15,2013,2,0,4.414,8.551,80.583,12.843,21.745,65.128,,,,7.951,14.981,75.721,36.766,0.892,30.783,1.535,37.307,2.107,,,,,-32.352,-22.232,43.276,-23.923,-9.038,27.821,,,,-28.815,-15.802,38.414
148,Arsenal_Everton_2013,2013-12-08,H Webb,31,8,15,15,2013,1,1,0.0,100.0,0.0,60.222,29.353,10.388,,,,50.293,27.102,22.534,59.411,1.152,26.458,1.087,19.307,1.181,,,,,-59.411,73.542,-19.307,0.811,2.895,-8.919,,,,-9.118,0.644,3.227
149,Swansea_Hull_2013,2013-12-09,M Atkinson,0,34,15,15,2013,1,1,85.188,10.369,2.608,76.162,11.926,7.895,,,,71.777,14.477,11.115,57.315,0.738,27.818,0.989,19.824,1.323,,,,,27.873,-17.449,-17.216,18.847,-15.892,-11.929,,,,14.462,-13.341,-8.709
150,Cardiff_West Brom_2013,2013-12-14,H Webb,1,7,16,16,2013,1,0,26.877,20.934,51.495,18.166,26.716,55.038,,,,26.13,27.721,46.093,39.034,2.397,30.554,1.256,35.432,0.856,,,,,-12.157,-9.62,16.063,-20.868,-3.838,19.606,,,,-12.904,-2.833,10.661
151,Hull_Stoke_2013,2013-12-14,M Dean,34,22,16,16,2013,0,0,66.674,17.425,14.568,60.0,26.235,13.679,,,,62.327,27.075,10.534,44.293,1.034,31.265,1.009,29.362,1.764,,,,,22.381,-13.84,-14.794,15.707,-5.03,-15.683,,,,18.034,-4.19,-18.828
152,West Ham_Sunderland_2013,2013-12-14,A Marriner,5,38,16,16,2013,0,0,42.67,57.33,0.0,65.857,27.097,6.989,,,,65.146,25.361,9.4,50.821,1.272,29.186,1.195,24.751,1.307,,,,,-8.151,28.144,-24.751,15.036,-2.089,-17.762,,,,14.325,-3.825,-15.351
153,Everton_Fulham_2013,2013-12-14,A Taylor,8,16,16,16,2013,4,1,88.049,2.057,0.0,81.051,10.649,5.002,,,,75.088,16.25,7.784,72.35,1.205,21.881,2.292,10.95,1.39,,,,,15.699,-19.824,-10.95,8.701,-11.232,-5.948,,,,2.738,-5.631,-3.166
154,Man City_Arsenal_2013,2013-12-14,M Atkinson,3,31,16,16,2013,6,3,62.301,37.692,0.0,66.46,22.046,11.258,,,,70.228,19.856,9.538,55.111,0.964,27.52,1.784,22.413,1.383,,,,,7.19,10.172,-22.413,11.349,-5.474,-11.155,,,,15.117,-7.664,-12.875
155,Chelsea_Crystal Palace_2013,2013-12-14,M Clattenburg,30,24,16,16,2013,2,1,58.855,29.188,11.918,85.004,10.399,2.718,,,,84.772,10.139,2.921,84.753,0.859,14.24,1.878,5.899,0.925,,,,,-25.898,14.948,6.019,0.251,-3.841,-3.181,,,,0.019,-4.101,-2.978
156,Newcastle_Southampton_2013,2013-12-14,M Jones,9,12,16,16,2013,1,1,77.968,15.542,5.703,56.558,25.597,17.734,,,,48.064,30.919,20.994,42.184,1.67,30.336,1.285,32.479,1.188,,,,,35.784,-14.794,-26.776,14.374,-4.739,-14.745,,,,5.88,0.583,-11.485
157,Tottenham_Liverpool_2013,2013-12-15,J Moss,6,10,16,16,2013,0,5,38.396,25.055,36.413,25.067,21.496,52.91,,,,28.176,24.503,47.149,40.445,0.99,29.915,1.529,34.786,1.605,,,,,-2.049,-4.86,1.627,-15.378,-8.419,18.124,,,,-12.269,-5.412,12.363
158,Aston Villa_Man United_2013,2013-12-15,C Foy,21,13,16,16,2013,0,3,13.344,23.971,62.53,19.676,20.629,59.095,,,,12.66,16.932,69.103,19.899,1.626,27.593,2.058,57.329,1.212,,,,,-6.555,-3.622,5.201,-0.223,-6.964,1.766,,,,-7.239,-10.661,11.774
159,Norwich_Swansea_2013,2013-12-15,M Oliver,14,0,16,16,2013,1,1,61.816,31.031,7.128,29.786,36.664,33.547,,,,33.324,34.578,32.093,36.088,1.478,30.751,1.217,38.046,1.357,,,,,25.728,0.28,-30.918,-6.302,5.913,-4.499,,,,-2.764,3.827,-5.953
160,Stoke_Aston Villa_2013,2013-12-21,C Pawson,22,21,17,17,2013,2,1,51.546,22.84,25.299,28.786,41.221,29.992,,,,31.072,37.209,31.717,43.942,0.728,31.349,0.681,29.623,1.264,,,,,7.604,-8.509,-4.324,-15.156,9.872,0.369,,,,-12.87,5.86,2.094
