,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
92,Liverpool_Portsmouth_2008,2008-10-29,S Tanner,10,28,10,10,2008,1,0,74.182,15.468,9.002,,,,,,,82.173,9.844,4.31,74.079,0.638,23.19,1.95,11.608,1.202,,,,,0.103,-7.722,-2.606,,,,,,,8.094,-13.346,-7.298
93,Stoke_Sunderland_2008,2008-10-29,C Foy,22,38,10,10,2008,1,0,34.544,31.168,34.273,,,,,,,29.849,24.923,45.082,40.249,1.574,31.279,1.021,37.211,1.252,,,,,-5.705,-0.111,-2.938,,,,,,,-10.4,-6.356,7.871
94,Man United_West Ham_2008,2008-10-29,P Walton,13,5,9,10,2008,2,0,86.086,8.794,2.328,,,,,,,87.85,6.025,1.274,83.559,1.269,17.865,1.456,7.471,1.575,,,,,2.527,-9.071,-5.143,,,,,,,4.291,-11.84,-6.197
95,Arsenal_Tottenham_2008,2008-10-29,M Atkinson,31,6,10,10,2008,4,4,82.987,10.284,3.936,,,,,,,80.468,13.363,4.885,70.106,1.523,25.081,1.757,13.863,1.039,,,,,12.881,-14.797,-9.927,,,,,,,10.362,-11.718,-8.978
96,Aston Villa_Blackburn_2008,2008-10-29,K Stroud,21,33,10,10,2008,3,2,48.201,41.479,10.318,,,,,,,59.72,22.442,17.546,59.89,1.738,28.865,1.663,20.004,2.25,,,,,-11.689,12.614,-9.686,,,,,,,-0.17,-6.423,-2.458
97,Fulham_Wigan_2008,2008-10-29,H Webb,16,20,9,10,2008,2,0,15.92,23.579,60.308,,,,,,,27.361,29.955,42.659,43.605,1.571,31.129,0.942,34.13,1.508,,,,,-27.685,-7.55,26.178,,,,,,,-16.244,-1.174,8.529
98,Hull_Chelsea_2008,2008-10-29,A Marriner,34,30,10,10,2008,0,3,0.135,0.786,64.781,,,,,,,0.407,2.382,82.78,14.458,1.402,25.367,1.889,69.174,1.147,,,,,-14.323,-24.581,-4.393,,,,,,,-14.051,-22.985,13.606
99,Stoke_Arsenal_2008,2008-11-01,R Styles,22,31,11,11,2008,2,1,11.269,23.877,64.709,,,,,,,7.368,13.95,76.962,13.241,1.459,24.235,2.015,70.701,1.537,,,,,-1.972,-0.358,-5.992,,,,,,,-5.873,-10.285,6.261
100,Man United_Hull_2008,2008-11-01,M Dean,13,34,10,11,2008,4,3,48.83,51.169,0.0,,,,,,,49.021,37.065,13.908,85.333,0.889,16.227,1.707,6.703,1.41,,,,,-36.503,34.942,-6.703,,,,,,,-36.312,20.838,7.205
101,Middlesbrough_West Ham_2008,2008-11-01,A Marriner,25,5,11,11,2008,1,1,22.705,32.276,45.005,,,,,,,52.259,24.171,23.382,50.619,1.446,30.551,0.744,27.133,2.047,,,,,-27.914,1.725,17.872,,,,,,,1.64,-6.38,-3.751
102,Everton_Fulham_2008,2008-11-01,L Mason,8,16,11,10,2008,1,0,39.388,40.964,19.646,,,,,,,32.933,33.207,33.851,58.699,0.96,29.048,1.401,20.474,2.121,,,,,-19.311,11.916,-0.828,,,,,,,-25.766,4.159,13.377
103,Tottenham_Liverpool_2008,2008-11-01,P Dowd,6,10,11,11,2008,2,1,18.409,49.546,32.045,,,,,,,7.276,32.577,60.129,29.127,1.372,30.522,1.067,48.583,1.468,,,,,-10.718,19.024,-16.538,,,,,,,-21.851,2.055,11.546
104,West Brom_Blackburn_2008,2008-11-01,M Jones,7,33,11,11,2008,2,2,13.463,22.202,64.077,,,,,,,27.553,19.699,51.552,40.545,1.106,30.877,0.665,36.667,1.797,,,,,-27.082,-8.675,27.41,,,,,,,-12.992,-11.178,14.885
105,Chelsea_Sunderland_2008,2008-11-01,M Atkinson,30,38,11,11,2008,5,0,47.213,44.596,8.189,,,,,,,54.39,32.769,12.824,84.212,1.868,16.775,1.828,7.306,1.634,,,,,-36.999,27.821,0.883,,,,,,,-29.822,15.994,5.518
106,Portsmouth_Wigan_2008,2008-11-01,P Walton,28,20,11,11,2008,1,2,78.09,16.131,5.164,,,,,,,44.463,27.089,28.381,52.715,1.823,30.276,0.785,25.259,1.607,,,,,25.375,-14.145,-20.095,,,,,,,-8.252,-3.187,3.122
107,Bolton_Man City_2008,2008-11-02,M Riley,23,3,11,11,2008,2,0,16.803,33.671,49.514,,,,,,,31.981,27.362,40.599,34.068,2.053,30.877,0.652,43.25,1.288,,,,,-17.265,2.794,6.264,,,,,,,-2.087,-3.515,-2.651
108,Newcastle_Aston Villa_2008,2008-11-03,S Bennett,9,21,11,11,2008,2,0,15.401,16.418,66.064,,,,,,,22.615,19.735,56.68,34.903,2.52,31.017,0.565,41.647,1.49,,,,,-19.502,-14.599,24.417,,,,,,,-12.288,-11.282,15.033
109,Hull_Bolton_2008,2008-11-08,A Wiley,34,23,12,12,2008,0,1,35.054,26.749,38.126,,,,,,,31.344,26.766,41.818,47.064,2.533,30.969,0.572,29.247,1.263,,,,,-12.01,-4.22,8.879,,,,,,,-15.72,-4.203,12.571
110,West Ham_Everton_2008,2008-11-08,M Halsey,5,8,12,12,2008,1,3,30.819,21.101,47.377,,,,,,,40.347,19.368,38.581,40.261,0.937,30.972,0.656,36.12,0.88,,,,,-9.442,-9.871,11.257,,,,,,,0.086,-11.604,2.461
111,Wigan_Stoke_2008,2008-11-08,M Riley,20,22,12,12,2008,0,0,40.349,38.467,21.181,,,,,,,35.611,35.22,29.165,56.717,1.32,29.563,0.824,21.375,1.353,,,,,-16.368,8.904,-0.194,,,,,,,-21.106,5.657,7.79
112,Arsenal_Man United_2008,2008-11-08,H Webb,31,13,12,11,2008,2,1,19.748,18.715,60.298,,,,,,,38.528,25.951,35.425,32.878,1.817,31.613,0.8,42.824,0.867,,,,,-13.13,-12.898,17.474,,,,,,,5.65,-5.662,-7.399
113,Sunderland_Portsmouth_2008,2008-11-08,S Bennett,38,28,12,12,2008,1,2,91.606,5.608,0.0,,,,,,,62.052,24.858,12.97,43.392,1.139,31.019,0.619,32.96,1.543,,,,,48.214,-25.411,-32.96,,,,,,,18.66,-6.161,-19.99
114,Liverpool_West Brom_2008,2008-11-08,P Walton,10,7,12,12,2008,3,0,76.107,17.868,5.607,,,,,,,71.866,22.665,5.335,82.334,1.642,18.014,1.106,7.123,1.178,,,,,-6.227,-0.146,-1.516,,,,,,,-10.468,4.651,-1.788
115,Fulham_Newcastle_2008,2008-11-09,M Atkinson,16,9,11,12,2008,2,1,60.728,23.343,15.723,,,,,,,71.006,20.166,8.512,43.527,1.206,31.017,0.578,32.981,1.066,,,,,17.201,-7.674,-17.258,,,,,,,27.479,-10.851,-24.469
116,Blackburn_Chelsea_2008,2008-11-09,C Foy,33,30,12,12,2008,0,2,0.0,6.25,91.419,,,,,,,0.279,3.598,89.442,14.147,1.347,25.249,1.77,68.05,1.308,,,,,-14.147,-18.999,23.369,,,,,,,-13.868,-21.651,21.392
117,Aston Villa_Middlesbrough_2008,2008-11-09,R Styles,21,25,12,12,2008,1,2,52.982,30.223,16.765,,,,,,,64.997,22.213,12.545,59.395,0.912,28.023,1.255,19.962,1.382,,,,,-6.413,2.2,-3.197,,,,,,,5.602,-5.81,-7.417
118,Man City_Tottenham_2008,2008-11-09,M Dean,3,6,12,12,2008,1,2,38.602,1.619,0.933,,,,,,,69.404,6.602,4.792,45.71,1.569,31.019,0.615,30.718,1.858,,,,,-7.108,-29.4,-29.785,,,,,,,23.694,-24.417,-25.926
119,Arsenal_Aston Villa_2008,2008-11-15,M Riley,31,21,13,13,2008,0,2,50.353,17.313,28.626,55.259,18.595,24.448,,,,52.955,19.098,26.453,67.143,1.47,26.409,0.833,15.261,1.422,,,,,-16.79,-9.096,13.365,-11.884,-7.814,9.187,,,,-14.188,-7.311,11.192
120,Fulham_Tottenham_2008,2008-11-15,A Wiley,16,6,12,13,2008,2,1,73.467,16.769,8.892,64.811,20.997,13.814,,,,62.993,21.785,14.905,32.8,2.111,31.02,0.657,44.771,1.198,,,,,40.667,-14.251,-35.879,32.011,-10.023,-30.957,,,,30.193,-9.235,-29.866
121,Bolton_Liverpool_2008,2008-11-15,R Styles,23,10,13,13,2008,0,2,34.528,43.521,21.951,20.165,38.791,41.042,,,,19.191,38.464,42.342,18.264,1.905,28.099,1.248,62.442,1.195,,,,,16.264,15.422,-40.491,1.901,10.692,-21.4,,,,0.927,10.365,-20.1
122,West Ham_Portsmouth_2008,2008-11-15,M Atkinson,5,28,13,13,2008,0,0,7.895,25.199,66.816,67.755,16.282,14.034,,,,65.945,17.059,15.349,41.014,1.198,31.219,0.811,36.314,1.704,,,,,-33.119,-6.02,30.502,26.741,-14.937,-22.28,,,,24.931,-14.16,-20.965
123,Blackburn_Sunderland_2008,2008-11-15,S Tanner,33,38,13,13,2008,1,2,38.35,61.65,0.0,24.506,37.18,38.31,,,,23.4,36.926,39.671,49.164,1.13,30.877,0.652,28.821,1.668,,,,,-10.814,30.773,-28.821,-24.658,6.303,9.489,,,,-25.764,6.049,10.85
124,Newcastle_Wigan_2008,2008-11-15,A Marriner,9,20,13,13,2008,2,2,71.455,14.2,11.324,37.196,24.704,37.943,,,,35.273,24.691,39.877,50.166,1.518,30.591,0.582,28.096,1.668,,,,,21.289,-16.391,-16.772,-12.97,-5.887,9.847,,,,-14.893,-5.9,11.781
125,Man United_Stoke_2008,2008-11-15,P Walton,13,22,12,13,2008,5,0,84.305,3.209,0.674,,,,,,,86.876,7.593,1.908,87.731,1.083,14.851,1.514,6.286,1.262,,,,,-3.426,-11.642,-5.612,,,,,,,-0.855,-7.258,-4.378
126,West Brom_Chelsea_2008,2008-11-15,S Bennett,7,30,13,13,2008,0,3,0.0,0.975,80.423,0.516,3.696,87.913,,,,0.447,3.338,87.43,10.3,1.307,21.045,1.176,77.35,0.964,,,,,-10.3,-20.07,3.073,-9.784,-17.349,10.563,,,,-9.853,-17.707,10.08
127,Hull_Man City_2008,2008-11-16,P Dowd,34,3,13,13,2008,2,2,21.159,40.034,38.805,24.115,22.983,52.609,,,,20.569,20.719,58.106,36.883,2.251,30.918,0.455,40.513,1.098,,,,,-15.724,9.116,-1.708,-12.768,-7.935,12.096,,,,-16.314,-10.199,17.593
128,Everton_Middlesbrough_2008,2008-11-16,H Webb,8,25,13,13,2008,1,1,21.038,31.257,47.684,27.444,28.792,43.727,,,,24.456,26.68,48.784,54.386,1.525,29.742,0.89,24.059,1.927,,,,,-33.348,1.515,23.625,-26.942,-0.95,19.668,,,,-29.93,-3.062,24.725
129,Aston Villa_Man United_2008,2008-11-22,C Foy,21,13,14,13,2008,0,0,23.768,26.37,49.772,38.98,28.735,32.25,,,,37.024,28.989,33.955,22.366,1.416,28.857,1.103,56.577,0.996,,,,,1.402,-2.487,-6.805,16.614,-0.122,-24.327,,,,14.658,0.132,-22.622
130,Liverpool_Fulham_2008,2008-11-22,M Halsey,10,16,14,13,2008,0,0,74.406,21.634,3.813,,,,,,,70.692,24.283,4.932,80.09,1.522,19.013,1.126,8.517,1.318,,,,,-5.684,2.621,-4.704,,,,,,,-9.398,5.27,-3.585
131,Stoke_West Brom_2008,2008-11-22,L Mason,22,7,14,14,2008,1,0,88.382,4.42,0.686,75.49,17.975,6.102,,,,73.857,19.098,6.697,46.462,1.755,31.014,0.465,30.389,1.157,,,,,41.92,-26.594,-29.703,29.028,-13.039,-24.287,,,,27.395,-11.916,-23.692
132,Chelsea_Newcastle_2008,2008-11-22,P Dowd,30,9,14,14,2008,0,0,86.264,6.958,1.987,86.012,6.627,1.955,,,,85.812,7.393,2.253,83.197,0.432,17.401,1.155,7.214,1.311,,,,,3.067,-10.443,-5.227,2.815,-10.774,-5.259,,,,2.615,-10.008,-4.961
133,Man City_Arsenal_2008,2008-11-22,A Wiley,3,31,14,14,2008,3,0,29.039,22.62,47.979,32.676,22.237,44.648,,,,30.538,22.102,46.905,30.571,1.107,30.42,0.917,46.902,1.851,,,,,-1.532,-7.8,1.077,2.105,-8.183,-2.254,,,,-0.033,-8.318,0.003
134,Portsmouth_Hull_2008,2008-11-22,S Attwell,28,34,14,14,2008,2,2,16.332,17.23,64.746,27.352,25.434,47.092,,,,25.613,25.198,49.056,55.323,0.902,29.493,1.108,23.035,0.937,,,,,-38.991,-12.263,41.711,-27.971,-4.059,24.057,,,,-29.71,-4.295,26.021
135,Middlesbrough_Bolton_2008,2008-11-22,M Atkinson,25,23,14,14,2008,1,3,10.246,17.66,71.315,38.768,30.171,31.039,,,,36.893,30.433,32.654,53.441,1.164,30.097,0.85,24.208,1.8,,,,,-43.195,-12.437,47.107,-14.673,0.074,6.831,,,,-16.548,0.336,8.446
136,Sunderland_West Ham_2008,2008-11-23,M Dean,38,5,14,14,2008,0,1,58.671,30.669,10.632,45.412,29.111,25.442,,,,45.392,29.023,25.548,47.535,1.251,30.349,1.25,30.039,1.786,,,,,11.136,0.32,-19.407,-2.123,-1.238,-4.597,,,,-2.143,-1.326,-4.491
137,Tottenham_Blackburn_2008,2008-11-23,H Webb,6,33,14,14,2008,1,0,56.895,25.714,17.284,38.544,26.001,35.361,,,,38.522,25.92,35.46,57.911,0.692,28.691,1.095,21.387,1.255,,,,,-1.016,-2.977,-4.103,-19.367,-2.69,13.974,,,,-19.389,-2.771,14.073
138,Wigan_Everton_2008,2008-11-24,R Styles,20,8,14,14,2008,1,0,0.0,10.414,88.725,7.99,18.037,73.438,,,,7.831,17.61,73.966,39.768,0.521,31.068,0.654,37.189,1.506,,,,,-39.768,-20.654,51.536,-31.778,-13.031,36.249,,,,-31.937,-13.458,36.777
139,Sunderland_Bolton_2008,2008-11-29,C Foy,38,23,15,15,2008,1,4,18.003,25.938,55.958,24.783,27.175,47.975,,,,24.258,30.333,45.385,44.66,0.926,31.163,0.597,32.806,2.175,,,,,-26.657,-5.225,23.152,-19.877,-3.988,15.169,,,,-20.402,-0.83,12.579
140,Aston Villa_Fulham_2008,2008-11-29,M Jones,21,16,15,14,2008,0,0,36.619,45.098,18.282,43.051,46.497,10.451,,,,54.2,36.116,9.676,62.063,1.398,28.453,1.181,18.272,2.132,,,,,-25.444,16.645,0.01,-19.012,18.044,-7.821,,,,-7.863,7.663,-8.596
141,Stoke_Hull_2008,2008-11-29,K Stroud,22,34,15,15,2008,1,1,65.07,20.837,13.698,22.943,21.496,55.065,,,,26.157,21.178,52.049,42.105,1.58,30.925,0.661,35.75,1.704,,,,,22.965,-10.088,-22.052,-19.162,-9.429,19.315,,,,-15.948,-9.747,16.299
142,Middlesbrough_Newcastle_2008,2008-11-29,A Wiley,25,9,15,15,2008,0,0,49.051,28.875,22.033,41.111,26.314,32.49,,,,44.164,25.639,30.086,46.768,1.424,31.118,0.695,30.709,2.16,,,,,2.283,-2.243,-8.676,-5.657,-4.804,1.781,,,,-2.604,-5.479,-0.623
143,Wigan_West Brom_2008,2008-11-29,P Dowd,20,7,15,15,2008,2,1,28.628,50.365,21.007,44.028,42.432,13.538,,,,38.525,48.032,13.442,56.433,1.416,29.463,1.294,22.965,2.449,,,,,-27.805,20.902,-1.958,-12.405,12.969,-9.427,,,,-17.908,18.569,-9.523
144,Man City_Man United_2008,2008-11-30,H Webb,3,13,15,14,2008,0,1,69.166,22.351,8.304,55.406,22.721,21.568,,,,53.929,24.645,21.27,24.766,1.68,29.811,1.276,54.101,1.698,,,,,44.4,-7.46,-45.797,30.64,-7.09,-32.533,,,,29.163,-5.166,-32.831
145,Portsmouth_Blackburn_2008,2008-11-30,M Halsey,28,33,15,15,2008,3,2,37.863,20.936,40.393,60.065,20.459,18.864,,,,49.897,22.577,27.167,50.918,2.708,30.868,0.374,26.999,2.039,,,,,-13.055,-9.932,13.394,9.147,-10.409,-8.135,,,,-1.021,-8.291,0.168
146,Chelsea_Arsenal_2008,2008-11-30,M Dean,30,31,15,15,2008,1,2,78.28,16.768,4.48,47.514,30.139,22.319,,,,60.312,26.064,13.535,58.205,1.419,29.664,1.088,20.748,1.4,,,,,20.075,-12.896,-16.268,-10.691,0.475,1.571,,,,2.107,-3.6,-7.213
147,Tottenham_Everton_2008,2008-11-30,S Bennett,6,8,15,15,2008,0,1,42.802,40.416,16.78,38.041,31.457,30.488,,,,30.756,28.977,40.234,51.254,1.179,30.465,0.874,27.225,2.575,,,,,-8.452,9.951,-10.445,-13.213,0.992,3.263,,,,-20.498,-1.488,13.009
148,Liverpool_West Ham_2008,2008-12-01,P Walton,10,5,15,15,2008,0,0,62.205,37.788,0.0,62.232,27.196,10.51,,,,70.547,21.392,7.842,77.431,1.651,21.24,1.479,9.836,1.424,,,,,-15.226,16.548,-9.836,-15.199,5.956,0.674,,,,-6.884,0.152,-1.994
149,Blackburn_Liverpool_2008,2008-12-06,A Marriner,33,10,16,16,2008,1,3,5.502,18.846,75.328,3.129,14.622,81.603,,,,3.517,16.731,79.338,19.362,1.892,28.828,0.557,59.293,1.032,,,,,-13.86,-9.982,16.035,-16.233,-14.206,22.31,,,,-15.845,-12.097,20.045
150,Bolton_Chelsea_2008,2008-12-06,H Webb,23,30,16,16,2008,0,2,0.0,10.471,88.679,0.602,10.416,87.967,,,,1.0,12.403,85.887,15.486,1.356,26.954,1.029,65.199,1.951,,,,,-15.486,-16.483,23.48,-14.884,-16.538,22.768,,,,-14.486,-14.551,20.688
151,Arsenal_Wigan_2008,2008-12-06,S Bennett,31,20,16,16,2008,1,0,35.656,18.244,43.217,33.474,19.378,45.539,,,,39.903,20.778,38.448,76.252,1.671,21.15,1.118,9.944,1.037,,,,,-40.596,-2.906,33.273,-42.778,-1.772,35.595,,,,-36.349,-0.372,28.504
152,Fulham_Man City_2008,2008-12-06,R Styles,16,3,15,16,2008,1,1,84.912,9.504,2.911,58.609,23.161,17.994,,,,64.67,20.491,14.377,38.697,0.723,31.12,0.741,37.462,1.952,,,,,46.215,-21.616,-34.551,19.912,-7.959,-19.468,,,,25.973,-10.629,-23.085
153,Man United_Sunderland_2008,2008-12-06,M Halsey,13,38,15,16,2008,1,0,57.463,1.124,0.357,86.229,5.497,1.472,,,,84.818,7.476,2.601,86.459,1.648,15.158,1.763,6.008,1.393,,,,,-28.996,-14.034,-5.651,-0.23,-9.661,-4.536,,,,-1.641,-7.682,-3.407
154,Hull_Middlesbrough_2008,2008-12-06,S Tanner,34,25,16,16,2008,2,1,6.367,15.704,77.093,14.779,23.602,61.436,,,,21.142,24.938,53.777,42.783,1.197,30.918,0.455,33.646,1.833,,,,,-36.416,-15.214,43.447,-28.004,-7.316,27.79,,,,-21.641,-5.98,20.131
155,Newcastle_Stoke_2008,2008-12-06,M Riley,9,22,16,16,2008,2,2,88.596,2.213,0.0,80.618,13.788,4.538,,,,79.249,14.326,5.368,55.941,0.876,29.002,0.734,22.384,1.476,,,,,32.655,-26.789,-22.384,24.677,-15.214,-17.846,,,,23.308,-14.676,-17.016
156,West Brom_Portsmouth_2008,2008-12-07,M Dean,7,28,16,16,2008,1,1,8.026,25.583,66.308,32.583,27.232,40.126,,,,42.653,26.55,30.718,38.503,1.31,30.923,0.622,37.882,1.152,,,,,-30.477,-5.34,28.426,-5.92,-3.691,2.244,,,,4.15,-4.373,-7.164
157,Everton_Aston Villa_2008,2008-12-07,M Atkinson,8,21,16,16,2008,2,3,16.36,32.919,50.705,10.592,19.891,69.106,,,,13.123,17.72,68.116,38.761,1.185,31.168,0.722,37.394,1.287,,,,,-22.401,1.751,13.311,-28.169,-11.277,31.712,,,,-25.638,-13.448,30.722
158,West Ham_Tottenham_2008,2008-12-08,C Foy,5,6,16,16,2008,0,2,3.277,8.032,83.363,43.546,20.083,35.187,,,,47.143,20.143,31.623,38.054,1.143,30.978,0.781,38.463,1.146,,,,,-34.777,-22.946,44.9,5.492,-10.895,-3.276,,,,9.089,-10.835,-6.84
159,Stoke_Fulham_2008,2008-12-13,S Attwell,22,16,17,16,2008,0,0,27.725,72.275,0.0,41.23,52.54,6.23,,,,50.614,37.922,11.459,41.838,2.005,30.978,0.781,35.006,1.063,,,,,-14.113,41.297,-35.006,-0.608,21.562,-28.776,,,,8.776,6.944,-23.547
160,Middlesbrough_Arsenal_2008,2008-12-13,P Walton,25,31,17,17,2008,1,1,31.776,29.733,38.466,11.108,19.214,69.151,,,,14.487,20.712,64.369,21.908,1.826,29.206,1.304,56.865,0.948,,,,,9.868,0.527,-18.399,-10.8,-9.992,12.286,,,,-7.421,-8.494,7.504
161,Wigan_Blackburn_2008,2008-12-13,H Webb,20,33,17,17,2008,3,0,65.313,25.564,9.037,30.497,27.92,41.535,,,,29.667,26.973,43.291,49.646,1.002,30.597,0.726,27.725,2.085,,,,,15.667,-5.033,-18.688,-19.149,-2.677,13.81,,,,-19.979,-3.624,15.566
