,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
84,Birmingham_Aston Villa_2005,2005-10-16,G Poll,19,21,9,9,2005,0,1,43.238,25.296,31.34,,,,,,,49.042,26.157,24.706,42.578,1.12,32.433,1.502,34.681,1.238,,,,,0.66,-7.137,-3.341,,,,,,,6.464,-6.276,-9.975
85,Charlton_Fulham_2005,2005-10-17,M Riley,29,16,8,9,2005,1,1,59.146,21.542,18.893,,,,,,,56.251,21.39,21.862,58.096,2.138,30.285,1.049,21.789,1.826,,,,,1.05,-8.743,-2.896,,,,,,,-1.845,-8.895,0.073
86,Blackburn_Birmingham_2005,2005-10-22,B Knight,33,19,10,10,2005,2,0,26.713,29.866,43.394,,,,,,,35.462,32.129,32.398,50.929,2.555,31.599,0.847,27.545,2.171,,,,,-24.216,-1.733,15.849,,,,,,,-15.467,0.53,4.853
87,Arsenal_Man City_2005,2005-10-22,M Riley,31,3,9,10,2005,1,0,81.595,13.945,3.617,,,,,,,80.804,14.782,3.723,68.633,1.644,27.058,1.897,14.447,1.632,,,,,12.962,-13.113,-10.83,,,,,,,12.171,-12.276,-10.724
88,Fulham_Liverpool_2005,2005-10-22,M Atkinson,16,10,10,8,2005,2,0,30.275,32.13,37.583,,,,,,,27.525,38.163,34.309,29.562,1.839,31.715,0.95,48.576,2.178,,,,,0.713,0.415,-10.993,,,,,,,-2.037,6.448,-14.267
89,Man United_Tottenham_2005,2005-10-22,U Rennie,13,6,9,10,2005,1,1,29.823,29.273,40.874,,,,,,,19.899,28.087,51.961,64.929,1.718,28.526,1.212,16.509,1.029,,,,,-35.106,0.747,24.365,,,,,,,-45.03,-0.439,35.452
90,Portsmouth_Charlton_2005,2005-10-22,H Webb,28,29,10,9,2005,1,2,6.582,31.115,62.279,,,,,,,3.508,15.929,80.063,38.098,1.365,31.487,0.815,40.534,1.995,,,,,-31.516,-0.372,21.745,,,,,,,-34.59,-15.558,39.529
91,Aston Villa_Wigan_2005,2005-10-22,R Beeby,21,20,10,9,2005,0,2,26.721,29.872,43.38,,,,,,,26.699,27.493,45.749,51.06,2.388,31.595,0.771,27.478,2.034,,,,,-24.339,-1.723,15.902,,,,,,,-24.361,-4.102,18.271
92,West Ham_Middlesbrough_2005,2005-10-23,S Bennett,5,25,9,10,2005,2,1,40.947,24.302,34.565,,,,,,,61.746,18.697,18.416,43.887,1.156,31.268,0.811,35.046,1.035,,,,,-2.94,-6.966,-0.481,,,,,,,17.859,-12.571,-16.63
93,Newcastle_Sunderland_2005,2005-10-23,R Styles,9,38,10,10,2005,3,2,29.965,41.238,28.796,,,,,,,28.752,51.334,19.914,61.12,1.191,29.984,1.078,18.925,2.396,,,,,-31.155,11.254,9.871,,,,,,,-32.368,21.35,0.989
94,Everton_Chelsea_2005,2005-10-23,M Clattenburg,8,30,9,10,2005,1,1,0.0,3.965,91.403,,,,,,,0.0,6.035,91.493,12.204,0.766,23.674,1.333,74.122,2.001,,,,,-12.204,-19.709,17.281,,,,,,,-12.204,-17.639,17.371
95,Bolton_West Brom_2005,2005-10-23,M Dean,23,7,10,10,2005,2,0,88.033,11.246,0.0,,,,,,,69.229,29.05,1.69,59.199,1.358,30.221,0.817,20.739,1.366,,,,,28.834,-18.975,-20.739,,,,,,,10.03,-1.171,-19.049
96,Birmingham_Everton_2005,2005-10-29,R Styles,19,8,11,10,2005,0,1,68.836,31.143,0.0,,,,,,,41.861,42.51,15.627,45.641,1.936,31.661,0.992,32.659,1.304,,,,,23.195,-0.518,-32.659,,,,,,,-3.78,10.849,-17.032
97,Charlton_Bolton_2005,2005-10-29,M Clattenburg,29,23,10,11,2005,0,1,41.478,20.857,36.829,,,,,,,34.622,21.078,43.556,48.037,1.405,31.476,0.506,30.492,2.28,,,,,-6.559,-10.619,6.337,,,,,,,-13.415,-10.398,13.064
98,Wigan_Fulham_2005,2005-10-29,A Marriner,20,16,10,11,2005,1,0,54.371,31.961,13.649,,,,,,,65.854,23.76,10.244,50.195,2.171,31.367,0.544,28.456,0.799,,,,,4.176,0.594,-14.807,,,,,,,15.659,-7.607,-18.212
99,Liverpool_West Ham_2005,2005-10-29,U Rennie,10,5,9,10,2005,2,0,16.995,23.918,58.906,,,,,,,24.606,34.231,41.156,63.211,1.948,29.392,0.969,17.246,1.559,,,,,-46.216,-5.474,41.66,,,,,,,-38.605,4.839,23.91
100,Middlesbrough_Man United_2005,2005-10-29,A Wiley,25,13,11,10,2005,4,1,10.746,15.846,71.894,,,,,,,2.724,10.083,85.115,22.751,1.977,30.886,0.633,56.388,2.079,,,,,-12.005,-15.04,15.506,,,,,,,-20.027,-20.803,28.727
101,Tottenham_Arsenal_2005,2005-10-29,S Bennett,6,31,11,10,2005,1,1,68.555,31.425,0.0,,,,,,,60.684,32.954,6.345,36.772,1.263,32.351,1.145,40.609,1.195,,,,,31.783,-0.926,-40.609,,,,,,,23.912,0.603,-34.264
102,Chelsea_Blackburn_2005,2005-10-29,M Riley,30,33,11,11,2005,4,2,69.818,21.545,8.417,,,,,,,88.056,7.11,1.395,83.63,2.453,18.409,1.932,8.07,1.539,,,,,-13.812,3.136,0.347,,,,,,,4.426,-11.299,-6.675
103,Sunderland_Portsmouth_2005,2005-10-29,M Halsey,38,28,11,11,2005,1,4,19.949,33.175,46.863,,,,,,,26.456,25.403,48.017,44.679,0.826,31.705,0.75,33.584,1.59,,,,,-24.73,1.47,13.279,,,,,,,-18.223,-6.302,14.433
104,West Brom_Newcastle_2005,2005-10-30,H Webb,7,9,11,11,2005,0,3,8.264,22.929,68.652,,,,,,,45.727,26.476,27.714,35.895,1.229,31.599,0.847,42.243,1.522,,,,,-27.631,-8.67,26.409,,,,,,,9.832,-5.123,-14.529
105,Man City_Aston Villa_2005,2005-10-31,D Gallagher,3,21,11,11,2005,3,1,79.679,14.01,5.188,,,,,,,72.096,20.932,6.75,55.418,1.455,31.072,1.157,23.483,1.183,,,,,24.261,-17.062,-18.295,,,,,,,16.678,-10.14,-16.733
106,Newcastle_Birmingham_2005,2005-11-05,M Dean,9,19,12,12,2005,1,0,76.308,18.082,5.232,,,,,,,41.481,32.128,26.378,63.6,1.715,28.758,0.371,18.013,1.606,,,,,12.708,-10.676,-12.781,,,,,,,-22.119,3.37,8.365
107,Arsenal_Sunderland_2005,2005-11-05,A Wiley,31,38,11,12,2005,3,1,85.136,14.487,0.0,,,,,,,86.819,10.411,1.469,83.384,2.197,17.849,2.111,8.87,1.199,,,,,1.752,-3.362,-8.87,,,,,,,3.435,-7.438,-7.401
108,Aston Villa_Liverpool_2005,2005-11-05,S Bennett,21,10,12,10,2005,0,2,33.005,27.224,39.711,,,,,,,41.465,32.133,26.388,32.968,1.54,32.051,1.31,44.679,0.826,,,,,0.037,-4.827,-4.968,,,,,,,8.497,0.082,-18.291
109,Fulham_Man City_2005,2005-11-05,R Styles,16,3,12,12,2005,2,1,59.818,26.593,13.512,,,,,,,36.896,30.624,32.462,41.185,0.803,31.545,0.886,37.218,1.083,,,,,18.633,-4.952,-23.706,,,,,,,-4.289,-0.921,-4.756
110,West Ham_West Brom_2005,2005-11-05,P Walton,5,7,11,12,2005,1,0,89.923,6.544,0.632,,,,,,,89.367,5.652,0.768,56.373,1.856,30.578,0.794,23.178,1.237,,,,,33.55,-24.034,-22.546,,,,,,,32.994,-24.926,-22.41
111,Portsmouth_Wigan_2005,2005-11-05,M Clattenburg,28,20,12,11,2005,0,2,4.022,21.889,73.948,,,,,,,6.471,25.551,67.901,43.206,1.406,31.599,0.847,35.226,1.682,,,,,-39.184,-9.71,38.722,,,,,,,-36.735,-6.048,32.675
112,Blackburn_Charlton_2005,2005-11-05,P Dowd,33,29,12,11,2005,4,1,17.824,24.743,57.289,,,,,,,13.388,23.258,63.164,42.996,1.337,31.657,0.908,35.492,2.012,,,,,-25.172,-6.914,21.797,,,,,,,-29.608,-8.399,27.672
113,Man United_Chelsea_2005,2005-11-06,G Poll,13,30,11,12,2005,1,0,4.241,10.036,82.379,,,,,,,5.671,18.182,75.758,33.264,1.85,32.115,1.034,44.199,1.376,,,,,-29.023,-22.079,38.18,,,,,,,-27.593,-13.933,31.559
114,Everton_Middlesbrough_2005,2005-11-06,M Riley,8,25,11,12,2005,1,0,10.125,23.736,65.998,,,,,,,4.906,17.799,76.907,41.394,1.26,31.545,0.886,36.722,1.632,,,,,-31.269,-7.809,29.276,,,,,,,-36.488,-13.746,40.185
115,Bolton_Tottenham_2005,2005-11-07,H Webb,23,6,12,12,2005,1,0,66.448,33.537,0.0,,,,,,,41.258,45.667,13.075,41.79,1.474,31.958,1.264,36.306,1.36,,,,,24.658,1.579,-36.306,,,,,,,-0.532,13.709,-23.231
116,Liverpool_Portsmouth_2005,2005-11-19,P Walton,10,28,11,13,2005,3,0,18.501,21.047,59.964,,,,,,,33.593,30.946,35.445,71.109,1.244,25.957,0.772,13.017,1.363,,,,,-52.608,-4.91,46.947,,,,,,,-37.516,4.989,22.428
117,Sunderland_Aston Villa_2005,2005-11-19,C Foy,38,21,13,13,2005,1,3,18.892,18.522,61.325,40.156,25.935,33.812,,,,38.74,24.23,36.84,39.894,0.912,31.707,0.788,38.432,1.954,,,,,-21.002,-13.185,22.893,0.262,-5.772,-4.62,,,,-1.154,-7.477,-1.592
118,West Brom_Everton_2005,2005-11-19,D Gallagher,7,8,13,12,2005,4,0,44.997,33.827,21.166,52.21,31.099,16.667,,,,52.91,29.076,17.974,40.575,2.362,31.899,1.237,37.576,3.048,,,,,4.422,1.928,-16.41,11.635,-0.8,-20.909,,,,12.335,-2.823,-19.602
119,Chelsea_Newcastle_2005,2005-11-19,M Halsey,30,9,13,13,2005,3,0,28.349,29.229,42.39,69.773,20.184,9.693,,,,70.502,18.742,10.2,76.243,1.797,22.313,1.849,11.533,1.395,,,,,-47.894,6.916,30.857,-6.47,-2.129,-1.84,,,,-5.741,-3.571,-1.333
120,Man City_Blackburn_2005,2005-11-19,M Atkinson,3,33,13,13,2005,0,0,79.794,8.426,4.575,72.479,19.384,7.775,,,,73.478,17.83,8.116,52.329,1.942,31.051,0.75,26.832,2.022,,,,,27.465,-22.625,-22.257,20.15,-11.667,-19.057,,,,21.149,-13.221,-18.716
121,Charlton_Man United_2005,2005-11-19,M Riley,29,13,12,12,2005,1,3,15.719,13.626,63.602,,,,,,,10.023,16.113,72.61,24.995,1.766,30.787,0.787,54.022,2.007,,,,,-9.276,-17.161,9.58,,,,,,,-14.972,-14.674,18.588
122,Wigan_Arsenal_2005,2005-11-19,G Poll,20,31,12,12,2005,2,3,57.025,35.757,7.208,,,,,,,53.528,36.049,10.414,24.195,1.814,31.07,1.133,54.927,0.967,,,,,32.83,4.687,-47.719,,,,,,,29.333,4.979,-44.513
123,Tottenham_West Ham_2005,2005-11-20,A Wiley,6,5,13,12,2005,1,1,75.222,20.702,3.897,,,,,,,50.539,35.645,13.808,60.231,1.413,30.07,0.807,20.005,2.274,,,,,14.991,-9.368,-16.108,,,,,,,-9.692,5.575,-6.197
124,Middlesbrough_Fulham_2005,2005-11-20,U Rennie,25,16,13,13,2005,3,2,58.801,29.695,11.469,52.647,26.966,20.313,,,,55.714,24.692,19.444,55.022,1.667,31.122,1.104,24.152,2.05,,,,,3.779,-1.427,-12.683,-2.375,-4.156,-3.839,,,,0.692,-6.43,-4.708
125,Wigan_Tottenham_2005,2005-11-26,M Riley,20,6,13,14,2005,1,2,40.944,27.764,31.242,36.943,32.893,30.155,,,,29.042,33.85,37.102,39.636,1.826,31.705,0.75,38.294,1.795,,,,,1.308,-3.941,-7.052,-2.693,1.188,-8.139,,,,-10.594,2.145,-1.192
126,Aston Villa_Charlton_2005,2005-11-26,M Clattenburg,21,29,14,13,2005,1,0,8.063,11.896,75.828,10.481,14.135,72.661,,,,8.496,12.422,75.351,45.027,1.174,31.599,0.847,33.395,1.547,,,,,-36.964,-19.703,42.433,-34.546,-17.464,39.266,,,,-36.531,-19.177,41.956
127,Arsenal_Blackburn_2005,2005-11-26,C Foy,31,33,13,14,2005,3,0,81.411,15.521,2.593,83.544,13.381,2.324,,,,86.285,10.184,1.94,75.908,1.403,22.747,1.184,11.582,0.755,,,,,5.503,-7.226,-8.989,7.636,-9.366,-9.258,,,,10.377,-12.563,-9.642
128,Portsmouth_Chelsea_2005,2005-11-26,P Dowd,28,30,14,14,2005,0,2,4.281,19.2,76.26,3.516,17.447,78.686,,,,2.945,15.476,81.071,11.638,1.398,23.687,1.256,74.789,1.779,,,,,-7.357,-4.487,1.471,-8.122,-6.24,3.897,,,,-8.693,-8.211,6.282
129,Sunderland_Birmingham_2005,2005-11-26,U Rennie,38,19,14,13,2005,0,1,61.766,38.227,0.0,28.323,27.512,44.107,,,,24.32,26.055,49.526,40.736,1.751,31.705,0.75,37.577,2.178,,,,,21.03,6.522,-37.577,-12.413,-4.193,6.53,,,,-16.416,-5.65,11.949
130,Man City_Liverpool_2005,2005-11-26,A Wiley,3,10,14,12,2005,0,1,58.408,24.781,16.673,,,,,,,43.795,39.023,17.179,37.26,1.002,32.066,1.189,40.409,0.817,,,,,21.148,-7.285,-23.736,,,,,,,6.535,6.957,-23.23
131,West Ham_Man United_2005,2005-11-27,S Bennett,5,13,13,13,2005,1,2,55.645,27.381,16.908,54.643,22.057,22.899,,,,48.615,23.602,27.542,21.561,1.53,29.832,1.011,58.687,1.902,,,,,34.084,-2.451,-41.779,33.082,-7.775,-35.788,,,,27.054,-6.23,-31.145
132,Everton_Newcastle_2005,2005-11-27,H Webb,8,9,13,14,2005,1,0,31.129,42.187,26.683,,,,,,,16.267,40.759,42.971,39.777,1.374,31.705,0.75,38.519,1.995,,,,,-8.648,10.482,-11.836,,,,,,,-23.51,9.054,4.452
133,Fulham_Bolton_2005,2005-11-27,G Poll,16,23,14,13,2005,2,1,74.078,11.912,8.972,51.19,23.415,25.141,,,,51.278,22.776,25.622,41.784,0.99,31.545,0.886,36.768,1.636,,,,,32.294,-19.633,-27.796,9.406,-8.13,-11.627,,,,9.494,-8.769,-11.146
134,Middlesbrough_West Brom_2005,2005-11-27,P Walton,25,7,14,14,2005,2,2,91.555,4.299,0.0,82.259,13.858,3.103,,,,79.687,16.452,3.426,59.741,1.162,29.766,0.689,20.757,1.271,,,,,31.814,-25.467,-20.757,22.518,-15.908,-17.654,,,,19.946,-13.314,-17.331
135,Sunderland_Liverpool_2005,2005-11-30,P Dowd,38,10,15,13,2005,0,2,3.912,13.851,81.32,10.229,24.0,65.638,,,,9.791,21.877,68.109,15.843,1.816,27.447,0.506,67.139,1.375,,,,,-11.931,-13.596,14.181,-5.614,-3.447,-1.501,,,,-6.052,-5.57,0.97
136,Liverpool_Wigan_2005,2005-12-03,U Rennie,10,20,14,14,2005,3,0,0.0,100.0,0.0,,,,,,,16.581,37.328,46.086,66.446,1.384,27.847,0.901,15.533,1.222,,,,,-66.446,72.153,-15.533,,,,,,,-49.865,9.481,30.553
137,West Brom_Fulham_2005,2005-12-03,S Bennett,7,16,15,15,2005,0,0,56.913,20.049,22.198,54.748,19.655,24.508,,,,60.137,18.052,20.155,42.868,1.576,31.599,0.847,35.667,2.368,,,,,14.045,-11.55,-13.469,11.88,-11.944,-11.159,,,,17.269,-13.547,-15.512
138,Man United_Portsmouth_2005,2005-12-03,C Foy,13,28,14,15,2005,3,0,25.323,24.247,50.243,,,,,,,41.555,30.138,28.284,82.605,1.82,18.798,1.869,8.726,1.633,,,,,-57.282,5.449,41.517,,,,,,,-41.05,11.34,19.558
139,Newcastle_Aston Villa_2005,2005-12-03,A Wiley,9,21,15,15,2005,1,1,45.365,25.892,28.641,46.644,27.133,26.156,,,,50.05,27.746,22.147,56.613,1.718,30.789,0.822,22.739,1.654,,,,,-11.248,-4.897,5.902,-9.969,-3.656,3.417,,,,-6.563,-3.043,-0.592
140,Tottenham_Sunderland_2005,2005-12-03,P Walton,6,38,15,16,2005,3,2,52.436,23.377,23.934,47.317,33.506,19.166,,,,58.833,28.381,12.737,75.024,1.422,23.307,0.752,11.565,1.133,,,,,-22.588,0.07,12.369,-27.707,10.199,7.601,,,,-16.191,5.074,1.172
141,Bolton_Arsenal_2005,2005-12-03,H Webb,23,31,14,14,2005,2,0,77.151,22.763,0.0,57.69,36.139,6.163,,,,59.769,34.495,5.723,23.962,1.207,30.734,0.768,55.271,1.2,,,,,53.189,-7.971,-55.271,33.728,5.405,-49.108,,,,35.807,3.761,-49.548
142,Blackburn_Everton_2005,2005-12-03,M Halsey,33,8,15,14,2005,0,2,89.009,3.641,0.353,86.017,11.496,1.496,,,,81.221,14.983,3.199,52.461,1.621,31.11,0.861,26.554,1.161,,,,,36.548,-27.469,-26.201,33.556,-19.614,-25.058,,,,28.76,-16.127,-23.355
143,Chelsea_Middlesbrough_2005,2005-12-03,M Riley,30,25,15,15,2005,1,0,70.595,7.453,5.608,78.179,10.085,6.129,,,,80.101,10.076,5.32,79.882,1.486,20.583,1.78,9.777,1.266,,,,,-9.287,-13.13,-4.169,-1.703,-10.498,-3.648,,,,0.219,-10.507,-4.457
144,Charlton_Man City_2005,2005-12-04,P Dowd,29,3,14,15,2005,2,5,29.519,43.268,27.213,17.16,24.821,57.881,,,,17.892,24.803,57.165,43.737,1.87,31.545,0.886,34.95,1.964,,,,,-14.218,11.723,-7.737,-26.577,-6.724,22.931,,,,-25.845,-6.742,22.215
145,Birmingham_West Ham_2005,2005-12-05,M Atkinson,19,5,14,14,2005,1,2,28.208,34.785,37.002,12.937,29.338,57.686,,,,12.851,28.304,58.795,44.365,1.207,31.542,0.814,34.203,2.115,,,,,-16.157,3.243,2.799,-31.428,-2.204,23.483,,,,-31.514,-3.238,24.592
146,Charlton_Sunderland_2005,2005-12-10,A Wiley,29,38,15,17,2005,2,0,9.126,9.106,62.952,21.317,17.771,58.902,,,,27.32,21.332,50.752,61.32,0.911,29.448,1.13,19.464,1.817,,,,,-52.194,-20.342,43.488,-40.003,-11.677,39.438,,,,-34.0,-8.116,31.288
147,West Brom_Man City_2005,2005-12-10,M Dean,7,3,16,16,2005,2,0,28.952,22.667,48.027,29.51,22.903,47.264,,,,25.539,20.096,53.422,36.682,1.492,31.718,1.012,41.866,1.743,,,,,-7.73,-9.051,6.161,-7.172,-8.815,5.398,,,,-11.143,-11.622,11.556
148,Liverpool_Middlesbrough_2005,2005-12-10,S Bennett,10,25,15,16,2005,2,0,88.358,10.861,0.0,54.363,25.774,19.756,,,,60.783,24.76,14.328,65.307,1.805,28.378,1.615,16.573,1.788,,,,,23.051,-17.517,-16.573,-10.944,-2.604,3.183,,,,-4.524,-3.618,-2.245
149,Bolton_Aston Villa_2005,2005-12-10,P Dowd,23,21,15,16,2005,1,1,82.3,17.484,0.0,84.816,14.831,0.0,,,,71.995,24.696,3.232,55.872,2.267,31.209,0.671,23.383,1.76,,,,,26.428,-13.725,-23.383,28.944,-16.378,-23.383,,,,16.123,-6.513,-20.151
150,Chelsea_Wigan_2005,2005-12-10,H Webb,30,20,16,15,2005,1,0,57.312,24.185,18.33,64.072,21.842,13.793,,,,67.057,21.746,10.946,84.47,2.022,18.236,1.242,7.535,1.353,,,,,-27.158,5.949,10.795,-20.398,3.606,6.258,,,,-17.413,3.51,3.411
151,Newcastle_Arsenal_2005,2005-12-10,D Gallagher,9,31,16,15,2005,1,0,49.286,23.558,26.911,47.694,27.488,24.757,,,,45.363,31.548,23.072,25.75,1.038,30.644,1.048,53.815,1.8,,,,,23.536,-7.086,-26.904,21.944,-3.156,-29.058,,,,19.613,0.904,-30.743
152,Blackburn_West Ham_2005,2005-12-10,M Riley,33,5,16,15,2005,3,2,54.617,24.367,20.844,44.29,26.89,28.749,,,,43.776,28.358,27.822,51.052,1.919,31.476,0.506,27.393,1.976,,,,,3.565,-7.109,-6.549,-6.762,-4.586,1.356,,,,-7.276,-3.118,0.429
153,Birmingham_Fulham_2005,2005-12-10,U Rennie,19,16,15,16,2005,1,0,11.722,41.345,46.93,16.458,34.889,48.644,,,,21.896,29.933,48.142,45.052,1.646,31.599,0.847,33.519,1.815,,,,,-33.33,9.746,13.411,-28.594,3.29,15.125,,,,-23.156,-1.666,14.623
154,Man United_Everton_2005,2005-12-11,R Styles,13,8,15,15,2005,1,1,65.43,26.494,8.009,73.261,20.604,5.913,,,,66.064,25.87,7.989,77.132,0.982,22.806,1.346,10.368,1.591,,,,,-11.702,3.688,-2.359,-3.871,-2.202,-4.455,,,,-11.068,3.064,-2.379
155,Tottenham_Portsmouth_2005,2005-12-12,U Rennie,6,28,16,16,2005,3,1,54.163,19.149,25.295,60.185,25.124,14.573,,,,58.187,24.988,16.695,71.132,1.847,26.06,1.208,13.251,2.105,,,,,-16.969,-6.911,12.044,-10.947,-0.936,1.322,,,,-12.945,-1.072,3.444
156,Man United_Wigan_2005,2005-12-14,A Wiley,13,20,16,16,2005,4,0,67.248,27.195,5.505,31.951,33.344,34.697,,,,37.237,35.88,26.879,77.746,1.515,21.709,1.714,10.451,1.205,,,,,-10.498,5.486,-4.946,-45.795,11.635,24.246,,,,-40.509,14.171,16.428
157,Everton_West Ham_2005,2005-12-14,P Walton,8,5,16,16,2005,1,2,47.27,34.356,18.365,24.799,35.544,39.652,,,,20.974,36.873,42.148,50.053,2.133,31.31,0.46,28.637,2.296,,,,,-2.783,3.046,-10.272,-25.254,4.234,11.015,,,,-29.079,5.563,13.511
158,Aston Villa_Man United_2005,2005-12-17,M Dean,21,13,17,17,2005,0,2,4.506,13.33,80.965,12.662,17.042,69.041,,,,9.581,14.533,73.847,21.429,2.232,30.194,1.22,58.62,1.329,,,,,-16.923,-16.864,22.345,-8.767,-13.152,10.421,,,,-11.848,-15.661,15.227
159,Man City_Birmingham_2005,2005-12-17,S Bennett,3,19,17,16,2005,4,1,39.24,50.229,10.531,47.826,34.218,17.946,,,,44.611,38.627,16.758,57.089,2.467,30.796,1.695,22.11,1.524,,,,,-17.849,19.433,-11.579,-9.263,3.422,-4.164,,,,-12.478,7.831,-5.352
160,Fulham_Blackburn_2005,2005-12-17,M Clattenburg,16,33,17,17,2005,2,1,84.225,9.96,3.262,64.9,21.308,13.456,,,,66.516,21.8,11.428,45.368,1.208,31.718,1.012,32.918,1.631,,,,,38.857,-21.758,-29.656,19.532,-10.41,-19.462,,,,21.148,-9.918,-21.49
161,West Ham_Newcastle_2005,2005-12-17,P Dowd,5,9,17,17,2005,2,4,38.852,30.885,30.246,38.073,33.858,28.062,,,,58.574,26.223,15.115,41.835,1.855,31.599,0.847,36.564,0.977,,,,,-2.983,-0.714,-6.318,-3.762,2.259,-8.502,,,,16.739,-5.376,-21.449
162,Everton_Bolton_2005,2005-12-17,A Wiley,8,23,17,16,2005,0,4,56.583,27.335,16.016,31.911,33.639,34.443,,,,23.064,29.972,46.935,43.509,1.235,31.718,1.012,34.848,1.328,,,,,13.074,-4.383,-18.832,-11.598,1.921,-0.405,,,,-20.445,-1.746,12.087
163,Wigan_Charlton_2005,2005-12-17,M Atkinson,20,29,17,16,2005,3,0,40.076,23.694,35.991,27.881,24.715,47.246,,,,23.263,24.902,51.689,45.497,1.476,31.487,0.815,33.013,1.285,,,,,-5.421,-7.793,2.978,-17.616,-6.772,14.233,,,,-22.234,-6.585,18.676
164,Portsmouth_West Brom_2005,2005-12-17,M Halsey,28,7,17,17,2005,1,0,10.158,30.744,59.07,35.021,38.762,26.215,,,,28.204,43.044,28.752,46.181,1.196,31.665,1.051,32.138,2.015,,,,,-36.023,-0.921,26.932,-11.16,7.097,-5.923,,,,-17.977,11.379,-3.386
