,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
69,Aston Villa_Tottenham_2006,2006-10-14,M Atkinson,21,6,8,8,2006,1,1,91.671,4.986,0.0,,,,,,,91.658,5.262,0.0,45.884,2.102,31.753,0.504,32.404,1.794,,,,,45.787,-26.767,-32.404,,,,,,,45.774,-26.491,-32.404
70,Portsmouth_West Ham_2006,2006-10-14,G Poll,28,5,8,8,2006,2,0,72.466,21.738,5.629,,,,,,,71.883,22.237,5.729,53.071,2.0,30.879,0.395,26.265,0.871,,,,,19.395,-9.141,-20.636,,,,,,,18.812,-8.642,-20.536
71,Middlesbrough_Everton_2006,2006-10-14,M Halsey,25,8,8,8,2006,2,1,1.697,6.42,86.709,,,,,,,1.686,6.468,86.8,41.011,1.739,31.808,0.468,37.17,1.547,,,,,-39.314,-25.388,49.539,,,,,,,-39.325,-25.34,49.63
73,Reading_Chelsea_2006,2006-10-14,M Riley,36,30,8,8,2006,0,1,14.067,19.815,65.558,,,,,,,13.899,19.881,65.679,14.058,1.002,25.777,1.56,70.167,1.211,,,,,0.009,-5.962,-4.609,,,,,,,-0.159,-5.896,-4.488
74,Liverpool_Blackburn_2006,2006-10-14,M Clattenburg,10,33,8,8,2006,1,1,78.276,19.03,2.475,,,,,,,77.679,19.588,2.536,69.143,1.212,26.568,1.779,14.377,0.744,,,,,9.133,-7.538,-11.902,,,,,,,8.536,-6.98,-11.841
75,Man City_Sheffield United_2006,2006-10-14,M Dean,3,15,8,8,2006,0,0,77.578,22.33,0.0,,,,,,,76.978,22.939,0.0,59.746,1.31,29.608,1.315,20.732,1.394,,,,,17.832,-7.278,-20.732,,,,,,,17.232,-6.669,-20.732
77,Newcastle_Bolton_2006,2006-10-15,A Wiley,9,23,8,8,2006,1,2,33.382,30.102,36.494,,,,,,,32.113,29.792,38.071,45.379,1.427,31.476,0.506,33.275,1.831,,,,,-11.997,-1.374,3.219,,,,,,,-13.266,-1.684,4.796
78,Fulham_Charlton_2006,2006-10-16,R Styles,16,29,8,8,2006,2,1,43.69,30.789,25.5,,,,,,,44.371,30.231,25.373,50.613,1.698,31.106,0.784,28.424,1.034,,,,,-6.923,-0.317,-2.924,,,,,,,-6.242,-0.875,-3.051
79,Wigan_Man City_2006,2006-10-21,P Dowd,20,3,8,9,2006,4,0,37.542,24.054,38.199,,,,,,,50.315,24.168,25.324,44.587,1.309,31.707,0.788,33.797,0.991,,,,,-7.045,-7.653,4.402,,,,,,,5.728,-7.539,-8.473
80,Chelsea_Portsmouth_2006,2006-10-21,M Clattenburg,30,28,9,9,2006,2,1,16.23,25.502,58.158,,,,,,,26.242,36.549,37.206,80.022,1.423,20.022,2.093,10.0,0.0,,,,,-63.792,5.48,48.158,,,,,,,-53.78,16.527,27.206
81,Everton_Sheffield United_2006,2006-10-21,D Gallagher,8,15,9,9,2006,2,0,86.262,13.259,0.0,,,,,,,88.551,10.628,0.0,64.762,1.015,28.239,0.929,17.201,1.363,,,,,21.5,-14.98,-17.201,,,,,,,23.789,-17.611,-17.201
82,Charlton_Watford_2006,2006-10-21,L Mason,29,39,9,9,2006,0,0,59.209,29.669,11.087,,,,,,,37.471,32.534,29.985,52.09,1.465,31.053,0.789,27.16,1.715,,,,,7.119,-1.384,-16.073,,,,,,,-14.619,1.481,2.825
83,Aston Villa_Fulham_2006,2006-10-21,C Foy,21,16,9,9,2006,1,1,62.675,23.487,13.657,,,,,,,76.729,12.506,7.691,59.821,1.166,30.233,1.049,20.247,0.741,,,,,2.854,-6.746,-6.59,,,,,,,16.908,-17.727,-12.556
84,Man United_Liverpool_2006,2006-10-22,G Poll,13,10,9,9,2006,2,0,78.022,21.879,0.0,,,,,,,87.819,9.339,1.227,53.72,1.12,31.762,0.769,24.683,1.818,,,,,24.302,-9.883,-24.683,,,,,,,34.099,-22.423,-23.456
85,Tottenham_West Ham_2006,2006-10-22,S Bennett,6,5,9,9,2006,1,0,50.855,35.188,13.948,,,,,,,58.069,29.429,12.464,57.989,1.54,30.007,0.502,22.304,0.626,,,,,-7.134,5.181,-8.356,,,,,,,0.08,-0.578,-9.84
86,Blackburn_Bolton_2006,2006-10-22,M Dean,33,23,9,9,2006,0,1,29.85,21.793,47.843,,,,,,,28.426,23.585,47.745,43.695,1.536,31.992,0.866,34.698,1.29,,,,,-13.845,-10.199,13.145,,,,,,,-15.269,-8.407,13.047
87,Reading_Arsenal_2006,2006-10-22,A Wiley,36,31,9,8,2006,0,4,14.864,41.58,43.554,,,,,,,19.629,31.469,48.882,17.958,1.949,28.323,0.836,64.362,1.489,,,,,-3.094,13.257,-20.808,,,,,,,1.671,3.146,-15.48
88,Middlesbrough_Newcastle_2006,2006-10-22,M Atkinson,25,9,9,9,2006,1,0,15.85,25.072,58.954,,,,,,,37.414,29.829,32.733,44.905,2.604,31.764,0.809,33.474,1.918,,,,,-29.055,-6.692,25.48,,,,,,,-7.491,-1.935,-0.741
89,Liverpool_Aston Villa_2006,2006-10-28,S Bennett,10,21,10,10,2006,3,1,57.087,34.298,8.603,,,,,,,53.173,32.946,13.866,63.002,1.24,29.186,1.437,18.069,1.682,,,,,-5.915,5.112,-9.466,,,,,,,-9.829,3.76,-4.203
90,Portsmouth_Reading_2006,2006-10-28,P Dowd,28,36,10,10,2006,3,1,31.237,48.736,20.027,,,,,,,57.504,33.224,9.257,56.156,1.746,30.894,0.812,23.165,1.296,,,,,-24.919,17.842,-3.138,,,,,,,1.348,2.33,-13.908
