,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
81,Reading_Fulham_2012,2012-10-27,M Jones,36,16,8,9,2012,3,3,29.142,21.467,48.807,,,,,,,27.067,19.235,52.257,35.751,0.977,29.958,1.088,39.702,0.388,,,,,-6.609,-8.491,9.105,,,,,,,-8.684,-10.723,12.555
82,Man City_Swansea_2012,2012-10-27,M Atkinson,3,0,9,9,2012,1,0,59.085,23.023,17.648,,,,,,,50.353,22.204,27.027,81.984,1.217,16.261,0.921,7.681,1.024,,,,,-22.899,6.762,9.967,,,,,,,-31.631,5.943,19.346
83,Arsenal_QPR_2012,2012-10-27,A Taylor,31,32,9,9,2012,1,0,76.706,9.753,6.464,,,,,,,74.111,13.011,9.382,73.936,1.456,20.351,0.943,11.583,0.701,,,,,2.77,-10.598,-5.119,,,,,,,0.175,-7.34,-2.201
84,Wigan_West Ham_2012,2012-10-27,J Moss,20,5,9,9,2012,2,1,42.219,28.114,29.621,,,,,,,31.557,30.35,38.073,43.776,0.781,29.896,1.091,31.569,1.255,,,,,-1.557,-1.782,-1.948,,,,,,,-12.219,0.454,6.504
85,Chelsea_Man United_2012,2012-10-28,M Clattenburg,30,13,9,9,2012,2,3,53.013,28.343,18.594,,,,,,,47.073,24.682,28.085,42.105,0.902,29.655,0.739,33.683,1.333,,,,,10.908,-1.312,-15.089,,,,,,,4.968,-4.973,-5.598
86,Newcastle_West Brom_2012,2012-10-28,C Foy,9,7,9,9,2012,2,1,29.243,39.617,31.138,,,,,,,41.859,34.149,23.985,50.945,1.278,28.662,1.022,25.779,0.87,,,,,-21.702,10.955,5.359,,,,,,,-9.086,5.487,-1.794
87,Southampton_Tottenham_2012,2012-10-28,L Mason,12,6,9,9,2012,1,2,25.812,15.325,50.48,,,,,,,16.525,13.473,61.616,23.827,1.488,27.253,1.385,54.357,0.753,,,,,1.985,-11.928,-3.877,,,,,,,-7.302,-13.78,7.259
88,Everton_Liverpool_2012,2012-10-28,A Marriner,8,10,9,9,2012,2,2,54.383,19.764,24.8,,,,,,,53.719,19.621,25.51,37.965,1.593,30.476,0.484,37.026,1.33,,,,,16.418,-10.712,-12.226,,,,,,,15.754,-10.855,-11.516
89,Man United_Arsenal_2012,2012-11-03,M Dean,13,31,10,10,2012,2,1,41.658,22.147,35.731,,,,,,,25.639,24.411,49.773,59.306,1.386,25.969,1.012,19.739,0.704,,,,,-17.648,-3.822,15.992,,,,,,,-33.667,-1.558,30.034
90,Norwich_Stoke_2012,2012-11-03,A Marriner,14,22,10,10,2012,1,0,35.298,33.201,31.493,,,,,,,28.35,29.64,41.983,38.302,0.322,30.532,0.471,36.375,1.245,,,,,-3.004,2.669,-4.882,,,,,,,-9.952,-0.892,5.608
91,Swansea_Chelsea_2012,2012-11-03,K Friend,0,30,10,10,2012,1,1,5.943,11.104,79.409,,,,,,,9.282,15.327,73.917,21.755,1.374,27.196,0.825,56.662,2.102,,,,,-15.812,-16.092,22.747,,,,,,,-12.473,-11.869,17.255
92,Sunderland_Aston Villa_2012,2012-11-03,M Jones,38,21,9,10,2012,0,1,66.454,28.752,4.757,,,,,,,56.856,35.596,7.538,49.168,2.041,30.256,0.514,26.299,1.158,,,,,17.286,-1.504,-21.542,,,,,,,7.688,5.34,-18.761
93,Fulham_Everton_2012,2012-11-03,N Swarbrick,16,8,10,10,2012,2,2,31.704,31.394,36.888,,,,,,,61.28,23.413,15.11,37.453,1.321,29.913,0.768,38.594,0.778,,,,,-5.749,1.481,-1.706,,,,,,,23.827,-6.5,-23.484
94,West Ham_Man City_2012,2012-11-03,H Webb,5,3,10,10,2012,0,0,18.945,20.4,60.027,,,,,,,38.459,25.242,36.172,20.509,1.09,26.282,0.783,58.844,1.175,,,,,-1.564,-5.882,1.183,,,,,,,17.95,-1.04,-22.672
95,Tottenham_Wigan_2012,2012-11-03,M Atkinson,6,20,10,10,2012,0,1,82.047,12.146,4.2,,,,,,,55.49,25.021,19.353,69.076,2.175,22.73,0.45,14.06,0.633,,,,,12.971,-10.584,-9.86,,,,,,,-13.586,2.291,5.293
96,QPR_Reading_2012,2012-11-04,M Oliver,32,36,10,9,2012,1,1,26.091,45.081,28.827,,,,,,,13.038,24.279,62.542,54.281,1.131,27.858,1.23,23.614,1.695,,,,,-28.19,17.223,5.213,,,,,,,-41.243,-3.579,38.928
97,Liverpool_Newcastle_2012,2012-11-04,A Taylor,10,9,10,10,2012,1,1,24.267,35.369,40.359,,,,,,,24.797,29.798,45.376,63.547,1.022,25.021,1.119,16.594,1.051,,,,,-39.28,10.348,23.765,,,,,,,-38.75,4.777,28.782
98,West Brom_Southampton_2012,2012-11-05,M Halsey,7,12,10,10,2012,2,0,75.481,7.565,4.888,,,,,,,74.862,4.294,2.035,57.684,0.964,27.054,1.515,20.434,1.129,,,,,17.797,-19.489,-15.546,,,,,,,17.178,-22.76,-18.399
99,Southampton_Swansea_2012,2012-11-10,A Marriner,12,0,11,11,2012,1,1,88.595,10.574,0.0,,,,,,,25.173,21.624,52.7,41.52,0.637,29.244,1.119,34.953,0.976,,,,,47.075,-18.67,-34.953,,,,,,,-16.347,-7.62,17.747
100,Reading_Norwich_2012,2012-11-10,C Foy,36,14,10,11,2012,0,0,56.225,19.662,23.092,,,,,,,66.51,17.394,14.727,44.828,1.142,29.776,1.284,31.101,0.754,,,,,11.397,-10.114,-8.009,,,,,,,21.682,-12.382,-16.374
101,Aston Villa_Man United_2012,2012-11-10,K Friend,21,13,11,11,2012,2,3,20.122,27.101,52.705,,,,,,,13.784,18.847,66.615,14.934,0.964,23.647,1.522,67.125,0.897,,,,,5.188,3.454,-14.42,,,,,,,-1.15,-4.8,-0.51
102,Arsenal_Fulham_2012,2012-11-10,P Dowd,31,16,11,11,2012,3,3,58.638,16.109,21.174,,,,,,,70.99,14.738,11.686,64.793,1.389,24.524,1.649,15.973,1.02,,,,,-6.155,-8.415,5.201,,,,,,,6.197,-9.786,-4.287
103,Wigan_West Brom_2012,2012-11-10,N Swarbrick,20,7,11,11,2012,1,2,61.184,21.581,16.859,,,,,,,45.325,26.309,28.278,42.727,0.706,30.002,0.946,32.441,1.318,,,,,18.457,-8.421,-15.582,,,,,,,2.598,-3.693,-4.163
104,Everton_Sunderland_2012,2012-11-10,L Mason,8,38,11,10,2012,2,1,70.257,21.076,8.42,,,,,,,56.887,27.279,15.767,67.785,1.598,24.755,1.36,13.608,1.648,,,,,2.472,-3.679,-5.188,,,,,,,-10.898,2.524,2.159
105,Stoke_QPR_2012,2012-11-10,M Atkinson,22,32,11,11,2012,1,0,59.345,32.191,8.444,,,,,,,51.825,40.035,8.136,53.06,1.991,29.219,0.861,23.516,1.179,,,,,6.285,2.972,-15.072,,,,,,,-1.235,10.816,-15.38
106,Newcastle_West Ham_2012,2012-11-11,M Dean,9,5,11,11,2012,0,1,20.772,33.649,45.568,,,,,,,43.261,32.398,24.328,50.919,1.762,29.034,1.385,25.696,0.67,,,,,-30.147,4.615,19.872,,,,,,,-7.658,3.364,-1.368
107,Chelsea_Liverpool_2012,2012-11-11,H Webb,30,10,11,11,2012,1,1,32.377,17.873,46.518,,,,,,,57.636,16.278,22.04,51.493,1.226,28.301,1.491,25.401,0.466,,,,,-19.116,-10.428,21.117,,,,,,,6.143,-12.023,-3.361
108,Man City_Tottenham_2012,2012-11-11,M Oliver,3,6,11,11,2012,2,1,51.864,28.69,19.401,,,,,,,49.252,21.99,28.295,62.168,1.099,25.028,1.579,17.807,1.004,,,,,-10.304,3.662,1.594,,,,,,,-12.916,-3.038,10.488
109,Liverpool_Wigan_2012,2012-11-17,K Friend,10,20,12,12,2012,3,0,30.559,58.792,10.649,,,,,,,29.485,37.252,33.261,69.314,1.036,22.793,1.021,13.811,0.5,,,,,-38.755,35.999,-3.162,,,,,,,-39.829,14.459,19.45
110,Arsenal_Tottenham_2012,2012-11-17,H Webb,31,6,12,12,2012,5,2,26.002,18.426,53.603,,,,,,,42.281,20.421,36.278,51.502,0.699,27.543,1.338,25.945,1.295,,,,,-25.5,-9.117,27.658,,,,,,,-9.221,-7.122,10.333
111,Newcastle_Swansea_2012,2012-11-17,P Dowd,9,0,12,12,2012,1,2,31.762,46.263,21.975,,,,,,,23.149,31.114,45.716,53.038,1.606,28.278,0.64,24.332,0.808,,,,,-21.276,17.985,-2.357,,,,,,,-29.889,2.836,21.384
112,West Brom_Chelsea_2012,2012-11-17,M Oliver,7,30,12,12,2012,2,1,27.094,19.33,52.193,,,,,,,33.795,31.332,34.859,25.68,0.967,27.973,1.246,51.412,1.188,,,,,1.414,-8.643,0.781,,,,,,,8.115,3.359,-16.553
113,Reading_Everton_2012,2012-11-17,M Atkinson,36,8,11,12,2012,2,1,32.307,20.472,46.269,,,,,,,13.473,15.973,68.521,23.68,1.401,27.399,1.439,54.747,0.852,,,,,8.627,-6.927,-8.478,,,,,,,-10.207,-11.426,13.774
114,QPR_Southampton_2012,2012-11-17,M Dean,32,12,12,12,2012,1,3,66.396,20.693,12.531,,,,,,,33.471,25.334,41.073,52.208,0.949,28.302,0.816,25.213,0.706,,,,,14.188,-7.609,-12.682,,,,,,,-18.737,-2.968,15.86
115,Man City_Aston Villa_2012,2012-11-17,J Moss,3,21,12,12,2012,5,0,69.454,28.145,2.362,79.46,14.284,5.215,,,,76.253,17.892,5.449,82.514,0.705,15.546,1.352,7.755,1.164,,,,,-13.06,12.599,-5.393,-3.054,-1.262,-2.54,,,,-6.261,2.346,-2.306
116,Norwich_Man United_2012,2012-11-17,A Taylor,14,13,12,12,2012,1,0,6.238,8.839,74.862,,,,,,,11.558,17.668,69.875,13.989,0.879,22.23,1.298,69.649,0.923,,,,,-7.751,-13.391,5.213,,,,,,,-2.431,-4.562,0.226
117,Fulham_Sunderland_2012,2012-11-18,L Probert,16,38,12,11,2012,1,3,64.837,26.583,8.512,,,,,,,72.931,19.272,7.437,57.987,1.039,27.115,1.144,19.866,1.02,,,,,6.85,-0.532,-11.354,,,,,,,14.944,-7.843,-12.429
118,West Ham_Stoke_2012,2012-11-19,C Foy,5,22,12,12,2012,1,1,63.433,22.48,13.844,62.309,22.535,14.904,,,,60.492,25.791,13.621,49.682,1.291,29.479,0.704,26.111,1.191,,,,,13.751,-6.999,-12.267,12.627,-6.944,-11.207,,,,10.81,-3.688,-12.49
119,Wigan_Reading_2012,2012-11-24,H Webb,20,36,13,12,2012,3,2,41.2,25.776,32.921,,,,,,,37.518,24.588,37.73,53.343,1.519,28.176,1.001,24.236,1.432,,,,,-12.143,-2.4,8.685,,,,,,,-15.825,-3.588,13.494
120,Man United_QPR_2012,2012-11-24,L Probert,13,32,13,13,2012,3,1,72.955,14.008,10.272,,,,,,,75.169,11.224,8.06,85.127,1.387,14.398,1.563,6.169,0.726,,,,,-12.172,-0.39,4.103,,,,,,,-9.958,-3.174,1.891
121,Sunderland_West Brom_2012,2012-11-24,M Dean,38,7,12,13,2012,2,4,26.549,41.06,32.39,,,,,,,34.438,39.197,26.364,41.078,1.132,30.355,0.711,34.347,1.232,,,,,-14.529,10.705,-1.957,,,,,,,-6.64,8.842,-7.983
122,Everton_Norwich_2012,2012-11-24,M Jones,8,14,13,13,2012,1,1,76.043,14.705,7.811,,,,,,,79.478,13.755,5.483,68.028,1.867,23.327,1.129,14.531,1.101,,,,,8.015,-8.622,-6.72,,,,,,,11.45,-9.572,-9.048
123,Aston Villa_Arsenal_2012,2012-11-24,L Mason,21,31,13,13,2012,0,0,26.096,24.28,49.439,,,,,,,17.611,26.078,56.215,20.824,1.116,26.737,1.526,58.367,1.272,,,,,5.272,-2.457,-8.928,,,,,,,-3.213,-0.659,-2.152
124,Stoke_Fulham_2012,2012-11-24,M Oliver,22,16,13,13,2012,1,0,81.941,17.857,0.0,,,,,,,59.762,30.525,9.685,46.415,1.302,30.393,0.922,29.052,1.202,,,,,35.526,-12.536,-29.052,,,,,,,13.347,0.132,-19.367
125,Southampton_Newcastle_2012,2012-11-25,M Atkinson,12,9,13,13,2012,2,0,26.398,24.084,49.319,,,,,,,36.416,22.326,40.828,42.909,1.467,29.093,1.004,33.747,1.981,,,,,-16.511,-5.009,15.572,,,,,,,-6.493,-6.767,7.081
126,Chelsea_Man City_2012,2012-11-25,C Foy,30,3,13,13,2012,0,0,23.105,24.166,52.54,,,,,,,40.278,25.187,34.405,38.847,0.72,29.679,1.499,37.178,1.124,,,,,-15.742,-5.513,15.362,,,,,,,1.431,-4.492,-2.773
127,Swansea_Liverpool_2012,2012-11-25,J Moss,0,10,13,13,2012,0,0,25.461,17.996,54.22,,,,,,,33.658,20.214,45.036,29.255,1.042,29.005,1.29,47.474,0.841,,,,,-3.794,-11.009,6.746,,,,,,,4.403,-8.791,-2.438
128,Tottenham_West Ham_2012,2012-11-25,A Marriner,6,5,13,13,2012,3,1,19.414,24.083,56.321,,,,,,,37.655,31.969,30.363,61.373,2.043,26.383,1.425,17.911,0.945,,,,,-41.959,-2.3,38.41,,,,,,,-23.718,5.586,12.452
129,Sunderland_QPR_2012,2012-11-27,A Marriner,38,32,13,14,2012,0,0,50.472,33.212,16.302,,,,,,,42.57,28.655,28.736,45.383,1.692,30.523,0.743,29.79,1.319,,,,,5.089,2.689,-13.488,,,,,,,-2.813,-1.868,-1.054
130,Aston Villa_Reading_2012,2012-11-27,L Probert,21,36,14,13,2012,1,0,37.843,30.213,31.922,40.864,25.862,33.174,,,,41.804,25.622,32.464,50.961,1.043,29.268,1.205,25.516,1.316,,,,,-13.118,0.945,6.406,-10.097,-3.406,7.658,,,,-9.157,-3.646,6.948
131,Man United_West Ham_2012,2012-11-28,M Jones,13,5,14,14,2012,1,0,75.783,10.617,7.413,72.011,13.838,10.893,,,,72.085,14.375,10.893,80.723,1.088,16.695,1.204,8.334,0.667,,,,,-4.94,-6.078,-0.921,-8.712,-2.857,2.559,,,,-8.638,-2.32,2.559
132,Wigan_Man City_2012,2012-11-28,M Halsey,20,3,14,14,2012,0,2,18.147,37.86,43.989,19.676,22.183,57.794,,,,16.668,22.619,60.446,16.431,1.072,24.569,1.379,64.989,0.914,,,,,1.716,13.291,-21.0,3.245,-2.386,-7.195,,,,0.237,-1.95,-4.543
133,Southampton_Norwich_2012,2012-11-28,M Clattenburg,12,14,14,14,2012,1,1,31.201,43.099,25.7,57.712,23.301,18.756,,,,66.587,20.089,12.855,47.769,0.864,29.31,1.391,28.876,1.437,,,,,-16.568,13.789,-3.176,9.943,-6.009,-10.12,,,,18.818,-9.221,-16.021
134,Tottenham_Liverpool_2012,2012-11-28,P Dowd,6,10,14,14,2012,2,1,27.733,24.974,47.149,36.395,22.531,40.681,,,,35.444,23.811,40.518,42.247,1.626,29.736,0.773,33.843,1.14,,,,,-14.514,-4.762,13.306,-5.852,-7.205,6.838,,,,-6.803,-5.925,6.675
135,Chelsea_Fulham_2012,2012-11-28,A Taylor,30,16,14,14,2012,0,0,29.544,20.977,48.755,62.153,18.545,18.119,,,,64.949,15.839,16.289,68.898,1.438,22.852,1.329,14.218,1.106,,,,,-39.354,-1.875,34.537,-6.745,-4.307,3.901,,,,-3.949,-7.013,2.071
136,Everton_Arsenal_2012,2012-11-28,M Oliver,8,31,14,14,2012,1,1,56.627,32.222,11.131,30.427,28.808,40.73,,,,29.459,32.816,37.715,40.477,0.57,29.794,1.276,35.627,1.587,,,,,16.15,2.428,-24.496,-10.05,-0.986,5.103,,,,-11.018,3.022,2.088
137,Swansea_West Brom_2012,2012-11-28,L Mason,0,7,14,14,2012,3,1,34.116,27.749,38.086,24.633,21.706,53.181,,,,35.888,23.742,40.137,43.005,0.768,29.813,1.051,32.958,1.387,,,,,-8.889,-2.064,5.128,-18.372,-8.107,20.223,,,,-7.117,-6.071,7.179
138,Stoke_Newcastle_2012,2012-11-28,H Webb,22,9,14,14,2012,2,1,45.938,54.062,0.0,54.757,39.29,5.948,,,,53.429,40.758,5.808,51.225,1.677,29.868,0.759,24.817,1.699,,,,,-5.287,24.194,-24.817,3.532,9.422,-18.869,,,,2.204,10.89,-19.009
139,West Brom_Stoke_2012,2012-12-01,K Friend,7,22,15,15,2012,0,1,67.532,18.956,12.842,64.278,23.314,12.231,,,,68.098,21.785,9.886,48.671,1.335,30.052,0.661,27.14,1.001,,,,,18.861,-11.096,-14.298,15.607,-6.738,-14.909,,,,19.427,-8.267,-17.254
140,Fulham_Tottenham_2012,2012-12-01,C Foy,16,6,15,15,2012,0,3,39.968,19.295,38.97,54.829,17.211,24.772,,,,55.556,17.077,24.112,34.328,0.938,30.12,1.475,41.406,1.228,,,,,5.64,-10.825,-2.436,20.501,-12.909,-16.634,,,,21.228,-13.043,-17.294
141,Arsenal_Swansea_2012,2012-12-01,M Clattenburg,31,0,15,15,2012,0,2,50.684,22.103,26.783,47.741,22.154,29.664,,,,48.456,22.093,29.002,68.658,1.337,23.044,1.015,13.971,0.434,,,,,-17.974,-0.941,12.812,-20.917,-0.89,15.693,,,,-20.202,-0.951,15.031
142,Reading_Man United_2012,2012-12-01,M Halsey,36,13,14,15,2012,3,4,32.577,20.538,45.957,10.713,12.855,71.732,,,,14.171,15.948,67.656,13.01,0.46,22.464,1.884,70.738,1.141,,,,,19.567,-1.926,-24.781,-2.297,-9.609,0.994,,,,1.161,-6.516,-3.082
143,Man City_Everton_2012,2012-12-01,L Probert,3,8,15,15,2012,1,1,85.425,9.162,2.654,74.29,16.352,8.425,,,,65.124,18.765,15.235,65.29,1.063,25.235,1.515,15.468,0.755,,,,,20.135,-16.073,-12.814,9.0,-8.883,-7.043,,,,-0.166,-6.47,-0.233
144,West Ham_Chelsea_2012,2012-12-01,M Atkinson,5,30,15,15,2012,3,1,53.808,23.137,22.785,27.714,27.008,45.209,,,,30.012,29.352,40.607,25.235,1.208,28.845,0.769,51.771,1.476,,,,,28.573,-5.708,-28.986,2.479,-1.837,-6.562,,,,4.777,0.507,-11.164
145,QPR_Aston Villa_2012,2012-12-01,H Webb,32,21,15,15,2012,1,1,57.796,29.326,12.839,34.835,33.755,31.403,,,,35.466,36.152,28.379,50.166,0.925,29.282,0.904,26.278,1.316,,,,,7.63,0.044,-13.439,-15.331,4.473,5.125,,,,-14.7,6.87,2.101
146,Liverpool_Southampton_2012,2012-12-01,M Oliver,10,12,15,15,2012,1,0,82.883,12.048,3.625,60.901,21.507,17.201,,,,62.334,19.423,17.428,70.683,0.972,22.164,1.365,12.914,0.899,,,,,12.2,-10.116,-9.289,-9.782,-0.657,4.287,,,,-8.349,-2.741,4.514
147,Norwich_Sunderland_2012,2012-12-02,P Dowd,14,38,15,14,2012,2,1,48.268,51.731,0.0,32.266,31.859,35.863,,,,31.657,35.03,33.309,47.419,1.155,30.283,0.496,28.096,2.103,,,,,0.849,21.448,-28.096,-15.153,1.576,7.767,,,,-15.762,4.747,5.213
148,Newcastle_Wigan_2012,2012-12-03,M Jones,9,20,15,15,2012,3,0,41.95,31.709,26.326,35.25,35.448,29.298,,,,42.071,33.042,24.877,50.327,1.185,29.453,0.885,25.963,1.021,,,,,-8.377,2.256,0.363,-15.077,5.995,3.335,,,,-8.256,3.589,-1.086
149,Swansea_Norwich_2012,2012-12-08,H Webb,0,14,16,16,2012,3,4,33.49,46.42,20.09,42.987,31.645,25.352,,,,63.699,22.751,13.331,54.896,0.82,28.365,0.942,22.433,1.295,,,,,-21.406,18.055,-2.343,-11.909,3.28,2.919,,,,8.803,-5.614,-9.102
150,Arsenal_West Brom_2012,2012-12-08,M Jones,31,7,16,16,2012,2,0,21.384,12.363,39.945,55.667,15.677,22.935,,,,55.665,18.204,24.151,65.991,1.42,24.054,1.233,15.534,0.833,,,,,-44.607,-11.691,24.411,-10.324,-8.377,7.401,,,,-10.326,-5.85,8.617
151,Sunderland_Chelsea_2012,2012-12-08,M Halsey,38,30,15,16,2012,1,3,22.806,26.427,50.679,19.135,26.127,54.642,,,,15.889,25.6,58.404,21.514,1.295,27.822,0.942,56.24,1.365,,,,,1.292,-1.395,-5.561,-2.379,-1.695,-1.598,,,,-5.625,-2.222,2.164
152,Aston Villa_Stoke_2012,2012-12-08,R East,21,22,16,16,2012,0,0,22.499,45.409,32.093,41.975,38.512,19.51,,,,34.174,33.84,31.979,40.987,0.941,31.235,0.714,33.507,2.001,,,,,-18.488,14.174,-1.414,0.988,7.277,-13.997,,,,-6.813,2.605,-1.528
153,Wigan_QPR_2012,2012-12-08,P Dowd,20,32,16,16,2012,2,2,50.546,31.179,18.252,48.668,25.442,25.768,,,,44.23,25.632,30.027,42.728,1.51,30.044,1.18,32.974,0.972,,,,,7.818,1.135,-14.722,5.94,-4.602,-7.206,,,,1.502,-4.412,-2.947
154,Southampton_Reading_2012,2012-12-08,J Moss,12,36,16,15,2012,1,0,58.869,26.288,14.757,57.711,23.894,18.207,,,,51.174,22.694,25.795,51.665,0.83,28.653,1.428,25.391,1.012,,,,,7.204,-2.365,-10.634,6.046,-4.759,-7.184,,,,-0.491,-5.959,0.404
155,Man City_Man United_2012,2012-12-09,M Atkinson,3,13,16,16,2012,2,3,70.753,11.779,10.423,59.394,21.028,19.073,,,,54.731,20.334,24.123,44.79,1.166,29.842,1.735,30.948,1.418,,,,,25.963,-18.063,-20.525,14.604,-8.814,-11.875,,,,9.941,-9.508,-6.825
156,Everton_Tottenham_2012,2012-12-09,K Friend,8,6,16,16,2012,2,1,44.899,20.98,33.354,30.843,18.453,48.364,,,,37.787,20.694,40.614,49.499,1.018,29.159,1.11,27.196,1.64,,,,,-4.6,-8.179,6.158,-18.656,-10.706,21.168,,,,-11.712,-8.465,13.418
157,West Ham_Liverpool_2012,2012-12-09,L Probert,5,10,16,16,2012,2,3,45.856,38.332,15.808,32.25,23.898,43.633,,,,52.31,24.061,23.433,33.739,1.603,30.869,0.93,41.133,0.822,,,,,12.117,7.463,-25.325,-1.489,-6.971,2.5,,,,18.571,-6.808,-17.7
158,Fulham_Newcastle_2012,2012-12-10,L Mason,16,9,16,16,2012,2,1,27.602,25.657,46.629,32.813,24.102,42.883,,,,55.049,21.852,22.668,52.323,1.134,28.434,0.89,24.765,1.02,,,,,-24.721,-2.777,21.864,-19.51,-4.332,18.118,,,,2.726,-6.582,-2.097
159,Sunderland_Reading_2012,2012-12-11,N Swarbrick,38,36,16,16,2012,3,0,31.785,27.633,40.53,27.145,32.603,40.241,,,,31.803,31.188,36.993,50.238,0.811,29.338,0.985,26.022,1.005,,,,,-18.453,-1.705,14.508,-23.093,3.265,14.219,,,,-18.435,1.85,10.971
160,Man United_Sunderland_2012,2012-12-15,C Foy,13,38,17,17,2012,3,1,65.931,18.84,14.43,69.003,16.534,12.914,,,,64.362,18.533,16.086,83.484,1.027,15.194,0.826,7.283,0.935,,,,,-17.553,3.646,7.147,-14.481,1.34,5.631,,,,-19.122,3.339,8.803
161,Stoke_Everton_2012,2012-12-15,M Halsey,22,8,17,17,2012,1,1,65.458,25.556,8.9,47.205,35.383,17.404,,,,44.953,39.045,15.998,33.586,1.542,30.927,0.436,41.395,0.988,,,,,31.872,-5.371,-32.495,13.619,4.456,-23.991,,,,11.367,8.118,-25.397
162,Newcastle_Man City_2012,2012-12-15,A Marriner,9,3,17,17,2012,1,3,0.0,57.258,42.741,11.597,31.519,56.861,,,,16.995,30.735,52.243,19.005,1.032,25.97,1.124,61.013,1.578,,,,,-19.005,31.288,-18.272,-7.408,5.549,-4.152,,,,-2.01,4.765,-8.77
