,idGame,Date,Referee,Id_Team_Home,Id_Team_Away,nWeekHome,nWeekAway,year,Goals_H,Goals_A,Prob_H_last_3,Prob_D_last_3,Prob_A_last_3,Prob_H_last_6,Prob_D_last_6,Prob_A_last_6,Prob_H_last_10,Prob_D_last_10,Prob_A_last_10,Prob_H_last_infinity,Prob_D_last_infinity,Prob_A_last_infinity,Average_H,Std_dev_H,Average_D,Std_dev_D,Average_A,Std_dev_A,Average_>2.5,Std_dev_>2.5,Average_<2.5,Std_dev_<2.5,Diff_H_last_3,Diff_D_last_3,Diff_A_last_3,Diff_H_last_6,Diff_D_last_6,Diff_A_last_6,Diff_H_last_10,Diff_D_last_10,Diff_A_last_10,Diff_H_last_infinity,Diff_D_last_infinity,Diff_A_last_infinity
88,Man City_Birmingham_2007,2007-10-20,M Dean,3,19,10,10,2007,1,0,80.108,15.887,3.5,,,,,,,75.863,17.19,6.394,65.271,1.998,28.05,1.344,16.308,1.82,,,,,14.837,-12.163,-12.808,,,,,,,10.592,-10.86,-9.914
89,Fulham_Derby_2007,2007-10-20,P Dowd,16,37,10,10,2007,0,0,71.675,0.515,0.0,,,,,,,83.017,1.215,0.0,58.38,0.982,29.627,0.863,21.589,1.651,,,,,13.295,-29.112,-21.589,,,,,,,24.637,-28.412,-21.589
90,Middlesbrough_Chelsea_2007,2007-10-20,M Halsey,25,30,10,10,2007,0,2,68.441,21.829,9.509,,,,,,,42.727,25.141,31.999,19.484,1.669,28.614,1.179,61.624,1.247,,,,,48.957,-6.785,-52.115,,,,,,,23.243,-3.473,-29.625
91,Wigan_Portsmouth_2007,2007-10-20,P Walton,20,28,10,10,2007,0,2,31.269,32.304,36.416,,,,,,,45.91,32.592,21.484,36.171,1.958,31.422,0.556,41.892,1.222,,,,,-4.902,0.882,-5.476,,,,,,,9.739,1.17,-20.408
92,Blackburn_Reading_2007,2007-10-20,A Marriner,33,36,9,10,2007,4,2,65.741,16.817,15.592,,,,,,,63.302,19.677,16.329,60.446,1.721,29.252,1.015,19.897,1.812,,,,,5.295,-12.435,-4.305,,,,,,,2.856,-9.575,-3.568
93,Arsenal_Bolton_2007,2007-10-20,M Riley,31,23,9,10,2007,2,0,79.804,5.942,2.8,,,,,,,82.303,7.55,3.359,81.548,1.561,19.073,1.0,8.762,1.46,,,,,-1.744,-13.131,-5.962,,,,,,,0.755,-11.523,-5.403
94,Aston Villa_Man United_2007,2007-10-20,R Styles,21,13,9,10,2007,1,4,30.389,69.611,0.0,,,,,,,30.66,45.139,24.201,22.363,1.067,29.796,1.229,57.432,1.464,,,,,8.026,39.815,-57.432,,,,,,,8.297,15.343,-33.231
95,West Ham_Sunderland_2007,2007-10-21,C Foy,5,38,9,10,2007,3,1,55.062,23.51,21.199,,,,,,,44.224,24.713,30.905,55.76,1.402,30.722,0.439,22.942,1.471,,,,,-0.698,-7.212,-1.743,,,,,,,-11.536,-6.009,7.963
96,Newcastle_Tottenham_2007,2007-10-22,S Bennett,9,6,9,10,2007,3,1,53.01,16.8,26.039,,,,,,,61.625,21.007,16.913,44.239,1.702,31.1,0.644,34.357,1.311,,,,,8.771,-14.3,-8.318,,,,,,,17.386,-10.093,-17.444
97,Portsmouth_West Ham_2007,2007-10-27,M Dean,28,5,11,10,2007,0,0,44.434,18.393,34.54,,,,,,,38.637,21.407,39.303,56.039,1.479,30.53,0.841,23.055,1.834,,,,,-11.605,-12.137,11.485,,,,,,,-17.402,-9.123,16.248
98,Reading_Newcastle_2007,2007-10-27,P Dowd,36,9,11,10,2007,2,1,31.991,26.538,41.393,,,,,,,25.031,23.042,51.637,38.83,1.767,31.205,0.57,39.544,1.272,,,,,-6.839,-4.667,1.849,,,,,,,-13.799,-8.163,12.093
99,Chelsea_Man City_2007,2007-10-27,M Riley,30,3,11,11,2007,6,0,27.594,72.406,0.0,,,,,,,38.16,36.66,25.176,66.189,0.948,27.714,1.411,15.614,1.335,,,,,-38.595,44.692,-15.614,,,,,,,-28.029,8.946,9.562
100,Birmingham_Wigan_2007,2007-10-27,S Tanner,19,20,11,11,2007,3,2,30.269,56.059,13.672,,,,,,,44.851,33.825,21.313,49.099,1.724,31.093,0.416,29.457,2.078,,,,,-18.83,24.966,-15.785,,,,,,,-4.248,2.732,-8.144
101,Sunderland_Fulham_2007,2007-10-27,A Marriner,38,16,11,11,2007,1,1,18.745,31.542,49.693,,,,,,,31.02,32.889,36.082,48.437,1.633,31.152,0.588,29.938,2.191,,,,,-29.692,0.39,19.755,,,,,,,-17.417,1.737,6.144
102,Man United_Middlesbrough_2007,2007-10-27,A Wiley,13,25,11,11,2007,4,1,89.63,2.589,0.0,,,,,,,87.983,11.305,0.0,84.052,1.324,17.602,1.604,7.964,1.49,,,,,5.578,-15.013,-7.964,,,,,,,3.931,-6.297,-7.964
103,Derby_Everton_2007,2007-10-28,S Bennett,37,8,11,11,2007,0,2,33.237,26.815,39.879,,,,,,,29.471,23.775,46.526,32.148,2.503,31.424,0.602,45.941,1.083,,,,,1.089,-4.609,-6.062,,,,,,,-2.677,-7.649,0.585
104,Tottenham_Blackburn_2007,2007-10-28,R Styles,6,33,11,10,2007,1,2,18.311,18.979,61.692,,,,,,,12.193,14.118,70.144,47.908,1.382,30.834,0.63,30.809,1.192,,,,,-29.597,-11.855,30.883,,,,,,,-35.715,-16.716,39.335
105,Bolton_Aston Villa_2007,2007-10-28,M Atkinson,23,21,11,10,2007,1,1,13.484,22.555,63.727,,,,,,,27.755,23.01,48.93,39.612,1.514,31.314,0.57,38.463,1.215,,,,,-26.128,-8.759,25.264,,,,,,,-11.857,-8.304,10.467
106,Liverpool_Arsenal_2007,2007-10-28,H Webb,10,31,10,10,2007,1,1,33.969,29.276,36.727,,,,,,,29.727,28.882,41.356,42.364,1.839,31.654,0.838,35.347,0.987,,,,,-8.395,-2.378,1.38,,,,,,,-12.637,-2.772,6.009
107,Blackburn_Liverpool_2007,2007-11-03,M Atkinson,33,10,11,11,2007,0,0,13.352,30.903,55.718,,,,,,,12.059,29.204,58.698,35.286,1.722,31.466,0.834,43.154,1.544,,,,,-21.934,-0.563,12.564,,,,,,,-23.227,-2.262,15.544
108,Aston Villa_Derby_2007,2007-11-03,M Halsey,21,37,11,12,2007,2,0,82.453,17.325,0.0,90.865,7.411,0.0,,,,91.494,6.031,0.0,70.635,1.025,25.685,1.331,13.77,1.294,,,,,11.818,-8.36,-13.77,20.23,-18.274,-13.77,,,,20.859,-19.654,-13.77
109,Fulham_Reading_2007,2007-11-03,M Clattenburg,16,36,12,12,2007,3,1,29.269,15.514,45.927,,,,,,,50.602,16.447,27.591,45.892,1.032,31.31,0.633,32.607,2.082,,,,,-16.623,-15.796,13.32,,,,,,,4.71,-14.863,-5.016
110,Newcastle_Portsmouth_2007,2007-11-03,C Foy,9,28,11,12,2007,1,4,0.0,13.286,86.238,,,,,,,44.361,27.797,27.789,48.566,1.093,31.214,0.674,30.114,1.703,,,,,-48.566,-17.928,56.124,,,,,,,-4.205,-3.417,-2.325
111,Wigan_Chelsea_2007,2007-11-03,S Bennett,20,30,12,12,2007,0,2,4.407,30.559,65.008,,,,,,,28.517,38.232,33.249,13.591,1.338,25.623,1.379,70.785,1.044,,,,,-9.184,4.936,-5.777,,,,,,,14.926,12.609,-37.536
112,Middlesbrough_Tottenham_2007,2007-11-03,M Dean,25,6,12,12,2007,1,1,41.447,22.731,35.463,,,,,,,37.767,22.542,39.3,37.54,2.178,31.256,0.466,40.957,1.041,,,,,3.907,-8.525,-5.494,,,,,,,0.227,-8.714,-1.657
113,Everton_Birmingham_2007,2007-11-03,M Riley,8,19,12,12,2007,3,1,39.015,46.279,14.705,,,,,,,45.915,30.266,23.793,60.547,0.986,29.609,0.882,19.882,1.481,,,,,-21.532,16.67,-5.177,,,,,,,-14.632,0.657,3.911
114,Arsenal_Man United_2007,2007-11-03,H Webb,31,13,11,12,2007,2,2,22.088,30.063,47.82,,,,,,,39.422,31.335,29.227,41.978,1.745,31.977,1.012,34.7,1.777,,,,,-19.89,-1.914,13.12,,,,,,,-2.556,-0.642,-5.473
115,West Ham_Bolton_2007,2007-11-04,P Walton,5,23,11,12,2007,1,1,76.819,19.288,3.656,,,,,,,64.355,23.49,11.989,55.035,1.342,30.833,0.756,24.088,1.219,,,,,21.784,-11.545,-20.432,,,,,,,9.32,-7.343,-12.099
116,Man City_Sunderland_2007,2007-11-05,A Wiley,3,38,12,12,2007,1,0,76.21,7.47,4.66,79.014,15.138,5.056,,,,83.276,11.644,3.498,64.216,1.493,28.046,1.055,17.469,1.436,,,,,11.994,-20.576,-12.809,14.798,-12.908,-12.413,,,,19.06,-16.402,-13.971
117,Sunderland_Newcastle_2007,2007-11-10,M Atkinson,38,9,13,12,2007,1,1,59.586,23.201,16.988,,,,,,,29.292,25.135,45.438,37.738,1.553,31.826,1.048,40.101,0.968,,,,,21.848,-8.625,-23.113,,,,,,,-8.446,-6.691,5.337
118,Liverpool_Fulham_2007,2007-11-10,S Tanner,10,16,12,13,2007,2,0,21.952,45.015,33.032,,,,,,,61.6,24.703,13.569,78.336,1.571,21.944,1.65,9.898,1.193,,,,,-56.384,23.071,23.134,,,,,,,-16.736,2.759,3.671
119,Derby_West Ham_2007,2007-11-10,M Clattenburg,37,5,13,12,2007,0,5,35.63,48.713,15.657,,,,,,,15.24,29.322,55.399,33.024,1.801,31.322,0.887,45.474,0.992,,,,,2.606,17.391,-29.817,,,,,,,-17.784,-2.0,9.925
120,Bolton_Middlesbrough_2007,2007-11-11,L Probert,23,25,13,13,2007,0,0,51.446,30.492,18.035,49.503,25.994,24.402,,,,58.871,23.365,17.547,48.117,1.461,31.169,0.731,30.441,2.137,,,,,3.329,-0.677,-12.406,1.386,-5.175,-6.039,,,,10.754,-7.804,-12.894
121,Birmingham_Aston Villa_2007,2007-11-11,S Bennett,19,21,13,12,2007,1,2,40.929,23.849,34.999,,,,,,,30.991,26.473,42.454,38.483,2.238,31.988,1.191,38.358,1.358,,,,,2.446,-8.139,-3.359,,,,,,,-7.492,-5.515,4.096
122,Chelsea_Everton_2007,2007-11-11,A Wiley,30,8,13,13,2007,1,1,86.3,13.217,0.0,,,,,,,65.099,22.991,11.723,74.577,0.665,23.77,1.839,11.628,0.911,,,,,11.723,-10.553,-11.628,,,,,,,-9.478,-0.779,0.095
123,Man United_Blackburn_2007,2007-11-11,C Foy,13,33,13,12,2007,2,0,61.379,28.051,10.52,,,,,,,56.298,35.746,7.947,74.595,1.417,23.979,2.052,11.85,0.815,,,,,-13.216,4.072,-1.33,,,,,,,-18.297,11.767,-3.903
124,Tottenham_Wigan_2007,2007-11-11,H Webb,6,20,13,13,2007,4,0,49.948,15.079,25.615,,,,,,,58.479,16.234,21.369,67.912,1.324,26.914,1.395,14.871,1.722,,,,,-17.964,-11.835,10.744,,,,,,,-9.433,-10.68,6.498
125,Portsmouth_Man City_2007,2007-11-11,M Halsey,28,3,13,13,2007,0,0,70.766,5.85,3.819,,,,,,,72.702,13.151,10.278,50.263,0.832,30.923,0.622,28.591,2.096,,,,,20.503,-25.073,-24.772,,,,,,,22.439,-17.772,-18.313
126,Reading_Arsenal_2007,2007-11-12,R Styles,36,31,13,12,2007,1,3,23.885,33.377,42.727,,,,,,,12.36,23.92,63.57,16.086,1.227,26.95,1.439,66.825,1.372,,,,,7.799,6.427,-24.098,,,,,,,-3.726,-3.03,-3.255
127,Arsenal_Wigan_2007,2007-11-24,P Walton,31,20,13,14,2007,2,0,71.616,2.944,1.201,83.114,5.005,1.727,,,,82.222,5.011,1.845,87.046,1.158,16.155,1.187,6.708,1.192,,,,,-15.43,-13.211,-5.507,-3.932,-11.15,-4.981,,,,-4.824,-11.144,-4.863
128,Bolton_Man United_2007,2007-11-24,M Clattenburg,23,13,14,14,2007,1,0,5.857,30.51,63.605,16.142,32.836,51.007,,,,12.822,25.625,61.455,14.334,1.751,25.922,1.375,69.666,1.472,,,,,-8.477,4.588,-6.061,1.808,6.914,-18.659,,,,-1.512,-0.297,-8.211
129,Newcastle_Liverpool_2007,2007-11-24,A Wiley,9,10,13,13,2007,0,3,8.483,20.77,70.478,9.315,27.317,63.31,,,,10.256,27.518,62.169,28.705,1.719,30.963,0.333,50.254,1.241,,,,,-20.222,-10.193,20.224,-19.39,-3.646,13.056,,,,-18.449,-3.445,11.915
130,Middlesbrough_Aston Villa_2007,2007-11-24,K Stroud,25,21,14,13,2007,0,3,11.502,13.86,71.09,,,,,,,24.233,22.656,52.779,38.352,1.27,31.453,0.483,39.833,1.048,,,,,-26.85,-17.593,31.257,,,,,,,-14.119,-8.797,12.946
131,Everton_Sunderland_2007,2007-11-24,P Dowd,8,38,14,14,2007,7,1,76.212,13.565,8.011,64.708,21.212,13.726,,,,63.808,20.337,15.337,63.436,1.325,28.395,0.918,18.075,1.32,,,,,12.776,-14.83,-10.064,1.272,-7.183,-4.349,,,,0.372,-8.058,-2.738
132,Man City_Reading_2007,2007-11-24,S Tanner,3,36,14,14,2007,2,1,77.082,3.531,1.333,85.641,8.014,2.458,,,,86.559,7.172,1.947,64.505,1.482,27.868,1.276,17.574,1.421,,,,,12.577,-24.337,-16.241,21.136,-19.854,-15.116,,,,22.054,-20.696,-15.627
133,Birmingham_Portsmouth_2007,2007-11-24,M Atkinson,19,28,14,14,2007,0,2,1.053,5.063,87.536,9.679,19.494,70.403,,,,12.848,20.048,66.63,34.776,2.204,31.358,0.604,43.603,1.207,,,,,-33.723,-26.295,43.933,-25.097,-11.864,26.8,,,,-21.928,-11.31,23.027
134,Derby_Chelsea_2007,2007-11-24,A Marriner,37,30,14,14,2007,0,2,0.0,3.093,90.561,7.714,20.962,71.083,,,,7.249,18.136,74.138,9.931,1.934,20.434,2.022,79.65,1.688,,,,,-9.931,-17.341,10.911,-2.217,0.528,-8.567,,,,-2.682,-2.298,-5.512
135,West Ham_Tottenham_2007,2007-11-25,M Riley,5,6,13,14,2007,1,1,48.369,25.563,25.951,43.527,25.704,30.661,,,,47.03,26.458,26.427,38.567,2.396,31.056,1.245,39.181,1.39,,,,,9.802,-5.493,-13.23,4.96,-5.352,-8.52,,,,8.463,-4.598,-12.754
136,Fulham_Blackburn_2007,2007-11-25,M Dean,16,33,14,13,2007,2,2,26.205,32.216,41.566,19.426,21.915,58.283,,,,23.127,23.306,53.311,36.39,1.456,31.612,0.767,41.568,1.369,,,,,-10.185,0.604,-0.002,-16.964,-9.697,16.715,,,,-13.263,-8.306,11.743
137,Blackburn_Aston Villa_2007,2007-11-28,P Dowd,33,21,14,14,2007,0,4,18.754,24.98,56.13,28.174,28.475,43.31,,,,29.609,28.543,41.809,47.562,1.723,31.613,0.8,30.625,1.226,,,,,-28.808,-6.633,25.505,-19.388,-3.138,12.685,,,,-17.953,-3.07,11.184
138,Sunderland_Derby_2007,2007-12-01,M Halsey,38,37,15,15,2007,1,0,48.664,51.336,0.0,84.699,14.956,0.0,,,,83.199,16.545,0.0,60.214,0.774,29.226,0.976,20.693,1.494,,,,,-11.55,22.11,-20.693,24.485,-14.27,-20.693,,,,22.985,-12.681,-20.693
139,Portsmouth_Everton_2007,2007-12-01,P Walton,28,8,15,15,2007,0,0,47.632,21.15,30.534,47.624,25.415,26.838,,,,44.674,24.829,30.346,47.323,1.474,31.453,0.483,31.049,1.194,,,,,0.309,-10.303,-0.515,0.301,-6.038,-4.211,,,,-2.649,-6.624,-0.703
140,Aston Villa_Arsenal_2007,2007-12-01,C Foy,21,31,15,14,2007,1,2,13.287,24.167,62.399,,,,,,,19.889,25.337,54.65,26.632,1.02,30.827,0.595,52.422,1.946,,,,,-13.345,-6.66,9.977,,,,,,,-6.743,-5.49,2.228
141,Wigan_Man City_2007,2007-12-01,M Riley,20,3,15,15,2007,1,1,0.0,29.447,70.525,38.545,33.389,28.058,,,,41.262,33.149,25.579,33.584,1.504,31.357,0.563,44.907,1.786,,,,,-33.584,-1.91,25.618,4.961,2.032,-16.849,,,,7.678,1.792,-19.328
142,Blackburn_Newcastle_2007,2007-12-01,M Atkinson,33,9,15,14,2007,3,1,44.846,22.988,31.849,28.714,24.264,46.834,,,,31.98,25.282,42.612,53.705,2.282,30.827,0.595,25.376,2.213,,,,,-8.859,-7.839,6.473,-24.991,-6.563,21.458,,,,-21.725,-5.545,17.236
143,Chelsea_West Ham_2007,2007-12-01,H Webb,30,5,15,14,2007,1,0,29.392,48.707,21.901,32.015,35.939,32.043,,,,34.469,36.071,29.456,78.032,1.588,21.585,1.87,10.307,1.29,,,,,-48.64,27.122,11.594,-46.017,14.354,21.736,,,,-43.563,14.486,19.149
144,Reading_Middlesbrough_2007,2007-12-01,A Wiley,36,25,15,15,2007,1,1,69.903,18.971,10.586,55.655,24.895,19.31,,,,56.401,25.986,17.515,52.146,1.915,30.995,0.477,26.627,1.453,,,,,17.757,-12.024,-16.041,3.509,-6.1,-7.317,,,,4.255,-5.009,-9.112
145,Liverpool_Bolton_2007,2007-12-02,S Bennett,10,23,14,15,2007,4,0,59.956,26.877,13.096,76.797,16.658,5.945,,,,78.468,15.422,5.341,77.17,0.888,22.19,1.687,10.743,1.251,,,,,-17.214,4.687,2.353,-0.373,-5.532,-4.798,,,,1.298,-6.768,-5.402
146,Tottenham_Birmingham_2007,2007-12-02,P Dowd,6,19,15,15,2007,2,3,76.617,8.285,5.302,61.809,18.752,18.328,,,,61.96,16.613,18.747,69.618,1.487,25.933,1.636,14.242,1.316,,,,,6.999,-17.648,-8.94,-7.809,-7.181,4.086,,,,-7.658,-9.32,4.505
147,Man United_Fulham_2007,2007-12-03,R Styles,13,16,15,15,2007,2,0,85.362,12.979,1.031,82.819,15.244,1.516,,,,79.947,18.338,1.493,85.063,1.647,17.249,1.141,7.496,1.054,,,,,0.299,-4.27,-6.465,-2.244,-2.005,-5.98,,,,-5.116,1.089,-6.003
148,Newcastle_Arsenal_2007,2007-12-05,M Dean,9,31,15,15,2007,1,1,3.566,6.697,78.617,9.383,13.201,74.169,,,,10.488,15.694,72.276,19.574,1.751,29.07,1.156,61.273,1.557,,,,,-16.008,-22.373,17.344,-10.191,-15.869,12.896,,,,-9.086,-13.376,11.003
149,Aston Villa_Portsmouth_2007,2007-12-08,M Riley,21,28,16,16,2007,1,3,0.789,3.858,86.133,13.324,22.543,63.901,,,,18.284,23.445,58.054,48.7,1.443,31.266,0.743,29.873,1.527,,,,,-47.911,-27.408,56.26,-35.376,-8.723,34.028,,,,-30.416,-7.821,28.181
150,Chelsea_Sunderland_2007,2007-12-08,P Walton,30,38,16,16,2007,2,0,62.893,0.545,0.066,88.738,7.88,1.062,,,,85.679,8.183,2.472,86.292,1.021,16.545,1.144,7.039,1.134,,,,,-23.399,-16.0,-6.973,2.446,-8.665,-5.977,,,,-0.613,-8.362,-4.567
151,Newcastle_Birmingham_2007,2007-12-08,R Styles,9,19,16,16,2007,2,1,9.545,15.345,73.587,49.504,21.676,28.293,,,,42.749,23.283,33.686,54.524,1.299,30.649,0.819,24.691,2.226,,,,,-44.979,-15.304,48.896,-5.02,-8.973,3.602,,,,-11.775,-7.366,8.995
152,Man United_Derby_2007,2007-12-08,C Foy,13,37,16,16,2007,4,1,79.385,20.488,0.0,86.422,1.696,0.0,,,,91.344,3.868,0.0,90.176,0.711,13.982,1.187,5.439,1.144,,,,,-10.791,6.506,-5.439,-3.754,-12.286,-5.439,,,,1.168,-10.114,-5.439
153,Reading_Liverpool_2007,2007-12-08,A Marriner,36,10,16,15,2007,3,1,3.973,16.716,78.867,2.338,18.755,78.679,,,,3.931,19.724,76.123,19.234,1.457,29.49,1.064,61.339,1.37,,,,,-15.261,-12.774,17.528,-16.896,-10.735,17.34,,,,-15.303,-9.766,14.784
154,Everton_Fulham_2007,2007-12-08,S Bennett,8,16,16,16,2007,3,0,86.359,4.813,1.163,74.54,18.0,6.98,,,,74.663,17.219,7.484,63.62,0.679,28.738,1.187,17.657,1.593,,,,,22.739,-23.925,-16.494,10.92,-10.738,-10.677,,,,11.043,-11.519,-10.173
155,Middlesbrough_Arsenal_2007,2007-12-09,H Webb,25,31,16,16,2007,2,1,1.306,7.387,88.303,6.394,13.095,78.603,,,,7.03,13.889,77.43,15.859,1.817,27.382,0.823,66.661,1.712,,,,,-14.553,-19.995,21.642,-9.465,-14.287,11.942,,,,-8.829,-13.493,10.769
156,Tottenham_Man City_2007,2007-12-09,M Halsey,6,3,16,16,2007,2,1,85.723,6.713,2.064,73.776,11.423,8.813,,,,58.69,17.541,21.524,49.247,1.367,30.976,0.746,29.0,2.617,,,,,36.476,-24.263,-26.936,24.529,-19.553,-20.187,,,,9.443,-13.435,-7.476
157,Blackburn_West Ham_2007,2007-12-09,A Wiley,33,5,16,15,2007,0,1,2.913,15.487,81.096,14.511,20.926,64.157,,,,14.942,25.002,59.933,55.806,1.451,30.559,0.905,23.488,0.969,,,,,-52.893,-15.072,57.608,-41.295,-9.633,40.669,,,,-40.864,-5.557,36.445
158,Bolton_Wigan_2007,2007-12-09,M Atkinson,23,20,16,16,2007,4,1,65.533,29.702,4.734,56.085,32.269,11.627,,,,61.956,25.072,12.859,52.353,1.73,30.832,0.723,26.696,0.943,,,,,13.18,-1.13,-21.962,3.732,1.437,-15.069,,,,9.603,-5.76,-13.837
159,Man City_Bolton_2007,2007-12-15,P Walton,3,23,17,17,2007,4,2,84.883,13.463,1.083,83.687,12.899,2.529,,,,82.47,14.383,2.534,57.406,2.07,30.455,0.685,22.068,1.611,,,,,27.477,-16.992,-20.985,26.281,-17.556,-19.539,,,,25.064,-16.072,-19.534
160,Wigan_Blackburn_2007,2007-12-15,M Clattenburg,20,33,17,17,2007,5,3,7.483,21.768,70.556,18.78,30.92,50.275,,,,20.666,31.562,47.753,34.556,2.046,31.304,0.434,43.884,1.091,,,,,-27.073,-9.536,26.672,-15.776,-0.384,6.391,,,,-13.89,0.258,3.869
161,Derby_Middlesbrough_2007,2007-12-15,R Styles,37,25,17,17,2007,0,1,0.0,21.302,78.588,26.403,35.847,37.745,,,,28.638,30.851,40.492,35.947,2.013,31.256,0.466,42.663,0.968,,,,,-35.947,-9.954,35.925,-9.544,4.591,-4.918,,,,-7.309,-0.405,-2.171
162,West Ham_Everton_2007,2007-12-15,S Tanner,5,8,16,17,2007,0,2,16.44,41.758,41.8,40.916,31.143,27.924,,,,30.731,30.241,39.006,41.88,1.354,31.256,0.466,36.72,1.414,,,,,-25.44,10.502,5.08,-0.964,-0.113,-8.796,,,,-11.149,-1.015,2.286
