,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
18,Man United_Tottenham_2011,1,2011-08-22,2011,22,3,0,Winn,0,0,Draw,L Probert,27,20,21,12,12,9,11,3,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
19,Blackburn_Everton_2011,2,2011-08-27,2011,3,0,1,Lost,0,0,Draw,L Mason,14,9,6,4,17,13,5,4,5,2,0,0,,,,16,,,,8,,,,14,,,,12,,,,1,,,,1,,,,4,,,,0,,,,2,,,,1,,,,13,,,,4,,,,10,,,,6,,,,0,,,,2
20,Aston Villa_Wolves_2011,2,2011-08-27,2011,1,0,0,Draw,0,0,Draw,M Atkinson,15,3,5,2,10,9,11,8,1,3,0,0,,,,9,,,,6,,,,9,,,,5,,,,3,,,,2,,,,3,,,,0,,,,1,,,,0,,,,10,,,,6,,,,13,,,,4,,,,0,,,,0
21,Swansea_Sunderland_2011,2,2011-08-27,2011,33,0,0,Draw,0,0,Draw,M Halsey,15,12,6,8,7,10,7,4,1,1,0,0,,,,12,,,,6,,,,8,,,,7,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,10,,,,4,,,,18,,,,7,,,,0,,,,3
22,Liverpool_Bolton_2011,2,2011-08-27,2011,20,3,1,Winn,1,0,Winn,L Probert,17,7,9,4,5,7,12,6,0,2,0,0,,,,11,,,,4,,,,17,,,,6,,,,1,,,,1,,,,4,,,,0,,,,1,,,,0,,,,15,,,,6,,,,12,,,,3,,,,0,,,,4
23,Chelsea_Norwich_2011,2,2011-08-27,2011,11,3,1,Winn,1,0,Winn,M Jones,16,9,8,6,17,14,8,6,2,2,0,1,,,,22,,,,12,,,,12,,,,7,,,,2,,,,0,,,,2,,,,0,,,,1,,,,1,,,,6,,,,4,,,,8,,,,4,,,,0,,,,4
24,Wigan_QPR_2011,2,2011-08-27,2011,38,2,0,Winn,1,0,Winn,M Oliver,13,19,10,9,13,8,8,7,2,0,0,0,,,,18,,,,11,,,,11,,,,7,,,,1,,,,1,,,,2,,,,0,,,,1,,,,1,,,,13,,,,3,,,,8,,,,3,,,,0,,,,2
25,Tottenham_Man City_2011,1,2011-08-28,2011,34,1,5,Lost,0,2,Lost,P Dowd,15,22,10,12,11,9,10,5,2,4,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
26,Man United_Arsenal_2011,2,2011-08-28,2011,22,8,2,Winn,3,1,Winn,H Webb,25,19,15,13,9,7,3,5,2,3,0,1,,,,27,,,,21,,,,12,,,,11,,,,3,,,,0,,,,1,,,,0,,,,0,,,,0,,,,20,,,,12,,,,9,,,,3,,,,0,,,,2
27,Newcastle_Fulham_2011,2,2011-08-28,2011,24,2,1,Winn,0,0,Draw,K Friend,13,16,9,9,19,8,6,6,2,1,0,0,,,,6,,,,1,,,,9,,,,2,,,,0,,,,0,,,,3,,,,0,,,,0,,,,0,,,,9,,,,4,,,,11,,,,5,,,,1,,,,5
28,West Brom_Stoke_2011,2,2011-08-28,2011,36,0,1,Lost,0,0,Draw,M Dean,16,7,7,1,9,12,5,1,0,0,0,0,,,,14,,,,8,,,,16,,,,6,,,,1,,,,1,,,,3,,,,0,,,,2,,,,1,,,,11,,,,5,,,,9,,,,5,,,,0,,,,2
29,Sunderland_Chelsea_2011,2,2011-09-10,2011,32,1,2,Lost,0,1,Lost,L Probert,14,16,7,8,7,3,4,7,1,1,0,0,,,,15,,,,5,,,,17,,,,7,,,,0,,,,0,,,,3,,,,1,,,,1,,,,0,,,,12,,,,10,,,,7,,,,6,,,,0,,,,3
30,Stoke_Liverpool_2011,2,2011-09-10,2011,31,1,0,Winn,1,0,Winn,M Clattenburg,3,20,1,11,12,13,2,12,0,1,0,0,,,,6,,,,3,,,,12,,,,4,,,,0,,,,0,,,,2,,,,0,,,,0,,,,0,,,,20,,,,11,,,,12,,,,6,,,,0,,,,2
31,Bolton_Man United_2011,2,2011-09-10,2011,5,0,5,Lost,0,3,Lost,A Marriner,20,13,13,9,14,1,5,7,2,0,0,0,,,,6,,,,4,,,,19,,,,7,,,,2,,,,1,,,,2,,,,0,,,,3,,,,2,,,,17,,,,9,,,,14,,,,8,,,,0,,,,0
32,Man City_Wigan_2011,2,2011-09-10,2011,21,3,0,Winn,1,0,Winn,M Atkinson,23,9,10,5,6,9,8,3,0,0,0,0,,,,26,,,,19,,,,9,,,,7,,,,4,,,,0,,,,0,,,,0,,,,0,,,,0,,,,8,,,,5,,,,2,,,,4,,,,0,,,,0
33,Arsenal_Swansea_2011,2,2011-09-10,2011,0,1,0,Winn,1,0,Winn,S Attwell,18,10,8,5,10,7,4,5,3,2,0,0,,,,10,,,,6,,,,11,,,,9,,,,0,,,,0,,,,2,,,,1,,,,2,,,,0,,,,13,,,,8,,,,6,,,,5,,,,0,,,,2
34,Everton_Aston Villa_2011,2,2011-09-10,2011,14,2,2,Draw,1,0,Winn,M Oliver,17,7,10,3,13,11,8,0,1,1,0,0,,,,14,,,,7,,,,12,,,,2,,,,0,,,,0,,,,1,,,,0,,,,1,,,,1,,,,4,,,,3,,,,9,,,,1,,,,0,,,,1
35,Wolves_Tottenham_2011,2,2011-09-10,2011,39,0,2,Lost,0,0,Draw,P Walton,10,17,6,11,5,12,4,10,3,2,0,0,,,,17,,,,7,,,,7,,,,7,,,,2,,,,2,,,,2,,,,0,,,,0,,,,0,,,,8,,,,4,,,,10,,,,8,,,,0,,,,2
36,Fulham_Blackburn_2011,2,2011-09-11,2011,15,1,1,Draw,1,1,Draw,H Webb,13,10,8,5,7,12,11,2,3,1,0,0,,,,13,,,,9,,,,10,,,,2,,,,0,,,,0,,,,2,,,,0,,,,0,,,,0,,,,7,,,,1,,,,18,,,,3,,,,0,,,,4
37,Norwich_West Brom_2011,2,2011-09-11,2011,25,0,1,Lost,0,1,Lost,M Halsey,17,14,5,9,10,11,1,3,1,2,0,0,,,,9,,,,7,,,,13,,,,3,,,,1,,,,1,,,,0,,,,1,,,,1,,,,0,,,,15,,,,5,,,,12,,,,6,,,,0,,,,2
38,QPR_Newcastle_2011,2,2011-09-12,2011,27,0,0,Draw,0,0,Draw,P Dowd,14,8,5,3,10,15,6,4,1,3,0,0,,,,13,,,,7,,,,9,,,,3,,,,0,,,,0,,,,1,,,,1,,,,4,,,,1,,,,13,,,,7,,,,16,,,,2,,,,0,,,,2
39,Wolves_QPR_2011,3,2011-09-17,2011,39,0,3,Lost,0,2,Lost,A Taylor,13,17,6,12,15,13,4,8,2,3,0,0,,,,27,,,,13,,,,12,,,,11,,,,2,,,,2,,,,5,,,,0,,,,2,,,,0,,,,25,,,,15,,,,22,,,,18,,,,0,,,,4
40,Blackburn_Arsenal_2011,3,2011-09-17,2011,3,4,3,Winn,1,2,Lost,A Marriner,10,24,5,16,14,9,2,13,2,1,0,0,,,,30,,,,14,,,,31,,,,17,,,,1,,,,1,,,,9,,,,0,,,,3,,,,1,,,,22,,,,8,,,,23,,,,10,,,,0,,,,4
41,Everton_Wigan_2011,3,2011-09-17,2011,14,3,1,Winn,1,1,Draw,P Walton,17,9,10,4,14,8,4,9,2,1,0,0,,,,31,,,,17,,,,25,,,,10,,,,2,,,,1,,,,2,,,,0,,,,3,,,,1,,,,11,,,,6,,,,20,,,,1,,,,0,,,,2
42,Bolton_Norwich_2011,3,2011-09-17,2011,5,1,2,Lost,0,2,Lost,H Webb,7,11,7,5,8,8,6,9,3,1,1,0,,,,26,,,,17,,,,33,,,,12,,,,2,,,,1,,,,4,,,,0,,,,8,,,,5,,,,30,,,,18,,,,15,,,,15,,,,0,,,,0
43,Aston Villa_Newcastle_2011,3,2011-09-17,2011,1,1,1,Draw,1,0,Winn,N Swarbrick,10,21,2,13,13,10,4,9,1,1,0,0,,,,24,,,,11,,,,19,,,,16,,,,3,,,,2,,,,4,,,,0,,,,1,,,,0,,,,13,,,,8,,,,22,,,,12,,,,0,,,,3
44,Swansea_West Brom_2011,3,2011-09-17,2011,33,3,0,Winn,2,0,Winn,M Atkinson,7,13,5,8,4,9,2,8,1,2,0,0,,,,27,,,,12,,,,15,,,,14,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,22,,,,12,,,,28,,,,11,,,,0,,,,4
45,Fulham_Man City_2011,3,2011-09-18,2011,15,2,2,Draw,0,1,Lost,M Clattenburg,14,18,11,11,10,9,6,9,1,1,0,0,,,,26,,,,17,,,,17,,,,13,,,,1,,,,1,,,,5,,,,0,,,,1,,,,1,,,,17,,,,6,,,,30,,,,5,,,,0,,,,5
46,Man United_Chelsea_2011,3,2011-09-18,2011,22,3,1,Winn,3,0,Winn,P Dowd,12,20,7,9,11,12,4,10,2,3,0,0,,,,52,,,,36,,,,21,,,,14,,,,11,,,,3,,,,3,,,,0,,,,2,,,,1,,,,39,,,,25,,,,16,,,,8,,,,1,,,,5
47,Tottenham_Liverpool_2011,2,2011-09-18,2011,34,4,0,Winn,1,0,Winn,M Jones,24,5,16,2,10,9,4,1,1,4,0,2,,,,15,,,,10,,,,11,,,,10,,,,1,,,,0,,,,2,,,,0,,,,5,,,,2,,,,22,,,,12,,,,9,,,,5,,,,0,,,,4
48,Sunderland_Stoke_2011,3,2011-09-18,2011,32,4,0,Winn,3,0,Winn,K Friend,8,9,7,5,15,12,6,5,1,2,0,0,,,,29,,,,12,,,,24,,,,11,,,,1,,,,0,,,,4,,,,1,,,,3,,,,1,,,,28,,,,18,,,,10,,,,13,,,,0,,,,4
49,Man City_Everton_2011,3,2011-09-24,2011,21,2,0,Winn,0,0,Draw,H Webb,18,7,8,3,9,13,7,5,1,5,0,0,,,,49,,,,29,,,,15,,,,15,,,,7,,,,1,,,,0,,,,0,,,,0,,,,0,,,,17,,,,10,,,,11,,,,7,,,,0,,,,0
50,Liverpool_Wolves_2011,3,2011-09-24,2011,20,2,1,Winn,2,0,Winn,K Friend,14,11,6,6,15,6,7,2,3,4,0,0,,,,28,,,,13,,,,22,,,,18,,,,4,,,,2,,,,4,,,,0,,,,2,,,,0,,,,22,,,,10,,,,19,,,,9,,,,0,,,,6
51,Arsenal_Bolton_2011,3,2011-09-24,2011,0,3,0,Winn,0,0,Draw,M Clattenburg,23,3,14,3,7,9,9,2,0,1,0,1,,,,28,,,,14,,,,21,,,,13,,,,1,,,,1,,,,5,,,,1,,,,2,,,,0,,,,23,,,,13,,,,13,,,,10,,,,0,,,,4
52,Stoke_Man United_2011,3,2011-09-24,2011,31,1,1,Draw,0,1,Lost,P Walton,14,13,8,9,10,3,8,8,1,0,0,0,,,,9,,,,4,,,,24,,,,6,,,,1,,,,1,,,,2,,,,0,,,,0,,,,0,,,,40,,,,22,,,,25,,,,18,,,,0,,,,3
53,Newcastle_Blackburn_2011,3,2011-09-24,2011,24,3,1,Winn,2,1,Winn,M Atkinson,19,4,8,1,6,16,4,2,0,4,0,1,,,,19,,,,10,,,,28,,,,8,,,,2,,,,0,,,,5,,,,0,,,,1,,,,0,,,,25,,,,13,,,,19,,,,11,,,,1,,,,6
54,Wigan_Tottenham_2011,3,2011-09-24,2011,38,1,2,Lost,0,2,Lost,J Moss,5,14,4,7,13,6,1,9,3,1,1,0,,,,31,,,,21,,,,24,,,,15,,,,3,,,,2,,,,4,,,,0,,,,1,,,,1,,,,32,,,,12,,,,16,,,,10,,,,0,,,,2
55,Chelsea_Swansea_2011,3,2011-09-24,2011,11,4,1,Winn,2,0,Winn,M Dean,15,5,7,4,15,11,1,6,3,3,1,0,,,,38,,,,20,,,,29,,,,15,,,,5,,,,1,,,,4,,,,0,,,,2,,,,1,,,,15,,,,10,,,,22,,,,10,,,,1,,,,6
56,West Brom_Fulham_2011,3,2011-09-24,2011,36,0,0,Draw,0,0,Draw,S Attwell,8,18,5,9,6,14,1,1,0,3,0,0,,,,30,,,,15,,,,25,,,,11,,,,1,,,,1,,,,3,,,,0,,,,3,,,,1,,,,18,,,,6,,,,21,,,,6,,,,0,,,,2
57,QPR_Aston Villa_2011,3,2011-09-25,2011,27,1,1,Draw,0,0,Draw,M Oliver,17,8,9,4,14,19,11,8,1,6,1,0,,,,27,,,,12,,,,19,,,,9,,,,0,,,,0,,,,2,,,,1,,,,4,,,,1,,,,21,,,,10,,,,31,,,,6,,,,0,,,,5
58,Norwich_Sunderland_2011,3,2011-09-26,2011,25,2,1,Winn,1,0,Winn,C Foy,11,12,8,6,3,7,7,4,2,1,0,0,,,,26,,,,12,,,,23,,,,4,,,,1,,,,1,,,,1,,,,1,,,,2,,,,1,,,,29,,,,14,,,,23,,,,9,,,,0,,,,4
59,Wolves_Newcastle_2011,4,2011-10-01,2011,39,1,2,Lost,0,2,Lost,M Halsey,25,10,12,6,7,10,10,5,1,2,0,0,40.0,,,40,19.0,,,19,27.0,,,27,15.0,,,15,2.0,,,2,2.0,,,2,7.0,,,7,0.0,,,0,5.0,,,5,2.0,,,2,42.0,,,42,27.0,,,27,35.0,,,35,26.0,,,26,0.0,,,0,7.0,,,7
60,Everton_Liverpool_2011,4,2011-10-01,2011,14,0,2,Lost,0,0,Draw,M Atkinson,12,15,4,9,15,9,5,9,1,1,1,0,48.0,,,48,27.0,,,27,39.0,,,39,14.0,,,14,5.0,,,5,2.0,,,2,4.0,,,4,0.0,,,0,4.0,,,4,2.0,,,2,20.0,,,20,10.0,,,10,28.0,,,28,10.0,,,10,0.0,,,0,3.0,,,3
61,Aston Villa_Wigan_2011,4,2011-10-01,2011,1,2,0,Winn,1,0,Winn,M Clattenburg,16,14,10,9,12,6,5,10,0,1,0,0,34.0,,,34,13.0,,,13,32.0,,,32,20.0,,,20,4.0,,,4,3.0,,,3,5.0,,,5,0.0,,,0,2.0,,,2,0.0,,,0,34.0,,,34,21.0,,,21,32.0,,,32,21.0,,,21,0.0,,,0,4.0,,,4
62,Blackburn_Man City_2011,4,2011-10-01,2011,3,0,4,Lost,0,0,Draw,P Dowd,5,19,4,12,9,14,4,5,1,1,0,0,40.0,,,40,19.0,,,19,45.0,,,45,19.0,,,19,5.0,,,5,2.0,,,2,11.0,,,11,0.0,,,0,6.0,,,6,3.0,,,3,46.0,,,46,24.0,,,24,32.0,,,32,23.0,,,23,0.0,,,0,5.0,,,5
63,Man United_Norwich_2011,4,2011-10-01,2011,22,2,0,Winn,0,0,Draw,S Attwell,17,13,9,6,9,6,10,3,1,0,0,0,64.0,,,64,43.0,,,43,32.0,,,32,18.0,,,18,14.0,,,14,6.0,,,6,5.0,,,5,0.0,,,0,3.0,,,3,1.0,,,1,59.0,,,59,34.0,,,34,28.0,,,28,18.0,,,18,1.0,,,1,8.0,,,8
64,Sunderland_West Brom_2011,4,2011-10-01,2011,32,2,2,Draw,2,2,Draw,L Mason,12,7,7,3,9,13,7,4,2,0,0,0,37.0,,,37,19.0,,,19,39.0,,,39,17.0,,,17,5.0,,,5,3.0,,,3,5.0,,,5,1.0,,,1,3.0,,,3,1.0,,,1,37.0,,,37,23.0,,,23,22.0,,,22,18.0,,,18,0.0,,,0,6.0,,,6
65,Bolton_Chelsea_2011,4,2011-10-02,2011,5,1,5,Lost,0,4,Lost,P Walton,14,21,10,14,10,11,4,5,1,2,0,0,33.0,,,33,24.0,,,24,41.0,,,41,18.0,,,18,3.0,,,3,1.0,,,1,7.0,,,7,1.0,,,1,10.0,,,10,7.0,,,7,41.0,,,41,23.0,,,23,23.0,,,23,24.0,,,24,0.0,,,0,1.0,,,1
66,Swansea_Stoke_2011,4,2011-10-02,2011,33,2,0,Winn,1,0,Winn,M Jones,9,11,5,6,14,18,6,5,3,5,0,0,34.0,,,34,17.0,,,17,19.0,,,19,16.0,,,16,3.0,,,3,2.0,,,2,2.0,,,2,0.0,,,0,0.0,,,0,0.0,,,0,35.0,,,35,20.0,,,20,37.0,,,37,19.0,,,19,0.0,,,0,6.0,,,6
67,Fulham_QPR_2011,4,2011-10-02,2011,15,6,0,Winn,3,0,Winn,A Marriner,19,17,13,10,10,7,4,4,2,3,0,0,40.0,,,40,28.0,,,28,27.0,,,27,19.0,,,19,3.0,,,3,1.0,,,1,6.0,,,6,0.0,,,0,3.0,,,3,2.0,,,2,35.0,,,35,17.0,,,17,39.0,,,39,14.0,,,14,0.0,,,0,6.0,,,6
68,Tottenham_Arsenal_2011,3,2011-10-02,2011,34,2,1,Winn,1,0,Winn,M Dean,16,13,8,7,11,8,9,7,2,1,0,0,,,,39,,,,26,,,,21,,,,14,,,,5,,,,1,,,,3,,,,0,,,,5,,,,2,,,,27,,,,14,,,,18,,,,6,,,,2,,,,8
69,Norwich_Swansea_2011,4,2011-10-15,2011,25,3,1,Winn,2,1,Winn,J Moss,15,12,8,4,6,5,4,4,0,1,0,0,37.0,,,37,20.0,,,20,26.0,,,26,11.0,,,11,3.0,,,3,2.0,,,2,3.0,,,3,1.0,,,1,3.0,,,3,1.0,,,1,41.0,,,41,20.0,,,20,30.0,,,30,13.0,,,13,0.0,,,0,5.0,,,5
70,Chelsea_Everton_2011,4,2011-10-15,2011,11,3,1,Winn,2,0,Winn,M Jones,7,9,5,5,13,11,2,2,2,2,0,0,53.0,,,53,27.0,,,27,44.0,,,44,16.0,,,16,9.0,,,9,3.0,,,3,7.0,,,7,1.0,,,1,3.0,,,3,1.0,,,1,20.0,,,20,14.0,,,14,33.0,,,33,16.0,,,16,1.0,,,1,9.0,,,9
71,Liverpool_Man United_2011,4,2011-10-15,2011,20,1,1,Draw,0,0,Draw,A Marriner,14,10,8,3,8,11,8,3,1,3,0,0,42.0,,,42,19.0,,,19,37.0,,,37,25.0,,,25,6.0,,,6,4.0,,,4,7.0,,,7,0.0,,,0,3.0,,,3,0.0,,,0,33.0,,,33,16.0,,,16,25.0,,,25,11.0,,,11,0.0,,,0,10.0,,,10
72,Stoke_Fulham_2011,4,2011-10-15,2011,31,2,0,Winn,0,0,Draw,M Atkinson,14,4,6,1,14,15,5,2,4,4,0,0,23.0,,,23,12.0,,,12,34.0,,,34,14.0,,,14,2.0,,,2,1.0,,,1,3.0,,,3,0.0,,,0,1.0,,,1,1.0,,,1,53.0,,,53,31.0,,,31,28.0,,,28,26.0,,,26,0.0,,,0,3.0,,,3
