,idGame,nWeek,Date,year,IdTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,nWeekHome,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
30,West Brom_Everton_2014,4,2014-09-13,2014,7,0,2,Lost,0,1,Lost,A Taylor,11,11,1,4,12,8,9,1,2,3,0,0,2,,,,10.0,,,,5.0,,,,18.0,,,,6.0,,,,2.0,,,,1.0,,,,3.0,,,,0.0,,,,2.0,,,,1.0,,,,7.0,,,,2.0,,,,9.0,,,,3.0,,,,0.0,,,,1.0
31,Southampton_Newcastle_2014,4,2014-09-13,2014,12,4,0,Winn,2,0,Winn,C Foy,10,9,7,4,15,7,5,5,0,2,0,0,2,,,,8.0,,,,2.0,,,,14.0,,,,1.0,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,8.0,,,,2.0,,,,15.0,,,,5.0,,,,0.0,,,,2.0
32,Liverpool_Aston Villa_2014,4,2014-09-13,2014,10,0,1,Lost,0,1,Lost,L Mason,18,5,1,1,9,10,7,6,2,1,0,0,2,,,,12.0,,,,5.0,,,,8.0,,,,2.0,,,,2.0,,,,1.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,12.0,,,,6.0,,,,11.0,,,,6.0,,,,0.0,,,,2.0
33,Arsenal_Man City_2014,4,2014-09-13,2014,31,2,2,Draw,0,1,Lost,M Clattenburg,15,15,6,8,11,15,0,3,3,4,0,0,2,,,,14.0,,,,6.0,,,,13.0,,,,9.0,,,,2.0,,,,1.0,,,,2.0,,,,0.0,,,,1.0,,,,1.0,,,,4.0,,,,2.0,,,,19.0,,,,3.0,,,,1.0,,,,2.0
34,Chelsea_Swansea_2014,4,2014-09-13,2014,30,4,2,Winn,1,1,Draw,K Friend,29,11,9,2,12,11,7,4,0,3,0,0,2,,,,27.0,,,,10.0,,,,11.0,,,,8.0,,,,2.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,6.0,,,,4.0,,,,11.0,,,,7.0,,,,0.0,,,,1.0
35,Sunderland_Tottenham_2014,4,2014-09-13,2014,38,2,2,Draw,1,1,Draw,C Pawson,6,15,1,6,10,13,5,5,5,1,0,0,2,,,,11.0,,,,3.0,,,,10.0,,,,4.0,,,,1.0,,,,1.0,,,,0.0,,,,0.0,,,,1.0,,,,1.0,,,,10.0,,,,3.0,,,,15.0,,,,4.0,,,,0.0,,,,2.0
36,Stoke_Leicester_2014,4,2014-09-13,2014,22,0,1,Lost,0,0,Draw,M Oliver,24,8,4,1,8,15,13,3,3,0,0,0,2,,,,12.0,,,,2.0,,,,14.0,,,,2.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,7.0,,,,2.0,,,,9.0,,,,8.0,,,,0.0,,,,3.0
37,Crystal Palace_Burnley_2014,4,2014-09-13,2014,24,0,0,Draw,0,0,Draw,M Dean,14,11,3,3,12,10,5,5,2,3,0,0,2,,,,9.0,,,,4.0,,,,14.0,,,,6.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,3.0,,,,2.0,,,,17.0,,,,8.0,,,,11.0,,,,9.0,,,,0.0,,,,3.0
38,Man United_QPR_2014,4,2014-09-14,2014,13,4,0,Winn,3,0,Winn,P Dowd,19,9,9,2,11,8,3,1,1,0,0,0,2,,,,14.0,,,,5.0,,,,14.0,,,,4.0,,,,1.0,,,,0.0,,,,2.0,,,,0.0,,,,2.0,,,,1.0,,,,5.0,,,,4.0,,,,20.0,,,,0.0,,,,0.0,,,,4.0
39,Hull_West Ham_2014,4,2014-09-15,2014,34,2,2,Draw,1,0,Winn,M Atkinson,11,16,6,4,12,7,3,10,3,1,0,0,2,,,,9.0,,,,2.0,,,,10.0,,,,4.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,0.0,,,,19.0,,,,3.0,,,,10.0,,,,5.0,,,,0.0,,,,3.0
40,West Ham_Liverpool_2014,5,2014-09-20,2014,5,3,1,Winn,2,1,Winn,C Pawson,13,11,7,5,16,11,7,5,4,1,0,0,3,,,,11.0,,,,3.0,,,,11.5,,,,5.0,,,,0.5,,,,0.5,,,,1.5,,,,0.5,,,,2.0,,,,0.5,,,,14.0,,,,6.0,,,,11.5,,,,7.0,,,,0.5,,,,0.5
41,Burnley_Sunderland_2014,5,2014-09-20,2014,11,0,0,Draw,0,0,Draw,A Taylor,17,14,6,6,14,14,5,1,1,2,0,0,3,,,,9.0,,,,2.5,,,,8.0,,,,3.5,,,,0.5,,,,0.5,,,,1.5,,,,0.0,,,,1.5,,,,1.5,,,,9.0,,,,2.5,,,,10.5,,,,4.5,,,,0.0,,,,1.5
42,Newcastle_Hull_2014,5,2014-09-20,2014,9,2,2,Draw,0,0,Draw,N Swarbrick,25,10,7,3,11,11,4,2,4,2,0,0,3,,,,15.0,,,,2.0,,,,10.0,,,,7.0,,,,1.5,,,,0.5,,,,1.0,,,,0.0,,,,2.5,,,,1.0,,,,12.5,,,,6.0,,,,15.0,,,,3.5,,,,0.0,,,,4.0
43,Swansea_Southampton_2014,5,2014-09-20,2014,0,0,1,Lost,0,0,Draw,J Moss,5,11,2,4,11,15,2,4,0,4,1,0,3,,,,12.5,,,,6.5,,,,12.0,,,,1.0,,,,2.0,,,,1.5,,,,1.5,,,,0.0,,,,0.0,,,,0.0,,,,14.0,,,,1.5,,,,10.5,,,,5.0,,,,0.0,,,,1.5
44,Aston Villa_Arsenal_2014,5,2014-09-20,2014,21,0,3,Lost,0,3,Lost,M Jones,6,9,2,3,11,9,5,5,1,3,0,0,3,,,,10.0,,,,2.0,,,,10.0,,,,5.0,,,,1.0,,,,1.0,,,,2.5,,,,0.0,,,,0.5,,,,0.0,,,,10.0,,,,3.5,,,,9.0,,,,7.0,,,,0.5,,,,2.0
45,QPR_Stoke_2014,5,2014-09-20,2014,32,2,2,Draw,1,1,Draw,M Atkinson,21,8,5,4,6,15,10,1,2,4,0,0,3,,,,18.5,,,,5.5,,,,9.0,,,,6.0,,,,0.5,,,,0.5,,,,1.0,,,,0.0,,,,0.5,,,,0.0,,,,13.5,,,,5.0,,,,9.5,,,,7.5,,,,0.0,,,,2.0
46,Tottenham_West Brom_2014,5,2014-09-21,2014,6,0,1,Lost,0,0,Draw,K Friend,7,10,1,4,12,7,9,7,2,2,0,0,3,,,,12.5,,,,3.0,,,,13.0,,,,7.0,,,,2.0,,,,1.5,,,,0.0,,,,0.0,,,,1.5,,,,0.5,,,,13.0,,,,4.5,,,,8.5,,,,4.5,,,,0.0,,,,2.5
47,Man City_Chelsea_2014,5,2014-09-21,2014,3,1,1,Draw,0,0,Draw,M Dean,16,6,4,2,16,12,14,2,3,4,1,0,3,,,,12.5,,,,3.0,,,,13.5,,,,8.5,,,,1.5,,,,0.5,,,,1.5,,,,0.0,,,,1.0,,,,0.0,,,,9.0,,,,2.5,,,,6.0,,,,5.5,,,,0.0,,,,1.0
48,Everton_Crystal Palace_2014,5,2014-09-21,2014,8,2,3,Lost,1,1,Draw,M Oliver,17,10,6,3,8,13,7,1,2,2,0,0,3,,,,12.5,,,,4.5,,,,8.5,,,,5.5,,,,2.5,,,,1.5,,,,1.0,,,,0.0,,,,4.0,,,,1.0,,,,12.5,,,,5.5,,,,17.0,,,,2.5,,,,0.0,,,,3.5
49,Leicester_Man United_2014,5,2014-09-21,2014,27,5,3,Winn,1,2,Lost,M Clattenburg,15,16,5,5,11,9,2,4,1,1,0,1,3,,,,10.0,,,,3.0,,,,15.0,,,,4.0,,,,1.5,,,,1.0,,,,2.0,,,,0.0,,,,1.5,,,,1.5,,,,18.5,,,,4.5,,,,8.0,,,,8.0,,,,0.0,,,,1.0
50,Chelsea_Aston Villa_2014,6,2014-09-27,2014,30,3,0,Winn,1,0,Winn,P Dowd,17,7,8,1,11,9,9,2,2,2,0,0,3,,,,28.0,,,,9.5,,,,11.5,,,,7.5,,,,3.0,,,,0.5,,,,0.0,,,,0.0,,,,1.0,,,,0.5,,,,8.5,,,,3.0,,,,11.0,,,,5.5,,,,0.0,,,,2.0
51,Hull_Man City_2014,6,2014-09-27,2014,34,2,4,Lost,2,2,Draw,A Taylor,10,20,5,6,10,6,3,8,0,2,0,0,3,,,,10.0,,,,4.0,,,,11.0,,,,3.5,,,,1.5,,,,1.0,,,,2.0,,,,0.5,,,,1.5,,,,0.0,,,,17.5,,,,3.5,,,,8.5,,,,7.5,,,,0.0,,,,2.0
52,Liverpool_Everton_2014,6,2014-09-27,2014,10,1,1,Draw,0,0,Draw,M Atkinson,24,11,8,5,8,9,8,2,2,1,0,0,3,,,,15.0,,,,3.0,,,,8.5,,,,4.5,,,,1.0,,,,0.5,,,,1.5,,,,0.0,,,,1.0,,,,0.5,,,,8.5,,,,3.5,,,,10.5,,,,6.0,,,,0.0,,,,1.5
53,Crystal Palace_Leicester_2014,6,2014-09-27,2014,24,2,0,Winn,0,0,Draw,K Stroud,16,7,6,1,14,9,6,6,0,2,0,0,3,,,,11.5,,,,3.5,,,,13.0,,,,5.5,,,,0.5,,,,0.0,,,,1.5,,,,0.0,,,,1.5,,,,1.0,,,,14.0,,,,5.5,,,,10.5,,,,7.0,,,,0.0,,,,3.0
54,Man United_West Ham_2014,6,2014-09-27,2014,13,2,1,Winn,2,1,Winn,L Mason,8,13,3,4,10,12,7,10,1,3,1,0,3,,,,16.5,,,,7.0,,,,12.5,,,,3.5,,,,2.5,,,,1.5,,,,1.5,,,,0.0,,,,1.0,,,,0.5,,,,7.0,,,,3.0,,,,14.0,,,,0.5,,,,0.0,,,,2.0
55,Southampton_QPR_2014,6,2014-09-27,2014,12,2,1,Winn,0,0,Draw,M Clattenburg,19,10,9,2,12,11,6,3,2,1,0,0,3,,,,9.0,,,,4.5,,,,14.5,,,,3.0,,,,2.0,,,,1.0,,,,0.5,,,,0.0,,,,0.0,,,,0.0,,,,8.5,,,,3.0,,,,11.0,,,,5.0,,,,0.0,,,,2.0
56,Arsenal_Tottenham_2014,6,2014-09-27,2014,31,1,1,Draw,0,0,Draw,M Oliver,16,6,6,4,7,16,15,5,3,6,0,0,3,,,,14.5,,,,6.0,,,,12.0,,,,4.5,,,,2.0,,,,0.5,,,,2.5,,,,0.0,,,,1.5,,,,1.0,,,,9.5,,,,5.0,,,,17.0,,,,3.0,,,,0.5,,,,3.0
57,Sunderland_Swansea_2014,6,2014-09-27,2014,38,0,0,Draw,0,0,Draw,C Foy,15,7,3,1,13,15,10,1,2,1,0,1,3,,,,8.5,,,,2.0,,,,10.0,,,,4.5,,,,1.5,,,,1.0,,,,2.5,,,,0.0,,,,1.5,,,,1.0,,,,12.5,,,,4.5,,,,14.0,,,,4.5,,,,0.0,,,,1.5
58,West Brom_Burnley_2014,6,2014-09-28,2014,7,4,0,Winn,2,0,Winn,J Moss,20,10,6,2,7,9,10,2,1,2,0,0,3,,,,10.5,,,,3.0,,,,15.0,,,,7.5,,,,1.0,,,,0.5,,,,2.5,,,,0.0,,,,2.0,,,,1.0,,,,9.0,,,,3.0,,,,8.5,,,,2.0,,,,0.0,,,,2.0
59,Stoke_Newcastle_2014,6,2014-09-29,2014,22,1,0,Winn,1,0,Winn,C Pawson,12,16,3,1,20,15,2,10,1,2,0,0,3,,,,18.0,,,,3.0,,,,11.0,,,,7.5,,,,0.0,,,,0.0,,,,1.5,,,,0.0,,,,1.0,,,,0.0,,,,7.5,,,,1.5,,,,12.0,,,,5.5,,,,0.0,,,,1.5
60,Leicester_Burnley_2014,7,2014-10-04,2014,27,2,2,Draw,2,1,Winn,P Dowd,15,10,6,4,16,12,9,3,2,2,0,0,4,11.67,,,11.67,3.67,,,3.67,13.67,,,13.67,3.33,,,3.33,2.67,,,2.67,1.0,,,1.0,1.67,,,1.67,0.0,,,0.0,2.0,,,2.0,1.67,,,1.67,17.67,,,17.67,4.67,,,4.67,8.33,,,8.33,6.67,,,6.67,0.33,,,0.33,1.0,,,1.0
61,Aston Villa_Man City_2014,7,2014-10-04,2014,21,0,2,Lost,0,0,Draw,C Foy,6,27,1,7,4,6,0,7,0,1,0,0,4,8.67,,,8.67,2.0,,,2.0,10.33,,,10.33,5.0,,,5.0,0.67,,,0.67,0.67,,,0.67,2.0,,,2.0,0.0,,,0.0,1.33,,,1.33,1.0,,,1.0,9.67,,,9.67,3.33,,,3.33,9.0,,,9.0,6.33,,,6.33,0.33,,,0.33,2.33,,,2.33
62,Sunderland_Stoke_2014,7,2014-10-04,2014,38,3,1,Winn,2,1,Winn,N Swarbrick,8,11,3,5,10,17,7,4,3,4,0,0,4,10.67,,,10.67,2.33,,,2.33,11.0,,,11.0,6.33,,,6.33,1.0,,,1.0,0.67,,,0.67,2.33,,,2.33,0.0,,,0.0,1.0,,,1.0,0.67,,,0.67,10.67,,,10.67,3.33,,,3.33,14.33,,,14.33,3.33,,,3.33,0.33,,,0.33,1.33,,,1.33
63,Liverpool_West Brom_2014,7,2014-10-04,2014,10,2,1,Winn,1,0,Winn,M Oliver,19,8,7,4,12,15,5,5,2,2,0,0,4,18.0,,,18.0,4.67,,,4.67,8.33,,,8.33,5.67,,,5.67,1.0,,,1.0,0.33,,,0.33,1.67,,,1.67,0.0,,,0.0,1.0,,,1.0,0.33,,,0.33,9.33,,,9.33,4.0,,,4.0,10.0,,,10.0,4.67,,,4.67,0.0,,,0.0,1.33,,,1.33
64,Swansea_Newcastle_2014,7,2014-10-04,2014,0,2,2,Draw,1,1,Draw,L Mason,11,9,5,4,11,15,3,1,1,3,0,0,4,10.0,,,10.0,5.0,,,5.0,11.67,,,11.67,1.33,,,1.33,1.33,,,1.33,1.0,,,1.0,1.0,,,1.0,0.33,,,0.33,0.33,,,0.33,0.0,,,0.0,13.0,,,13.0,2.33,,,2.33,12.0,,,12.0,4.67,,,4.67,0.0,,,0.0,2.33,,,2.33
65,Hull_Crystal Palace_2014,7,2014-10-04,2014,34,2,0,Winn,0,0,Draw,M Dean,15,11,2,2,6,14,6,7,1,2,0,0,4,10.0,,,10.0,4.33,,,4.33,10.67,,,10.67,3.33,,,3.33,1.67,,,1.67,1.33,,,1.33,1.33,,,1.33,0.33,,,0.33,2.33,,,2.33,0.67,,,0.67,18.33,,,18.33,4.33,,,4.33,7.67,,,7.67,7.67,,,7.67,0.0,,,0.0,2.0,,,2.0
