,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
58,Man United_Liverpool_2004,3,2004-09-20,2004,20,2,1,Lost,1,0,Lost,G Poll,14,6,9,3,22,15,7,2,1,2,0,0,,,,23,,,,10,,,,25,,,,10,,,,1,,,,1,,,,1,,,,0,,,,2,,,,1,,,,24,,,,15,,,,32,,,,8,,,,0,,,,5
59,Middlesbrough_Chelsea_2004,4,2004-09-25,2004,11,0,1,Winn,0,0,Draw,M Halsey,8,17,4,12,10,15,3,7,0,1,0,0,41.0,,,41,23.0,,,23,40.0,,,40,17.0,,,17,3.0,,,3,1.0,,,1,2.0,,,2,0.0,,,0,0.0,,,0,0.0,,,0,27.0,,,27,12.0,,,12,28.0,,,28,11.0,,,11,0.0,,,0,1.0,,,1
60,Newcastle_West Brom_2004,4,2004-09-25,2004,36,3,1,Lost,0,0,Draw,M Riley,31,7,10,3,15,15,8,3,3,2,0,1,25.0,,,25,15.0,,,15,44.0,,,44,17.0,,,17,2.0,,,2,2.0,,,2,1.0,,,1,0.0,,,0,6.0,,,6,3.0,,,3,44.0,,,44,23.0,,,23,35.0,,,35,19.0,,,19,0.0,,,0,1.0,,,1
61,Aston Villa_Crystal Palace_2004,4,2004-09-25,2004,12,1,1,Draw,1,1,Draw,M Clattenburg,10,13,5,8,10,15,5,8,2,1,0,0,26.0,,,26,13.0,,,13,53.0,,,53,20.0,,,20,3.0,,,3,1.0,,,1,5.0,,,5,0.0,,,0,6.0,,,6,2.0,,,2,54.0,,,54,32.0,,,32,44.0,,,44,18.0,,,18,0.0,,,0,1.0,,,1
62,Fulham_Southampton_2004,4,2004-09-25,2004,30,1,0,Lost,1,0,Lost,G Poll,11,15,6,5,11,19,5,4,0,1,0,0,24.0,,,24,11.0,,,11,34.0,,,34,16.0,,,16,1.0,,,1,1.0,,,1,5.0,,,5,0.0,,,0,4.0,,,4,4.0,,,4,38.0,,,38,16.0,,,16,37.0,,,37,30.0,,,30,0.0,,,0,0.0,,,0
63,Man City_Arsenal_2004,4,2004-09-25,2004,0,0,1,Winn,0,1,Winn,N Barry,11,12,7,9,16,8,8,1,1,0,0,0,48.0,,,48,36.0,,,36,34.0,,,34,21.0,,,21,11.0,,,11,5.0,,,5,4.0,,,4,0.0,,,0,2.0,,,2,0.0,,,0,23.0,,,23,17.0,,,17,45.0,,,45,13.0,,,13,0.0,,,0,5.0,,,5
64,Liverpool_Norwich_2004,4,2004-09-25,2004,25,3,0,Lost,2,0,Lost,A Wiley,20,2,12,1,10,12,4,2,1,0,0,0,27.0,,,27,9.0,,,9,42.0,,,42,16.0,,,16,3.0,,,3,0.0,,,0,3.0,,,3,0.0,,,0,4.0,,,4,2.0,,,2,55.0,,,55,29.0,,,29,42.0,,,42,36.0,,,36,0.0,,,0,2.0,,,2
65,Bolton_Birmingham_2004,4,2004-09-25,2004,2,1,1,Draw,1,0,Lost,R Styles,16,6,12,2,7,18,7,2,2,1,0,0,31.0,,,31,16.0,,,16,40.0,,,40,15.0,,,15,2.0,,,2,2.0,,,2,8.0,,,8,0.0,,,0,4.0,,,4,3.0,,,3,34.0,,,34,17.0,,,17,44.0,,,44,16.0,,,16,0.0,,,0,8.0,,,8
66,Tottenham_Man United_2004,4,2004-09-25,2004,22,0,1,Winn,0,1,Winn,P Walton,11,6,5,4,9,10,3,3,1,0,0,0,47.0,,,47,25.0,,,25,40.0,,,40,24.0,,,24,3.0,,,3,1.0,,,1,2.0,,,2,0.0,,,0,4.0,,,4,2.0,,,2,28.0,,,28,16.0,,,16,64.0,,,64,10.0,,,10,1.0,,,1,5.0,,,5
67,Portsmouth_Everton_2004,4,2004-09-26,2004,14,0,1,Winn,0,0,Draw,D Gallagher,11,9,6,2,12,16,3,6,1,1,0,0,27.0,,,27,14.0,,,14,40.0,,,40,14.0,,,14,4.0,,,4,1.0,,,1,6.0,,,6,2.0,,,2,1.0,,,1,1.0,,,1,42.0,,,42,19.0,,,19,28.0,,,28,23.0,,,23,0.0,,,0,2.0,,,2
68,Charlton_Blackburn_2004,4,2004-09-27,2004,3,1,0,Lost,0,0,Draw,S Dunn,6,12,3,7,18,14,6,10,1,1,0,0,18.0,,,18,7.0,,,7,55.0,,,55,16.0,,,16,2.0,,,2,0.0,,,0,8.0,,,8,0.0,,,0,9.0,,,9,3.0,,,3,35.0,,,35,20.0,,,20,33.0,,,33,17.0,,,17,0.0,,,0,4.0,,,4
69,Arsenal_Charlton_2004,4,2004-10-02,2004,10,4,0,Lost,1,0,Lost,M Dean,15,4,9,0,13,15,6,1,3,1,0,0,17.0,,,17,9.0,,,9,36.0,,,36,12.0,,,12,2.0,,,2,0.0,,,0,4.0,,,4,0.0,,,0,9.0,,,9,4.0,,,4,44.0,,,44,26.0,,,26,33.0,,,33,27.0,,,27,1.0,,,1,4.0,,,4
70,Norwich_Portsmouth_2004,3,2004-10-02,2004,26,2,2,Draw,0,1,Winn,M Messias,17,13,9,5,13,7,8,2,1,4,0,0,,,,16,,,,8,,,,26,,,,10,,,,1,,,,0,,,,4,,,,0,,,,3,,,,1,,,,31,,,,17,,,,22,,,,18,,,,0,,,,0
71,Southampton_Man City_2004,4,2004-10-02,2004,21,0,0,Draw,0,0,Draw,U Rennie,16,21,11,11,13,11,6,14,0,0,0,0,25.0,,,25,15.0,,,15,45.0,,,45,15.0,,,15,3.0,,,3,1.0,,,1,6.0,,,6,1.0,,,1,4.0,,,4,1.0,,,1,24.0,,,24,13.0,,,13,43.0,,,43,12.0,,,12,0.0,,,0,4.0,,,4
72,West Brom_Bolton_2004,4,2004-10-02,2004,5,2,1,Lost,0,0,Draw,M Clattenburg,13,16,7,7,18,15,6,5,0,0,0,0,27.0,,,27,14.0,,,14,38.0,,,38,18.0,,,18,4.0,,,4,2.0,,,2,4.0,,,4,0.0,,,0,5.0,,,5,2.0,,,2,44.0,,,44,24.0,,,24,33.0,,,33,20.0,,,20,0.0,,,0,2.0,,,2
73,Blackburn_Aston Villa_2004,4,2004-10-02,2004,1,2,2,Draw,1,1,Draw,P Walton,13,15,7,9,14,17,5,8,2,2,0,0,36.0,,,36,17.0,,,17,40.0,,,40,22.0,,,22,1.0,,,1,1.0,,,1,4.0,,,4,0.0,,,0,4.0,,,4,3.0,,,3,35.0,,,35,13.0,,,13,28.0,,,28,17.0,,,17,0.0,,,0,3.0,,,3
74,Everton_Tottenham_2004,4,2004-10-02,2004,34,0,1,Winn,0,0,Draw,G Poll,10,8,4,2,9,13,11,2,1,2,0,0,33.0,,,33,17.0,,,17,35.0,,,35,14.0,,,14,2.0,,,2,1.0,,,1,4.0,,,4,0.0,,,0,1.0,,,1,1.0,,,1,37.0,,,37,16.0,,,16,39.0,,,39,26.0,,,26,0.0,,,0,2.0,,,2
75,Man United_Middlesbrough_2004,4,2004-10-03,2004,23,1,1,Draw,0,1,Winn,R Styles,22,13,10,9,8,13,10,2,1,3,0,0,35.0,,,35,21.0,,,21,34.0,,,34,14.0,,,14,5.0,,,5,1.0,,,1,6.0,,,6,0.0,,,0,6.0,,,6,1.0,,,1,33.0,,,33,22.0,,,22,31.0,,,31,14.0,,,14,0.0,,,0,2.0,,,2
76,Chelsea_Liverpool_2004,4,2004-10-03,2004,20,1,0,Lost,0,0,Draw,P Dowd,13,5,5,3,14,20,11,2,0,1,0,0,29.0,,,29,13.0,,,13,40.0,,,40,12.0,,,12,2.0,,,2,1.0,,,1,3.0,,,3,0.0,,,0,4.0,,,4,2.0,,,2,38.0,,,38,24.0,,,24,54.0,,,54,15.0,,,15,0.0,,,0,6.0,,,6
77,Birmingham_Newcastle_2004,4,2004-10-03,2004,24,2,2,Draw,1,1,Draw,H Webb,10,6,6,3,17,14,6,5,3,2,0,0,32.0,,,32,17.0,,,17,35.0,,,35,17.0,,,17,6.0,,,6,4.0,,,4,5.0,,,5,0.0,,,0,7.0,,,7,1.0,,,1,42.0,,,42,27.0,,,27,54.0,,,54,22.0,,,22,0.0,,,0,6.0,,,6
78,Crystal Palace_Fulham_2004,4,2004-10-04,2004,15,2,0,Lost,0,0,Draw,M Riley,20,8,10,5,10,10,10,3,1,1,0,1,31.0,,,31,15.0,,,15,30.0,,,30,21.0,,,21,5.0,,,5,2.0,,,2,9.0,,,9,2.0,,,2,6.0,,,6,4.0,,,4,41.0,,,41,23.0,,,23,37.0,,,37,26.0,,,26,1.0,,,1,2.0,,,2
79,Blackburn_Middlesbrough_2004,5,2004-10-16,2004,23,0,4,Winn,0,0,Draw,M Riley,12,16,5,10,12,14,2,10,2,1,1,0,39.0,,,48,25.0,,,30,33.0,,,47,11.0,,,16,3.0,,,6,1.0,,,2,8.0,,,9,0.0,,,0,2.0,,,7,0.0,,,1,39.0,,,55,21.0,,,32,31.0,,,39,17.0,,,24,0.0,,,0,2.0,,,3
80,West Brom_Norwich_2004,5,2004-10-16,2004,25,0,0,Draw,0,0,Draw,P Crossley,9,12,2,5,13,21,2,3,2,2,0,0,22.0,,,29,8.0,,,10,31.0,,,54,13.0,,,18,2.0,,,3,0.0,,,0,2.0,,,3,0.0,,,0,5.0,,,7,3.0,,,4,58.0,,,75,34.0,,,41,44.0,,,52,29.0,,,40,0.0,,,0,3.0,,,3
81,Man City_Chelsea_2004,5,2004-10-16,2004,11,1,0,Lost,1,0,Lost,H Webb,4,9,1,3,6,7,0,12,1,2,0,0,51.0,,,58,32.0,,,35,39.0,,,55,22.0,,,24,3.0,,,4,1.0,,,1,3.0,,,3,0.0,,,0,0.0,,,0,0.0,,,0,26.0,,,35,13.0,,,16,28.0,,,38,6.0,,,14,0.0,,,0,1.0,,,1
82,Arsenal_Aston Villa_2004,5,2004-10-16,2004,1,3,1,Lost,2,1,Lost,G Poll,18,5,15,2,11,22,6,3,2,4,0,0,42.0,,,51,22.0,,,26,37.0,,,57,26.0,,,30,2.0,,,3,1.0,,,2,4.0,,,6,0.0,,,0,5.0,,,6,3.0,,,4,34.0,,,48,15.0,,,20,30.0,,,42,10.0,,,22,0.0,,,0,3.0,,,5
83,Fulham_Liverpool_2004,5,2004-10-16,2004,20,2,4,Winn,2,0,Lost,S Bennett,5,10,3,3,12,14,3,6,1,3,0,1,18.0,,,34,8.0,,,16,49.0,,,60,6.0,,,14,1.0,,,2,0.0,,,1,3.0,,,4,0.0,,,0,4.0,,,5,2.0,,,2,37.0,,,51,22.0,,,29,51.0,,,68,23.0,,,26,0.0,,,0,3.0,,,6
84,Everton_Southampton_2004,5,2004-10-16,2004,30,1,0,Lost,0,0,Draw,B Knight,14,8,5,4,5,14,5,6,0,0,0,0,33.0,,,39,14.0,,,16,44.0,,,53,14.0,,,20,1.0,,,1,1.0,,,1,6.0,,,6,0.0,,,0,3.0,,,5,3.0,,,5,35.0,,,49,17.0,,,22,34.0,,,48,23.0,,,35,0.0,,,0,0.0,,,0
85,Bolton_Crystal Palace_2004,5,2004-10-16,2004,12,1,0,Lost,1,0,Lost,N Barry,21,7,7,2,19,14,7,3,1,1,0,0,25.0,,,39,13.0,,,21,52.0,,,68,17.0,,,28,3.0,,,4,2.0,,,2,5.0,,,6,0.0,,,0,6.0,,,7,2.0,,,3,50.0,,,64,27.0,,,37,40.0,,,54,17.0,,,23,0.0,,,0,3.0,,,3
86,Birmingham_Man United_2004,5,2004-10-16,2004,22,0,0,Draw,0,0,Draw,M Halsey,14,12,6,7,16,11,3,3,1,0,0,0,42.0,,,53,26.0,,,29,42.0,,,50,24.0,,,27,4.0,,,4,2.0,,,2,2.0,,,2,0.0,,,0,3.0,,,4,1.0,,,2,31.0,,,39,16.0,,,21,56.0,,,73,11.0,,,13,1.0,,,1,6.0,,,6
87,Charlton_Newcastle_2004,5,2004-10-17,2004,24,1,1,Draw,0,1,Winn,P Walton,11,15,6,8,15,7,8,9,1,1,0,0,27.0,,,38,16.0,,,20,36.0,,,49,15.0,,,22,6.0,,,8,4.0,,,5,6.0,,,7,0.0,,,0,7.0,,,9,2.0,,,2,37.0,,,52,25.0,,,33,55.0,,,71,22.0,,,28,0.0,,,0,6.0,,,9
88,Portsmouth_Tottenham_2004,5,2004-10-18,2004,34,1,0,Lost,0,0,Draw,U Rennie,11,16,6,7,12,11,3,5,0,0,0,0,26.0,,,41,11.0,,,19,36.0,,,48,13.0,,,16,2.0,,,3,1.0,,,1,4.0,,,6,0.0,,,0,1.0,,,1,1.0,,,1,34.0,,,47,14.0,,,20,38.0,,,48,24.0,,,37,0.0,,,0,2.0,,,3
89,Chelsea_Blackburn_2004,5,2004-10-23,2004,3,4,0,Lost,2,0,Lost,G Poll,17,7,13,4,11,11,12,3,1,2,0,0,20.0,,,30,8.0,,,14,51.0,,,69,20.0,,,26,0.0,,,2,0.0,,,0,6.0,,,9,0.0,,,0,7.0,,,10,2.0,,,3,28.0,,,41,16.0,,,23,39.0,,,51,20.0,,,23,0.0,,,0,5.0,,,5
90,Liverpool_Charlton_2004,5,2004-10-23,2004,10,2,0,Lost,0,0,Draw,A D'Urso,17,3,7,1,9,11,12,0,0,1,0,0,12.0,,,21,4.0,,,9,39.0,,,51,8.0,,,13,1.0,,,2,0.0,,,0,4.0,,,5,0.0,,,0,9.0,,,13,3.0,,,5,38.0,,,59,24.0,,,35,36.0,,,46,24.0,,,33,1.0,,,1,6.0,,,7
91,Aston Villa_Fulham_2004,5,2004-10-23,2004,15,2,0,Lost,1,0,Lost,P Dowd,11,7,5,1,21,14,8,4,0,1,0,0,35.0,,,39,18.0,,,20,28.0,,,40,20.0,,,24,4.0,,,5,2.0,,,2,8.0,,,10,3.0,,,3,7.0,,,8,3.0,,,4,49.0,,,61,28.0,,,33,33.0,,,47,27.0,,,36,1.0,,,1,3.0,,,3
92,Norwich_Everton_2004,5,2004-10-23,2004,14,2,3,Winn,0,2,Winn,M Clattenburg,22,13,10,9,8,11,11,4,0,2,0,0,22.0,,,36,9.0,,,16,38.0,,,56,14.0,,,20,2.0,,,5,0.0,,,1,6.0,,,7,1.0,,,2,0.0,,,1,0.0,,,1,38.0,,,53,16.0,,,25,34.0,,,40,20.0,,,26,0.0,,,0,2.0,,,3
93,Tottenham_Bolton_2004,5,2004-10-23,2004,5,1,2,Winn,1,1,Draw,C Foy,8,6,5,4,14,17,2,3,0,0,0,0,33.0,,,43,17.0,,,21,40.0,,,53,19.0,,,23,5.0,,,5,2.0,,,2,4.0,,,4,0.0,,,0,5.0,,,7,1.0,,,2,34.0,,,57,19.0,,,31,40.0,,,51,18.0,,,26,0.0,,,0,2.0,,,2
94,Crystal Palace_West Brom_2004,5,2004-10-23,2004,36,3,0,Lost,2,0,Lost,M Messias,11,11,4,6,11,15,7,10,1,3,0,0,28.0,,,32,16.0,,,18,42.0,,,59,15.0,,,20,2.0,,,3,1.0,,,2,3.0,,,3,1.0,,,1,8.0,,,9,3.0,,,3,63.0,,,75,29.0,,,33,35.0,,,50,23.0,,,27,0.0,,,0,3.0,,,4
95,Man United_Arsenal_2004,5,2004-10-24,2004,0,2,0,Lost,0,0,Draw,M Riley,11,12,5,6,20,23,3,3,2,3,0,0,42.0,,,60,31.0,,,45,23.0,,,42,15.0,,,22,8.0,,,12,4.0,,,6,3.0,,,4,0.0,,,0,1.0,,,2,0.0,,,0,25.0,,,34,19.0,,,24,47.0,,,61,21.0,,,21,0.0,,,0,4.0,,,6
96,Southampton_Birmingham_2004,5,2004-10-24,2004,2,0,0,Draw,0,0,Draw,M Dean,6,8,1,2,11,11,4,4,0,1,0,0,21.0,,,37,7.0,,,18,42.0,,,58,13.0,,,17,2.0,,,3,1.0,,,2,5.0,,,9,0.0,,,0,4.0,,,5,3.0,,,4,36.0,,,50,21.0,,,29,38.0,,,51,15.0,,,23,0.0,,,0,8.0,,,10
97,Newcastle_Man City_2004,5,2004-10-24,2004,21,4,3,Lost,0,0,Draw,S Dunn,16,11,11,6,13,14,7,5,2,3,0,0,39.0,,,46,22.0,,,26,39.0,,,56,26.0,,,29,2.0,,,3,0.0,,,1,3.0,,,6,0.0,,,1,2.0,,,4,1.0,,,1,25.0,,,40,14.0,,,24,47.0,,,56,10.0,,,18,0.0,,,0,3.0,,,4
98,Middlesbrough_Portsmouth_2004,4,2004-10-24,2004,26,1,1,Draw,0,1,Winn,M Atkinson,26,3,11,1,5,5,9,0,0,2,0,0,29.0,,,29,13.0,,,13,33.0,,,33,12.0,,,12,3.0,,,3,1.0,,,1,8.0,,,8,0.0,,,0,5.0,,,5,1.0,,,1,48.0,,,48,26.0,,,26,35.0,,,35,26.0,,,26,0.0,,,0,1.0,,,1
99,Portsmouth_Man United_2004,6,2004-10-30,2004,22,2,0,Lost,0,0,Draw,N Barry,11,20,7,9,19,9,3,9,0,2,0,0,30.0,,,65,18.0,,,36,36.0,,,61,13.0,,,30,3.0,,,4,2.0,,,2,1.0,,,2,0.0,,,0,2.0,,,4,0.0,,,2,37.0,,,53,18.0,,,27,47.0,,,89,10.0,,,16,0.0,,,1,4.0,,,7
100,Arsenal_Southampton_2004,6,2004-10-30,2004,30,2,2,Draw,0,0,Draw,M Messias,14,7,9,4,8,21,7,7,1,4,0,0,35.0,,,47,16.0,,,20,46.0,,,67,20.0,,,26,0.0,,,1,0.0,,,1,2.0,,,6,0.0,,,0,2.0,,,6,1.0,,,5,33.0,,,63,15.0,,,27,28.0,,,53,19.0,,,40,0.0,,,0,0.0,,,0
101,Birmingham_Crystal Palace_2004,6,2004-10-30,2004,12,0,1,Winn,0,1,Winn,D Gallagher,16,4,11,1,8,14,11,3,1,1,0,0,26.0,,,46,13.0,,,23,50.0,,,82,18.0,,,31,2.0,,,4,2.0,,,2,4.0,,,7,0.0,,,0,5.0,,,8,3.0,,,4,47.0,,,85,19.0,,,44,43.0,,,73,20.0,,,30,0.0,,,0,3.0,,,4
102,Fulham_Tottenham_2004,6,2004-10-30,2004,34,2,0,Lost,1,0,Lost,A Wiley,8,5,4,1,11,9,5,4,0,1,0,0,30.0,,,57,12.0,,,26,37.0,,,59,13.0,,,21,1.0,,,3,0.0,,,1,4.0,,,6,0.0,,,0,1.0,,,2,0.0,,,1,41.0,,,58,18.0,,,26,37.0,,,60,23.0,,,40,0.0,,,0,2.0,,,3
103,Charlton_Middlesbrough_2004,6,2004-10-30,2004,23,1,2,Winn,0,1,Winn,M Halsey,8,11,7,7,14,8,3,4,3,0,0,0,45.0,,,64,30.0,,,40,39.0,,,61,15.0,,,26,5.0,,,10,1.0,,,2,8.0,,,10,0.0,,,0,2.0,,,7,0.0,,,1,45.0,,,67,24.0,,,37,33.0,,,51,18.0,,,26,1.0,,,1,4.0,,,5
104,West Brom_Chelsea_2004,6,2004-10-30,2004,11,1,4,Winn,0,1,Winn,B Knight,12,19,9,9,12,8,2,6,1,0,0,0,44.0,,,67,25.0,,,38,34.0,,,62,28.0,,,36,1.0,,,4,0.0,,,1,4.0,,,5,0.0,,,0,1.0,,,1,1.0,,,1,23.0,,,39,10.0,,,17,25.0,,,44,5.0,,,14,0.0,,,0,1.0,,,2
105,Blackburn_Liverpool_2004,6,2004-10-30,2004,20,2,2,Draw,2,1,Lost,R Styles,8,13,7,9,14,11,6,6,2,1,0,0,21.0,,,44,9.0,,,19,49.0,,,74,10.0,,,20,5.0,,,6,0.0,,,1,6.0,,,7,1.0,,,1,5.0,,,7,3.0,,,4,32.0,,,56,17.0,,,32,48.0,,,80,21.0,,,29,0.0,,,0,2.0,,,7
106,Everton_Aston Villa_2004,6,2004-10-30,2004,1,1,1,Draw,1,1,Draw,S Dunn,20,9,8,5,10,19,8,3,1,1,0,0,38.0,,,56,20.0,,,28,52.0,,,79,17.0,,,33,3.0,,,4,2.0,,,3,7.0,,,10,0.0,,,0,5.0,,,9,3.0,,,6,45.0,,,66,25.0,,,35,35.0,,,53,12.0,,,28,0.0,,,0,5.0,,,7
107,Bolton_Newcastle_2004,6,2004-10-31,2004,24,2,1,Lost,0,0,Draw,G Poll,17,5,11,4,14,11,4,5,1,1,0,0,30.0,,,53,14.0,,,28,32.0,,,56,20.0,,,31,5.0,,,9,3.0,,,6,6.0,,,8,0.0,,,0,4.0,,,10,1.0,,,2,32.0,,,63,18.0,,,39,47.0,,,86,21.0,,,36,0.0,,,0,4.0,,,10
108,Man City_Norwich_2004,6,2004-11-01,2004,25,1,1,Draw,1,0,Lost,S Bennett,19,10,11,5,10,13,9,4,1,0,0,0,21.0,,,41,8.0,,,15,42.0,,,75,10.0,,,21,0.0,,,3,0.0,,,0,3.0,,,5,0.0,,,0,3.0,,,7,2.0,,,4,44.0,,,84,21.0,,,43,40.0,,,65,19.0,,,42,0.0,,,0,5.0,,,5
109,Chelsea_Everton_2004,6,2004-11-06,2004,14,1,0,Lost,0,0,Draw,M Riley,12,3,3,1,10,15,16,3,1,3,0,0,28.0,,,49,16.0,,,25,36.0,,,67,16.0,,,24,5.0,,,8,2.0,,,3,6.0,,,9,1.0,,,2,2.0,,,3,0.0,,,1,46.0,,,75,20.0,,,35,34.0,,,48,23.0,,,37,0.0,,,0,2.0,,,3
110,Norwich_Blackburn_2004,6,2004-11-06,2004,3,1,1,Draw,0,0,Draw,S Dunn,12,15,5,9,18,12,7,4,1,0,0,1,24.0,,,37,12.0,,,18,44.0,,,80,18.0,,,29,0.0,,,2,0.0,,,0,4.0,,,11,0.0,,,0,8.0,,,14,4.0,,,5,30.0,,,58,20.0,,,36,39.0,,,62,26.0,,,35,0.0,,,0,4.0,,,6
111,Crystal Palace_Arsenal_2004,6,2004-11-06,2004,0,1,1,Draw,0,0,Draw,M Dean,3,19,1,13,10,8,1,8,0,1,0,0,36.0,,,72,22.0,,,51,41.0,,,65,8.0,,,25,4.0,,,12,1.0,,,6,5.0,,,7,0.0,,,0,2.0,,,4,0.0,,,0,31.0,,,45,19.0,,,29,52.0,,,81,20.0,,,24,0.0,,,0,5.0,,,8
112,Liverpool_Birmingham_2004,6,2004-11-06,2004,2,0,1,Winn,0,0,Draw,U Rennie,17,6,8,1,19,17,4,5,3,1,0,0,19.0,,,45,7.0,,,20,48.0,,,69,9.0,,,21,2.0,,,3,1.0,,,2,5.0,,,10,0.0,,,0,3.0,,,5,2.0,,,4,36.0,,,56,19.0,,,30,34.0,,,62,17.0,,,27,0.0,,,0,4.0,,,10
113,Aston Villa_Portsmouth_2004,5,2004-11-06,2004,26,3,0,Lost,3,0,Lost,M Halsey,10,7,9,2,8,13,6,4,1,1,0,0,22.0,,,32,8.0,,,14,27.0,,,38,6.0,,,12,3.0,,,4,2.0,,,2,9.0,,,10,0.0,,,0,4.0,,,6,0.0,,,1,56.0,,,74,23.0,,,37,31.0,,,40,30.0,,,35,0.0,,,0,1.0,,,1
114,Southampton_West Brom_2004,6,2004-11-06,2004,36,2,2,Draw,1,2,Winn,S Bennett,11,10,6,5,13,14,5,1,2,0,0,0,27.0,,,43,14.0,,,24,41.0,,,74,19.0,,,30,1.0,,,3,0.0,,,2,5.0,,,6,1.0,,,1,9.0,,,12,4.0,,,5,58.0,,,86,23.0,,,37,35.0,,,61,23.0,,,34,0.0,,,0,4.0,,,5
115,Tottenham_Charlton_2004,6,2004-11-06,2004,10,2,3,Winn,0,2,Winn,N Barry,19,3,11,3,6,13,5,1,0,2,0,1,9.0,,,24,2.0,,,10,42.0,,,62,4.0,,,13,1.0,,,2,0.0,,,0,4.0,,,6,0.0,,,0,7.0,,,15,1.0,,,5,39.0,,,76,21.0,,,42,34.0,,,55,30.0,,,45,1.0,,,1,6.0,,,7
116,Newcastle_Fulham_2004,6,2004-11-07,2004,15,1,4,Winn,0,1,Winn,H Webb,26,11,20,7,12,16,19,0,1,1,0,0,24.0,,,46,9.0,,,21,30.0,,,54,16.0,,,28,1.0,,,5,0.0,,,2,7.0,,,11,3.0,,,3,5.0,,,10,1.0,,,5,39.0,,,72,20.0,,,38,42.0,,,68,29.0,,,44,1.0,,,1,3.0,,,3
117,Man United_Man City_2004,6,2004-11-07,2004,21,0,0,Draw,0,0,Draw,G Poll,15,3,10,1,10,10,16,1,2,2,1,0,46.0,,,57,27.0,,,32,40.0,,,70,26.0,,,34,5.0,,,6,0.0,,,1,5.0,,,9,0.0,,,1,5.0,,,8,0.0,,,1,35.0,,,56,23.0,,,35,40.0,,,69,15.0,,,25,0.0,,,0,4.0,,,6
118,Middlesbrough_Bolton_2004,6,2004-11-07,2004,5,1,1,Draw,0,0,Draw,P Walton,14,7,5,4,13,12,3,3,1,3,0,1,30.0,,,49,16.0,,,25,49.0,,,70,16.0,,,26,5.0,,,7,1.0,,,3,3.0,,,4,0.0,,,0,5.0,,,8,2.0,,,3,32.0,,,65,18.0,,,36,45.0,,,65,11.0,,,28,0.0,,,0,1.0,,,2
119,Tottenham_Arsenal_2004,7,2004-11-13,2004,0,4,5,Winn,1,1,Draw,S Bennett,10,10,7,6,20,9,3,4,3,0,0,0,43.0,91.0,,91,28.0,64.0,,64,39.0,73.0,,73,12.0,33.0,,33,2.0,13.0,,13,1.0,6.0,,6,4.0,8.0,,8,0.0,0.0,,0,3.0,5.0,,5,0.0,0.0,,0,25.0,48.0,,48,13.0,30.0,,30,46.0,91.0,,91,12.0,25.0,,25,0.0,0.0,,0,3.0,8.0,,8
120,Liverpool_Crystal Palace_2004,7,2004-11-13,2004,12,3,2,Lost,2,1,Lost,P Dowd,18,4,5,4,13,17,7,1,1,3,0,0,24.0,50.0,,50,11.0,24.0,,24,43.0,96.0,,96,14.0,34.0,,34,2.0,5.0,,5,2.0,3.0,,3,3.0,8.0,,8,0.0,0.0,,0,2.0,8.0,,8,2.0,4.0,,4,47.0,101.0,,101,23.0,55.0,,55,37.0,81.0,,81,23.0,41.0,,41,0.0,0.0,,0,4.0,5.0,,5
