,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3_cumsum,Shoot_asA_last_3_mean,Shoot_asA_last_6_cumsum,Shoot_asA_last_6_mean,Shoot_asA_last_10_cumsum,Shoot_asA_last_10_mean,Shoot_asA_last_infinity_cumsum,Shoot_asA_last_infinity_mean,ShootTarget_asA_last_3_cumsum,ShootTarget_asA_last_3_mean,ShootTarget_asA_last_6_cumsum,ShootTarget_asA_last_6_mean,ShootTarget_asA_last_10_cumsum,ShootTarget_asA_last_10_mean,ShootTarget_asA_last_infinity_cumsum,ShootTarget_asA_last_infinity_mean,Fouls_asA_last_3_cumsum,Fouls_asA_last_3_mean,Fouls_asA_last_6_cumsum,Fouls_asA_last_6_mean,Fouls_asA_last_10_cumsum,Fouls_asA_last_10_mean,Fouls_asA_last_infinity_cumsum,Fouls_asA_last_infinity_mean,Corner_asA_last_3_cumsum,Corner_asA_last_3_mean,Corner_asA_last_6_cumsum,Corner_asA_last_6_mean,Corner_asA_last_10_cumsum,Corner_asA_last_10_mean,Corner_asA_last_infinity_cumsum,Corner_asA_last_infinity_mean,FTG_asA_last_3_cumsum,FTG_asA_last_3_mean,FTG_asA_last_6_cumsum,FTG_asA_last_6_mean,FTG_asA_last_10_cumsum,FTG_asA_last_10_mean,FTG_asA_last_infinity_cumsum,FTG_asA_last_infinity_mean,HTG_asA_last_3_cumsum,HTG_asA_last_3_mean,HTG_asA_last_6_cumsum,HTG_asA_last_6_mean,HTG_asA_last_10_cumsum,HTG_asA_last_10_mean,HTG_asA_last_infinity_cumsum,HTG_asA_last_infinity_mean,YellowC_asA_last_3_cumsum,YellowC_asA_last_3_mean,YellowC_asA_last_6_cumsum,YellowC_asA_last_6_mean,YellowC_asA_last_10_cumsum,YellowC_asA_last_10_mean,YellowC_asA_last_infinity_cumsum,YellowC_asA_last_infinity_mean,RedC_asA_last_3_cumsum,RedC_asA_last_3_mean,RedC_asA_last_6_cumsum,RedC_asA_last_6_mean,RedC_asA_last_10_cumsum,RedC_asA_last_10_mean,RedC_asA_last_infinity_cumsum,RedC_asA_last_infinity_mean,FT_against_A_last_3_cumsum,FT_against_A_last_3_mean,FT_against_A_last_6_cumsum,FT_against_A_last_6_mean,FT_against_A_last_10_cumsum,FT_against_A_last_10_mean,FT_against_A_last_infinity_cumsum,FT_against_A_last_infinity_mean,HT_against_A_last_3_cumsum,HT_against_A_last_3_mean,HT_against_A_last_6_cumsum,HT_against_A_last_6_mean,HT_against_A_last_10_cumsum,HT_against_A_last_10_mean,HT_against_A_last_infinity_cumsum,HT_against_A_last_infinity_mean,Shoot_against_A_last_3_cumsum,Shoot_against_A_last_3_mean,Shoot_against_A_last_6_cumsum,Shoot_against_A_last_6_mean,Shoot_against_A_last_10_cumsum,Shoot_against_A_last_10_mean,Shoot_against_A_last_infinity_cumsum,Shoot_against_A_last_infinity_mean,ShootTarget_against_A_last_3_cumsum,ShootTarget_against_A_last_3_mean,ShootTarget_against_A_last_6_cumsum,ShootTarget_against_A_last_6_mean,ShootTarget_against_A_last_10_cumsum,ShootTarget_against_A_last_10_mean,ShootTarget_against_A_last_infinity_cumsum,ShootTarget_against_A_last_infinity_mean,Fouls_against_A_last_3_cumsum,Fouls_against_A_last_3_mean,Fouls_against_A_last_6_cumsum,Fouls_against_A_last_6_mean,Fouls_against_A_last_10_cumsum,Fouls_against_A_last_10_mean,Fouls_against_A_last_infinity_cumsum,Fouls_against_A_last_infinity_mean,Corner_against_A_last_3_cumsum,Corner_against_A_last_3_mean,Corner_against_A_last_6_cumsum,Corner_against_A_last_6_mean,Corner_against_A_last_10_cumsum,Corner_against_A_last_10_mean,Corner_against_A_last_infinity_cumsum,Corner_against_A_last_infinity_mean,RedC_againts_A_last_3_cumsum,RedC_againts_A_last_3_mean,RedC_againts_A_last_6_cumsum,RedC_againts_A_last_6_mean,RedC_againts_A_last_10_cumsum,RedC_againts_A_last_10_mean,RedC_againts_A_last_infinity_cumsum,RedC_againts_A_last_infinity_mean,YellowC_against_A_last_3_cumsum,YellowC_against_A_last_3_mean,YellowC_against_A_last_6_cumsum,YellowC_against_A_last_6_mean,YellowC_against_A_last_10_cumsum,YellowC_against_A_last_10_mean,YellowC_against_A_last_infinity_cumsum,YellowC_against_A_last_infinity_mean
125,Leeds_Bolton_2003,7,2003-11-22,2003,5,0,2,Winn,0,2,Winn,G Poll,13,10,10,5,15,11,8,2,1,0,0,0,52.0,17.33,88.0,14.67,,,88,12.57,28.0,9.33,43.0,7.17,,,43,6.14,30.0,10.0,64.0,10.67,,,64,9.14,14.0,4.67,27.0,4.5,,,27,3.86,4.0,1.33,4.0,0.67,,,4,0.57,1.0,0.33,1.0,0.17,,,1,0.14,6.0,2.0,15.0,2.5,,,15,2.14,0.0,0.0,0.0,0.0,,,0,0.0,7.0,2.33,15.0,2.5,,,15,2.14,1.0,0.33,2.0,0.33,,,2,0.29,40.0,13.33,80.0,13.33,,,80,11.43,27.0,9.0,48.0,8.0,,,48,6.86,43.0,14.33,82.0,13.67,,,82,11.71,23.0,7.67,38.0,6.33,,,38,5.43,1.0,0.33,1.0,0.17,,,1,0.14,5.0,1.67,8.0,1.33,,,8,1.14
126,Middlesbrough_Liverpool_2003,7,2003-11-22,2003,20,0,0,Draw,0,0,Draw,P Dowd,8,8,3,1,16,15,3,4,2,2,0,0,40.0,13.33,94.0,15.67,,,94,13.43,22.0,7.33,56.0,9.33,,,56,8.0,29.0,9.67,64.0,10.67,,,64,9.14,16.0,5.33,40.0,6.67,,,40,5.71,4.0,1.33,10.0,1.67,,,10,1.43,2.0,0.67,4.0,0.67,,,4,0.57,4.0,1.33,10.0,1.67,,,10,1.43,0.0,0.0,0.0,0.0,,,0,0.0,5.0,1.67,6.0,1.0,,,6,0.86,4.0,1.33,5.0,0.83,,,5,0.71,34.0,11.33,67.0,11.17,,,67,9.57,17.0,5.67,36.0,6.0,,,36,5.14,46.0,15.33,97.0,16.17,,,97,13.86,16.0,5.33,38.0,6.33,,,38,5.43,1.0,0.33,2.0,0.33,,,2,0.29,5.0,1.67,10.0,1.67,,,10,1.43
127,Newcastle_Man City_2003,7,2003-11-22,2003,21,3,0,Lost,0,0,Draw,N Barry,17,5,10,1,13,16,4,2,1,2,0,0,31.0,10.33,65.0,10.83,,,65,9.29,20.0,6.67,39.0,6.5,,,39,5.57,31.0,10.33,76.0,12.67,,,76,10.86,21.0,7.0,32.0,5.33,,,32,4.57,2.0,0.67,10.0,1.67,,,10,1.43,1.0,0.33,4.0,0.67,,,4,0.57,3.0,1.0,10.0,1.67,,,10,1.43,0.0,0.0,0.0,0.0,,,0,0.0,2.0,0.67,6.0,1.0,,,6,0.86,1.0,0.33,2.0,0.33,,,2,0.29,23.0,7.67,60.0,10.0,,,60,8.57,13.0,4.33,37.0,6.17,,,37,5.29,31.0,10.33,71.0,11.83,,,71,10.14,8.0,2.67,23.0,3.83,,,23,3.29,0.0,0.0,1.0,0.17,,,1,0.14,4.0,1.33,10.0,1.67,,,10,1.43
128,Tottenham_Aston Villa_2003,7,2003-11-23,2003,1,2,1,Lost,0,0,Draw,J Winter,10,13,5,6,14,15,3,3,0,1,0,0,20.0,6.67,43.0,7.17,,,43,6.14,8.0,2.67,20.0,3.33,,,20,2.86,46.0,15.33,95.0,15.83,,,95,13.57,12.0,4.0,30.0,5.0,,,30,4.29,1.0,0.33,3.0,0.5,,,3,0.43,1.0,0.33,2.0,0.33,,,2,0.29,6.0,2.0,12.0,2.0,,,12,1.71,1.0,0.33,2.0,0.33,,,2,0.29,2.0,0.67,10.0,1.67,,,10,1.43,2.0,0.67,3.0,0.5,,,3,0.43,36.0,12.0,71.0,11.83,,,71,10.14,21.0,7.0,39.0,6.5,,,39,5.57,32.0,10.67,77.0,12.83,,,77,11.0,24.0,8.0,37.0,6.17,,,37,5.29,0.0,0.0,0.0,0.0,,,0,0.0,4.0,1.33,9.0,1.5,,,9,1.29
129,Fulham_Portsmouth_2003,7,2003-11-24,2003,26,2,0,Lost,2,0,Lost,A Wiley,8,12,4,6,9,16,2,11,0,3,0,1,28.0,9.33,49.0,8.17,,,49,7.0,12.0,4.0,18.0,3.0,,,18,2.57,42.0,14.0,99.0,16.5,,,99,14.14,13.0,4.33,27.0,4.5,,,27,3.86,0.0,0.0,2.0,0.33,,,2,0.29,0.0,0.0,2.0,0.33,,,2,0.29,7.0,2.33,18.0,3.0,,,18,2.57,0.0,0.0,0.0,0.0,,,0,0.0,8.0,2.67,10.0,1.67,,,10,1.43,4.0,1.33,5.0,0.83,,,5,0.71,27.0,9.0,71.0,11.83,,,71,10.14,17.0,5.67,37.0,6.17,,,37,5.29,35.0,11.67,69.0,11.5,,,69,9.86,13.0,4.33,35.0,5.83,,,35,5.0,0.0,0.0,0.0,0.0,,,0,0.0,1.0,0.33,8.0,1.33,,,8,1.14
130,Portsmouth_Leicester_2003,7,2003-11-29,2003,19,0,2,Winn,0,1,Winn,M Dean,12,7,7,3,12,14,11,4,5,1,0,0,21.0,7.0,40.0,6.67,,,40,5.71,12.0,4.0,20.0,3.33,,,20,2.86,35.0,11.67,79.0,13.17,,,79,11.29,13.0,4.33,20.0,3.33,,,20,2.86,6.0,2.0,9.0,1.5,,,9,1.29,4.0,1.33,5.0,0.83,,,5,0.71,5.0,1.67,10.0,1.67,,,10,1.43,0.0,0.0,3.0,0.5,,,3,0.43,6.0,2.0,13.0,2.17,,,13,1.86,1.0,0.33,7.0,1.17,,,7,1.0,42.0,14.0,88.0,14.67,,,88,12.57,20.0,6.67,43.0,7.17,,,43,6.14,27.0,9.0,67.0,11.17,,,67,9.57,18.0,6.0,40.0,6.67,,,40,5.71,0.0,0.0,1.0,0.17,,,1,0.14,4.0,1.33,5.0,0.83,,,5,0.71
131,Bolton_Everton_2003,7,2003-11-29,2003,14,2,0,Lost,1,0,Lost,P Durkin,13,7,6,3,11,18,7,7,0,2,0,0,28.0,9.33,63.0,10.5,,,63,9.0,8.0,2.67,24.0,4.0,,,24,3.43,35.0,11.67,72.0,12.0,,,72,10.29,12.0,4.0,35.0,5.83,,,35,5.0,1.0,0.33,4.0,0.67,,,4,0.57,0.0,0.0,1.0,0.17,,,1,0.14,5.0,1.67,12.0,2.0,,,12,1.71,0.0,0.0,1.0,0.17,,,1,0.14,5.0,1.67,10.0,1.67,,,10,1.43,3.0,1.0,6.0,1.0,,,6,0.86,47.0,15.67,77.0,12.83,,,77,11.0,25.0,8.33,38.0,6.33,,,38,5.43,42.0,14.0,70.0,11.67,,,70,10.0,23.0,7.67,39.0,6.5,,,39,5.57,0.0,0.0,1.0,0.17,,,1,0.14,5.0,1.67,9.0,1.5,,,9,1.29
132,Wolves_Newcastle_2003,7,2003-11-29,2003,24,1,1,Draw,1,1,Draw,S Bennett,10,7,4,4,14,14,5,3,2,1,0,0,19.0,6.33,47.0,7.83,,,47,6.71,13.0,4.33,29.0,4.83,,,29,4.14,33.0,11.0,87.0,14.5,,,87,12.43,10.0,3.33,25.0,4.17,,,25,3.57,4.0,1.33,10.0,1.67,,,10,1.43,2.0,0.67,4.0,0.67,,,4,0.57,5.0,1.67,13.0,2.17,,,13,1.86,1.0,0.33,2.0,0.33,,,2,0.29,7.0,2.33,14.0,2.33,,,14,2.0,5.0,1.67,7.0,1.17,,,7,1.0,30.0,10.0,58.0,9.67,,,58,8.29,19.0,6.33,36.0,6.0,,,36,5.14,44.0,14.67,96.0,16.0,,,96,13.71,14.0,4.67,27.0,4.5,,,27,3.86,0.0,0.0,1.0,0.17,,,1,0.14,5.0,1.67,14.0,2.33,,,14,2.0
133,Aston Villa_Southampton_2003,7,2003-11-29,2003,30,1,0,Lost,1,0,Lost,M Messias,22,7,12,3,13,13,9,4,0,1,0,0,34.0,11.33,73.0,12.17,,,73,10.43,16.0,5.33,44.0,7.33,,,44,6.29,30.0,10.0,70.0,11.67,,,70,10.0,16.0,5.33,40.0,6.67,,,40,5.71,0.0,0.0,5.0,0.83,,,5,0.71,0.0,0.0,2.0,0.33,,,2,0.29,5.0,1.67,10.0,1.67,,,10,1.43,1.0,0.33,1.0,0.17,,,1,0.14,1.0,0.33,4.0,0.67,,,4,0.57,1.0,0.33,3.0,0.5,,,3,0.43,45.0,15.0,85.0,14.17,,,85,12.14,26.0,8.67,45.0,7.5,,,45,6.43,35.0,11.67,87.0,14.5,,,87,12.43,24.0,8.0,36.0,6.0,,,36,5.14,0.0,0.0,0.0,0.0,,,0,0.0,6.0,2.0,12.0,2.0,,,12,1.71
134,Charlton_Leeds_2003,7,2003-11-29,2003,18,0,1,Winn,0,1,Winn,M Halsey,13,12,6,6,11,17,3,4,2,1,0,0,19.0,6.33,46.0,7.67,,,46,6.57,12.0,4.0,20.0,3.33,,,20,2.86,39.0,13.0,84.0,14.0,,,84,12.0,9.0,3.0,17.0,2.83,,,17,2.43,2.0,0.67,6.0,1.0,,,6,0.86,2.0,0.67,4.0,0.67,,,4,0.57,8.0,2.67,15.0,2.5,,,15,2.14,0.0,0.0,0.0,0.0,,,0,0.0,13.0,4.33,21.0,3.5,,,21,3.0,6.0,2.0,9.0,1.5,,,9,1.29,54.0,18.0,120.0,20.0,,,120,17.14,24.0,8.0,55.0,9.17,,,55,7.86,31.0,10.33,72.0,12.0,,,72,10.29,23.0,7.67,44.0,7.33,,,44,6.29,0.0,0.0,0.0,0.0,,,0,0.0,1.0,0.33,4.0,0.67,,,4,0.57
135,Blackburn_Tottenham_2003,7,2003-11-29,2003,34,1,0,Lost,0,0,Draw,G Poll,18,9,12,3,10,13,9,6,0,1,0,0,16.0,5.33,49.0,8.17,,,49,7.0,8.0,2.67,22.0,3.67,,,22,3.14,56.0,18.67,130.0,21.67,,,130,18.57,12.0,4.0,24.0,4.0,,,24,3.43,3.0,1.0,5.0,0.83,,,5,0.71,1.0,0.33,2.0,0.33,,,2,0.29,8.0,2.67,22.0,3.67,,,22,3.14,0.0,0.0,0.0,0.0,,,0,0.0,3.0,1.0,8.0,1.33,,,8,1.14,1.0,0.33,4.0,0.67,,,4,0.57,52.0,17.33,96.0,16.0,,,96,13.71,28.0,9.33,49.0,8.17,,,49,7.0,27.0,9.0,83.0,13.83,,,83,11.86,20.0,6.67,39.0,6.5,,,39,5.57,0.0,0.0,0.0,0.0,,,0,0.0,6.0,2.0,12.0,2.0,,,12,1.71
136,Arsenal_Fulham_2003,7,2003-11-30,2003,15,0,0,Draw,0,0,Draw,G Barber,22,7,14,1,13,11,9,0,1,1,0,0,30.0,10.0,70.0,11.67,,,70,10.0,16.0,5.33,42.0,7.0,,,42,6.0,37.0,12.33,85.0,14.17,,,85,12.14,12.0,4.0,27.0,4.5,,,27,3.86,6.0,2.0,12.0,2.0,,,12,1.71,2.0,0.67,4.0,0.67,,,4,0.57,8.0,2.67,18.0,3.0,,,18,2.57,0.0,0.0,1.0,0.17,,,1,0.14,4.0,1.33,9.0,1.5,,,9,1.29,2.0,0.67,6.0,1.0,,,6,0.86,35.0,11.67,78.0,13.0,,,78,11.14,16.0,5.33,39.0,6.5,,,39,5.57,34.0,11.33,80.0,13.33,,,80,11.43,16.0,5.33,37.0,6.17,,,37,5.29,0.0,0.0,1.0,0.17,,,1,0.14,7.0,2.33,10.0,1.67,,,10,1.43
137,Man City_Middlesbrough_2003,7,2003-11-30,2003,23,0,1,Winn,0,1,Winn,M Riley,24,2,14,0,15,12,12,0,0,0,0,0,36.0,12.0,64.0,10.67,,,64,9.14,22.0,7.33,36.0,6.0,,,36,5.14,45.0,15.0,91.0,15.17,,,91,13.0,11.0,3.67,22.0,3.67,,,22,3.14,3.0,1.0,5.0,0.83,,,5,0.71,2.0,0.67,3.0,0.5,,,3,0.43,7.0,2.33,13.0,2.17,,,13,1.86,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,5.0,0.83,,,5,0.71,0.0,0.0,2.0,0.33,,,2,0.29,34.0,11.33,76.0,12.67,,,76,10.86,18.0,6.0,39.0,6.5,,,39,5.57,45.0,15.0,97.0,16.17,,,97,13.86,17.0,5.67,40.0,6.67,,,40,5.71,1.0,0.33,1.0,0.17,,,1,0.14,8.0,2.67,15.0,2.5,,,15,2.14
138,Chelsea_Man United_2003,7,2003-11-30,2003,22,1,0,Lost,1,0,Lost,A Wiley,12,5,4,3,11,12,2,4,4,1,0,0,35.0,11.67,70.0,11.67,,,70,10.0,23.0,7.67,49.0,8.17,,,49,7.0,28.0,9.33,70.0,11.67,,,70,10.0,11.0,3.67,23.0,3.83,,,23,3.29,7.0,2.33,11.0,1.83,,,11,1.57,3.0,1.0,3.0,0.5,,,3,0.43,3.0,1.0,7.0,1.17,,,7,1.0,0.0,0.0,0.0,0.0,,,0,0.0,2.0,0.67,4.0,0.67,,,4,0.57,0.0,0.0,1.0,0.17,,,1,0.14,23.0,7.67,50.0,8.33,,,50,7.14,10.0,3.33,23.0,3.83,,,23,3.29,42.0,14.0,87.0,14.5,,,87,12.43,16.0,5.33,30.0,5.0,,,30,4.29,0.0,0.0,1.0,0.17,,,1,0.14,5.0,1.67,10.0,1.67,,,10,1.43
139,Liverpool_Birmingham_2003,7,2003-11-30,2003,2,3,1,Lost,1,1,Draw,N Barry,10,7,7,4,24,17,6,4,2,1,0,0,16.0,5.33,42.0,7.0,,,42,6.0,7.0,2.33,18.0,3.0,,,18,2.57,39.0,13.0,87.0,14.5,,,87,12.43,5.0,1.67,19.0,3.17,,,19,2.71,2.0,0.67,5.0,0.83,,,5,0.71,1.0,0.33,1.0,0.17,,,1,0.14,4.0,1.33,8.0,1.33,,,8,1.14,1.0,0.33,1.0,0.17,,,1,0.14,4.0,1.33,4.0,0.67,,,4,0.57,1.0,0.33,1.0,0.17,,,1,0.14,37.0,12.33,82.0,13.67,,,82,11.71,19.0,6.33,42.0,7.0,,,42,6.0,40.0,13.33,85.0,14.17,,,85,12.14,20.0,6.67,37.0,6.17,,,37,5.29,0.0,0.0,1.0,0.17,,,1,0.14,3.0,1.0,12.0,2.0,,,12,1.71
140,Middlesbrough_Portsmouth_2003,8,2003-12-06,2003,26,0,0,Draw,0,0,Draw,S Bennett,5,6,3,2,17,20,6,5,2,3,0,1,30.0,10.0,57.0,9.5,,,61,7.62,13.0,4.33,22.0,3.67,,,24,3.0,42.0,14.0,93.0,15.5,,,115,14.38,20.0,6.67,31.0,5.17,,,38,4.75,0.0,0.0,1.0,0.17,,,2,0.25,0.0,0.0,1.0,0.17,,,2,0.25,7.0,2.33,18.0,3.0,,,21,2.62,1.0,0.33,1.0,0.17,,,1,0.12,8.0,2.67,11.0,1.83,,,12,1.5,5.0,1.67,7.0,1.17,,,7,0.88,28.0,9.33,58.0,9.67,,,79,9.88,16.0,5.33,30.0,5.0,,,41,5.12,34.0,11.33,70.0,11.67,,,78,9.75,11.0,3.67,26.0,4.33,,,37,4.62,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,6.0,1.0,,,8,1.0
141,Newcastle_Liverpool_2003,8,2003-12-06,2003,20,1,1,Draw,0,1,Winn,G Poll,13,7,6,3,13,13,8,1,1,4,0,0,31.0,10.33,87.0,14.5,,,102,12.75,14.0,4.67,48.0,8.0,,,57,7.12,35.0,11.67,72.0,12.0,,,79,9.88,15.0,5.0,35.0,5.83,,,44,5.5,2.0,0.67,10.0,1.67,,,10,1.25,1.0,0.33,4.0,0.67,,,4,0.5,5.0,1.67,11.0,1.83,,,12,1.5,0.0,0.0,0.0,0.0,,,0,0.0,2.0,0.67,6.0,1.0,,,6,0.75,2.0,0.67,5.0,0.83,,,5,0.62,28.0,9.33,61.0,10.17,,,75,9.38,15.0,5.0,30.0,5.0,,,39,4.88,51.0,17.0,97.0,16.17,,,113,14.12,12.0,4.0,33.0,5.5,,,41,5.12,1.0,0.33,2.0,0.33,,,2,0.25,5.0,1.67,12.0,2.0,,,12,1.5
142,Leicester_Arsenal_2003,8,2003-12-06,2003,0,1,1,Draw,0,0,Draw,R Styles,4,8,1,5,13,12,7,5,1,1,0,1,33.0,11.0,61.0,10.17,,,75,9.38,21.0,7.0,35.0,5.83,,,45,5.62,35.0,11.67,81.0,13.5,,,88,11.0,14.0,4.67,25.0,4.17,,,30,3.75,8.0,2.67,12.0,2.0,,,16,2.0,5.0,1.67,6.0,1.0,,,9,1.12,3.0,1.0,11.0,1.83,,,11,1.38,0.0,0.0,1.0,0.17,,,1,0.12,2.0,0.67,4.0,0.67,,,4,0.5,1.0,0.33,3.0,0.5,,,3,0.38,22.0,7.33,55.0,9.17,,,65,8.12,10.0,3.33,31.0,5.17,,,35,4.38,35.0,11.67,70.0,11.67,,,81,10.12,19.0,6.33,39.0,6.5,,,42,5.25,0.0,0.0,0.0,0.0,,,0,0.0,3.0,1.0,13.0,2.17,,,14,1.75
143,Fulham_Bolton_2003,8,2003-12-06,2003,5,2,1,Lost,0,0,Draw,A D'Urso,10,10,3,5,15,11,3,2,0,2,0,0,47.0,15.67,83.0,13.83,,,98,12.25,28.0,9.33,43.0,7.17,,,48,6.0,25.0,8.33,67.0,11.17,,,75,9.38,11.0,3.67,25.0,4.17,,,29,3.62,5.0,1.67,6.0,1.0,,,6,0.75,3.0,1.0,3.0,0.5,,,3,0.38,1.0,0.33,11.0,1.83,,,15,1.88,0.0,0.0,0.0,0.0,,,0,0.0,6.0,2.0,11.0,1.83,,,15,1.88,1.0,0.33,1.0,0.17,,,2,0.25,39.0,13.0,80.0,13.33,,,93,11.62,29.0,9.67,52.0,8.67,,,58,7.25,44.0,14.67,85.0,14.17,,,97,12.12,22.0,7.33,38.0,6.33,,,46,5.75,1.0,0.33,1.0,0.17,,,1,0.12,5.0,1.67,9.0,1.5,,,9,1.12
144,Leeds_Chelsea_2003,8,2003-12-06,2003,11,1,1,Draw,1,0,Lost,M Dean,8,19,4,10,14,11,2,8,3,2,0,0,32.0,10.67,69.0,11.5,,,79,9.88,14.0,4.67,36.0,6.0,,,42,5.25,37.0,12.33,84.0,14.0,,,96,12.0,7.0,2.33,36.0,6.0,,,42,5.25,3.0,1.0,10.0,1.67,,,12,1.5,1.0,0.33,4.0,0.67,,,5,0.62,3.0,1.0,12.0,2.0,,,13,1.62,0.0,0.0,0.0,0.0,,,0,0.0,2.0,0.67,3.0,0.5,,,4,0.5,1.0,0.33,1.0,0.17,,,1,0.12,38.0,12.67,67.0,11.17,,,79,9.88,16.0,5.33,28.0,4.67,,,35,4.38,23.0,7.67,62.0,10.33,,,75,9.38,12.0,4.0,17.0,2.83,,,25,3.12,0.0,0.0,0.0,0.0,,,0,0.0,1.0,0.33,6.0,1.0,,,9,1.12
145,Tottenham_Wolves_2003,8,2003-12-06,2003,39,5,2,Lost,1,1,Draw,U Rennie,12,16,10,8,14,8,4,5,2,0,0,0,31.0,10.33,61.0,10.17,,,69,8.62,12.0,4.0,21.0,3.5,,,26,3.25,46.0,15.33,82.0,13.67,,,96,12.0,17.0,5.67,25.0,4.17,,,27,3.38,0.0,0.0,1.0,0.17,,,2,0.25,0.0,0.0,1.0,0.17,,,1,0.12,6.0,2.0,13.0,2.17,,,14,1.75,1.0,0.33,1.0,0.17,,,1,0.12,4.0,1.33,8.0,1.33,,,13,1.62,2.0,0.67,3.0,0.5,,,5,0.62,46.0,15.33,97.0,16.17,,,122,15.25,30.0,10.0,59.0,9.83,,,72,9.0,27.0,9.0,65.0,10.83,,,73,9.12,19.0,6.33,48.0,8.0,,,54,6.75,0.0,0.0,0.0,0.0,,,0,0.0,5.0,1.67,12.0,2.0,,,13,1.62
146,Man United_Aston Villa_2003,8,2003-12-06,2003,1,4,0,Lost,2,0,Lost,S Dunn,12,10,8,3,6,11,6,5,0,1,0,0,26.0,8.67,47.0,7.83,,,56,7.0,13.0,4.33,21.0,3.5,,,26,3.25,52.0,17.33,88.0,14.67,,,110,13.75,10.0,3.33,24.0,4.0,,,33,4.12,2.0,0.67,3.0,0.5,,,4,0.5,1.0,0.33,2.0,0.33,,,2,0.25,5.0,1.67,12.0,2.0,,,13,1.62,1.0,0.33,1.0,0.17,,,2,0.25,3.0,1.0,10.0,1.67,,,12,1.5,1.0,0.33,2.0,0.33,,,3,0.38,36.0,12.0,77.0,12.83,,,81,10.12,21.0,7.0,41.0,6.83,,,44,5.5,39.0,13.0,73.0,12.17,,,91,11.38,21.0,7.0,33.0,5.5,,,40,5.0,0.0,0.0,0.0,0.0,,,0,0.0,4.0,1.33,7.0,1.17,,,9,1.12
147,Birmingham_Blackburn_2003,8,2003-12-06,2003,3,0,4,Winn,0,0,Draw,G Barber,6,11,2,7,23,15,10,7,1,1,1,0,29.0,9.67,65.0,10.83,,,75,9.38,11.0,3.67,34.0,5.67,,,39,4.88,40.0,13.33,97.0,16.17,,,112,14.0,13.0,4.33,28.0,4.67,,,30,3.75,1.0,0.33,6.0,1.0,,,8,1.0,0.0,0.0,3.0,0.5,,,3,0.38,3.0,1.0,11.0,1.83,,,15,1.88,1.0,0.33,1.0,0.17,,,2,0.25,6.0,2.0,11.0,1.83,,,13,1.62,2.0,0.67,5.0,0.83,,,7,0.88,40.0,13.33,76.0,12.67,,,92,11.5,26.0,8.67,42.0,7.0,,,52,6.5,34.0,11.33,80.0,13.33,,,91,11.38,14.0,4.67,26.0,4.33,,,35,4.38,0.0,0.0,0.0,0.0,,,0,0.0,2.0,0.67,7.0,1.17,,,9,1.12
148,Everton_Man City_2003,8,2003-12-07,2003,21,0,0,Draw,0,0,Draw,J Winter,9,15,2,7,11,13,3,5,1,1,0,0,27.0,9.0,56.0,9.33,,,70,8.75,16.0,5.33,32.0,5.33,,,40,5.0,40.0,13.33,76.0,12.67,,,92,11.5,13.0,4.33,27.0,4.5,,,34,4.25,2.0,0.67,7.0,1.17,,,10,1.25,1.0,0.33,2.0,0.33,,,4,0.5,3.0,1.0,11.0,1.83,,,12,1.5,0.0,0.0,0.0,0.0,,,0,0.0,4.0,1.33,9.0,1.5,,,9,1.12,1.0,0.33,2.0,0.33,,,2,0.25,32.0,10.67,67.0,11.17,,,77,9.62,19.0,6.33,42.0,7.0,,,47,5.88,31.0,10.33,72.0,12.0,,,84,10.5,9.0,3.0,23.0,3.83,,,27,3.38,0.0,0.0,0.0,0.0,,,1,0.12,2.0,0.67,9.0,1.5,,,11,1.38
149,Southampton_Charlton_2003,8,2003-12-07,2003,10,3,2,Lost,2,0,Lost,P Walton,18,20,14,14,12,12,8,9,0,0,0,0,30.0,10.0,56.0,9.33,,,64,8.0,18.0,6.0,28.0,4.67,,,34,4.25,45.0,15.0,88.0,14.67,,,95,11.88,14.0,4.67,28.0,4.67,,,30,3.75,4.0,1.33,7.0,1.17,,,11,1.38,2.0,0.67,2.0,0.33,,,6,0.75,2.0,0.67,8.0,1.33,,,9,1.12,0.0,0.0,0.0,0.0,,,1,0.12,2.0,0.67,5.0,0.83,,,5,0.62,1.0,0.33,3.0,0.5,,,3,0.38,42.0,14.0,86.0,14.33,,,96,12.0,26.0,8.67,49.0,8.17,,,53,6.62,46.0,15.33,97.0,16.17,,,108,13.5,23.0,7.67,51.0,8.5,,,56,7.0,0.0,0.0,0.0,0.0,,,0,0.0,6.0,2.0,16.0,2.67,,,18,2.25
