,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
10,Tottenham_Everton_2007,1,2007-08-14,2007,14,1,3,Winn,1,3,Winn,M Halsey,14,16,8,10,16,9,9,4,2,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
11,Birmingham_Sunderland_2007,1,2007-08-15,2007,32,2,2,Draw,1,0,Lost,K Stroud,7,7,3,3,17,10,2,7,1,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
12,Man City_Derby_2007,1,2007-08-15,2007,13,1,0,Lost,1,0,Lost,L Mason,9,5,6,3,12,13,4,4,3,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
13,Reading_Chelsea_2007,1,2007-08-15,2007,11,1,2,Winn,1,0,Lost,M Dean,15,15,11,7,15,16,4,11,4,5,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
14,Wigan_Middlesbrough_2007,1,2007-08-15,2007,23,1,0,Lost,0,0,Draw,S Tanner,14,5,5,1,8,20,5,3,1,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
15,Portsmouth_Man United_2007,1,2007-08-15,2007,22,1,1,Draw,0,1,Winn,S Bennett,7,20,6,12,13,5,6,12,2,1,1,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
16,Fulham_Bolton_2007,1,2007-08-15,2007,5,2,1,Lost,2,1,Lost,L Probert,8,14,6,7,19,13,9,8,2,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
17,Reading_Everton_2007,2,2007-08-18,2007,14,1,0,Lost,1,0,Lost,S Bennett,10,13,5,5,14,8,4,12,2,2,0,0,,,,16,,,,10,,,,9,,,,4,,,,3,,,,3,,,,0,,,,0,,,,1,,,,1,,,,14,,,,8,,,,16,,,,9,,,,0,,,,2
18,Wigan_Sunderland_2007,2,2007-08-18,2007,32,3,0,Lost,1,0,Lost,M Riley,9,9,4,6,8,17,5,9,0,2,0,0,,,,7,,,,3,,,,10,,,,7,,,,2,,,,0,,,,1,,,,0,,,,2,,,,1,,,,7,,,,3,,,,17,,,,2,,,,0,,,,1
19,Portsmouth_Bolton_2007,2,2007-08-18,2007,5,3,1,Lost,2,1,Lost,S Tanner,11,8,6,3,13,11,10,6,0,2,0,0,,,,14,,,,7,,,,13,,,,8,,,,1,,,,1,,,,1,,,,0,,,,2,,,,2,,,,8,,,,6,,,,19,,,,9,,,,0,,,,2
20,Birmingham_West Ham_2007,1,2007-08-18,2007,37,0,1,Winn,0,0,Draw,M Halsey,6,13,3,5,16,15,9,5,4,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
21,Tottenham_Derby_2007,2,2007-08-18,2007,13,4,0,Lost,3,0,Lost,C Foy,25,4,14,2,8,14,9,3,0,4,0,0,,,,5,,,,3,,,,13,,,,4,,,,0,,,,0,,,,1,,,,0,,,,1,,,,1,,,,9,,,,6,,,,12,,,,4,,,,0,,,,3
22,Fulham_Middlesbrough_2007,2,2007-08-18,2007,23,1,2,Winn,1,0,Lost,L Mason,13,9,6,6,9,12,8,7,1,3,0,0,,,,5,,,,1,,,,20,,,,3,,,,0,,,,0,,,,3,,,,0,,,,1,,,,0,,,,14,,,,5,,,,8,,,,5,,,,0,,,,1
23,Newcastle_Aston Villa_2007,1,2007-08-18,2007,1,0,0,Draw,0,0,Draw,H Webb,6,11,2,5,16,12,8,6,0,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
24,Man City_Man United_2007,2,2007-08-19,2007,22,1,0,Lost,1,0,Lost,M Clattenburg,6,15,2,6,8,11,0,11,2,2,0,0,,,,20,,,,12,,,,5,,,,12,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,7,,,,6,,,,13,,,,6,,,,1,,,,2
25,Liverpool_Chelsea_2007,2,2007-08-19,2007,11,1,1,Draw,1,0,Lost,R Styles,18,6,8,2,11,16,5,2,4,5,0,0,,,,15,,,,7,,,,16,,,,11,,,,2,,,,0,,,,5,,,,0,,,,1,,,,1,,,,15,,,,11,,,,15,,,,4,,,,1,,,,4
26,Blackburn_Arsenal_2007,1,2007-08-19,2007,0,1,1,Draw,0,1,Winn,A Wiley,9,10,4,3,19,15,5,4,4,4,1,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
27,Chelsea_Portsmouth_2007,2,2007-08-25,2007,26,1,0,Lost,1,0,Lost,A Wiley,18,18,7,4,16,12,4,6,0,2,0,0,,,,12,,,,6,,,,17,,,,6,,,,2,,,,1,,,,2,,,,0,,,,2,,,,1,,,,12,,,,5,,,,14,,,,6,,,,0,,,,1
28,Aston Villa_Fulham_2007,2,2007-08-25,2007,15,2,1,Lost,0,1,Winn,S Bennett,23,10,4,5,11,13,12,3,1,2,0,1,,,,12,,,,9,,,,19,,,,4,,,,1,,,,1,,,,5,,,,0,,,,2,,,,0,,,,19,,,,13,,,,6,,,,14,,,,0,,,,1
29,Bolton_Reading_2007,2,2007-08-25,2007,28,3,0,Lost,1,0,Lost,M Clattenburg,18,5,12,2,10,7,10,7,2,1,0,0,,,,3,,,,2,,,,16,,,,3,,,,0,,,,0,,,,2,,,,1,,,,0,,,,0,,,,22,,,,9,,,,8,,,,12,,,,0,,,,0
30,Sunderland_Liverpool_2007,2,2007-08-25,2007,20,0,2,Winn,0,1,Winn,M Halsey,7,17,2,12,12,12,6,4,1,1,0,0,,,,17,,,,7,,,,11,,,,2,,,,2,,,,1,,,,2,,,,0,,,,1,,,,0,,,,10,,,,6,,,,18,,,,4,,,,0,,,,4
31,Everton_Blackburn_2007,2,2007-08-25,2007,3,1,1,Draw,0,1,Winn,M Riley,12,11,8,7,20,18,5,7,0,2,0,0,,,,4,,,,4,,,,16,,,,3,,,,2,,,,0,,,,4,,,,0,,,,1,,,,1,,,,10,,,,6,,,,16,,,,13,,,,0,,,,3
32,West Ham_Wigan_2007,2,2007-08-25,2007,38,1,1,Draw,0,0,Draw,A Marriner,13,12,4,3,11,12,6,1,1,2,0,0,,,,14,,,,4,,,,13,,,,2,,,,1,,,,0,,,,0,,,,0,,,,2,,,,1,,,,12,,,,8,,,,8,,,,6,,,,0,,,,0
33,Arsenal_Man City_2007,2,2007-08-25,2007,21,1,0,Lost,0,0,Draw,C Foy,16,8,10,4,8,9,8,2,0,1,0,0,,,,14,,,,5,,,,11,,,,3,,,,2,,,,1,,,,4,,,,0,,,,0,,,,0,,,,9,,,,2,,,,13,,,,5,,,,0,,,,0
34,Derby_Birmingham_2007,2,2007-08-25,2007,2,1,2,Winn,0,1,Winn,L Probert,16,11,8,6,8,13,4,4,0,1,0,0,,,,6,,,,4,,,,8,,,,3,,,,2,,,,2,,,,1,,,,0,,,,3,,,,2,,,,19,,,,11,,,,8,,,,5,,,,0,,,,2
35,Middlesbrough_Newcastle_2007,2,2007-08-26,2007,24,2,2,Draw,1,1,Draw,M Dean,11,5,7,3,13,10,5,2,6,3,0,0,,,,7,,,,5,,,,16,,,,3,,,,3,,,,3,,,,1,,,,0,,,,1,,,,0,,,,13,,,,9,,,,15,,,,4,,,,0,,,,1
36,Man United_Tottenham_2007,2,2007-08-26,2007,34,1,0,Lost,0,0,Draw,H Webb,14,10,5,3,15,7,4,4,2,3,0,0,,,,6,,,,3,,,,14,,,,2,,,,0,,,,0,,,,1,,,,0,,,,1,,,,0,,,,9,,,,4,,,,14,,,,7,,,,0,,,,1
37,Newcastle_Wigan_2007,3,2007-09-01,2007,38,1,0,Lost,0,0,Draw,S Bennett,20,7,8,6,15,18,9,1,2,4,0,1,,,,26,,,,7,,,,25,,,,3,,,,2,,,,0,,,,2,,,,0,,,,3,,,,1,,,,25,,,,12,,,,19,,,,12,,,,0,,,,1
38,Middlesbrough_Birmingham_2007,3,2007-09-01,2007,2,2,0,Lost,2,0,Lost,R Styles,13,9,7,4,8,12,11,5,1,3,0,0,,,,17,,,,10,,,,21,,,,7,,,,4,,,,3,,,,2,,,,0,,,,4,,,,2,,,,35,,,,19,,,,16,,,,9,,,,0,,,,2
39,Man United_Sunderland_2007,3,2007-09-01,2007,32,1,0,Lost,0,0,Draw,M Atkinson,17,4,9,1,10,7,6,0,1,2,0,0,,,,16,,,,9,,,,27,,,,16,,,,2,,,,0,,,,3,,,,0,,,,5,,,,2,,,,16,,,,7,,,,25,,,,7,,,,0,,,,1
40,Fulham_Tottenham_2007,3,2007-09-01,2007,34,3,3,Draw,1,2,Winn,M Riley,13,13,7,8,13,11,6,14,1,0,0,0,,,,16,,,,6,,,,21,,,,6,,,,0,,,,0,,,,4,,,,0,,,,2,,,,0,,,,23,,,,9,,,,29,,,,11,,,,0,,,,3
41,Liverpool_Derby_2007,3,2007-09-01,2007,13,6,0,Lost,2,0,Lost,A Wiley,20,8,10,3,10,14,4,2,0,1,0,0,,,,9,,,,5,,,,27,,,,7,,,,0,,,,0,,,,5,,,,0,,,,5,,,,4,,,,34,,,,20,,,,20,,,,13,,,,0,,,,3
42,Bolton_Everton_2007,3,2007-09-01,2007,14,1,2,Winn,0,1,Winn,P Walton,13,15,7,11,8,10,11,6,1,3,0,0,,,,29,,,,15,,,,17,,,,16,,,,3,,,,3,,,,2,,,,0,,,,2,,,,2,,,,24,,,,13,,,,30,,,,13,,,,0,,,,4
43,Reading_West Ham_2007,2,2007-09-01,2007,37,0,3,Winn,0,1,Winn,H Webb,9,13,3,9,10,11,14,4,0,1,0,0,,,,13,,,,5,,,,15,,,,5,,,,1,,,,0,,,,2,,,,0,,,,0,,,,0,,,,6,,,,3,,,,16,,,,9,,,,0,,,,4
44,Aston Villa_Chelsea_2007,3,2007-09-02,2007,11,2,0,Lost,0,0,Draw,M Clattenburg,9,20,5,8,17,11,2,13,4,1,0,0,,,,21,,,,9,,,,32,,,,13,,,,3,,,,0,,,,10,,,,0,,,,2,,,,2,,,,33,,,,19,,,,26,,,,9,,,,1,,,,8
45,Arsenal_Portsmouth_2007,3,2007-09-02,2007,26,3,1,Lost,2,0,Lost,M Halsey,10,15,8,10,6,12,8,5,1,2,1,0,,,,30,,,,10,,,,29,,,,12,,,,2,,,,1,,,,4,,,,0,,,,3,,,,2,,,,30,,,,12,,,,30,,,,10,,,,0,,,,1
46,Blackburn_Man City_2007,3,2007-09-02,2007,21,1,0,Lost,1,0,Lost,M Dean,16,7,11,3,23,3,6,3,5,1,1,1,,,,22,,,,9,,,,20,,,,5,,,,2,,,,1,,,,5,,,,0,,,,1,,,,0,,,,25,,,,12,,,,21,,,,13,,,,0,,,,0
47,Everton_Man United_2007,3,2007-09-15,2007,22,0,1,Winn,0,0,Draw,A Wiley,8,16,2,8,20,10,3,6,2,2,0,0,,,,35,,,,18,,,,16,,,,23,,,,1,,,,1,,,,3,,,,1,,,,2,,,,1,,,,13,,,,8,,,,21,,,,6,,,,1,,,,4
48,Tottenham_Arsenal_2007,2,2007-09-15,2007,0,1,3,Winn,1,0,Lost,M Clattenburg,14,16,5,10,28,22,8,4,2,2,0,0,,,,10,,,,3,,,,15,,,,4,,,,1,,,,1,,,,4,,,,0,,,,1,,,,0,,,,9,,,,4,,,,19,,,,5,,,,1,,,,4
49,Wigan_Fulham_2007,3,2007-09-15,2007,15,1,1,Draw,0,1,Winn,R Styles,14,10,4,5,8,9,9,4,1,0,0,0,,,,22,,,,14,,,,32,,,,7,,,,2,,,,2,,,,7,,,,1,,,,4,,,,0,,,,42,,,,17,,,,17,,,,26,,,,0,,,,2
50,Portsmouth_Liverpool_2007,3,2007-09-15,2007,20,0,0,Draw,0,0,Draw,M Riley,9,12,2,6,20,14,5,4,3,2,0,0,,,,34,,,,19,,,,23,,,,6,,,,4,,,,2,,,,3,,,,0,,,,1,,,,0,,,,17,,,,8,,,,30,,,,10,,,,0,,,,5
51,Birmingham_Bolton_2007,3,2007-09-15,2007,5,1,0,Lost,1,0,Lost,P Dowd,10,8,5,3,16,15,6,5,1,3,0,0,,,,22,,,,10,,,,24,,,,14,,,,2,,,,2,,,,3,,,,0,,,,5,,,,4,,,,19,,,,12,,,,32,,,,19,,,,0,,,,2
52,West Ham_Middlesbrough_2007,3,2007-09-15,2007,23,3,0,Lost,0,0,Draw,S Bennett,13,16,7,12,14,14,5,8,2,1,0,0,,,,14,,,,7,,,,32,,,,10,,,,2,,,,0,,,,6,,,,0,,,,2,,,,1,,,,27,,,,11,,,,17,,,,13,,,,0,,,,2
53,Sunderland_Reading_2007,3,2007-09-15,2007,28,2,1,Lost,1,0,Lost,S Tanner,14,10,8,4,14,18,9,9,1,2,0,0,,,,8,,,,4,,,,23,,,,10,,,,0,,,,0,,,,3,,,,1,,,,3,,,,1,,,,40,,,,21,,,,18,,,,22,,,,0,,,,2
54,Chelsea_Blackburn_2007,3,2007-09-15,2007,3,0,0,Draw,0,0,Draw,H Webb,16,5,8,1,21,13,9,2,2,2,0,0,,,,15,,,,11,,,,34,,,,10,,,,3,,,,1,,,,6,,,,0,,,,2,,,,1,,,,22,,,,14,,,,36,,,,18,,,,0,,,,3
55,Man City_Aston Villa_2007,2,2007-09-16,2007,1,1,0,Lost,0,0,Draw,M Atkinson,12,11,8,2,11,14,8,6,1,1,0,0,,,,11,,,,5,,,,12,,,,6,,,,0,,,,0,,,,2,,,,0,,,,0,,,,0,,,,6,,,,2,,,,16,,,,8,,,,0,,,,0
56,Derby_Newcastle_2007,3,2007-09-17,2007,24,1,0,Lost,1,0,Lost,P Walton,10,8,3,3,16,11,5,5,2,3,0,0,,,,12,,,,8,,,,26,,,,5,,,,5,,,,4,,,,4,,,,0,,,,3,,,,1,,,,24,,,,16,,,,28,,,,9,,,,0,,,,7
57,Reading_Wigan_2007,4,2007-09-22,2007,38,2,1,Lost,1,0,Lost,K Stroud,15,9,7,5,17,13,6,7,3,2,0,0,33.0,,,33,13.0,,,13,43.0,,,43,4.0,,,4,2.0,,,2,0.0,,,0,6.0,,,6,1.0,,,1,4.0,,,4,1.0,,,1,45.0,,,45,20.0,,,20,34.0,,,34,21.0,,,21,0.0,,,0,3.0,,,3
58,Arsenal_Derby_2007,4,2007-09-22,2007,13,5,0,Lost,2,0,Lost,M Atkinson,15,4,9,3,9,12,5,4,1,1,0,0,17.0,,,17,8.0,,,8,41.0,,,41,9.0,,,9,0.0,,,0,0.0,,,0,6.0,,,6,0.0,,,0,11.0,,,11,6.0,,,6,54.0,,,54,30.0,,,30,30.0,,,30,17.0,,,17,0.0,,,0,3.0,,,3
59,Liverpool_Birmingham_2007,4,2007-09-22,2007,2,0,0,Draw,0,0,Draw,L Mason,18,5,4,2,3,10,11,2,0,2,0,0,26.0,,,26,14.0,,,14,33.0,,,33,12.0,,,12,4.0,,,4,3.0,,,3,5.0,,,5,0.0,,,0,6.0,,,6,4.0,,,4,48.0,,,48,26.0,,,26,24.0,,,24,20.0,,,20,0.0,,,0,3.0,,,3
60,Middlesbrough_Sunderland_2007,4,2007-09-22,2007,32,2,2,Draw,1,1,Draw,H Webb,16,11,5,6,18,11,7,2,3,4,0,0,20.0,,,20,10.0,,,10,34.0,,,34,16.0,,,16,2.0,,,2,0.0,,,0,5.0,,,5,0.0,,,0,6.0,,,6,2.0,,,2,33.0,,,33,16.0,,,16,35.0,,,35,13.0,,,13,0.0,,,0,2.0,,,2
61,Fulham_Man City_2007,4,2007-09-22,2007,21,3,3,Draw,1,1,Draw,M Halsey,13,11,8,5,10,7,6,2,3,2,0,0,29.0,,,29,12.0,,,12,23.0,,,23,8.0,,,8,2.0,,,2,1.0,,,1,6.0,,,6,1.0,,,1,2.0,,,2,1.0,,,1,41.0,,,41,23.0,,,23,44.0,,,44,19.0,,,19,1.0,,,1,5.0,,,5
62,Blackburn_Portsmouth_2007,4,2007-09-23,2007,26,0,1,Winn,0,1,Winn,C Foy,9,13,3,7,6,16,7,4,0,3,0,0,45.0,,,45,20.0,,,20,41.0,,,41,17.0,,,17,3.0,,,3,1.0,,,1,6.0,,,6,0.0,,,0,6.0,,,6,4.0,,,4,40.0,,,40,20.0,,,20,36.0,,,36,18.0,,,18,1.0,,,1,2.0,,,2
63,Newcastle_West Ham_2007,3,2007-09-23,2007,37,3,1,Lost,2,1,Lost,M Riley,12,13,4,8,16,15,1,5,1,3,0,0,,,,26,,,,14,,,,26,,,,9,,,,4,,,,1,,,,3,,,,0,,,,0,,,,0,,,,15,,,,6,,,,26,,,,23,,,,0,,,,4
64,Man United_Chelsea_2007,4,2007-09-23,2007,11,2,0,Lost,1,0,Lost,M Dean,17,4,9,1,10,15,10,1,2,2,0,1,41.0,,,41,17.0,,,17,43.0,,,43,26.0,,,26,3.0,,,3,0.0,,,0,11.0,,,11,0.0,,,0,4.0,,,4,2.0,,,2,42.0,,,42,24.0,,,24,43.0,,,43,11.0,,,11,1.0,,,1,12.0,,,12
65,Bolton_Tottenham_2007,4,2007-09-23,2007,34,1,1,Draw,1,1,Draw,A Marriner,5,10,4,7,14,15,4,11,0,2,0,0,29.0,,,29,14.0,,,14,32.0,,,32,20.0,,,20,3.0,,,3,2.0,,,2,4.0,,,4,0.0,,,0,5.0,,,5,1.0,,,1,36.0,,,36,16.0,,,16,42.0,,,42,17.0,,,17,0.0,,,0,4.0,,,4
66,Aston Villa_Everton_2007,4,2007-09-23,2007,14,2,0,Lost,1,0,Lost,L Probert,8,8,3,6,17,12,6,3,1,0,0,0,44.0,,,44,26.0,,,26,27.0,,,27,22.0,,,22,5.0,,,5,4.0,,,4,5.0,,,5,0.0,,,0,3.0,,,3,2.0,,,2,37.0,,,37,20.0,,,20,38.0,,,38,24.0,,,24,0.0,,,0,5.0,,,5
67,Man City_Newcastle_2007,4,2007-09-29,2007,24,3,1,Lost,1,1,Draw,C Foy,16,12,12,8,7,10,3,9,0,0,0,0,20.0,,,20,11.0,,,11,37.0,,,37,10.0,,,10,5.0,,,5,4.0,,,4,7.0,,,7,0.0,,,0,4.0,,,4,2.0,,,2,34.0,,,34,19.0,,,19,44.0,,,44,14.0,,,14,0.0,,,0,9.0,,,9
68,Portsmouth_Reading_2007,4,2007-09-29,2007,28,7,4,Lost,2,1,Lost,M Halsey,25,13,17,7,4,7,8,4,1,1,0,0,18.0,,,18,8.0,,,8,41.0,,,41,19.0,,,19,1.0,,,1,0.0,,,0,5.0,,,5,1.0,,,1,5.0,,,5,2.0,,,2,54.0,,,54,29.0,,,29,32.0,,,32,31.0,,,31,0.0,,,0,3.0,,,3
69,Derby_Bolton_2007,4,2007-09-29,2007,5,1,1,Draw,1,1,Draw,R Styles,10,12,6,7,15,8,7,8,3,2,0,0,30.0,,,30,13.0,,,13,39.0,,,39,19.0,,,19,2.0,,,2,2.0,,,2,6.0,,,6,0.0,,,0,6.0,,,6,5.0,,,5,29.0,,,29,17.0,,,17,48.0,,,48,25.0,,,25,0.0,,,0,3.0,,,3
70,Sunderland_Blackburn_2007,4,2007-09-29,2007,3,1,2,Winn,0,0,Draw,P Walton,14,14,12,8,11,4,10,2,1,0,0,0,20.0,,,20,12.0,,,12,47.0,,,47,12.0,,,12,3.0,,,3,1.0,,,1,8.0,,,8,0.0,,,0,2.0,,,2,1.0,,,1,38.0,,,38,22.0,,,22,57.0,,,57,27.0,,,27,0.0,,,0,5.0,,,5
71,Wigan_Liverpool_2007,4,2007-09-29,2007,20,0,1,Winn,0,0,Draw,M Clattenburg,9,14,3,10,11,10,5,6,2,1,0,0,46.0,,,46,25.0,,,25,37.0,,,37,10.0,,,10,4.0,,,4,2.0,,,2,5.0,,,5,0.0,,,0,1.0,,,1,0.0,,,0,26.0,,,26,10.0,,,10,50.0,,,50,15.0,,,15,0.0,,,0,8.0,,,8
