,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
34,Portsmouth_Man City_2009,2,2009-08-30,2009,21,0,1,Winn,0,1,Winn,H Webb,11,12,6,8,12,7,3,11,2,1,0,0,,,,8,,,,5,,,,9,,,,4,,,,2,,,,1,,,,1,,,,0,,,,0,,,,0,,,,17,,,,9,,,,12,,,,5,,,,0,,,,2
35,Everton_Wigan_2009,2,2009-08-30,2009,38,2,1,Lost,0,0,Draw,L Probert,26,12,14,7,11,24,12,5,1,5,0,0,,,,14,,,,7,,,,14,,,,6,,,,2,,,,1,,,,2,,,,0,,,,0,,,,0,,,,11,,,,5,,,,15,,,,4,,,,0,,,,2
36,Tottenham_Man United_2009,3,2009-09-12,2009,22,1,3,Winn,1,2,Winn,A Marriner,11,17,7,13,16,13,3,9,3,2,0,1,,,,34,,,,22,,,,20,,,,17,,,,5,,,,0,,,,3,,,,0,,,,1,,,,1,,,,24,,,,9,,,,19,,,,4,,,,0,,,,4
37,Stoke_Chelsea_2009,3,2009-09-12,2009,11,1,2,Winn,1,1,Draw,M Dean,4,18,2,10,13,11,4,14,3,3,0,0,,,,32,,,,13,,,,20,,,,21,,,,5,,,,1,,,,2,,,,0,,,,1,,,,1,,,,8,,,,4,,,,25,,,,5,,,,0,,,,2
38,Wigan_West Ham_2009,3,2009-09-12,2009,37,1,0,Lost,0,0,Draw,A Wiley,12,12,6,5,13,11,6,7,2,1,0,0,,,,27,,,,18,,,,23,,,,8,,,,2,,,,1,,,,3,,,,0,,,,0,,,,0,,,,38,,,,20,,,,22,,,,13,,,,0,,,,1
39,Blackburn_Wolves_2009,3,2009-09-12,2009,39,3,1,Lost,1,0,Lost,S Bennett,13,9,10,5,13,16,10,6,1,2,0,0,,,,19,,,,5,,,,32,,,,10,,,,1,,,,1,,,,4,,,,0,,,,1,,,,1,,,,34,,,,16,,,,15,,,,9,,,,0,,,,0
40,Sunderland_Hull_2009,3,2009-09-12,2009,17,4,1,Lost,1,1,Draw,M Atkinson,7,6,4,5,18,15,7,8,2,2,0,0,,,,12,,,,7,,,,30,,,,6,,,,2,,,,2,,,,4,,,,0,,,,3,,,,1,,,,50,,,,29,,,,24,,,,20,,,,0,,,,1
41,Liverpool_Burnley_2009,3,2009-09-12,2009,8,4,0,Lost,2,0,Lost,L Mason,27,6,16,3,8,10,7,5,0,2,0,0,,,,12,,,,5,,,,15,,,,7,,,,0,,,,0,,,,3,,,,0,,,,5,,,,3,,,,39,,,,22,,,,22,,,,13,,,,0,,,,2
42,Man City_Arsenal_2009,3,2009-09-12,2009,0,4,2,Lost,1,0,Lost,M Clattenburg,10,19,6,9,13,12,3,12,3,2,0,0,,,,24,,,,12,,,,28,,,,14,,,,7,,,,4,,,,6,,,,0,,,,3,,,,0,,,,18,,,,9,,,,32,,,,10,,,,0,,,,3
43,Portsmouth_Bolton_2009,2,2009-09-12,2009,5,2,3,Winn,1,2,Winn,C Foy,21,14,11,6,17,17,7,5,2,0,0,0,,,,20,,,,10,,,,19,,,,12,,,,0,,,,0,,,,2,,,,0,,,,1,,,,0,,,,12,,,,5,,,,19,,,,4,,,,0,,,,3
44,Fulham_Everton_2009,2,2009-09-13,2009,14,2,1,Lost,0,1,Winn,P Walton,14,6,8,6,6,10,5,3,1,0,0,0,,,,17,,,,11,,,,13,,,,7,,,,0,,,,0,,,,0,,,,0,,,,1,,,,1,,,,8,,,,4,,,,11,,,,3,,,,0,,,,1
45,Birmingham_Aston Villa_2009,2,2009-09-13,2009,1,0,1,Winn,0,0,Draw,H Webb,11,12,7,5,10,20,7,1,1,2,0,0,,,,7,,,,4,,,,11,,,,4,,,,3,,,,2,,,,2,,,,0,,,,1,,,,0,,,,21,,,,12,,,,15,,,,10,,,,0,,,,3
46,Hull_Birmingham_2009,3,2009-09-19,2009,2,0,1,Winn,0,0,Draw,P Dowd,16,14,11,9,15,13,10,8,0,2,0,0,,,,17,,,,10,,,,17,,,,5,,,,1,,,,0,,,,3,,,,0,,,,3,,,,1,,,,46,,,,31,,,,25,,,,20,,,,0,,,,3
47,West Ham_Liverpool_2009,3,2009-09-19,2009,20,2,3,Winn,2,2,Draw,A Marriner,8,19,5,15,13,17,4,4,3,3,0,0,,,,32,,,,17,,,,23,,,,16,,,,4,,,,1,,,,4,,,,0,,,,4,,,,2,,,,25,,,,16,,,,28,,,,11,,,,1,,,,6
48,Aston Villa_Portsmouth_2009,3,2009-09-19,2009,26,2,0,Lost,2,0,Lost,S Attwell,7,17,5,12,17,12,7,5,2,0,0,0,,,,18,,,,8,,,,30,,,,9,,,,1,,,,1,,,,5,,,,0,,,,5,,,,2,,,,28,,,,21,,,,20,,,,12,,,,0,,,,1
49,Arsenal_Wigan_2009,3,2009-09-19,2009,38,4,0,Lost,1,0,Lost,M Jones,23,8,11,5,6,18,6,4,2,2,0,0,,,,26,,,,14,,,,38,,,,11,,,,3,,,,1,,,,7,,,,0,,,,2,,,,0,,,,37,,,,19,,,,26,,,,16,,,,0,,,,3
50,Burnley_Sunderland_2009,3,2009-09-19,2009,32,3,1,Lost,1,1,Draw,C Foy,10,8,3,5,4,15,4,4,0,3,0,0,,,,29,,,,19,,,,18,,,,17,,,,1,,,,1,,,,3,,,,0,,,,1,,,,1,,,,24,,,,10,,,,25,,,,14,,,,0,,,,2
51,Bolton_Stoke_2009,3,2009-09-19,2009,31,1,1,Draw,0,0,Draw,M Clattenburg,11,10,5,6,6,11,4,6,2,2,0,0,,,,19,,,,6,,,,22,,,,8,,,,0,,,,0,,,,4,,,,0,,,,4,,,,2,,,,26,,,,19,,,,18,,,,14,,,,0,,,,0
52,Chelsea_Tottenham_2009,3,2009-09-20,2009,34,3,0,Lost,1,0,Lost,H Webb,25,9,15,4,7,9,11,3,0,2,0,0,,,,35,,,,22,,,,24,,,,13,,,,7,,,,3,,,,3,,,,0,,,,2,,,,1,,,,26,,,,15,,,,36,,,,10,,,,0,,,,5
53,Wolves_Fulham_2009,3,2009-09-20,2009,15,2,1,Lost,1,0,Lost,K Friend,12,3,4,1,14,11,3,3,1,1,0,0,,,,15,,,,6,,,,27,,,,8,,,,1,,,,1,,,,4,,,,0,,,,2,,,,1,,,,25,,,,8,,,,20,,,,15,,,,0,,,,4
54,Man United_Man City_2009,3,2009-09-20,2009,21,4,3,Lost,1,1,Draw,M Atkinson,21,10,11,6,15,14,11,1,2,2,0,0,,,,20,,,,13,,,,16,,,,15,,,,3,,,,2,,,,2,,,,0,,,,0,,,,0,,,,28,,,,15,,,,24,,,,8,,,,0,,,,4
55,Everton_Blackburn_2009,2,2009-09-20,2009,3,3,0,Lost,1,0,Lost,L Mason,18,7,11,4,15,18,6,2,1,2,0,0,,,,18,,,,5,,,,14,,,,10,,,,1,,,,1,,,,1,,,,0,,,,2,,,,1,,,,8,,,,5,,,,12,,,,0,,,,0,,,,2
56,Stoke_Man United_2009,4,2009-09-26,2009,22,0,2,Winn,0,0,Draw,H Webb,2,13,1,7,9,8,2,7,1,1,0,0,51.0,,,51,35.0,,,35,33.0,,,33,26.0,,,26,8.0,,,8,2.0,,,2,5.0,,,5,1.0,,,1,2.0,,,2,2.0,,,2,35.0,,,35,16.0,,,16,35.0,,,35,7.0,,,7,0.0,,,0,7.0,,,7
57,Fulham_Arsenal_2009,4,2009-09-26,2009,0,0,1,Winn,0,0,Draw,M Atkinson,18,14,12,4,14,11,4,6,4,0,0,0,43.0,,,43,21.0,,,21,40.0,,,40,26.0,,,26,9.0,,,9,4.0,,,4,8.0,,,8,0.0,,,0,7.0,,,7,1.0,,,1,28.0,,,28,15.0,,,15,45.0,,,45,13.0,,,13,0.0,,,0,6.0,,,6
58,Birmingham_Bolton_2009,3,2009-09-26,2009,5,1,2,Winn,0,1,Winn,S Bennett,12,10,6,4,9,17,8,4,2,1,0,0,,,,34,,,,16,,,,36,,,,17,,,,3,,,,2,,,,2,,,,0,,,,3,,,,1,,,,33,,,,16,,,,36,,,,11,,,,0,,,,5
59,Tottenham_Burnley_2009,4,2009-09-26,2009,8,5,0,Lost,2,0,Lost,M Dean,18,10,12,7,10,14,2,7,1,1,0,0,18.0,,,18,8.0,,,8,25.0,,,25,12.0,,,12,0.0,,,0,0.0,,,0,5.0,,,5,0.0,,,0,9.0,,,9,5.0,,,5,66.0,,,66,38.0,,,38,30.0,,,30,20.0,,,20,0.0,,,0,2.0,,,2
60,Blackburn_Aston Villa_2009,3,2009-09-26,2009,1,2,1,Lost,1,1,Draw,M Clattenburg,15,10,7,5,14,11,6,5,2,3,1,0,,,,19,,,,9,,,,31,,,,5,,,,4,,,,2,,,,4,,,,0,,,,1,,,,0,,,,32,,,,19,,,,25,,,,17,,,,0,,,,4
61,Liverpool_Hull_2009,4,2009-09-26,2009,17,6,1,Lost,2,1,Lost,P Walton,22,7,14,3,10,3,13,2,1,4,0,0,18.0,,,18,12.0,,,12,45.0,,,45,14.0,,,14,3.0,,,3,3.0,,,3,6.0,,,6,0.0,,,0,7.0,,,7,2.0,,,2,57.0,,,57,33.0,,,33,42.0,,,42,27.0,,,27,0.0,,,0,3.0,,,3
62,Wigan_Chelsea_2009,4,2009-09-26,2009,11,3,1,Lost,1,0,Lost,P Dowd,15,14,9,8,11,11,4,7,1,2,0,1,50.0,,,50,23.0,,,23,31.0,,,31,35.0,,,35,7.0,,,7,2.0,,,2,5.0,,,5,0.0,,,0,2.0,,,2,2.0,,,2,12.0,,,12,6.0,,,6,38.0,,,38,9.0,,,9,0.0,,,0,5.0,,,5
63,Portsmouth_Everton_2009,3,2009-09-26,2009,14,0,1,Winn,0,1,Winn,A Wiley,16,12,12,8,14,17,5,6,0,3,0,0,,,,23,,,,17,,,,23,,,,10,,,,1,,,,1,,,,0,,,,0,,,,3,,,,1,,,,22,,,,12,,,,17,,,,8,,,,0,,,,2
64,Sunderland_Wolves_2009,4,2009-09-27,2009,39,5,2,Lost,1,0,Lost,L Mason,10,15,8,11,18,11,7,8,1,3,0,0,28.0,,,28,10.0,,,10,48.0,,,48,16.0,,,16,2.0,,,2,1.0,,,1,6.0,,,6,0.0,,,0,4.0,,,4,2.0,,,2,47.0,,,47,26.0,,,26,28.0,,,28,19.0,,,19,0.0,,,0,1.0,,,1
65,Man City_West Ham_2009,4,2009-09-28,2009,37,3,1,Lost,2,1,Lost,C Foy,20,12,12,8,18,14,11,5,1,1,0,0,39.0,,,39,23.0,,,23,34.0,,,34,15.0,,,15,2.0,,,2,1.0,,,1,4.0,,,4,0.0,,,0,1.0,,,1,0.0,,,0,50.0,,,50,26.0,,,26,35.0,,,35,19.0,,,19,0.0,,,0,3.0,,,3
66,Wolves_Portsmouth_2009,4,2009-10-03,2009,26,0,1,Winn,0,1,Winn,H Webb,11,12,5,8,8,12,8,6,1,2,0,0,35.0,,,35,20.0,,,20,42.0,,,42,14.0,,,14,1.0,,,1,1.0,,,1,5.0,,,5,0.0,,,0,7.0,,,7,4.0,,,4,35.0,,,35,26.0,,,26,37.0,,,37,19.0,,,19,0.0,,,0,3.0,,,3
67,Burnley_Birmingham_2009,4,2009-10-03,2009,2,2,1,Lost,0,0,Draw,K Friend,15,10,13,6,17,11,8,4,0,3,0,0,31.0,,,31,19.0,,,19,30.0,,,30,13.0,,,13,2.0,,,2,0.0,,,0,5.0,,,5,0.0,,,0,3.0,,,3,1.0,,,1,62.0,,,62,42.0,,,42,40.0,,,40,30.0,,,30,0.0,,,0,3.0,,,3
68,Bolton_Tottenham_2009,4,2009-10-03,2009,34,2,2,Draw,1,1,Draw,M Jones,12,17,9,9,15,16,5,6,2,1,0,0,44.0,,,44,26.0,,,26,33.0,,,33,16.0,,,16,7.0,,,7,3.0,,,3,5.0,,,5,0.0,,,0,5.0,,,5,2.0,,,2,51.0,,,51,30.0,,,30,43.0,,,43,21.0,,,21,0.0,,,0,5.0,,,5
69,Hull_Wigan_2009,4,2009-10-03,2009,38,2,1,Lost,0,0,Draw,M Clattenburg,11,13,6,5,14,8,4,2,0,2,0,0,34.0,,,34,19.0,,,19,56.0,,,56,15.0,,,15,3.0,,,3,1.0,,,1,9.0,,,9,0.0,,,0,6.0,,,6,1.0,,,1,60.0,,,60,30.0,,,30,32.0,,,32,22.0,,,22,0.0,,,0,5.0,,,5
70,Man United_Sunderland_2009,4,2009-10-03,2009,32,2,2,Draw,0,1,Winn,A Wiley,17,4,9,3,11,15,14,1,2,3,0,1,37.0,,,37,24.0,,,24,33.0,,,33,21.0,,,21,2.0,,,2,2.0,,,2,6.0,,,6,0.0,,,0,4.0,,,4,2.0,,,2,34.0,,,34,13.0,,,13,29.0,,,29,18.0,,,18,0.0,,,0,2.0,,,2
71,Chelsea_Liverpool_2009,4,2009-10-04,2009,20,2,0,Lost,0,0,Draw,M Atkinson,12,12,8,3,14,17,5,8,1,1,0,0,51.0,,,51,32.0,,,32,40.0,,,40,20.0,,,20,7.0,,,7,3.0,,,3,7.0,,,7,0.0,,,0,6.0,,,6,4.0,,,4,33.0,,,33,21.0,,,21,41.0,,,41,15.0,,,15,1.0,,,1,9.0,,,9
