,idGame,nWeek,Date,year,IdTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,nWeekAway,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
10,Everton_Southampton_2018,2,2018-08-18,2018,12,2,1,Lost,2,0,Lost,L Mason,13,15,7,4,8,20,2,5,0,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Leicester_Wolves_2018,2,2018-08-18,2018,4,2,0,Lost,2,0,Lost,M Dean,6,11,2,3,10,8,1,9,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Cardiff_Newcastle_2018,2,2018-08-18,2018,9,0,0,Draw,0,0,Draw,C Pawson,12,12,1,6,14,16,5,5,2,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,West Ham_Bournemouth_2018,2,2018-08-18,2018,17,1,2,Winn,1,0,Lost,S Attwell,11,12,5,5,14,10,6,4,6,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Chelsea_Arsenal_2018,2,2018-08-18,2018,31,3,2,Lost,2,2,Draw,M Atkinson,24,15,11,6,12,9,5,1,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Tottenham_Fulham_2018,2,2018-08-18,2018,16,3,1,Lost,1,0,Lost,A Taylor,25,10,11,3,9,5,5,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Man City_Huddersfield_2018,2,2018-08-19,2018,26,6,1,Lost,3,1,Lost,A Marriner,32,5,14,1,9,4,10,3,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Brighton_Man United_2018,2,2018-08-19,2018,13,3,2,Lost,3,1,Lost,K Friend,6,9,3,3,16,13,3,5,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Burnley_Watford_2018,2,2018-08-19,2018,39,1,3,Winn,1,1,Draw,P Tierney,8,9,3,6,8,19,5,2,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Crystal Palace_Liverpool_2018,2,2018-08-20,2018,10,0,2,Winn,0,1,Winn,M Oliver,8,16,2,6,6,13,6,7,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Liverpool_Brighton_2018,3,2018-08-25,2018,18,1,0,Lost,1,0,Lost,C Kavanagh,22,6,8,2,8,14,8,5,1,1,0,0,2,,,,6.0,,,,0.0,,,,16.0,,,,2.0,,,,0.0,,,,0.0,,,,2.0,,,,0.0,,,,2.0,,,,1.0,,,,19.0,,,,5.0,,,,10.0,,,,8.0,,,,0.0,,,,2.0
21,Wolves_Man City_2018,3,2018-08-25,2018,3,1,1,Draw,0,0,Draw,M Atkinson,11,18,2,6,13,8,5,9,1,2,0,0,2,,,,17.0,,,,8.0,,,,14.0,,,,9.0,,,,2.0,,,,1.0,,,,2.0,,,,0.0,,,,0.0,,,,0.0,,,,9.0,,,,3.0,,,,11.0,,,,2.0,,,,0.0,,,,2.0
22,Huddersfield_Cardiff_2018,3,2018-08-25,2018,1,0,0,Draw,0,0,Draw,M Oliver,5,14,1,4,8,10,7,7,0,1,1,0,2,,,,10.0,,,,1.0,,,,9.0,,,,4.0,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,2.0,,,,1.0,,,,12.0,,,,4.0,,,,11.0,,,,7.0,,,,0.0,,,,1.0
23,Bournemouth_Everton_2018,3,2018-08-25,2018,8,2,2,Draw,0,0,Draw,L Probert,17,11,5,3,12,10,6,2,0,3,1,1,2,,,,6.0,,,,5.0,,,,7.0,,,,6.0,,,,2.0,,,,1.0,,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,11.0,,,,4.0,,,,8.0,,,,3.0,,,,0.0,,,,0.0
24,Arsenal_West Ham_2018,3,2018-08-25,2018,5,3,1,Lost,1,1,Draw,G Scott,17,13,10,5,16,13,10,2,1,3,0,0,2,,,,5.0,,,,2.0,,,,9.0,,,,4.0,,,,0.0,,,,0.0,,,,2.0,,,,0.0,,,,4.0,,,,2.0,,,,18.0,,,,8.0,,,,14.0,,,,5.0,,,,0.0,,,,1.0
25,Southampton_Leicester_2018,3,2018-08-25,2018,27,1,2,Winn,0,0,Draw,J Moss,11,8,5,5,13,11,10,3,1,1,1,0,2,,,,13.0,,,,4.0,,,,8.0,,,,5.0,,,,1.0,,,,0.0,,,,1.0,,,,0.0,,,,2.0,,,,1.0,,,,8.0,,,,6.0,,,,11.0,,,,2.0,,,,0.0,,,,2.0
26,Watford_Crystal Palace_2018,3,2018-08-26,2018,24,2,1,Lost,0,0,Draw,A Taylor,13,9,5,3,14,11,6,3,4,2,0,0,2,,,,10.0,,,,9.0,,,,11.0,,,,5.0,,,,2.0,,,,1.0,,,,2.0,,,,0.0,,,,0.0,,,,0.0,,,,15.0,,,,6.0,,,,9.0,,,,5.0,,,,0.0,,,,1.0
27,Fulham_Burnley_2018,3,2018-08-26,2018,11,4,2,Lost,3,2,Lost,D Coote,25,12,12,2,11,8,6,4,2,1,0,0,2,,,,16.0,,,,6.0,,,,9.0,,,,5.0,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,18.0,,,,3.0,,,,10.0,,,,8.0,,,,0.0,,,,0.0
28,Newcastle_Chelsea_2018,3,2018-08-26,2018,30,1,2,Winn,0,0,Draw,P Tierney,6,15,2,3,16,8,4,5,3,1,0,0,2,,,,13.0,,,,4.0,,,,8.0,,,,5.0,,,,3.0,,,,2.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,6.0,,,,1.0,,,,9.0,,,,2.0,,,,0.0,,,,2.0
29,Man United_Tottenham_2018,3,2018-08-27,2018,6,0,3,Winn,0,0,Draw,C Pawson,23,9,5,5,11,16,5,2,2,4,0,0,2,,,,15.0,,,,5.0,,,,12.0,,,,5.0,,,,2.0,,,,2.0,,,,2.0,,,,0.0,,,,1.0,,,,1.0,,,,15.0,,,,2.0,,,,11.0,,,,3.0,,,,0.0,,,,2.0
30,Man City_Newcastle_2018,4,2018-09-01,2018,9,2,1,Lost,1,1,Draw,K Friend,24,3,8,2,5,13,4,0,0,0,0,0,2,,,,12.0,,,,6.0,,,,16.0,,,,5.0,,,,0.0,,,,0.0,,,,2.0,,,,1.0,,,,0.0,,,,0.0,,,,12.0,,,,1.0,,,,14.0,,,,5.0,,,,0.0,,,,2.0
31,Chelsea_Bournemouth_2018,4,2018-09-01,2018,17,2,0,Lost,0,0,Draw,L Mason,24,8,6,1,10,7,7,6,2,2,0,0,2,,,,12.0,,,,5.0,,,,10.0,,,,4.0,,,,2.0,,,,0.0,,,,2.0,,,,0.0,,,,1.0,,,,1.0,,,,11.0,,,,5.0,,,,14.0,,,,6.0,,,,0.0,,,,6.0
32,Leicester_Liverpool_2018,4,2018-09-01,2018,10,1,2,Winn,0,2,Winn,P Tierney,12,10,5,4,9,12,4,4,3,2,0,0,2,,,,16.0,,,,6.0,,,,13.0,,,,7.0,,,,2.0,,,,1.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,8.0,,,,2.0,,,,6.0,,,,6.0,,,,1.0,,,,1.0
33,Everton_Huddersfield_2018,4,2018-09-01,2018,26,1,1,Draw,1,1,Draw,S Attwell,11,9,1,6,13,14,4,3,3,3,0,0,2,,,,5.0,,,,1.0,,,,4.0,,,,3.0,,,,1.0,,,,1.0,,,,2.0,,,,0.0,,,,6.0,,,,3.0,,,,32.0,,,,14.0,,,,9.0,,,,10.0,,,,0.0,,,,0.0
34,West Ham_Wolves_2018,4,2018-09-01,2018,4,0,1,Winn,0,0,Draw,C Kavanagh,13,15,3,6,10,11,4,4,2,1,0,0,2,,,,11.0,,,,3.0,,,,8.0,,,,9.0,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,2.0,,,,2.0,,,,6.0,,,,2.0,,,,10.0,,,,1.0,,,,1.0,,,,2.0
35,Brighton_Fulham_2018,4,2018-09-01,2018,16,2,2,Draw,0,1,Winn,L Probert,15,10,5,5,12,14,7,1,3,3,0,0,2,,,,10.0,,,,3.0,,,,5.0,,,,2.0,,,,1.0,,,,0.0,,,,0.0,,,,0.0,,,,3.0,,,,1.0,,,,25.0,,,,11.0,,,,9.0,,,,5.0,,,,0.0,,,,0.0
36,Crystal Palace_Southampton_2018,4,2018-09-01,2018,12,0,2,Winn,0,0,Draw,M Atkinson,20,19,6,6,11,12,7,4,1,1,0,0,2,,,,15.0,,,,4.0,,,,20.0,,,,5.0,,,,1.0,,,,0.0,,,,5.0,,,,0.0,,,,2.0,,,,2.0,,,,13.0,,,,7.0,,,,8.0,,,,2.0,,,,0.0,,,,0.0
37,Burnley_Man United_2018,4,2018-09-02,2018,13,0,2,Winn,0,2,Winn,J Moss,9,21,2,9,7,13,2,5,2,3,0,1,2,,,,9.0,,,,3.0,,,,13.0,,,,5.0,,,,2.0,,,,1.0,,,,1.0,,,,0.0,,,,3.0,,,,3.0,,,,6.0,,,,3.0,,,,16.0,,,,3.0,,,,0.0,,,,1.0
38,Watford_Tottenham_2018,4,2018-09-02,2018,6,2,1,Lost,0,0,Draw,A Marriner,7,11,3,2,9,8,3,10,2,1,0,0,3,,,,12.0,,,,5.0,,,,14.0,,,,3.5,,,,2.5,,,,1.0,,,,3.0,,,,0.0,,,,0.5,,,,0.5,,,,19.0,,,,3.5,,,,11.0,,,,4.0,,,,0.0,,,,2.0
39,Cardiff_Arsenal_2018,4,2018-09-02,2018,31,2,3,Winn,1,1,Draw,A Taylor,14,17,3,11,12,14,3,9,3,4,0,0,2,,,,15.0,,,,6.0,,,,9.0,,,,1.0,,,,2.0,,,,2.0,,,,2.0,,,,0.0,,,,3.0,,,,2.0,,,,24.0,,,,11.0,,,,12.0,,,,5.0,,,,0.0,,,,0.0
40,Watford_Man United_2018,5,2018-09-15,2018,13,1,2,Winn,0,2,Winn,M Dean,14,9,5,6,9,11,6,8,2,1,0,1,3,,,,15.0,,,,6.0,,,,13.0,,,,5.0,,,,2.0,,,,1.5,,,,2.0,,,,0.5,,,,1.5,,,,1.5,,,,7.5,,,,2.5,,,,11.5,,,,2.5,,,,0.0,,,,1.5
41,Man City_Fulham_2018,5,2018-09-15,2018,16,3,0,Lost,2,0,Lost,S Attwell,28,9,9,3,7,7,10,4,0,0,0,0,3,,,,10.0,,,,4.0,,,,9.5,,,,1.5,,,,1.5,,,,0.5,,,,1.5,,,,0.0,,,,2.5,,,,0.5,,,,20.0,,,,8.0,,,,10.5,,,,6.0,,,,0.0,,,,1.5
42,Chelsea_Cardiff_2018,5,2018-09-15,2018,1,4,1,Lost,2,1,Lost,J Moss,18,6,7,2,8,10,5,4,0,0,0,0,3,,,,12.0,,,,2.5,,,,9.5,,,,5.5,,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,0.5,,,,8.5,,,,2.5,,,,9.5,,,,7.0,,,,0.5,,,,0.5
43,Tottenham_Liverpool_2018,5,2018-09-15,2018,10,1,2,Winn,0,1,Winn,M Oliver,11,17,3,10,17,16,5,4,0,0,0,0,3,,,,13.0,,,,5.0,,,,12.5,,,,5.5,,,,2.0,,,,1.5,,,,1.5,,,,0.0,,,,0.5,,,,0.0,,,,10.0,,,,3.5,,,,7.5,,,,5.0,,,,0.5,,,,2.0
44,Bournemouth_Leicester_2018,5,2018-09-15,2018,27,4,2,Lost,3,0,Lost,C Pawson,10,14,5,8,13,15,4,6,3,2,0,1,3,,,,10.5,,,,4.5,,,,9.5,,,,4.0,,,,1.5,,,,0.0,,,,1.0,,,,0.0,,,,1.5,,,,0.5,,,,9.5,,,,5.5,,,,12.0,,,,6.0,,,,0.5,,,,1.5
45,Huddersfield_Crystal Palace_2018,5,2018-09-15,2018,24,0,1,Winn,0,1,Winn,L Mason,15,7,2,2,11,17,5,3,1,2,0,0,3,,,,9.5,,,,6.0,,,,11.0,,,,4.0,,,,1.5,,,,0.5,,,,2.0,,,,0.0,,,,1.0,,,,0.0,,,,14.0,,,,5.5,,,,11.5,,,,5.5,,,,0.0,,,,2.5
46,Newcastle_Arsenal_2018,5,2018-09-15,2018,31,1,2,Winn,0,0,Draw,L Probert,4,12,2,2,13,11,10,4,0,0,0,0,3,,,,16.0,,,,8.5,,,,11.5,,,,5.0,,,,2.5,,,,1.5,,,,3.0,,,,0.0,,,,2.5,,,,1.5,,,,19.0,,,,7.0,,,,12.0,,,,4.0,,,,0.0,,,,1.5
47,Wolves_Burnley_2018,5,2018-09-16,2018,11,1,0,Lost,0,0,Draw,A Marriner,30,7,7,2,10,9,8,2,2,4,0,0,3,,,,14.0,,,,4.0,,,,8.5,,,,4.5,,,,1.0,,,,1.0,,,,1.0,,,,0.0,,,,2.0,,,,1.5,,,,21.5,,,,7.5,,,,10.5,,,,7.0,,,,0.0,,,,1.0
48,Everton_West Ham_2018,5,2018-09-16,2018,5,1,3,Winn,1,2,Winn,M Atkinson,16,9,4,4,15,12,4,2,2,5,0,0,3,,,,9.0,,,,3.5,,,,11.0,,,,3.0,,,,0.5,,,,0.5,,,,2.5,,,,0.0,,,,3.5,,,,1.5,,,,17.5,,,,9.0,,,,15.0,,,,7.5,,,,0.0,,,,1.0
49,Southampton_Brighton_2018,5,2018-09-17,2018,18,2,2,Draw,1,0,Lost,A Taylor,14,12,5,4,10,13,1,4,2,3,0,0,3,,,,6.0,,,,1.0,,,,15.0,,,,3.5,,,,0.0,,,,0.0,,,,1.5,,,,0.0,,,,1.5,,,,1.0,,,,20.5,,,,6.5,,,,9.0,,,,8.0,,,,0.0,,,,1.5
50,Brighton_Tottenham_2018,6,2018-09-22,2018,6,1,2,Winn,0,1,Winn,C Kavanagh,8,16,4,7,15,9,5,7,2,1,0,0,4,11.67,,,11.67,4.0,,,4.0,12.0,,,12.0,5.67,,,5.67,2.0,,,2.0,0.67,,,0.67,2.33,,,2.33,0.0,,,0.0,1.0,,,1.0,0.33,,,0.33,15.0,,,15.0,3.33,,,3.33,10.33,,,10.33,3.67,,,3.67,0.0,,,0.0,2.0,,,2.0
51,Burnley_Bournemouth_2018,6,2018-09-22,2018,17,4,0,Lost,2,0,Lost,A Taylor,12,19,5,5,17,6,3,8,2,0,0,0,3,,,,10.0,,,,3.0,,,,8.5,,,,5.0,,,,1.0,,,,0.0,,,,2.0,,,,0.0,,,,1.5,,,,0.5,,,,17.5,,,,5.5,,,,12.0,,,,6.5,,,,0.0,,,,4.0
52,Fulham_Watford_2018,6,2018-09-22,2018,39,1,1,Draw,0,1,Winn,M Atkinson,15,11,3,6,11,9,8,8,2,1,0,0,2,,,,9.0,,,,6.0,,,,19.0,,,,2.0,,,,3.0,,,,1.0,,,,2.0,,,,0.0,,,,1.0,,,,1.0,,,,8.0,,,,3.0,,,,8.0,,,,5.0,,,,0.0,,,,1.0
53,Man United_Wolves_2018,6,2018-09-22,2018,4,1,1,Draw,1,0,Lost,K Friend,15,11,6,8,5,17,5,4,1,1,0,0,3,,,,13.0,,,,4.5,,,,9.5,,,,6.5,,,,0.5,,,,0.0,,,,1.0,,,,0.0,,,,1.0,,,,1.0,,,,9.5,,,,2.5,,,,10.0,,,,2.5,,,,0.5,,,,2.0
54,Crystal Palace_Newcastle_2018,6,2018-09-22,2018,9,0,0,Draw,0,0,Draw,A Marriner,16,6,4,3,8,11,9,5,1,1,0,0,3,,,,7.5,,,,4.0,,,,14.5,,,,2.5,,,,0.5,,,,0.5,,,,1.0,,,,0.5,,,,1.0,,,,0.5,,,,18.0,,,,4.5,,,,9.5,,,,4.5,,,,0.0,,,,1.0
55,Leicester_Huddersfield_2018,6,2018-09-22,2018,26,3,1,Lost,1,1,Draw,D Coote,18,9,8,2,10,16,3,1,2,1,0,0,3,,,,7.0,,,,3.5,,,,9.0,,,,3.0,,,,1.0,,,,1.0,,,,2.5,,,,0.0,,,,3.5,,,,2.0,,,,21.5,,,,7.5,,,,11.0,,,,7.0,,,,0.0,,,,1.5
56,Cardiff_Man City_2018,6,2018-09-22,2018,3,0,5,Winn,0,3,Winn,M Oliver,2,21,2,10,6,4,1,9,1,1,0,0,3,,,,17.5,,,,7.0,,,,11.0,,,,9.0,,,,1.5,,,,0.5,,,,2.0,,,,0.0,,,,0.5,,,,0.0,,,,10.0,,,,2.5,,,,12.0,,,,3.5,,,,0.0,,,,1.5
57,Liverpool_Southampton_2018,6,2018-09-22,2018,12,3,0,Lost,3,0,Lost,P Tierney,12,7,4,1,7,10,5,4,0,2,0,0,3,,,,17.0,,,,5.0,,,,16.0,,,,4.5,,,,1.5,,,,0.0,,,,3.0,,,,0.0,,,,1.0,,,,1.0,,,,16.5,,,,6.5,,,,9.5,,,,4.5,,,,0.0,,,,0.5
58,Arsenal_Everton_2018,6,2018-09-23,2018,8,2,0,Lost,0,0,Draw,J Moss,9,9,5,6,17,12,5,9,2,1,0,0,3,,,,8.5,,,,4.0,,,,8.5,,,,4.0,,,,2.0,,,,0.5,,,,2.0,,,,1.0,,,,2.0,,,,0.5,,,,14.0,,,,4.5,,,,10.0,,,,4.5,,,,0.5,,,,0.0
59,West Ham_Chelsea_2018,6,2018-09-23,2018,30,0,0,Draw,0,0,Draw,M Dean,6,17,1,6,11,9,1,8,2,1,0,0,3,,,,14.0,,,,3.5,,,,8.0,,,,5.0,,,,2.5,,,,1.0,,,,1.0,,,,0.0,,,,0.5,,,,0.0,,,,6.0,,,,1.5,,,,12.5,,,,3.0,,,,0.0,,,,2.5
60,West Ham_Man United_2018,7,2018-09-29,2018,13,3,1,Lost,2,0,Lost,M Oliver,8,9,3,4,12,12,4,9,0,1,0,0,4,13.0,,,13.0,6.0,,,6.0,12.33,,,12.33,6.0,,,6.0,2.0,,,2.0,1.67,,,1.67,1.67,,,1.67,0.67,,,0.67,1.33,,,1.33,1.0,,,1.0,9.67,,,9.67,3.33,,,3.33,10.67,,,10.67,3.67,,,3.67,0.0,,,0.0,1.67,,,1.67
61,Man City_Brighton_2018,7,2018-09-29,2018,18,2,0,Lost,1,0,Lost,L Mason,28,4,8,1,4,10,10,3,0,3,0,0,4,8.0,,,8.0,2.0,,,2.0,14.33,,,14.33,3.67,,,3.67,0.67,,,0.67,0.0,,,0.0,2.0,,,2.0,0.0,,,0.0,1.67,,,1.67,1.0,,,1.0,18.33,,,18.33,6.0,,,6.0,9.33,,,9.33,5.67,,,5.67,0.0,,,0.0,1.67,,,1.67
62,Wolves_Southampton_2018,7,2018-09-29,2018,12,2,0,Lost,0,0,Draw,S Attwell,14,17,6,6,11,7,8,6,3,1,0,0,4,13.67,,,13.67,3.67,,,3.67,14.0,,,14.0,4.33,,,4.33,1.0,,,1.0,0.0,,,0.0,2.67,,,2.67,0.0,,,0.0,1.67,,,1.67,1.67,,,1.67,15.0,,,15.0,5.67,,,5.67,8.67,,,8.67,4.67,,,4.67,0.0,,,0.0,0.33,,,0.33
63,Everton_Fulham_2018,7,2018-09-29,2018,16,3,0,Lost,0,0,Draw,R East,19,6,6,0,13,13,12,1,0,3,0,0,4,9.67,,,9.67,3.67,,,3.67,8.67,,,8.67,2.33,,,2.33,1.0,,,1.0,0.33,,,0.33,1.0,,,1.0,0.0,,,0.0,2.67,,,2.67,1.0,,,1.0,22.67,,,22.67,8.33,,,8.33,9.33,,,9.33,7.33,,,7.33,0.0,,,0.0,1.0,,,1.0
64,Newcastle_Leicester_2018,7,2018-09-29,2018,27,0,2,Winn,0,1,Winn,S Hooper,6,12,1,5,11,5,5,9,0,0,0,0,4,11.67,,,11.67,5.67,,,5.67,11.33,,,11.33,4.67,,,4.67,1.67,,,1.67,0.0,,,0.0,1.33,,,1.33,0.33,,,0.33,2.33,,,2.33,1.33,,,1.33,9.67,,,9.67,5.33,,,5.33,12.33,,,12.33,5.33,,,5.33,0.33,,,0.33,2.0,,,2.0
65,Huddersfield_Tottenham_2018,7,2018-09-29,2018,6,0,2,Winn,0,2,Winn,C Pawson,9,10,5,6,17,16,3,0,2,2,0,0,5,12.0,,,12.75,4.67,,,4.75,11.0,,,11.25,6.33,,,6.0,2.0,,,2.0,0.33,,,0.75,2.0,,,2.0,0.0,,,0.0,1.0,,,1.0,0.0,,,0.25,12.67,,,13.25,4.0,,,3.5,11.67,,,11.5,4.33,,,4.0,0.0,,,0.0,2.0,,,2.0
