,idGame,nWeekAway,Date,year,IdAwayTeam,FT_against_A,FTG_asA,FT_RESULT,HT_against_A,HTG_asA,HT_RESULT,Referee,Shoot_against_A,Shoot_asA,ShootTarget_against_A,ShootTarget_asA,Fouls_against_A,Fouls_asA,Corner_against_A,Corner_asA,YellowC_against_A,YellowC_asA,RedC_againts_A,RedC_asA,Shoot_asA_last_3,Shoot_asA_last_6,Shoot_asA_last_10,Shoot_asA_last_infinity,ShootTarget_asA_last_3,ShootTarget_asA_last_6,ShootTarget_asA_last_10,ShootTarget_asA_last_infinity,Fouls_asA_last_3,Fouls_asA_last_6,Fouls_asA_last_10,Fouls_asA_last_infinity,Corner_asA_last_3,Corner_asA_last_6,Corner_asA_last_10,Corner_asA_last_infinity,FTG_asA_last_3,FTG_asA_last_6,FTG_asA_last_10,FTG_asA_last_infinity,HTG_asA_last_3,HTG_asA_last_6,HTG_asA_last_10,HTG_asA_last_infinity,YellowC_asA_last_3,YellowC_asA_last_6,YellowC_asA_last_10,YellowC_asA_last_infinity,RedC_asA_last_3,RedC_asA_last_6,RedC_asA_last_10,RedC_asA_last_infinity,FT_against_A_last_3,FT_against_A_last_6,FT_against_A_last_10,FT_against_A_last_infinity,HT_against_A_last_3,HT_against_A_last_6,HT_against_A_last_10,HT_against_A_last_infinity,Shoot_against_A_last_3,Shoot_against_A_last_6,Shoot_against_A_last_10,Shoot_against_A_last_infinity,ShootTarget_against_A_last_3,ShootTarget_against_A_last_6,ShootTarget_against_A_last_10,ShootTarget_against_A_last_infinity,Fouls_against_A_last_3,Fouls_against_A_last_6,Fouls_against_A_last_10,Fouls_against_A_last_infinity,Corner_against_A_last_3,Corner_against_A_last_6,Corner_against_A_last_10,Corner_against_A_last_infinity,RedC_againts_A_last_3,RedC_againts_A_last_6,RedC_againts_A_last_10,RedC_againts_A_last_infinity,YellowC_against_A_last_3,YellowC_against_A_last_6,YellowC_against_A_last_10,YellowC_against_A_last_infinity
14,Blackburn_Everton_2006,1,2006-08-23,2006,14,1,1,Draw,0,0,Draw,U Rennie,10,10,5,4,22,20,5,3,4,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
15,Charlton_Man United_2006,1,2006-08-23,2006,22,0,3,Winn,0,0,Draw,C Foy,8,21,2,11,14,11,4,11,1,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
16,Aston Villa_Reading_2006,1,2006-08-23,2006,28,2,1,Lost,1,1,Draw,L Mason,11,5,6,3,9,6,2,7,2,1,0,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
17,Fulham_Bolton_2006,1,2006-08-23,2006,5,1,1,Draw,0,0,Draw,A Wiley,11,4,4,1,9,16,1,6,0,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
18,Wigan_Reading_2006,2,2006-08-26,2006,28,1,0,Lost,1,0,Lost,M Riley,15,5,5,3,12,14,4,10,2,2,0,0,,,,5,,,,3,,,,6,,,,7,,,,1,,,,1,,,,1,,,,1,,,,2,,,,1,,,,11,,,,6,,,,9,,,,2,,,,0,,,,2
19,Fulham_Sheffield United_2006,2,2006-08-26,2006,29,1,0,Lost,1,0,Lost,G Poll,10,9,5,1,17,17,9,5,3,3,0,0,,,,6,,,,3,,,,9,,,,4,,,,0,,,,0,,,,1,,,,0,,,,2,,,,2,,,,18,,,,13,,,,5,,,,6,,,,0,,,,0
20,Tottenham_Everton_2006,2,2006-08-26,2006,14,0,2,Winn,0,0,Draw,M Halsey,15,6,6,2,9,12,7,2,1,1,0,1,,,,10,,,,4,,,,20,,,,3,,,,1,,,,0,,,,3,,,,0,,,,1,,,,0,,,,10,,,,5,,,,22,,,,5,,,,0,,,,4
21,Watford_Man United_2006,2,2006-08-26,2006,22,1,2,Winn,1,1,Draw,P Dowd,8,19,7,10,20,14,4,7,1,1,0,0,,,,21,,,,11,,,,11,,,,11,,,,3,,,,0,,,,1,,,,0,,,,0,,,,0,,,,8,,,,2,,,,14,,,,4,,,,0,,,,1
22,Charlton_Bolton_2006,2,2006-08-26,2006,5,2,0,Lost,0,0,Draw,M Dean,9,7,5,2,11,17,6,5,1,4,1,1,,,,4,,,,1,,,,16,,,,6,,,,1,,,,0,,,,2,,,,0,,,,1,,,,0,,,,11,,,,4,,,,9,,,,1,,,,0,,,,0
23,Liverpool_West Ham_2006,2,2006-08-26,2006,37,2,1,Lost,2,1,Lost,A Wiley,19,8,8,3,15,6,6,1,1,0,0,0,,,,8,,,,4,,,,12,,,,1,,,,1,,,,0,,,,0,,,,0,,,,1,,,,0,,,,11,,,,4,,,,12,,,,5,,,,0,,,,0
24,Man City_Arsenal_2006,1,2006-08-26,2006,0,1,0,Lost,1,0,Lost,U Rennie,10,17,3,6,16,8,2,8,1,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
25,Blackburn_Chelsea_2006,2,2006-08-27,2006,11,0,2,Winn,0,0,Draw,M Clattenburg,12,14,3,8,10,15,7,3,3,1,0,0,,,,8,,,,5,,,,7,,,,3,,,,1,,,,1,,,,2,,,,0,,,,2,,,,0,,,,9,,,,2,,,,15,,,,3,,,,0,,,,2
26,Aston Villa_Newcastle_2006,1,2006-08-27,2006,24,2,0,Lost,2,0,Lost,H Webb,9,8,7,5,14,12,2,3,2,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
27,Middlesbrough_Portsmouth_2006,2,2006-08-28,2006,26,0,4,Winn,0,1,Winn,C Foy,19,10,8,7,15,9,8,6,2,1,0,0,,,,3,,,,1,,,,13,,,,0,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,6,,,,3,,,,15,,,,8,,,,0,,,,2
28,Chelsea_Charlton_2006,2,2006-09-09,2006,10,2,1,Lost,1,0,Lost,A Wiley,19,3,6,2,12,7,6,3,2,1,0,0,,,,4,,,,2,,,,14,,,,0,,,,1,,,,1,,,,2,,,,1,,,,3,,,,0,,,,16,,,,5,,,,14,,,,6,,,,0,,,,2
29,Portsmouth_Wigan_2006,2,2006-09-09,2006,38,1,0,Lost,0,0,Draw,P Walton,9,11,7,5,14,5,6,9,0,1,0,0,,,,14,,,,9,,,,20,,,,11,,,,1,,,,0,,,,2,,,,0,,,,2,,,,1,,,,9,,,,8,,,,17,,,,4,,,,0,,,,1
30,Everton_Liverpool_2006,2,2006-09-09,2006,20,3,0,Lost,2,0,Lost,G Poll,8,21,6,5,22,13,2,11,1,3,0,0,,,,12,,,,7,,,,16,,,,12,,,,1,,,,0,,,,2,,,,0,,,,1,,,,0,,,,5,,,,3,,,,10,,,,0,,,,0,,,,1
31,Arsenal_Middlesbrough_2006,2,2006-09-09,2006,23,1,1,Draw,0,1,Winn,R Styles,20,1,12,1,5,17,15,0,1,6,0,1,,,,7,,,,5,,,,15,,,,2,,,,2,,,,2,,,,3,,,,0,,,,3,,,,2,,,,14,,,,9,,,,8,,,,8,,,,0,,,,1
32,Newcastle_Fulham_2006,2,2006-09-09,2006,15,1,2,Winn,0,0,Draw,C Foy,15,8,7,5,16,12,4,7,1,1,0,0,,,,12,,,,8,,,,20,,,,2,,,,1,,,,1,,,,1,,,,0,,,,5,,,,4,,,,15,,,,7,,,,14,,,,5,,,,0,,,,1
33,Man United_Tottenham_2006,2,2006-09-09,2006,34,1,0,Lost,1,0,Lost,M Riley,10,9,5,4,12,17,5,4,2,2,0,0,,,,9,,,,6,,,,22,,,,3,,,,0,,,,0,,,,1,,,,0,,,,2,,,,2,,,,8,,,,6,,,,19,,,,6,,,,0,,,,0
34,Bolton_Watford_2006,2,2006-09-09,2006,35,1,0,Lost,0,0,Draw,M Clattenburg,7,15,2,6,13,15,6,6,3,1,0,0,,,,12,,,,8,,,,13,,,,6,,,,1,,,,0,,,,2,,,,0,,,,2,,,,1,,,,6,,,,2,,,,12,,,,0,,,,0,,,,2
35,Sheffield United_Blackburn_2006,2,2006-09-09,2006,3,0,0,Draw,0,0,Draw,M Dean,14,12,9,1,12,11,7,6,2,2,0,0,,,,9,,,,7,,,,17,,,,2,,,,0,,,,0,,,,1,,,,2,,,,3,,,,1,,,,21,,,,16,,,,20,,,,6,,,,0,,,,2
36,West Ham_Aston Villa_2006,2,2006-09-10,2006,1,1,1,Draw,0,1,Winn,S Bennett,7,10,1,6,15,9,3,5,2,2,0,0,,,,5,,,,3,,,,19,,,,1,,,,1,,,,0,,,,2,,,,0,,,,1,,,,0,,,,19,,,,11,,,,10,,,,18,,,,0,,,,1
37,Reading_Man City_2006,2,2006-09-11,2006,21,1,0,Lost,1,0,Lost,H Webb,12,15,7,8,6,16,6,4,0,4,0,1,,,,5,,,,2,,,,15,,,,2,,,,0,,,,0,,,,3,,,,1,,,,3,,,,2,,,,10,,,,4,,,,7,,,,5,,,,0,,,,1
38,Everton_Wigan_2006,3,2006-09-16,2006,38,2,2,Draw,0,0,Draw,A Wiley,14,10,9,7,14,23,4,2,1,5,0,0,,,,25,,,,14,,,,25,,,,20,,,,1,,,,0,,,,3,,,,0,,,,3,,,,1,,,,18,,,,15,,,,31,,,,10,,,,0,,,,1
39,Sheffield United_Reading_2006,3,2006-09-16,2006,28,1,2,Winn,0,2,Winn,A Marriner,14,8,7,2,12,6,8,7,2,1,0,0,,,,10,,,,6,,,,20,,,,17,,,,1,,,,1,,,,3,,,,1,,,,3,,,,2,,,,26,,,,11,,,,21,,,,6,,,,0,,,,4
40,Bolton_Middlesbrough_2006,3,2006-09-16,2006,23,0,0,Draw,0,0,Draw,S Bennett,13,14,3,7,7,19,9,4,0,1,0,0,,,,8,,,,6,,,,32,,,,2,,,,3,,,,3,,,,9,,,,1,,,,4,,,,2,,,,34,,,,21,,,,13,,,,23,,,,0,,,,2
41,Charlton_Portsmouth_2006,3,2006-09-16,2006,26,0,1,Winn,0,0,Draw,P Dowd,18,12,5,5,6,10,9,4,0,2,0,0,,,,13,,,,8,,,,22,,,,6,,,,4,,,,1,,,,2,,,,0,,,,0,,,,0,,,,25,,,,11,,,,30,,,,16,,,,0,,,,4
42,Watford_Aston Villa_2006,3,2006-09-16,2006,1,0,0,Draw,0,0,Draw,M Dean,12,9,5,4,12,10,7,1,1,0,0,0,,,,15,,,,9,,,,28,,,,6,,,,2,,,,1,,,,4,,,,0,,,,2,,,,0,,,,26,,,,12,,,,25,,,,21,,,,0,,,,3
43,Blackburn_Man City_2006,3,2006-09-17,2006,21,4,2,Lost,2,2,Draw,M Atkinson,11,15,5,8,11,11,4,3,2,3,0,0,,,,20,,,,10,,,,31,,,,6,,,,0,,,,0,,,,7,,,,2,,,,4,,,,3,,,,22,,,,11,,,,13,,,,11,,,,0,,,,1
44,West Ham_Newcastle_2006,2,2006-09-17,2006,24,0,2,Winn,0,0,Draw,R Styles,10,16,7,9,11,11,5,6,3,3,0,0,,,,8,,,,5,,,,12,,,,3,,,,0,,,,0,,,,2,,,,0,,,,2,,,,2,,,,9,,,,7,,,,14,,,,2,,,,0,,,,2
45,Chelsea_Liverpool_2006,3,2006-09-17,2006,20,1,0,Lost,1,0,Lost,M Riley,4,9,3,6,13,17,1,3,3,2,1,0,,,,33,,,,12,,,,29,,,,23,,,,1,,,,0,,,,5,,,,0,,,,4,,,,2,,,,13,,,,9,,,,32,,,,2,,,,0,,,,2
46,Man United_Arsenal_2006,2,2006-09-17,2006,0,0,1,Winn,0,0,Draw,G Poll,17,14,9,7,11,11,10,5,2,2,0,0,,,,17,,,,6,,,,8,,,,8,,,,0,,,,0,,,,1,,,,0,,,,1,,,,1,,,,10,,,,3,,,,16,,,,2,,,,0,,,,1
47,Tottenham_Fulham_2006,3,2006-09-17,2006,15,0,0,Draw,0,0,Draw,M Clattenburg,18,8,8,3,11,20,12,2,2,2,0,0,,,,20,,,,13,,,,32,,,,9,,,,3,,,,1,,,,2,,,,0,,,,6,,,,4,,,,30,,,,14,,,,30,,,,9,,,,0,,,,2
48,Liverpool_Newcastle_2006,3,2006-09-20,2006,24,2,0,Lost,1,0,Lost,M Halsey,22,11,11,6,12,13,8,6,1,1,0,0,,,,24,,,,14,,,,23,,,,9,,,,2,,,,0,,,,5,,,,0,,,,2,,,,2,,,,19,,,,14,,,,25,,,,7,,,,0,,,,5
49,Middlesbrough_Blackburn_2006,3,2006-09-23,2006,3,0,1,Winn,0,1,Winn,G Poll,13,13,7,7,14,17,6,7,1,3,0,0,,,,21,,,,8,,,,28,,,,8,,,,0,,,,0,,,,3,,,,2,,,,3,,,,1,,,,35,,,,25,,,,32,,,,13,,,,0,,,,4
50,Fulham_Chelsea_2006,3,2006-09-23,2006,11,0,2,Winn,0,0,Draw,M Halsey,7,13,4,5,19,9,5,7,2,1,0,0,,,,22,,,,13,,,,22,,,,6,,,,3,,,,1,,,,3,,,,0,,,,2,,,,0,,,,21,,,,5,,,,25,,,,10,,,,0,,,,5
51,Man City_West Ham_2006,3,2006-09-23,2006,37,2,0,Lost,0,0,Draw,C Foy,17,4,8,0,12,15,4,6,0,0,0,0,,,,16,,,,7,,,,18,,,,2,,,,2,,,,1,,,,0,,,,0,,,,3,,,,2,,,,30,,,,12,,,,27,,,,11,,,,0,,,,1
52,Aston Villa_Charlton_2006,3,2006-09-23,2006,10,2,0,Lost,1,0,Lost,M Riley,12,8,5,3,10,14,4,4,0,1,0,0,,,,7,,,,4,,,,21,,,,3,,,,2,,,,1,,,,3,,,,1,,,,5,,,,1,,,,35,,,,11,,,,26,,,,12,,,,0,,,,4
53,Reading_Man United_2006,3,2006-09-23,2006,22,1,1,Draw,0,0,Draw,P Walton,3,18,1,8,6,10,2,6,0,0,0,0,,,,40,,,,21,,,,25,,,,18,,,,5,,,,1,,,,2,,,,0,,,,1,,,,1,,,,16,,,,9,,,,34,,,,8,,,,0,,,,2
54,Arsenal_Sheffield United_2006,3,2006-09-23,2006,29,3,0,Lost,0,0,Draw,A Wiley,14,5,11,4,11,8,7,2,2,1,0,0,,,,15,,,,4,,,,26,,,,9,,,,0,,,,0,,,,4,,,,0,,,,3,,,,3,,,,28,,,,18,,,,22,,,,15,,,,0,,,,3
55,Wigan_Watford_2006,3,2006-09-23,2006,35,1,1,Draw,1,0,Lost,R Styles,8,10,4,4,15,15,4,3,2,2,0,0,,,,27,,,,14,,,,28,,,,12,,,,1,,,,0,,,,3,,,,0,,,,3,,,,1,,,,13,,,,4,,,,25,,,,6,,,,0,,,,5
56,Liverpool_Tottenham_2006,3,2006-09-23,2006,34,3,0,Lost,0,0,Draw,H Webb,14,5,6,1,12,9,6,0,1,0,0,0,,,,18,,,,10,,,,39,,,,7,,,,0,,,,0,,,,3,,,,0,,,,3,,,,3,,,,18,,,,11,,,,31,,,,11,,,,0,,,,2
57,Newcastle_Everton_2006,3,2006-09-24,2006,14,1,1,Draw,1,1,Draw,S Bennett,21,12,13,5,12,18,9,6,2,4,1,1,,,,16,,,,6,,,,32,,,,5,,,,3,,,,0,,,,4,,,,1,,,,1,,,,0,,,,25,,,,11,,,,31,,,,12,,,,0,,,,5
58,Portsmouth_Bolton_2006,3,2006-09-25,2006,5,0,1,Winn,0,1,Winn,U Rennie,13,4,5,3,8,13,11,2,2,2,0,0,,,,11,,,,3,,,,33,,,,11,,,,1,,,,0,,,,6,,,,1,,,,3,,,,0,,,,20,,,,9,,,,20,,,,7,,,,1,,,,1
59,Charlton_Arsenal_2006,3,2006-09-30,2006,0,1,2,Winn,1,1,Draw,M Clattenburg,10,21,6,12,19,8,4,7,4,4,0,0,,,,31,,,,13,,,,19,,,,13,,,,1,,,,0,,,,3,,,,0,,,,1,,,,1,,,,27,,,,12,,,,27,,,,12,,,,0,,,,3
60,Bolton_Liverpool_2006,4,2006-09-30,2006,20,2,0,Lost,1,0,Lost,P Dowd,4,13,3,6,15,12,1,10,2,1,0,0,42.0,,,42,18.0,,,18,46.0,,,46,26.0,,,26,1.0,,,1,0.0,,,0,7.0,,,7,0.0,,,0,5.0,,,5,3.0,,,3,17.0,,,17,12.0,,,12,45.0,,,45,3.0,,,3,1.0,,,1,5.0,,,5
61,Chelsea_Aston Villa_2006,4,2006-09-30,2006,1,1,1,Draw,1,1,Draw,G Poll,18,9,10,5,13,14,7,5,0,2,0,0,24.0,,,24,13.0,,,13,38.0,,,38,7.0,,,7,2.0,,,2,1.0,,,1,4.0,,,4,0.0,,,0,2.0,,,2,0.0,,,0,38.0,,,38,17.0,,,17,37.0,,,37,28.0,,,28,0.0,,,0,4.0,,,4
62,Everton_Man City_2006,4,2006-09-30,2006,21,1,1,Draw,1,0,Lost,A Marriner,14,11,10,5,14,17,8,4,2,2,0,0,35.0,,,35,18.0,,,18,42.0,,,42,9.0,,,9,2.0,,,2,2.0,,,2,10.0,,,10,2.0,,,2,8.0,,,8,5.0,,,5,33.0,,,33,16.0,,,16,24.0,,,24,15.0,,,15,0.0,,,0,3.0,,,3
63,Sheffield United_Middlesbrough_2006,4,2006-09-30,2006,23,2,1,Lost,1,0,Lost,P Walton,13,7,7,2,8,12,10,4,1,3,0,0,22.0,,,22,13.0,,,13,51.0,,,51,6.0,,,6,3.0,,,3,3.0,,,3,10.0,,,10,1.0,,,1,4.0,,,4,2.0,,,2,47.0,,,47,24.0,,,24,20.0,,,20,32.0,,,32,0.0,,,0,2.0,,,2
64,Man United_Newcastle_2006,4,2006-10-01,2006,24,2,0,Lost,1,0,Lost,M Dean,24,3,11,3,5,13,8,3,1,3,0,0,35.0,,,35,20.0,,,20,36.0,,,36,15.0,,,15,2.0,,,2,0.0,,,0,6.0,,,6,0.0,,,0,4.0,,,4,3.0,,,3,41.0,,,41,25.0,,,25,37.0,,,37,15.0,,,15,0.0,,,0,6.0,,,6
65,Tottenham_Portsmouth_2006,4,2006-10-01,2006,26,2,1,Lost,2,1,Lost,C Foy,8,9,6,6,8,10,6,10,0,0,0,0,25.0,,,25,13.0,,,13,32.0,,,32,10.0,,,10,5.0,,,5,1.0,,,1,4.0,,,4,0.0,,,0,0.0,,,0,0.0,,,0,43.0,,,43,16.0,,,16,36.0,,,36,25.0,,,25,0.0,,,0,4.0,,,4
66,Blackburn_Wigan_2006,4,2006-10-01,2006,38,2,1,Lost,1,1,Draw,H Webb,12,11,8,6,16,17,5,4,3,4,0,0,35.0,,,35,21.0,,,21,48.0,,,48,22.0,,,22,3.0,,,3,0.0,,,0,8.0,,,8,0.0,,,0,5.0,,,5,1.0,,,1,32.0,,,32,24.0,,,24,45.0,,,45,14.0,,,14,0.0,,,0,2.0,,,2
67,West Ham_Reading_2006,4,2006-10-01,2006,28,0,1,Winn,0,1,Winn,U Rennie,13,2,8,1,8,7,10,5,4,2,0,0,18.0,,,18,8.0,,,8,26.0,,,26,24.0,,,24,3.0,,,3,3.0,,,3,4.0,,,4,1.0,,,1,4.0,,,4,2.0,,,2,40.0,,,40,18.0,,,18,33.0,,,33,14.0,,,14,0.0,,,0,6.0,,,6
68,Watford_Fulham_2006,4,2006-10-02,2006,15,3,3,Draw,1,0,Lost,M Riley,9,9,4,3,24,12,3,2,1,3,0,0,28.0,,,28,16.0,,,16,52.0,,,52,11.0,,,11,3.0,,,3,1.0,,,1,4.0,,,4,0.0,,,0,6.0,,,6,4.0,,,4,48.0,,,48,22.0,,,22,41.0,,,41,21.0,,,21,0.0,,,0,4.0,,,4
69,Reading_Chelsea_2006,4,2006-10-14,2006,11,0,1,Winn,0,1,Winn,M Riley,5,7,0,4,16,7,8,5,3,2,1,1,35.0,,,35,18.0,,,18,31.0,,,31,13.0,,,13,5.0,,,5,1.0,,,1,4.0,,,4,0.0,,,0,2.0,,,2,0.0,,,0,28.0,,,28,9.0,,,9,44.0,,,44,15.0,,,15,0.0,,,0,7.0,,,7
70,Aston Villa_Tottenham_2006,4,2006-10-14,2006,34,1,1,Draw,0,0,Draw,M Atkinson,12,10,6,5,13,11,2,2,0,1,0,1,23.0,,,23,11.0,,,11,48.0,,,48,7.0,,,7,0.0,,,0,0.0,,,0,3.0,,,3,0.0,,,0,6.0,,,6,3.0,,,3,32.0,,,32,17.0,,,17,43.0,,,43,17.0,,,17,0.0,,,0,3.0,,,3
71,Wigan_Man United_2006,4,2006-10-14,2006,22,1,3,Winn,1,0,Lost,S Bennett,6,12,2,5,7,8,2,5,0,2,0,0,58.0,,,58,29.0,,,29,35.0,,,35,24.0,,,24,6.0,,,6,1.0,,,1,2.0,,,2,0.0,,,0,2.0,,,2,1.0,,,1,19.0,,,19,10.0,,,10,40.0,,,40,10.0,,,10,0.0,,,0,2.0,,,2
72,Man City_Sheffield United_2006,4,2006-10-14,2006,29,0,0,Draw,0,0,Draw,M Dean,14,7,6,3,14,12,3,4,0,1,0,0,20.0,,,20,8.0,,,8,34.0,,,34,11.0,,,11,0.0,,,0,0.0,,,0,5.0,,,5,0.0,,,0,6.0,,,6,3.0,,,3,42.0,,,42,29.0,,,29,33.0,,,33,22.0,,,22,0.0,,,0,5.0,,,5
