,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
11,Liverpool_Middlesbrough_2008,1,2008-08-23,2008,20,2,1,Winn,0,0,Draw,M Riley,16,9,8,4,10,12,14,3,2,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
12,Tottenham_Sunderland_2008,1,2008-08-23,2008,34,1,2,Lost,0,0,Draw,M Dean,18,12,11,7,12,12,12,6,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
13,West Brom_Everton_2008,1,2008-08-23,2008,36,1,2,Lost,0,0,Draw,R Styles,14,9,4,7,11,14,11,5,3,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
14,Blackburn_Hull_2008,1,2008-08-23,2008,3,1,1,Draw,1,1,Draw,S Attwell,12,7,5,4,11,15,6,3,0,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
15,Newcastle_Bolton_2008,1,2008-08-23,2008,24,1,0,Winn,0,0,Draw,S Bennett,10,9,8,4,8,13,4,6,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
16,Stoke_Aston Villa_2008,1,2008-08-23,2008,31,3,2,Winn,1,0,Winn,M Halsey,8,5,2,2,15,5,2,8,1,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
17,Man City_West Ham_2008,1,2008-08-24,2008,21,3,0,Winn,0,0,Draw,H Webb,14,3,9,0,12,16,6,3,0,2,0,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
18,Wigan_Chelsea_2008,1,2008-08-24,2008,38,0,1,Lost,0,1,Lost,A Wiley,10,7,6,3,13,17,7,7,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
19,Portsmouth_Man United_2008,1,2008-08-25,2008,26,0,1,Lost,0,1,Lost,C Foy,13,12,6,7,11,11,4,3,2,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
20,Bolton_West Brom_2008,2,2008-08-30,2008,5,0,0,Draw,0,0,Draw,K Stroud,18,12,9,7,18,16,7,5,2,2,0,0,,,,14,,,,8,,,,13,,,,4,,,,3,,,,3,,,,1,,,,0,,,,1,,,,0,,,,8,,,,2,,,,12,,,,3,,,,0,,,,2
21,Hull_Wigan_2008,2,2008-08-30,2008,17,0,5,Lost,0,2,Lost,M Jones,10,8,5,5,18,12,7,3,1,0,0,0,,,,11,,,,6,,,,10,,,,5,,,,2,,,,1,,,,3,,,,0,,,,1,,,,1,,,,12,,,,6,,,,9,,,,6,,,,0,,,,0
22,Middlesbrough_Stoke_2008,2,2008-08-30,2008,23,2,1,Winn,1,0,Winn,M Dean,21,7,12,2,14,18,4,5,2,4,0,1,,,,14,,,,10,,,,11,,,,7,,,,2,,,,0,,,,1,,,,0,,,,1,,,,0,,,,8,,,,5,,,,12,,,,9,,,,0,,,,2
23,Everton_Portsmouth_2008,2,2008-08-30,2008,14,0,3,Lost,0,2,Lost,M Halsey,16,6,7,5,5,11,4,3,1,0,0,0,,,,10,,,,5,,,,11,,,,3,,,,2,,,,1,,,,2,,,,0,,,,3,,,,1,,,,15,,,,11,,,,9,,,,5,,,,0,,,,2
24,West Ham_Blackburn_2008,2,2008-08-30,2008,37,4,1,Winn,2,1,Winn,M Riley,11,12,6,7,14,21,10,4,1,5,0,0,,,,15,,,,8,,,,14,,,,6,,,,2,,,,2,,,,2,,,,0,,,,1,,,,0,,,,22,,,,9,,,,11,,,,10,,,,0,,,,1
25,Arsenal_Newcastle_2008,2,2008-08-30,2008,0,3,0,Winn,2,0,Winn,R Styles,20,4,14,2,12,11,12,1,2,2,0,0,,,,24,,,,14,,,,11,,,,7,,,,1,,,,1,,,,0,,,,0,,,,0,,,,0,,,,5,,,,4,,,,8,,,,5,,,,0,,,,0
26,Sunderland_Man City_2008,2,2008-08-31,2008,32,0,3,Lost,0,1,Lost,C Foy,10,9,4,8,20,11,3,3,4,2,0,0,,,,6,,,,3,,,,13,,,,1,,,,0,,,,0,,,,0,,,,0,,,,1,,,,0,,,,14,,,,8,,,,12,,,,8,,,,0,,,,2
27,Aston Villa_Liverpool_2008,2,2008-08-31,2008,1,0,0,Draw,0,0,Draw,M Atkinson,5,8,2,3,9,13,5,8,0,2,0,0,,,,14,,,,10,,,,8,,,,7,,,,4,,,,0,,,,0,,,,0,,,,2,,,,0,,,,13,,,,8,,,,11,,,,8,,,,0,,,,1
28,Chelsea_Tottenham_2008,2,2008-08-31,2008,11,1,1,Draw,1,1,Draw,H Webb,12,6,3,6,10,13,5,8,3,0,0,0,,,,18,,,,11,,,,10,,,,8,,,,4,,,,3,,,,0,,,,0,,,,0,,,,0,,,,12,,,,8,,,,6,,,,3,,,,0,,,,1
29,Man City_Chelsea_2008,2,2008-09-13,2008,21,1,3,Lost,1,1,Draw,M Halsey,13,18,7,8,14,10,8,5,0,1,0,1,,,,14,,,,9,,,,12,,,,6,,,,3,,,,0,,,,0,,,,0,,,,0,,,,0,,,,3,,,,0,,,,16,,,,3,,,,1,,,,2
30,Fulham_Bolton_2008,2,2008-09-13,2008,15,2,1,Winn,2,0,Winn,S Tanner,20,8,13,7,15,11,12,6,1,1,0,0,,,,5,,,,2,,,,14,,,,1,,,,1,,,,1,,,,2,,,,0,,,,0,,,,0,,,,15,,,,6,,,,6,,,,5,,,,0,,,,0
31,Newcastle_Hull_2008,2,2008-09-13,2008,24,1,2,Lost,0,1,Lost,A Marriner,13,8,4,4,13,17,5,3,0,2,1,0,,,,10,,,,8,,,,8,,,,4,,,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,9,,,,4,,,,13,,,,6,,,,0,,,,2
32,Wigan_Sunderland_2008,2,2008-09-13,2008,38,1,1,Draw,0,1,Lost,R Styles,12,6,8,5,10,9,8,6,1,1,1,0,,,,10,,,,6,,,,13,,,,7,,,,0,,,,0,,,,1,,,,0,,,,1,,,,1,,,,7,,,,3,,,,17,,,,7,,,,0,,,,2
33,West Brom_West Ham_2008,2,2008-09-13,2008,36,3,2,Winn,2,2,Draw,L Probert,13,21,8,13,9,18,8,8,1,1,0,0,,,,14,,,,4,,,,11,,,,11,,,,1,,,,0,,,,3,,,,0,,,,2,,,,0,,,,9,,,,7,,,,14,,,,5,,,,0,,,,1
34,Portsmouth_Middlesbrough_2008,2,2008-09-13,2008,26,2,1,Winn,0,1,Lost,S Attwell,21,7,12,3,8,6,3,2,2,1,0,0,,,,13,,,,6,,,,11,,,,4,,,,0,,,,0,,,,2,,,,0,,,,1,,,,1,,,,12,,,,7,,,,11,,,,3,,,,0,,,,2
35,Liverpool_Man United_2008,2,2008-09-13,2008,20,2,1,Winn,1,1,Draw,H Webb,16,7,11,3,10,18,5,4,0,3,0,1,,,,16,,,,8,,,,10,,,,14,,,,2,,,,0,,,,2,,,,0,,,,1,,,,0,,,,9,,,,4,,,,12,,,,3,,,,0,,,,1
36,Blackburn_Arsenal_2008,2,2008-09-13,2008,3,0,4,Lost,0,2,Lost,M Dean,10,17,3,10,8,8,5,5,1,1,0,0,,,,12,,,,5,,,,11,,,,6,,,,1,,,,1,,,,0,,,,0,,,,1,,,,1,,,,7,,,,4,,,,15,,,,3,,,,0,,,,1
37,Stoke_Everton_2008,2,2008-09-14,2008,31,2,3,Lost,0,1,Lost,A Wiley,12,8,7,5,10,19,7,8,2,1,0,0,,,,8,,,,2,,,,15,,,,2,,,,3,,,,1,,,,1,,,,0,,,,2,,,,0,,,,5,,,,2,,,,5,,,,8,,,,0,,,,0
38,Tottenham_Aston Villa_2008,2,2008-09-15,2008,34,1,2,Lost,0,1,Lost,S Bennett,17,17,10,13,15,12,12,8,1,4,0,0,,,,18,,,,11,,,,12,,,,12,,,,1,,,,0,,,,1,,,,0,,,,2,,,,0,,,,12,,,,7,,,,12,,,,6,,,,0,,,,2
39,Sunderland_Middlesbrough_2008,3,2008-09-20,2008,32,2,0,Winn,0,0,Draw,H Webb,17,14,11,11,9,16,8,7,2,3,0,0,,,,16,,,,7,,,,33,,,,4,,,,0,,,,0,,,,4,,,,0,,,,4,,,,1,,,,23,,,,16,,,,23,,,,11,,,,0,,,,4
40,Bolton_Arsenal_2008,3,2008-09-20,2008,5,1,3,Lost,1,2,Lost,S Bennett,12,20,8,9,12,10,7,17,2,2,0,0,,,,32,,,,17,,,,31,,,,11,,,,3,,,,3,,,,3,,,,0,,,,1,,,,0,,,,20,,,,9,,,,28,,,,8,,,,0,,,,4
41,Liverpool_Stoke_2008,3,2008-09-20,2008,20,0,0,Draw,0,0,Draw,A Marriner,27,3,11,2,8,10,20,3,1,1,0,0,,,,32,,,,19,,,,20,,,,19,,,,4,,,,1,,,,2,,,,0,,,,2,,,,1,,,,16,,,,7,,,,30,,,,7,,,,1,,,,4
42,West Ham_Newcastle_2008,3,2008-09-20,2008,37,3,1,Winn,2,0,Winn,P Dowd,12,11,6,8,8,21,2,6,1,2,0,0,,,,26,,,,14,,,,28,,,,16,,,,6,,,,4,,,,3,,,,0,,,,2,,,,1,,,,34,,,,16,,,,32,,,,14,,,,0,,,,6
43,Blackburn_Fulham_2008,3,2008-09-20,2008,3,1,0,Winn,0,0,Draw,L Probert,11,11,4,5,13,11,4,3,2,0,0,0,,,,22,,,,8,,,,19,,,,11,,,,1,,,,1,,,,1,,,,0,,,,5,,,,3,,,,24,,,,14,,,,23,,,,8,,,,0,,,,2
44,West Brom_Aston Villa_2008,3,2008-09-21,2008,36,1,2,Lost,1,2,Lost,M Dean,10,10,6,5,22,16,5,6,3,3,0,0,,,,27,,,,12,,,,20,,,,19,,,,4,,,,2,,,,4,,,,0,,,,4,,,,2,,,,30,,,,20,,,,32,,,,13,,,,0,,,,2
45,Chelsea_Man United_2008,3,2008-09-21,2008,11,1,1,Draw,0,1,Lost,M Riley,20,13,13,8,15,18,7,4,1,7,0,0,,,,30,,,,14,,,,20,,,,13,,,,5,,,,4,,,,3,,,,0,,,,1,,,,1,,,,18,,,,14,,,,19,,,,11,,,,0,,,,1
46,Tottenham_Wigan_2008,3,2008-09-21,2008,34,0,0,Draw,0,0,Draw,S Tanner,11,14,4,6,13,12,3,4,2,2,0,0,,,,35,,,,21,,,,27,,,,24,,,,2,,,,0,,,,2,,,,0,,,,4,,,,1,,,,29,,,,20,,,,24,,,,14,,,,0,,,,6
47,Man City_Portsmouth_2008,3,2008-09-21,2008,21,6,0,Winn,2,0,Winn,A Wiley,14,10,10,4,13,14,8,5,0,1,0,0,,,,27,,,,16,,,,26,,,,14,,,,4,,,,1,,,,0,,,,0,,,,3,,,,1,,,,21,,,,8,,,,26,,,,8,,,,2,,,,3
48,Hull_Everton_2008,3,2008-09-21,2008,17,2,2,Draw,1,0,Winn,L Mason,9,17,5,8,11,12,4,6,0,1,0,0,,,,21,,,,11,,,,28,,,,12,,,,2,,,,1,,,,4,,,,0,,,,6,,,,3,,,,20,,,,11,,,,21,,,,9,,,,0,,,,0
49,Fulham_West Ham_2008,3,2008-09-27,2008,15,1,2,Lost,0,2,Lost,A Marriner,18,16,6,10,15,13,2,4,4,1,1,0,,,,25,,,,15,,,,29,,,,13,,,,3,,,,3,,,,3,,,,0,,,,1,,,,0,,,,23,,,,13,,,,17,,,,11,,,,0,,,,1
50,Arsenal_Hull_2008,3,2008-09-27,2008,0,1,2,Lost,0,0,Draw,A Wiley,18,7,9,5,8,7,15,4,2,1,0,0,,,,44,,,,28,,,,23,,,,19,,,,4,,,,3,,,,2,,,,0,,,,0,,,,0,,,,9,,,,6,,,,19,,,,6,,,,0,,,,2
51,Man United_Bolton_2008,2,2008-09-27,2008,22,2,0,Winn,0,0,Draw,R Styles,31,10,24,5,8,10,16,4,0,3,0,0,,,,18,,,,12,,,,15,,,,6,,,,1,,,,1,,,,3,,,,0,,,,1,,,,1,,,,11,,,,4,,,,11,,,,6,,,,0,,,,0
52,Stoke_Chelsea_2008,3,2008-09-27,2008,31,0,2,Lost,0,1,Lost,M Atkinson,5,14,2,9,9,6,5,5,2,1,0,0,,,,20,,,,9,,,,25,,,,9,,,,5,,,,1,,,,3,,,,0,,,,5,,,,1,,,,13,,,,7,,,,24,,,,16,,,,0,,,,1
53,Newcastle_Blackburn_2008,3,2008-09-27,2008,24,1,2,Lost,0,2,Lost,S Tanner,4,9,2,8,6,19,5,5,0,4,0,0,,,,23,,,,12,,,,21,,,,9,,,,2,,,,0,,,,1,,,,1,,,,2,,,,1,,,,17,,,,8,,,,30,,,,9,,,,0,,,,4
54,Middlesbrough_West Brom_2008,3,2008-09-27,2008,23,0,1,Lost,0,0,Draw,C Foy,22,14,13,9,14,13,11,8,2,4,0,0,,,,35,,,,22,,,,25,,,,11,,,,4,,,,1,,,,3,,,,0,,,,2,,,,0,,,,15,,,,7,,,,30,,,,14,,,,1,,,,6
55,Everton_Liverpool_2008,3,2008-09-27,2008,14,0,2,Lost,0,0,Draw,M Riley,4,11,2,6,17,20,7,4,3,3,1,0,,,,26,,,,12,,,,16,,,,7,,,,2,,,,1,,,,3,,,,0,,,,6,,,,3,,,,21,,,,16,,,,20,,,,8,,,,0,,,,2
56,Aston Villa_Sunderland_2008,3,2008-09-27,2008,1,2,1,Winn,2,1,Winn,P Walton,12,9,8,3,8,9,5,5,1,1,0,0,,,,19,,,,12,,,,17,,,,12,,,,4,,,,0,,,,0,,,,0,,,,2,,,,0,,,,21,,,,11,,,,24,,,,16,,,,0,,,,3
57,Portsmouth_Tottenham_2008,3,2008-09-28,2008,26,2,0,Winn,1,0,Winn,M Dean,8,15,6,8,18,13,3,6,4,3,1,0,,,,34,,,,18,,,,19,,,,7,,,,2,,,,0,,,,4,,,,0,,,,2,,,,2,,,,19,,,,10,,,,17,,,,5,,,,0,,,,3
58,Wigan_Man City_2008,3,2008-09-28,2008,38,2,1,Winn,2,1,Winn,S Bennett,9,11,4,6,12,21,5,3,3,4,0,0,,,,22,,,,14,,,,23,,,,15,,,,1,,,,0,,,,2,,,,1,,,,2,,,,2,,,,13,,,,8,,,,26,,,,13,,,,0,,,,3
59,West Brom_Fulham_2008,4,2008-10-04,2008,36,1,0,Winn,0,0,Draw,P Dowd,13,14,8,5,10,13,8,6,2,1,0,0,37.0,,,37,18.0,,,18,42.0,,,42,24.0,,,24,5.0,,,5,3.0,,,3,7.0,,,7,0.0,,,0,6.0,,,6,4.0,,,4,40.0,,,40,25.0,,,25,48.0,,,48,19.0,,,19,0.0,,,0,5.0,,,5
60,Blackburn_Man United_2008,4,2008-10-04,2008,3,0,2,Lost,0,1,Lost,S Bennett,6,18,3,9,11,8,3,4,2,1,0,0,33.0,,,33,12.0,,,12,32.0,,,32,15.0,,,15,2.0,,,2,1.0,,,1,3.0,,,3,0.0,,,0,5.0,,,5,3.0,,,3,35.0,,,35,19.0,,,19,34.0,,,34,11.0,,,11,0.0,,,0,2.0,,,2
61,Wigan_Middlesbrough_2008,4,2008-10-04,2008,38,0,1,Lost,0,0,Draw,M Atkinson,21,6,9,2,10,13,8,2,3,0,0,0,31.0,,,31,18.0,,,18,35.0,,,35,20.0,,,20,3.0,,,3,2.0,,,2,5.0,,,5,1.0,,,1,3.0,,,3,3.0,,,3,24.0,,,24,14.0,,,14,47.0,,,47,16.0,,,16,0.0,,,0,7.0,,,7
62,Sunderland_Arsenal_2008,4,2008-10-04,2008,32,1,1,Draw,0,0,Draw,L Mason,8,13,5,7,10,11,1,7,3,5,0,0,33.0,,,33,18.0,,,18,42.0,,,42,12.0,,,12,2.0,,,2,0.0,,,0,6.0,,,6,0.0,,,0,4.0,,,4,1.0,,,1,37.0,,,37,27.0,,,27,39.0,,,39,18.0,,,18,0.0,,,0,7.0,,,7
63,Everton_Newcastle_2008,4,2008-10-05,2008,14,2,2,Draw,2,1,Winn,H Webb,13,11,5,9,18,15,3,5,1,3,0,0,30.0,,,30,14.0,,,14,33.0,,,33,14.0,,,14,2.0,,,2,1.0,,,1,6.0,,,6,1.0,,,1,8.0,,,8,3.0,,,3,32.0,,,32,22.0,,,22,40.0,,,40,12.0,,,12,0.0,,,0,5.0,,,5
64,Man City_Liverpool_2008,4,2008-10-05,2008,21,2,3,Lost,2,0,Winn,P Walton,7,14,5,7,11,12,1,7,1,1,1,0,41.0,,,41,26.0,,,26,39.0,,,39,22.0,,,22,10.0,,,10,3.0,,,3,0.0,,,0,0.0,,,0,3.0,,,3,1.0,,,1,31.0,,,31,12.0,,,12,40.0,,,40,13.0,,,13,2.0,,,2,4.0,,,4
65,Portsmouth_Stoke_2008,4,2008-10-05,2008,26,2,1,Winn,1,0,Winn,A Marriner,17,8,11,5,7,15,2,5,0,3,0,0,42.0,,,42,24.0,,,24,37.0,,,37,10.0,,,10,4.0,,,4,1.0,,,1,8.0,,,8,1.0,,,1,2.0,,,2,2.0,,,2,34.0,,,34,18.0,,,18,30.0,,,30,11.0,,,11,0.0,,,0,6.0,,,6
66,West Ham_Bolton_2008,4,2008-10-05,2008,37,1,3,Lost,0,2,Lost,M Dean,13,12,5,6,15,8,7,7,4,3,0,0,38.0,,,38,20.0,,,20,36.0,,,36,18.0,,,18,9.0,,,9,6.0,,,6,4.0,,,4,0.0,,,0,3.0,,,3,1.0,,,1,45.0,,,45,24.0,,,24,53.0,,,53,20.0,,,20,0.0,,,0,8.0,,,8
67,Chelsea_Aston Villa_2008,4,2008-10-05,2008,11,2,0,Winn,2,0,Winn,C Foy,27,8,15,3,11,13,7,1,0,3,0,0,50.0,,,50,27.0,,,27,35.0,,,35,20.0,,,20,6.0,,,6,4.0,,,4,4.0,,,4,0.0,,,0,2.0,,,2,2.0,,,2,31.0,,,31,22.0,,,22,37.0,,,37,15.0,,,15,0.0,,,0,8.0,,,8
68,Tottenham_Hull_2008,4,2008-10-05,2008,34,0,1,Lost,0,1,Lost,R Styles,27,10,16,6,15,15,12,0,4,2,0,0,46.0,,,46,25.0,,,25,40.0,,,40,27.0,,,27,2.0,,,2,0.0,,,0,4.0,,,4,0.0,,,0,4.0,,,4,1.0,,,1,43.0,,,43,26.0,,,26,36.0,,,36,18.0,,,18,0.0,,,0,8.0,,,8
69,Aston Villa_Portsmouth_2008,4,2008-10-18,2008,1,0,0,Draw,0,0,Draw,M Riley,10,8,3,3,18,19,11,2,1,3,0,1,31.0,,,31,20.0,,,20,25.0,,,25,17.0,,,17,6.0,,,6,2.0,,,2,1.0,,,1,0.0,,,0,3.0,,,3,1.0,,,1,30.0,,,30,14.0,,,14,33.0,,,33,21.0,,,21,0.0,,,0,4.0,,,4
70,Bolton_Blackburn_2008,4,2008-10-18,2008,5,0,0,Draw,0,0,Draw,H Webb,10,8,4,1,16,12,11,8,1,3,0,0,44.0,,,44,25.0,,,25,43.0,,,43,18.0,,,18,4.0,,,4,4.0,,,4,5.0,,,5,0.0,,,0,4.0,,,4,2.0,,,2,40.0,,,40,18.0,,,18,38.0,,,38,25.0,,,25,0.0,,,0,6.0,,,6
71,Liverpool_Wigan_2008,4,2008-10-18,2008,20,3,2,Winn,1,2,Lost,A Wiley,17,7,7,4,10,13,5,2,1,1,0,1,59.0,,,59,30.0,,,30,28.0,,,28,39.0,,,39,4.0,,,4,1.0,,,1,3.0,,,3,0.0,,,0,2.0,,,2,1.0,,,1,19.0,,,19,9.0,,,9,40.0,,,40,10.0,,,10,1.0,,,1,5.0,,,5
