,idGame,nWeekHome,Date,year,IdHomeTeam,FTG_asH,FT_against_H,FT_RESULT,HTG_asH,HT_against_H,HT_RESULT,Referee,Shoot_asH,Shoot_against_H,ShootTarget_asH,ShootTarget_against_H,Fouls_asH,Fouls_against_H,Corner_asH,Corner_against_H,YellowC_asH,YellowC_against_H,RedC_asH,RedC_againts_H,Shoot_asH_last_3,Shoot_asH_last_6,Shoot_asH_last_10,Shoot_asH_last_infinity,ShootTarget_asH_last_3,ShootTarget_asH_last_6,ShootTarget_asH_last_10,ShootTarget_asH_last_infinity,Fouls_asH_last_3,Fouls_asH_last_6,Fouls_asH_last_10,Fouls_asH_last_infinity,Corner_asH_last_3,Corner_asH_last_6,Corner_asH_last_10,Corner_asH_last_infinity,FTG_asH_last_3,FTG_asH_last_6,FTG_asH_last_10,FTG_asH_last_infinity,HTG_asH_last_3,HTG_asH_last_6,HTG_asH_last_10,HTG_asH_last_infinity,YellowC_asH_last_3,YellowC_asH_last_6,YellowC_asH_last_10,YellowC_asH_last_infinity,RedC_asH_last_3,RedC_asH_last_6,RedC_asH_last_10,RedC_asH_last_infinity,FT_against_H_last_3,FT_against_H_last_6,FT_against_H_last_10,FT_against_H_last_infinity,HT_against_H_last_3,HT_against_H_last_6,HT_against_H_last_10,HT_against_H_last_infinity,Shoot_against_H_last_3,Shoot_against_H_last_6,Shoot_against_H_last_10,Shoot_against_H_last_infinity,ShootTarget_against_H_last_3,ShootTarget_against_H_last_6,ShootTarget_against_H_last_10,ShootTarget_against_H_last_infinity,Fouls_against_H_last_3,Fouls_against_H_last_6,Fouls_against_H_last_10,Fouls_against_H_last_infinity,Corner_against_H_last_3,Corner_against_H_last_6,Corner_against_H_last_10,Corner_against_H_last_infinity,RedC_againts_H_last_3,RedC_againts_H_last_6,RedC_againts_H_last_10,RedC_againts_H_last_infinity,YellowC_against_H_last_3,YellowC_against_H_last_6,YellowC_against_H_last_10,YellowC_against_H_last_infinity
10,Man United_Southampton_2016,1,2016-08-19,2016,22,2,0,Winn,1,0,Winn,A Taylor,12,13,5,1,11,8,4,0,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
11,Swansea_Hull_2016,1,2016-08-20,2016,33,0,2,Lost,0,0,Draw,S Attwell,13,12,3,4,7,10,8,3,0,0,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
12,Leicester_Arsenal_2016,1,2016-08-20,2016,19,0,0,Draw,0,0,Draw,M Clattenburg,8,13,1,4,11,7,2,7,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
13,Tottenham_Crystal Palace_2016,1,2016-08-20,2016,34,1,0,Winn,0,0,Draw,M Oliver,20,10,5,2,19,9,10,4,3,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
14,Watford_Chelsea_2016,1,2016-08-20,2016,35,1,2,Lost,0,0,Draw,J Moss,6,13,2,4,20,10,0,5,4,3,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
15,West Brom_Everton_2016,1,2016-08-20,2016,36,1,2,Lost,1,1,Draw,N Swarbrick,11,13,4,7,16,10,7,4,3,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
16,Burnley_Liverpool_2016,2,2016-08-20,2016,8,2,0,Winn,2,0,Winn,L Mason,3,26,2,5,14,5,1,12,0,1,0,0,,,,10,,,,3,,,,10,,,,7,,,,0,,,,0,,,,3,,,,0,,,,1,,,,0,,,,17,,,,9,,,,14,,,,4,,,,0,,,,2
17,Stoke_Man City_2016,1,2016-08-20,2016,31,1,4,Lost,0,2,Lost,M Dean,8,12,3,6,12,13,7,7,3,4,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
18,Sunderland_Middlesbrough_2016,1,2016-08-21,2016,32,1,2,Lost,0,2,Lost,M Atkinson,18,8,5,3,11,14,8,1,1,1,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
19,West Ham_Bournemouth_2016,1,2016-08-21,2016,37,1,0,Winn,0,0,Draw,C Pawson,15,8,2,5,15,15,1,6,3,1,0,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
20,Southampton_Sunderland_2016,2,2016-08-27,2016,30,1,1,Draw,0,0,Draw,L Mason,16,5,7,2,15,8,5,5,2,2,0,0,,,,24,,,,6,,,,8,,,,6,,,,1,,,,0,,,,1,,,,0,,,,1,,,,1,,,,5,,,,1,,,,12,,,,2,,,,1,,,,2
21,Leicester_Swansea_2016,2,2016-08-27,2016,19,2,1,Winn,1,0,Winn,R East,13,9,6,3,14,10,4,6,2,2,0,0,,,,8,,,,1,,,,11,,,,2,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,13,,,,4,,,,7,,,,7,,,,0,,,,2
22,Hull_Man United_2016,2,2016-08-27,2016,17,0,1,Lost,0,0,Draw,J Moss,8,29,2,9,9,6,1,6,2,3,0,0,,,,14,,,,5,,,,8,,,,5,,,,2,,,,1,,,,2,,,,0,,,,1,,,,0,,,,18,,,,5,,,,17,,,,3,,,,0,,,,2
23,Everton_Stoke_2016,2,2016-08-27,2016,14,1,0,Winn,0,0,Draw,M Oliver,21,8,9,1,14,11,9,2,2,1,0,0,,,,12,,,,6,,,,10,,,,5,,,,1,,,,1,,,,0,,,,0,,,,1,,,,0,,,,13,,,,4,,,,14,,,,6,,,,0,,,,0
24,Crystal Palace_Bournemouth_2016,2,2016-08-27,2016,12,1,1,Draw,0,1,Lost,M Dean,24,10,5,3,15,10,10,4,2,1,0,0,,,,14,,,,4,,,,12,,,,3,,,,0,,,,0,,,,2,,,,0,,,,1,,,,0,,,,13,,,,3,,,,15,,,,6,,,,0,,,,2
25,Tottenham_Liverpool_2016,2,2016-08-27,2016,34,1,1,Draw,0,1,Lost,R Madley,11,13,4,3,11,17,5,5,3,5,0,0,,,,20,,,,5,,,,19,,,,10,,,,1,,,,0,,,,3,,,,0,,,,0,,,,0,,,,10,,,,2,,,,9,,,,4,,,,0,,,,3
26,Chelsea_Burnley_2016,2,2016-08-27,2016,11,3,0,Winn,2,0,Winn,M Clattenburg,22,6,10,0,6,9,9,5,2,2,0,0,,,,16,,,,6,,,,16,,,,7,,,,2,,,,0,,,,5,,,,0,,,,1,,,,0,,,,7,,,,3,,,,16,,,,1,,,,0,,,,2
27,Watford_Arsenal_2016,2,2016-08-27,2016,35,1,3,Lost,0,3,Lost,K Friend,14,10,6,7,18,15,3,2,6,1,0,0,,,,6,,,,2,,,,20,,,,0,,,,1,,,,0,,,,4,,,,0,,,,2,,,,0,,,,13,,,,4,,,,10,,,,5,,,,0,,,,3
28,Man City_West Ham_2016,2,2016-08-28,2016,21,3,1,Winn,2,0,Winn,A Marriner,22,9,5,2,5,10,5,4,1,3,0,0,,,,16,,,,4,,,,11,,,,9,,,,2,,,,1,,,,1,,,,0,,,,1,,,,0,,,,7,,,,3,,,,14,,,,6,,,,0,,,,2
29,West Brom_Middlesbrough_2016,2,2016-08-28,2016,36,0,0,Draw,0,0,Draw,A Taylor,13,7,2,2,12,11,5,4,1,3,0,0,,,,11,,,,4,,,,16,,,,7,,,,1,,,,1,,,,3,,,,0,,,,2,,,,1,,,,13,,,,7,,,,10,,,,4,,,,0,,,,1
30,Bournemouth_West Brom_2016,2,2016-09-10,2016,6,1,0,Winn,0,0,Draw,K Friend,12,12,5,2,9,11,10,5,1,3,0,0,,,,9,,,,3,,,,7,,,,4,,,,1,,,,0,,,,0,,,,0,,,,3,,,,1,,,,11,,,,7,,,,10,,,,2,,,,0,,,,1
31,Middlesbrough_Crystal Palace_2016,2,2016-09-10,2016,23,1,2,Lost,1,1,Draw,N Swarbrick,12,12,4,4,5,9,6,6,1,2,0,0,,,,12,,,,2,,,,18,,,,9,,,,1,,,,1,,,,3,,,,0,,,,1,,,,0,,,,12,,,,1,,,,14,,,,6,,,,0,,,,5
32,Liverpool_Leicester_2016,1,2016-09-10,2016,20,4,1,Winn,2,1,Winn,C Pawson,17,12,11,3,4,8,1,7,1,2,0,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
33,Stoke_Tottenham_2016,2,2016-09-10,2016,31,0,4,Lost,0,1,Lost,A Taylor,15,20,2,8,13,18,10,8,3,2,0,0,,,,8,,,,3,,,,12,,,,7,,,,1,,,,0,,,,3,,,,0,,,,4,,,,2,,,,12,,,,6,,,,13,,,,7,,,,0,,,,4
34,Burnley_Hull_2016,3,2016-09-10,2016,8,1,1,Draw,0,0,Draw,P Tierney,13,11,2,3,13,3,5,9,2,0,0,0,,,,13,,,,5,,,,24,,,,8,,,,2,,,,2,,,,3,,,,0,,,,1,,,,0,,,,43,,,,14,,,,19,,,,16,,,,0,,,,3
35,West Ham_Watford_2016,2,2016-09-10,2016,37,2,4,Lost,2,2,Draw,M Atkinson,19,13,4,8,10,15,4,4,2,2,0,0,,,,15,,,,2,,,,15,,,,1,,,,1,,,,0,,,,3,,,,0,,,,0,,,,0,,,,8,,,,5,,,,15,,,,6,,,,1,,,,1
36,Man United_Man City_2016,2,2016-09-10,2016,22,1,2,Lost,1,2,Lost,M Clattenburg,14,18,3,6,15,10,4,4,4,2,0,0,,,,12,,,,5,,,,11,,,,4,,,,2,,,,1,,,,0,,,,0,,,,0,,,,0,,,,13,,,,1,,,,8,,,,0,,,,0,,,,0
37,Arsenal_Southampton_2016,2,2016-09-10,2016,0,2,1,Winn,1,1,Draw,R Madley,17,11,2,5,10,8,6,1,2,5,0,0,,,,9,,,,5,,,,13,,,,5,,,,3,,,,1,,,,3,,,,0,,,,4,,,,1,,,,16,,,,7,,,,17,,,,4,,,,0,,,,3
38,Swansea_Chelsea_2016,2,2016-09-11,2016,33,2,2,Draw,0,1,Lost,A Marriner,6,28,2,7,17,8,1,11,3,4,0,0,,,,13,,,,3,,,,7,,,,8,,,,0,,,,0,,,,0,,,,0,,,,2,,,,0,,,,12,,,,4,,,,10,,,,3,,,,0,,,,0
39,Sunderland_Everton_2016,2,2016-09-12,2016,32,0,3,Lost,0,0,Draw,M Jones,11,20,2,9,11,8,5,4,1,1,0,0,,,,18,,,,5,,,,11,,,,8,,,,1,,,,0,,,,1,,,,0,,,,2,,,,2,,,,8,,,,3,,,,14,,,,1,,,,0,,,,1
40,Chelsea_Liverpool_2016,3,2016-09-16,2016,11,1,2,Lost,0,2,Lost,M Atkinson,12,13,4,5,6,13,6,4,1,1,0,0,,,,38,,,,16,,,,22,,,,16,,,,5,,,,2,,,,7,,,,0,,,,1,,,,0,,,,13,,,,3,,,,25,,,,6,,,,0,,,,4
41,West Brom_West Ham_2016,3,2016-09-17,2016,36,4,2,Winn,3,0,Winn,M Clattenburg,8,23,6,5,14,6,2,6,2,1,0,0,,,,24,,,,6,,,,28,,,,12,,,,1,,,,1,,,,4,,,,0,,,,2,,,,1,,,,20,,,,9,,,,21,,,,8,,,,0,,,,4
42,Man City_Bournemouth_2016,3,2016-09-17,2016,21,4,0,Winn,2,0,Winn,J Moss,20,6,12,2,8,11,5,5,1,1,1,0,,,,38,,,,9,,,,16,,,,14,,,,5,,,,3,,,,2,,,,0,,,,2,,,,0,,,,16,,,,5,,,,24,,,,10,,,,0,,,,5
43,Everton_Middlesbrough_2016,3,2016-09-17,2016,14,3,1,Winn,3,1,Winn,L Mason,11,7,6,0,5,15,6,3,2,1,0,0,,,,33,,,,15,,,,24,,,,14,,,,2,,,,1,,,,2,,,,0,,,,1,,,,0,,,,21,,,,5,,,,25,,,,8,,,,0,,,,1
44,Leicester_Burnley_2016,3,2016-09-17,2016,19,3,0,Winn,1,0,Winn,A Taylor,14,7,6,2,10,9,7,1,0,1,0,0,,,,21,,,,7,,,,25,,,,6,,,,2,,,,1,,,,3,,,,0,,,,1,,,,0,,,,22,,,,7,,,,17,,,,13,,,,0,,,,4
45,Hull_Arsenal_2016,3,2016-09-17,2016,17,1,4,Lost,0,1,Lost,R East,6,24,2,9,9,12,2,4,0,2,1,0,,,,22,,,,7,,,,17,,,,6,,,,2,,,,1,,,,4,,,,0,,,,2,,,,0,,,,47,,,,14,,,,23,,,,9,,,,0,,,,5
46,Tottenham_Sunderland_2016,3,2016-09-18,2016,34,1,0,Winn,0,0,Draw,M Dean,31,6,9,2,7,16,14,1,1,5,0,1,,,,31,,,,9,,,,30,,,,15,,,,2,,,,0,,,,6,,,,0,,,,1,,,,1,,,,23,,,,5,,,,26,,,,9,,,,0,,,,8
47,Watford_Man United_2016,3,2016-09-18,2016,35,3,1,Winn,1,0,Winn,M Oliver,10,15,5,2,14,19,5,7,3,4,0,0,,,,20,,,,8,,,,38,,,,3,,,,2,,,,0,,,,10,,,,0,,,,5,,,,3,,,,23,,,,11,,,,25,,,,7,,,,0,,,,4
48,Crystal Palace_Stoke_2016,3,2016-09-18,2016,12,4,1,Winn,2,0,Winn,C Pawson,14,11,8,4,15,9,10,5,2,1,0,0,,,,38,,,,9,,,,27,,,,13,,,,1,,,,0,,,,4,,,,0,,,,2,,,,1,,,,23,,,,6,,,,25,,,,10,,,,0,,,,3
49,Southampton_Swansea_2016,3,2016-09-18,2016,30,1,0,Winn,0,0,Draw,M Jones,19,9,6,3,14,9,7,1,1,1,0,0,,,,40,,,,13,,,,23,,,,11,,,,2,,,,0,,,,3,,,,0,,,,2,,,,1,,,,10,,,,3,,,,20,,,,7,,,,1,,,,4
50,Stoke_West Brom_2016,3,2016-09-24,2016,31,1,1,Draw,0,0,Draw,M Atkinson,12,9,2,3,9,13,6,6,3,4,0,0,,,,23,,,,5,,,,25,,,,17,,,,1,,,,0,,,,6,,,,0,,,,8,,,,3,,,,32,,,,14,,,,31,,,,15,,,,0,,,,6
51,Bournemouth_Everton_2016,3,2016-09-24,2016,6,1,0,Winn,1,0,Winn,R Madley,12,13,1,2,10,14,5,3,2,2,0,0,,,,21,,,,8,,,,16,,,,14,,,,2,,,,0,,,,1,,,,0,,,,3,,,,1,,,,23,,,,9,,,,21,,,,7,,,,0,,,,4
52,Swansea_Man City_2016,3,2016-09-24,2016,33,1,3,Lost,1,1,Draw,N Swarbrick,13,18,5,4,15,9,2,7,2,4,0,0,,,,19,,,,5,,,,24,,,,9,,,,2,,,,0,,,,3,,,,0,,,,4,,,,1,,,,40,,,,11,,,,18,,,,14,,,,0,,,,4
53,Liverpool_Hull_2016,2,2016-09-24,2016,20,5,1,Winn,3,0,Winn,A Marriner,32,2,12,1,8,8,13,2,1,2,0,1,,,,17,,,,11,,,,4,,,,1,,,,4,,,,2,,,,1,,,,0,,,,1,,,,1,,,,12,,,,3,,,,8,,,,7,,,,0,,,,2
54,Sunderland_Crystal Palace_2016,3,2016-09-24,2016,32,2,3,Lost,1,0,Winn,A Taylor,11,20,4,4,15,12,3,5,0,2,0,0,,,,29,,,,7,,,,22,,,,13,,,,1,,,,0,,,,2,,,,0,,,,5,,,,2,,,,28,,,,12,,,,22,,,,5,,,,0,,,,2
55,Arsenal_Chelsea_2016,3,2016-09-24,2016,0,3,0,Winn,3,0,Winn,M Oliver,14,9,5,2,9,11,9,1,0,2,0,0,,,,26,,,,7,,,,23,,,,11,,,,5,,,,2,,,,5,,,,0,,,,5,,,,2,,,,27,,,,12,,,,25,,,,5,,,,0,,,,8
56,Middlesbrough_Tottenham_2016,3,2016-09-24,2016,23,1,2,Lost,0,2,Lost,G Scott,6,19,2,5,14,9,2,10,2,1,0,0,,,,24,,,,6,,,,23,,,,15,,,,2,,,,2,,,,4,,,,0,,,,3,,,,1,,,,24,,,,5,,,,23,,,,12,,,,0,,,,7
57,Man United_Leicester_2016,3,2016-09-24,2016,22,4,1,Winn,4,0,Winn,M Dean,16,10,7,3,9,12,8,6,0,2,0,0,,,,26,,,,8,,,,26,,,,8,,,,3,,,,2,,,,4,,,,0,,,,2,,,,2,,,,31,,,,7,,,,18,,,,4,,,,0,,,,2
58,West Ham_Southampton_2016,3,2016-09-25,2016,37,0,3,Lost,0,1,Lost,J Moss,13,18,1,9,9,14,6,2,5,2,0,0,,,,34,,,,6,,,,25,,,,5,,,,3,,,,2,,,,5,,,,0,,,,4,,,,2,,,,21,,,,13,,,,30,,,,10,,,,1,,,,3
59,Burnley_Watford_2016,4,2016-09-26,2016,8,2,0,Winn,1,0,Winn,M Jones,13,12,4,3,11,15,7,6,1,3,0,0,26.0,,,26,7.0,,,7,37.0,,,37,13.0,,,13,3.0,,,3,2.0,,,2,5.0,,,5,0.0,,,0,2.0,,,2,0.0,,,0,54.0,,,54,17.0,,,17,22.0,,,22,25.0,,,25,0.0,,,0,3.0,,,3
60,Everton_Crystal Palace_2016,4,2016-09-30,2016,14,1,1,Draw,1,0,Winn,J Moss,13,10,3,2,16,11,10,9,5,4,0,0,44.0,,,44,21.0,,,21,29.0,,,29,20.0,,,20,5.0,,,5,4.0,,,4,4.0,,,4,0.0,,,0,2.0,,,2,1.0,,,1,28.0,,,28,5.0,,,5,40.0,,,40,11.0,,,11,0.0,,,0,2.0,,,2
61,Swansea_Liverpool_2016,4,2016-10-01,2016,33,1,2,Lost,1,0,Winn,M Oliver,8,18,3,6,11,9,3,10,2,2,0,0,32.0,,,32,10.0,,,10,39.0,,,39,11.0,,,11,3.0,,,3,1.0,,,1,5.0,,,5,0.0,,,0,7.0,,,7,2.0,,,2,58.0,,,58,15.0,,,15,27.0,,,27,21.0,,,21,0.0,,,0,8.0,,,8
62,Sunderland_West Brom_2016,4,2016-10-01,2016,32,1,1,Draw,0,1,Lost,S Attwell,7,17,2,7,7,13,6,5,1,3,0,0,40.0,,,40,11.0,,,11,37.0,,,37,16.0,,,16,3.0,,,3,1.0,,,1,2.0,,,2,0.0,,,0,8.0,,,8,2.0,,,2,48.0,,,48,16.0,,,16,34.0,,,34,10.0,,,10,0.0,,,0,4.0,,,4
63,Hull_Chelsea_2016,4,2016-10-01,2016,17,0,2,Lost,0,0,Draw,A Taylor,8,22,3,9,13,15,5,7,2,2,0,0,28.0,,,28,9.0,,,9,26.0,,,26,8.0,,,8,3.0,,,3,1.0,,,1,4.0,,,4,1.0,,,1,6.0,,,6,1.0,,,1,71.0,,,71,23.0,,,23,35.0,,,35,13.0,,,13,0.0,,,0,7.0,,,7
64,West Ham_Middlesbrough_2016,4,2016-10-01,2016,37,1,1,Draw,0,0,Draw,N Swarbrick,19,9,2,3,13,12,4,5,2,3,0,0,47.0,,,47,7.0,,,7,34.0,,,34,11.0,,,11,3.0,,,3,2.0,,,2,10.0,,,10,0.0,,,0,7.0,,,7,3.0,,,3,39.0,,,39,22.0,,,22,44.0,,,44,12.0,,,12,1.0,,,1,5.0,,,5
65,Watford_Bournemouth_2016,4,2016-10-01,2016,35,2,2,Draw,0,1,Lost,M Dean,17,11,7,2,17,12,4,5,3,4,0,0,30.0,,,30,13.0,,,13,52.0,,,52,8.0,,,8,5.0,,,5,1.0,,,1,13.0,,,13,0.0,,,0,6.0,,,6,3.0,,,3,38.0,,,38,13.0,,,13,44.0,,,44,14.0,,,14,0.0,,,0,8.0,,,8
66,Man United_Stoke_2016,4,2016-10-02,2016,22,1,1,Draw,0,0,Draw,R Madley,24,7,9,6,14,9,13,2,3,0,0,0,42.0,,,42,15.0,,,15,35.0,,,35,16.0,,,16,7.0,,,7,6.0,,,6,4.0,,,4,0.0,,,0,3.0,,,3,2.0,,,2,41.0,,,41,10.0,,,10,30.0,,,30,10.0,,,10,0.0,,,0,4.0,,,4
67,Tottenham_Man City_2016,4,2016-10-02,2016,34,2,0,Winn,2,0,Winn,A Marriner,13,12,7,6,20,10,4,3,2,2,0,0,62.0,,,62,18.0,,,18,37.0,,,37,29.0,,,29,3.0,,,3,0.0,,,0,7.0,,,7,0.0,,,0,1.0,,,1,1.0,,,1,29.0,,,29,7.0,,,7,42.0,,,42,10.0,,,10,1.0,,,1,13.0,,,13
68,Leicester_Southampton_2016,4,2016-10-02,2016,19,0,0,Draw,0,0,Draw,M Atkinson,9,11,1,5,9,9,3,6,1,0,0,0,35.0,,,35,13.0,,,13,35.0,,,35,13.0,,,13,5.0,,,5,2.0,,,2,3.0,,,3,0.0,,,0,1.0,,,1,0.0,,,0,29.0,,,29,9.0,,,9,26.0,,,26,14.0,,,14,0.0,,,0,5.0,,,5
69,Burnley_Arsenal_2016,5,2016-10-02,2016,8,0,1,Lost,0,0,Draw,C Pawson,10,18,1,3,2,3,2,6,0,0,0,0,29.0,,,39,8.0,,,11,38.0,,,48,13.0,,,20,5.0,,,5,3.0,,,3,3.0,,,6,0.0,,,0,1.0,,,2,0.0,,,0,49.0,,,66,11.0,,,20,23.0,,,37,27.0,,,31,0.0,,,0,4.0,,,6
70,West Brom_Tottenham_2016,4,2016-10-15,2016,36,1,1,Draw,0,0,Draw,K Friend,8,20,4,8,14,10,5,8,2,2,0,0,32.0,,,32,12.0,,,12,42.0,,,42,14.0,,,14,5.0,,,5,4.0,,,4,6.0,,,6,0.0,,,0,4.0,,,4,1.0,,,1,43.0,,,43,14.0,,,14,27.0,,,27,14.0,,,14,0.0,,,0,5.0,,,5
71,Bournemouth_Hull_2016,4,2016-10-15,2016,6,6,1,Winn,3,1,Winn,L Mason,22,11,10,4,8,14,5,4,0,3,0,0,33.0,,,33,9.0,,,9,26.0,,,26,19.0,,,19,3.0,,,3,1.0,,,1,3.0,,,3,0.0,,,0,3.0,,,3,1.0,,,1,36.0,,,36,11.0,,,11,35.0,,,35,10.0,,,10,0.0,,,0,6.0,,,6
